area,<4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85>
E00000001,1,5,8,4,3,7,10,4,13,15,15,12,13,24,19,10,12,2
E00000003,10,8,16,11,12,21,9,13,15,16,20,14,18,35,25,6,4,6
E00000005,4,1,1,2,7,9,5,5,10,11,8,5,15,12,5,6,3,2
E00000007,1,2,2,0,17,36,18,16,9,12,5,6,6,4,7,1,1,4
E00000010,1,3,3,4,9,13,20,34,16,15,18,14,8,7,4,4,5,1
E00000013,9,6,4,1,14,28,39,30,21,13,21,17,13,10,9,8,3,4
E00000018,6,4,7,4,12,12,24,18,8,25,12,27,17,29,20,12,5,6
E00000019,11,5,4,4,50,71,40,36,27,15,35,12,21,8,11,11,5,4
E00000020,5,3,4,5,12,17,19,19,12,15,18,11,14,10,15,7,13,3
E00000021,5,4,3,7,20,56,44,27,25,18,34,25,21,16,12,12,10,7
E00000022,12,6,8,2,14,31,15,15,16,9,19,15,21,12,12,5,0,6
E00000023,8,10,10,9,24,16,26,15,14,13,18,12,12,4,5,2,5,6
E00000024,3,3,25,4,67,56,43,25,23,29,25,26,19,11,5,1,2,1
E00000025,5,1,4,12,62,58,38,29,9,19,14,30,13,14,9,7,5,3
E00000028,0,1,2,6,76,43,18,15,13,9,7,9,5,5,6,0,3,1
E00000029,8,5,1,29,49,31,43,31,15,9,11,17,21,6,4,0,5,1
E00000030,15,8,11,27,34,32,34,21,18,24,26,21,11,7,8,4,3,5
E00000031,11,12,7,6,3,13,15,11,10,15,12,10,6,1,6,6,1,2
E00000032,16,19,16,27,32,20,26,24,19,11,38,36,27,21,8,7,4,5
E00000037,22,21,21,15,31,21,31,31,33,22,14,13,14,9,6,5,4,1
E00000038,30,26,35,28,31,29,39,41,36,26,18,21,21,9,9,6,6,5
E00000039,46,53,23,19,22,31,28,34,29,24,37,10,11,0,3,4,0,0
E00000040,42,38,22,11,12,29,53,53,23,32,19,16,9,6,3,3,3,3
E00000041,20,23,23,20,20,28,20,37,25,22,18,19,13,6,9,5,4,0
E00000042,17,8,5,3,8,18,18,20,11,22,12,14,18,9,6,8,7,5
E00000043,21,25,29,37,26,27,17,33,22,25,33,18,9,0,4,1,1,2
E00000045,45,24,32,15,20,27,20,38,24,19,17,9,11,5,2,3,2,0
E00000046,43,23,13,17,21,20,56,32,32,39,13,21,14,3,2,1,1,2
E00000048,42,61,54,49,30,40,32,39,36,25,24,28,23,9,4,0,2,1
E00000049,20,24,27,25,34,22,38,27,32,38,32,20,16,19,7,10,4,5
E00000050,27,64,55,55,31,28,29,51,34,29,31,31,26,6,3,5,2,3
E00000051,51,39,25,31,35,47,69,65,45,24,32,23,17,10,3,11,6,4
E00000052,35,44,36,26,29,33,49,24,39,23,36,21,13,6,8,6,9,2
E00000053,44,37,18,31,34,21,40,50,38,41,30,19,15,13,16,4,3,2
E00000054,30,34,34,22,21,31,38,50,33,23,25,17,22,24,13,4,3,2
E00000055,32,28,28,25,29,51,43,41,47,31,22,24,28,17,11,1,4,3
E00000056,34,47,48,38,31,45,31,26,39,36,29,24,6,9,5,2,5,0
E00000057,34,39,41,48,27,22,21,32,40,25,31,20,9,6,7,3,0,1
E00000059,41,14,18,24,9,19,32,20,24,17,18,6,3,3,0,0,1,1
E00000060,16,24,19,18,17,17,22,16,23,24,17,16,7,12,6,3,5,5
E00000061,27,16,22,11,15,24,22,30,18,19,16,15,15,12,7,2,4,3
E00000063,25,27,28,14,17,20,38,27,17,15,17,12,16,6,9,8,4,2
E00000064,22,20,20,26,25,31,25,37,27,22,16,17,13,17,11,2,5,3
E00000066,38,42,55,47,39,30,71,57,74,34,24,26,23,10,6,5,4,1
E00000067,34,42,22,20,15,30,34,33,26,22,26,11,14,8,8,4,2,3
E00000068,23,30,22,22,22,34,33,37,21,27,20,17,17,10,11,5,5,2
E00000069,52,59,44,41,34,39,37,40,42,27,29,17,6,4,6,3,1,0
E00000070,23,25,27,26,20,31,29,35,28,24,25,35,13,17,12,11,4,8
E00000071,22,21,21,23,20,19,27,28,19,29,22,19,13,11,8,5,7,6
E00000072,24,28,32,28,18,25,22,26,24,24,26,16,20,10,9,6,4,5
E00000073,19,30,28,17,29,36,25,21,17,28,23,20,17,8,3,3,1,5
E00000074,22,29,20,24,23,19,20,17,32,19,26,20,8,13,8,1,6,3
E00000075,19,27,27,22,14,22,24,24,18,27,27,30,22,12,8,11,7,2
E00000076,24,30,43,30,18,21,36,34,25,20,19,20,22,13,2,1,1,0
E00000077,19,27,31,28,30,15,21,38,20,18,38,23,22,13,13,3,12,3
E00000078,21,27,27,23,24,17,25,29,34,24,21,16,14,11,10,5,3,0
E00000079,30,27,28,23,26,26,32,38,33,19,27,21,18,8,12,4,6,2
E00000080,57,61,54,31,30,52,58,38,44,48,34,20,27,8,6,9,2,7
E00000081,25,28,33,29,18,28,23,23,23,26,33,20,14,12,9,7,6,2
E00000082,29,26,26,23,19,27,36,22,35,19,24,29,16,10,1,7,7,5
E00000083,15,19,36,28,28,25,15,18,29,24,29,31,8,10,8,7,4,4
E00000084,36,28,24,27,23,20,28,32,32,14,27,23,14,12,7,2,6,3
E00000085,23,25,32,19,11,12,26,26,24,24,21,23,22,5,5,6,2,3
E00000086,18,34,27,27,19,24,35,29,30,23,21,18,14,13,8,10,3,2
E00000087,25,28,17,21,26,20,23,19,19,10,15,12,9,3,5,6,6,4
E00000088,22,30,25,24,15,24,22,30,39,55,12,14,20,12,3,4,5,5
E00000089,20,35,25,26,22,19,31,31,20,20,29,19,18,7,4,4,3,1
E00000090,20,35,34,24,15,31,45,38,30,25,23,16,13,8,1,7,5,6
E00000091,54,68,53,52,40,34,58,49,51,32,45,27,20,12,7,3,9,5
E00000092,19,30,25,30,27,20,30,32,37,26,32,21,16,18,9,4,4,4
E00000093,21,39,32,15,16,34,25,25,36,27,33,22,12,9,9,5,3,2
E00000094,24,44,37,42,28,30,32,34,32,27,28,23,10,12,13,3,3,7
E00000095,45,52,40,35,36,29,50,47,46,34,45,34,17,10,6,11,1,4
E00000096,22,24,21,19,32,22,23,26,18,25,21,16,24,18,8,12,5,4
E00000097,29,34,22,27,21,15,30,36,29,32,28,18,16,8,9,7,2,4
E00000098,34,21,29,14,12,22,37,26,27,26,10,15,14,9,7,7,2,2
E00000099,10,4,3,0,4,9,11,16,7,9,12,7,8,6,3,2,2,1
E00000100,26,36,30,31,33,39,35,33,30,37,28,22,19,9,5,5,1,5
E00000101,21,40,26,35,26,25,33,24,27,31,29,17,13,11,11,6,5,2
E00000102,23,33,37,33,24,34,16,41,21,27,30,25,16,19,6,2,6,3
E00000103,27,47,42,27,34,33,30,33,51,29,29,34,32,16,7,3,3,0
E00000104,30,49,62,28,22,23,30,34,43,34,30,30,13,9,14,4,5,9
E00000106,29,30,34,28,27,20,35,32,31,21,31,21,11,11,8,11,7,5
E00000107,32,35,32,24,26,20,38,36,24,28,31,27,9,19,9,3,3,2
E00000108,31,36,35,23,11,15,26,36,23,21,23,12,23,9,9,7,3,2
E00000109,34,43,45,40,30,34,48,36,42,25,24,23,18,7,8,7,7,1
E00000110,27,28,31,27,24,31,22,20,36,22,21,17,15,6,3,5,3,1
E00000111,27,32,32,35,22,25,35,30,36,49,28,27,20,12,6,10,4,6
E00000112,29,38,29,18,22,29,34,45,17,26,18,22,14,10,3,1,2,0
E00000113,63,77,46,31,37,23,55,27,57,35,28,26,12,14,6,3,7,3
E00000114,29,37,41,31,28,31,23,37,36,27,22,23,19,8,4,9,0,6
E00000115,23,31,25,30,19,19,27,37,30,26,24,28,14,11,9,4,4,3
E00000116,26,23,34,25,24,32,18,29,29,36,30,27,18,13,8,2,1,3
E00000117,20,26,17,10,13,24,27,21,10,20,16,14,9,5,2,1,1,2
E00000118,31,32,41,29,18,17,32,33,26,25,23,20,11,15,5,10,3,1
E00000119,24,35,34,27,24,16,35,22,27,26,14,17,16,9,13,9,7,6
E00000120,33,39,40,27,22,21,37,27,27,29,20,23,18,11,10,5,1,3
E00000121,26,27,32,26,27,23,31,24,25,36,31,17,11,11,10,3,7,4
E00000122,25,31,36,16,16,24,31,24,22,31,16,21,16,14,9,8,4,4
E00000123,15,31,33,35,36,23,17,23,28,25,37,29,13,20,23,20,17,34
E00000124,14,34,34,28,19,29,15,29,27,29,23,18,14,21,10,5,3,5
E00000125,29,35,46,45,37,37,28,21,32,34,32,33,9,18,14,4,1,2
E00000128,22,21,20,33,18,19,23,21,21,22,20,31,7,10,6,2,3,5
E00000129,24,36,31,26,22,22,19,47,28,31,20,25,24,16,7,1,7,7
E00000130,33,38,31,20,21,34,37,39,30,29,23,23,14,5,11,5,4,4
E00000131,15,26,25,20,21,18,29,17,25,20,26,56,10,11,7,5,5,4
E00000132,31,31,34,29,31,28,26,30,30,25,30,24,22,14,3,3,5,2
E00000133,28,32,34,16,13,22,31,35,29,17,15,25,14,7,4,4,5,11
E00000134,39,32,37,33,20,30,36,35,37,24,28,22,13,18,3,2,5,41
E00000135,25,28,30,34,21,18,22,28,38,26,21,14,13,16,8,7,7,5
E00000136,22,24,21,26,30,25,29,30,27,28,20,23,15,10,14,10,5,8
E00000137,30,36,20,34,27,36,37,33,35,29,24,23,21,15,12,8,6,3
E00000138,40,38,40,43,29,25,34,35,32,26,19,20,13,5,5,4,5,8
E00000139,23,44,43,30,28,32,22,28,27,33,28,25,16,14,13,10,5,13
E00000140,30,28,32,33,26,23,30,28,42,31,28,23,14,9,11,10,5,2
E00000141,40,47,57,29,8,22,26,26,39,20,13,13,18,8,1,2,1,1
E00000142,36,48,39,22,9,27,37,26,27,18,24,15,17,8,7,4,3,3
E00000143,27,33,34,25,21,22,20,34,34,24,18,20,10,12,8,4,4,3
E00000144,19,25,18,17,19,18,28,18,22,23,13,14,14,16,16,14,14,7
E00000145,10,11,9,7,9,13,16,19,8,10,8,13,9,13,14,24,20,17
E00000146,15,23,19,19,25,24,20,22,17,24,16,20,12,14,6,7,5,4
E00000147,17,23,25,25,21,22,25,25,26,20,20,20,17,10,14,15,16,12
E00000148,5,7,6,6,4,4,8,5,10,4,6,11,11,16,14,20,16,15
E00000149,23,19,13,26,33,26,21,21,20,26,23,24,22,11,7,12,5,3
E00000150,26,30,33,34,34,26,19,34,35,23,27,24,32,18,14,6,4,4
E00000151,46,33,30,30,28,43,30,42,29,25,23,26,23,15,19,11,7,7
E00000152,15,17,24,16,14,14,21,22,21,20,17,17,14,18,20,9,15,8
E00000153,25,20,12,15,17,15,25,34,20,27,27,22,17,18,16,10,13,14
E00000154,31,27,18,18,23,24,30,33,30,21,22,19,16,18,13,8,7,3
E00000155,70,55,33,24,25,54,81,53,54,29,31,23,7,11,15,10,8,7
E00000156,27,32,32,25,17,24,33,28,28,25,23,33,18,13,9,17,5,16
E00000157,33,23,51,33,19,22,31,24,27,36,19,15,15,7,5,0,4,2
E00000158,39,41,56,18,28,32,57,30,25,29,16,21,19,9,15,6,9,11
E00000159,54,49,32,35,25,44,59,46,31,34,28,16,13,12,7,3,1,5
E00000160,29,39,43,39,30,27,30,31,21,27,33,23,26,9,6,0,3,7
E00000161,28,43,47,35,18,26,29,34,25,20,31,19,13,10,7,7,4,4
E00000162,26,18,18,24,14,24,30,30,21,20,17,22,14,16,5,9,15,13
E00000163,63,75,62,39,22,17,62,70,34,40,29,19,6,4,3,5,2,0
E00000164,33,54,56,65,22,22,25,38,32,26,33,19,13,7,8,12,4,4
E00000165,29,26,38,26,12,20,18,24,33,26,19,12,14,8,11,8,5,6
E00000166,15,11,12,8,5,14,12,16,14,19,12,10,8,11,4,6,2,5
E00000167,24,24,28,23,26,21,27,17,26,35,26,20,11,14,12,11,7,0
E00000168,21,46,54,41,27,24,36,37,41,35,38,32,30,11,16,5,14,4
E00000169,29,33,24,18,19,24,20,27,24,15,19,26,16,16,28,3,7,5
E00000170,22,31,21,23,29,25,33,21,35,30,22,26,24,11,17,11,5,10
E00000171,20,26,37,32,16,30,29,26,25,21,27,18,21,23,18,4,12,4
E00000172,24,30,46,29,18,31,34,36,32,27,29,33,16,16,16,6,6,7
E00000173,25,31,39,40,24,37,45,38,29,29,38,29,21,11,11,6,3,10
E00000174,22,24,24,21,24,19,29,19,30,28,32,22,22,14,14,5,4,7
E00000175,25,35,27,26,17,20,34,37,29,23,34,18,20,16,10,14,14,36
E00000176,19,18,28,36,25,25,18,29,27,29,24,23,14,16,15,9,9,6
E00000177,29,12,12,12,15,17,26,27,17,17,13,10,8,5,5,1,3,2
E00000178,24,30,30,24,24,39,44,38,16,17,35,24,20,12,9,8,8,4
E00000179,21,27,29,29,39,16,12,35,30,27,27,21,12,10,11,16,6,9
E00000180,20,22,18,26,25,34,27,25,17,23,25,25,9,8,9,4,3,6
E00000181,22,10,24,28,48,56,35,31,25,29,27,22,20,14,13,17,8,4
E00000182,21,26,19,17,26,33,23,28,17,16,25,19,22,11,11,11,6,6
E00000183,13,14,15,21,21,20,13,25,16,18,22,28,23,12,12,12,13,8
E00000184,19,26,13,20,22,21,25,24,29,18,20,22,34,21,14,11,7,7
E00000185,15,13,16,20,17,28,30,22,27,15,23,25,26,16,11,5,4,1
E00000186,16,21,22,24,29,21,26,30,18,19,27,28,24,18,11,9,11,8
E00000187,15,18,23,24,19,37,20,26,22,18,19,22,16,18,13,9,6,8
E00000188,26,26,27,14,15,20,29,22,26,22,11,27,19,16,9,9,4,8
E00000189,10,14,17,19,14,18,13,17,17,21,30,22,16,13,8,10,14,12
E00000190,20,25,20,11,18,16,24,19,10,25,22,12,13,8,18,5,7,9
E00000191,23,30,16,13,23,21,35,24,21,24,15,14,17,9,5,8,4,9
E00000192,34,26,22,16,20,21,42,47,20,16,24,19,13,7,10,6,4,4
E00000193,32,32,18,17,21,27,32,23,35,32,28,10,16,7,7,7,4,1
E00000194,20,16,15,21,22,24,28,28,19,19,28,20,29,20,17,15,8,10
E00000195,25,27,22,28,24,25,33,24,26,34,35,28,25,15,13,11,13,48
E00000196,15,27,30,19,15,15,17,22,16,20,22,24,19,11,17,15,13,9
E00000197,30,33,24,25,25,31,29,22,28,17,25,17,12,13,8,6,10,7
E00000198,24,53,26,7,11,15,31,22,19,9,9,6,7,1,3,0,1,0
E00000199,39,45,36,22,27,31,42,42,35,20,29,21,16,9,10,6,8,2
E00000200,21,24,36,30,21,21,29,35,31,27,24,20,16,18,8,7,4,0
E00000201,20,27,33,28,45,29,26,30,38,29,28,12,17,9,2,4,4,2
E00000202,25,34,47,25,18,18,32,31,43,24,31,17,10,7,6,9,7,9
E00000203,37,38,27,32,22,32,36,28,32,28,27,26,19,13,12,6,1,0
E00000204,38,38,24,26,27,36,30,21,37,29,24,11,39,13,6,3,5,1
E00000205,69,57,52,28,39,24,63,48,55,32,22,13,17,11,3,5,8,3
E00000206,24,29,28,23,11,18,24,25,34,25,17,16,18,8,8,3,3,3
E00000207,24,22,30,28,23,25,25,29,25,29,13,18,9,10,12,4,2,3
E00000208,24,26,35,29,23,25,28,30,33,29,22,27,18,18,6,7,3,4
E00000209,15,17,27,25,20,22,28,19,29,23,24,24,19,15,9,6,4,1
E00000210,42,37,35,31,31,24,48,44,39,29,29,15,14,11,7,0,4,9
E00000211,25,39,55,34,25,22,17,29,45,34,20,21,8,5,8,3,3,3
E00000212,13,11,9,9,11,11,17,17,18,10,17,16,7,4,4,5,3,0
E00000213,23,35,31,18,14,12,28,37,37,32,16,20,14,13,17,6,13,5
E00000214,36,24,30,31,21,30,30,32,27,26,27,15,19,13,5,3,1,1
E00000215,25,28,28,31,27,19,18,20,33,24,25,12,11,11,8,3,5,4
E00000216,26,23,30,30,27,25,22,30,28,37,20,12,15,16,14,6,4,8
E00000217,22,15,13,17,13,16,25,28,16,20,16,19,14,5,11,7,8,2
E00000218,30,27,17,20,26,23,25,37,22,19,22,19,15,9,10,7,6,6
E00000219,24,36,44,26,24,26,24,29,31,25,20,21,14,10,16,2,3,5
E00000220,21,23,18,25,28,22,20,24,21,28,79,20,12,9,5,4,2,1
E00000221,26,36,28,26,27,39,28,37,34,29,31,14,10,12,14,5,4,3
E00000222,43,42,32,28,29,24,52,35,30,38,35,14,11,6,4,6,4,1
E00000223,54,29,17,28,20,24,30,42,35,27,20,25,8,6,4,2,2,2
E00000224,28,39,25,24,13,22,32,29,33,25,16,16,19,7,6,5,9,2
E00000225,37,35,30,75,25,25,28,34,23,30,24,17,17,11,5,2,1,2
E00000226,27,19,26,24,18,23,31,30,22,24,23,18,16,10,6,1,8,2
E00000227,13,30,24,21,35,37,32,26,19,20,26,20,18,11,6,9,9,4
E00000228,39,35,24,30,28,31,51,35,33,31,33,21,14,10,6,4,3,4
E00000229,34,27,33,30,26,24,28,28,35,25,22,25,17,9,12,2,5,4
E00000230,26,26,26,33,38,33,30,27,27,30,25,20,22,12,9,10,4,7
E00000231,17,25,25,40,26,23,18,25,29,31,23,24,15,11,12,6,5,9
E00000232,29,24,36,23,37,36,27,30,22,33,28,20,21,14,8,12,8,3
E00000234,41,37,30,29,17,33,43,50,31,37,28,22,17,11,4,5,6,5
E00000236,47,26,28,20,20,11,25,49,37,28,20,26,7,4,6,12,8,5
E00000237,42,57,45,22,23,38,34,48,40,24,29,16,20,17,11,9,4,11
E00000238,43,38,49,51,24,19,32,28,51,28,18,14,10,7,2,1,0,0
E00000240,32,30,36,45,23,26,27,34,31,38,30,16,28,13,9,4,1,1
E00000243,22,38,57,57,32,19,23,28,39,32,18,19,16,6,6,2,0,1
E00000244,31,42,38,28,25,19,32,37,37,25,21,17,9,4,3,4,3,3
E00000245,23,43,57,56,34,17,15,29,40,29,21,9,9,1,2,0,0,0
E00000246,27,25,24,27,23,28,20,26,24,30,18,17,16,8,9,5,3,5
E00000247,33,43,32,27,29,36,46,36,39,27,23,19,15,15,7,8,5,5
E00000249,20,35,21,16,16,24,23,45,30,19,18,20,11,10,9,7,4,7
E00000251,90,49,33,23,18,75,95,77,30,34,15,9,12,4,4,3,0,0
E00000252,45,33,28,24,21,29,32,27,39,34,22,14,13,16,13,8,4,6
E00000253,13,10,9,7,6,8,16,13,9,14,10,5,0,0,0,0,0,0
E00000255,43,34,30,26,10,25,32,52,41,27,23,14,15,5,4,11,4,1
E00000256,7,11,19,20,11,17,11,15,13,9,13,11,6,4,0,2,1,0
E00000257,45,36,34,24,21,32,34,30,34,24,26,28,15,9,6,7,6,1
E00000258,29,24,20,14,8,40,45,25,25,10,13,7,2,1,0,0,0,0
E00000259,37,32,29,24,15,16,33,37,23,20,23,16,6,5,6,5,2,2
E00000260,26,28,24,16,7,33,40,36,27,21,10,16,8,4,1,5,3,4
E00000261,30,23,20,20,10,18,22,29,19,29,24,18,11,9,1,4,5,2
E00000263,43,60,47,44,34,40,48,52,57,49,43,21,16,19,8,7,4,3
E00000265,21,21,30,11,15,16,21,21,24,11,20,15,10,17,15,8,8,9
E00000266,36,38,25,21,20,35,20,41,21,26,29,20,18,6,13,9,2,3
E00000267,36,19,25,19,18,27,28,20,18,26,25,23,13,11,7,1,2,5
E00000268,29,32,22,22,25,25,35,18,22,20,26,30,18,14,15,6,5,4
E00000269,26,48,46,27,29,28,38,31,28,24,35,23,26,15,11,2,4,5
E00000270,36,37,33,19,26,29,31,30,33,23,24,23,10,8,9,4,5,9
E00000271,25,18,31,28,18,16,20,24,15,21,33,15,13,18,6,5,2,1
E00000272,24,34,18,36,22,29,19,33,31,34,27,14,9,9,17,6,6,5
E00000273,21,28,37,28,23,22,16,29,38,21,25,19,12,3,9,9,1,3
E00000274,17,24,31,22,16,21,25,23,33,26,18,18,13,13,11,7,5,0
E00000275,17,23,26,24,15,24,27,19,32,26,32,18,27,19,24,10,6,12
E00000276,44,44,41,32,28,36,39,41,36,42,34,27,27,19,16,16,17,6
E00000277,37,28,20,21,22,27,41,23,31,15,28,27,16,17,9,2,2,0
E00000278,36,30,27,11,23,26,20,32,29,12,14,17,16,9,5,2,3,4
E00000279,27,28,22,9,17,11,14,37,25,17,22,11,5,7,8,1,1,0
E00000280,24,34,27,46,40,9,21,23,53,17,49,12,11,10,8,1,4,0
E00000282,20,18,27,22,16,26,39,30,21,26,18,26,18,13,4,5,0,1
E00000283,27,20,33,21,33,22,33,30,19,29,23,17,16,13,8,4,5,2
E00000284,27,31,33,31,19,20,30,31,24,21,33,19,17,9,10,8,1,2
E00000285,17,25,30,29,22,11,21,25,30,20,21,12,17,13,6,3,1,4
E00000286,24,23,34,27,14,28,20,24,34,29,19,20,13,15,9,8,5,9
E00000287,26,33,36,34,18,16,22,32,32,29,20,20,12,11,15,8,4,7
E00000288,45,45,43,30,22,46,52,44,42,30,28,21,21,9,16,6,4,6
E00000289,21,20,29,15,16,26,26,29,12,23,24,20,15,17,10,7,7,4
E00000290,18,21,30,30,22,26,15,27,26,30,24,23,9,17,8,4,3,1
E00000291,29,23,24,22,17,22,29,27,14,20,20,15,17,18,11,5,5,2
E00000292,25,30,39,21,20,22,24,26,25,18,31,20,12,8,12,6,3,1
E00000293,21,20,24,18,15,17,23,17,24,19,23,23,9,9,25,9,11,26
E00000294,44,36,38,27,23,25,40,39,30,30,31,17,11,12,13,6,4,4
E00000295,13,16,27,19,26,21,24,20,25,27,29,20,17,16,10,10,4,4
E00000296,18,37,34,42,21,25,24,28,33,30,45,18,11,13,14,9,6,0
E00000297,29,38,37,20,22,22,27,36,26,29,17,13,12,13,10,8,4,12
E00000298,29,16,32,36,18,24,30,30,21,35,37,19,11,11,8,8,4,3
E00000299,27,32,18,22,23,21,16,20,25,23,22,28,17,12,10,17,9,10
E00000300,48,39,48,44,35,45,34,42,31,34,39,23,8,10,5,5,3,3
E00000301,26,44,52,33,21,27,26,27,36,34,27,19,16,15,14,6,5,9
E00000302,26,25,22,12,15,32,29,26,26,18,31,21,20,9,11,5,9,5
E00000303,27,30,50,32,17,19,37,33,33,34,30,29,9,7,11,0,5,6
E00000304,17,11,15,11,9,17,17,32,15,20,19,7,12,7,3,1,1,2
E00000305,32,34,44,45,37,39,43,29,25,41,26,31,17,10,12,8,4,9
E00000306,27,23,32,29,15,20,24,27,28,21,15,21,14,15,11,8,2,3
E00000307,27,28,23,20,28,34,34,26,24,21,27,36,19,17,14,6,6,4
E00000308,23,23,36,15,26,20,21,22,23,29,17,28,18,8,10,8,9,9
E00000309,26,45,45,34,26,16,16,28,27,24,10,12,9,5,7,2,2,0
E00000310,35,42,44,33,27,26,43,61,44,37,30,20,16,12,8,9,8,3
E00000311,31,33,40,40,30,32,30,28,71,24,30,25,24,15,11,5,7,2
E00000312,18,23,32,24,25,27,27,37,17,27,21,30,16,13,8,7,5,2
E00000313,42,37,33,29,39,35,41,29,31,36,39,28,14,14,15,12,5,3
E00000314,34,35,43,31,21,20,32,23,38,28,22,28,23,13,12,11,20,36
E00000315,14,28,35,19,21,17,13,33,33,23,24,15,14,7,4,2,9,3
E00000316,29,30,29,22,21,32,42,42,38,26,30,24,8,16,8,5,3,3
E00000317,22,38,29,9,14,20,26,19,17,9,9,11,9,10,4,1,2,0
E00000318,22,12,13,9,8,8,12,16,28,21,29,18,8,6,3,4,1,0
E00000319,10,13,24,25,17,19,22,19,20,21,24,20,12,12,22,12,9,8
E00000320,31,33,38,38,38,27,31,22,28,34,41,21,26,12,14,9,5,5
E00000321,17,28,27,21,17,16,22,26,33,15,17,20,21,15,5,12,7,10
E00000322,27,28,31,20,22,25,27,34,30,23,17,23,17,12,10,7,4,5
E00000323,9,10,20,16,13,9,17,12,18,21,23,15,18,9,11,13,7,8
E00000324,21,34,32,33,19,14,24,28,25,24,38,20,18,18,17,11,11,8
E00000325,21,28,37,29,24,25,20,34,23,31,27,18,12,16,8,7,7,7
E00000326,44,39,29,26,41,37,37,36,42,24,24,31,16,7,4,4,3,5
E00000327,27,36,33,18,24,26,47,24,17,25,18,13,8,4,5,2,2,0
E00000328,56,45,45,45,23,47,51,48,39,31,20,18,12,9,2,2,0,2
E00000329,29,33,28,12,13,38,49,30,22,13,24,11,13,6,10,2,0,0
E00000330,19,19,31,31,19,11,21,25,19,17,16,17,10,9,7,4,2,1
E00000331,28,38,36,46,40,26,26,25,38,33,28,19,14,7,6,6,8,0
E00000332,33,29,48,41,42,41,37,32,41,27,25,35,21,20,16,14,10,11
E00000333,23,30,39,43,46,33,26,23,36,37,37,18,22,18,12,1,4,11
E00000334,24,28,36,36,32,33,21,33,26,24,35,25,33,18,13,4,5,7
E00000335,40,36,19,32,34,29,34,34,36,27,34,30,15,11,11,7,4,8
E00000336,34,48,30,34,47,43,38,45,34,31,37,33,27,18,6,6,11,9
E00000337,28,36,31,15,19,30,22,28,34,26,24,18,12,9,8,5,1,6
E00000338,25,28,33,29,33,39,25,26,34,27,31,23,22,14,10,12,7,9
E00000340,32,28,19,14,25,37,27,24,25,19,30,22,15,15,14,8,6,6
E00000341,26,41,43,43,42,47,33,30,23,32,40,28,13,19,42,6,3,3
E00000342,31,27,30,32,29,27,30,31,37,35,23,19,23,16,9,13,8,11
E00000343,22,34,28,39,43,40,44,30,32,42,30,26,17,12,19,10,8,2
E00000344,27,27,34,26,37,31,34,51,28,30,26,32,24,21,17,8,8,7
E00000345,30,32,34,31,33,36,38,46,40,33,25,33,24,22,19,3,8,12
E00000346,25,29,21,56,27,43,36,83,35,30,25,22,23,12,8,9,8,8
E00000347,22,37,36,28,29,30,27,43,28,32,17,15,29,13,17,12,7,10
E00000348,42,40,37,32,25,49,45,43,43,49,40,30,14,14,14,3,4,2
E00000349,22,35,38,47,47,40,24,37,38,29,37,34,15,13,5,7,8,7
E00000350,20,25,21,23,30,31,27,31,23,35,23,21,24,17,7,4,4,9
E00000351,22,45,43,49,38,35,32,39,47,35,36,21,24,6,4,8,10,4
E00000353,27,24,23,38,37,41,43,37,26,25,33,29,26,18,7,6,3,9
E00000354,13,48,50,83,116,26,26,25,54,47,21,25,19,17,8,42,2,5
E00000355,42,42,35,30,23,44,36,39,32,22,24,31,27,20,6,5,4,8
E00000356,25,32,33,35,36,37,43,28,38,21,29,29,17,13,8,7,3,8
E00000357,26,56,49,39,37,19,38,45,31,35,36,25,18,12,19,4,2,10
E00000358,31,38,33,20,22,20,33,25,28,22,16,17,7,14,10,3,4,0
E00000360,25,27,31,18,16,22,26,33,39,27,15,15,13,18,8,4,5,2
E00000361,27,26,28,26,24,24,30,32,18,24,25,13,16,12,13,3,2,1
E00000362,29,37,31,26,24,20,33,29,27,29,20,16,17,12,10,4,4,3
E00000363,20,31,43,27,24,25,16,28,28,22,24,19,51,11,2,3,1,2
E00000364,27,34,21,20,16,16,26,23,25,25,14,41,19,12,8,5,1,6
E00000365,19,16,27,23,19,13,17,19,23,19,25,16,14,11,6,5,1,5
E00000366,25,27,22,22,26,10,27,28,25,26,15,13,27,10,11,8,0,5
E00000367,40,38,27,29,36,39,29,23,36,39,42,26,14,5,7,3,6,1
E00000368,25,35,28,25,15,24,28,24,21,21,19,35,9,9,8,3,6,5
E00000369,22,25,22,21,25,21,24,23,17,33,23,20,19,11,7,8,5,4
E00000370,27,42,46,22,24,27,35,45,35,21,26,16,10,8,4,6,4,2
E00000371,19,27,24,19,18,15,14,20,36,21,15,21,18,21,5,6,3,5
E00000372,25,34,33,25,22,28,29,41,23,35,25,12,6,14,6,3,4,4
E00000373,25,34,25,21,26,31,24,34,28,33,22,13,16,9,7,6,1,6
E00000374,23,34,31,20,18,25,26,28,27,27,24,24,8,9,42,3,4,9
E00000375,32,26,31,37,19,20,23,28,30,25,11,11,10,9,4,5,1,2
E00000376,23,32,26,25,28,44,29,27,21,21,32,24,17,13,11,11,13,12
E00000377,25,19,20,24,24,24,26,28,20,23,18,17,12,12,7,4,5,2
E00000378,13,25,24,20,15,21,25,22,20,13,18,14,15,18,11,13,6,6
