area,<4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85>
E00082283,20,16,27,14,4,11,23,18,21,20,17,22,15,16,28,18,5,8
E00082284,21,32,21,11,23,12,21,25,19,19,34,17,16,17,6,8,9,4
E00082285,12,19,31,23,12,12,11,20,25,21,24,30,31,23,26,14,7,6
E00082286,16,21,23,20,11,10,17,9,15,26,25,19,14,26,30,14,10,4
E00082287,21,23,34,21,12,8,17,16,21,42,33,27,15,20,19,22,13,12
E00082288,14,19,19,15,11,21,11,23,25,20,21,18,13,19,20,9,4,2
E00082289,24,32,30,18,16,11,16,25,32,33,24,20,21,15,16,26,19,7
E00082290,10,27,28,32,17,17,21,23,17,36,38,19,22,17,15,28,22,21
E00082291,15,18,29,22,18,12,33,17,17,16,25,10,15,11,10,5,1,0
E00082292,14,28,33,14,10,11,17,15,24,30,26,28,21,15,31,14,9,2
E00082293,14,21,19,15,9,14,11,12,14,35,24,27,23,20,23,5,9,10
E00082294,11,18,31,19,8,5,3,15,21,32,20,25,14,23,25,20,20,27
E00082295,23,24,16,12,14,20,21,19,25,15,20,8,10,17,17,13,11,3
E00082296,10,28,18,21,19,8,5,4,26,28,29,28,27,27,35,34,24,23
E00082297,43,40,44,34,20,16,34,32,46,42,39,27,15,22,13,11,6,7
E00082298,11,7,32,30,26,18,12,12,19,21,38,34,18,12,19,16,7,8
E00082299,10,11,20,24,14,11,14,17,14,30,25,31,22,16,17,15,6,10
E00082302,13,27,20,10,16,15,23,22,22,29,13,16,23,11,21,14,3,7
E00082303,38,25,30,28,38,45,49,35,33,25,48,44,32,20,20,11,5,7
E00082306,7,15,25,12,10,16,13,10,26,21,28,28,27,17,20,15,16,14
E00082307,13,21,14,20,14,16,17,22,20,30,28,32,11,17,21,7,4,3
E00082308,30,28,28,19,20,24,34,23,20,13,21,15,15,5,9,5,1,2
E00082309,19,10,19,11,9,11,21,16,24,17,23,23,30,20,9,10,2,9
E00082310,22,16,15,15,20,25,29,31,28,20,22,17,14,10,5,9,2,1
E00082311,16,23,20,18,21,25,25,23,25,26,30,24,15,18,13,9,7,4
E00082312,10,16,13,11,9,11,14,15,14,24,22,21,15,11,9,4,3,2
E00082313,19,40,31,18,9,28,28,20,16,24,18,15,6,13,11,3,3,2
E00082314,15,27,31,9,13,24,24,19,12,22,27,25,12,17,12,7,2,1
E00082315,12,8,8,9,5,8,13,11,11,11,23,14,19,12,20,12,4,7
E00082316,24,22,17,19,9,9,19,24,15,18,20,17,19,14,24,21,7,4
E00082317,11,13,11,10,7,18,22,15,10,20,26,13,20,13,19,14,9,6
E00082318,18,25,13,13,14,16,13,22,20,16,25,29,20,19,21,12,8,4
E00082319,13,21,10,10,10,14,10,20,14,17,26,10,14,9,19,9,10,4
E00082320,16,7,8,9,9,17,13,25,13,15,20,18,12,10,10,10,5,4
E00082321,24,21,26,15,16,21,24,18,29,18,23,26,13,13,16,10,9,5
E00082322,10,22,27,18,2,8,4,16,12,23,18,21,10,21,27,24,23,7
E00082323,21,20,16,11,16,23,30,15,11,11,10,20,12,14,16,17,5,8
E00082324,11,23,26,20,17,11,16,19,21,19,17,26,21,18,21,10,9,13
E00082325,10,15,14,19,14,7,8,12,13,22,24,19,27,28,22,18,13,13
E00082326,18,27,24,26,9,21,23,22,21,18,26,20,15,24,19,19,11,7
E00082327,16,17,21,23,13,15,13,15,17,27,31,29,32,38,32,15,16,11
E00082328,18,20,13,9,9,18,16,21,18,27,26,27,29,25,11,29,19,33
E00082329,18,8,7,6,16,16,15,16,15,13,10,22,11,16,22,16,21,33
E00082330,18,21,10,8,12,16,14,8,23,19,28,39,30,25,16,17,8,5
E00082331,16,9,3,4,13,31,25,15,13,10,15,23,12,10,5,6,6,7
E00082332,19,29,24,11,23,26,26,28,24,28,32,29,21,25,22,14,6,6
E00082333,10,7,13,9,16,26,19,11,19,19,20,11,19,12,19,6,14,4
E00082334,15,11,14,9,7,16,10,14,11,11,11,30,21,17,22,21,12,13
E00082336,11,11,12,14,10,13,9,13,10,23,25,28,19,22,21,18,9,1
E00082337,11,19,16,12,14,18,8,15,10,21,28,27,26,17,15,11,3,4
E00082338,12,11,18,11,10,10,12,10,12,18,25,35,27,19,12,14,12,6
E00082339,7,10,7,19,7,4,6,9,13,20,36,28,37,23,26,20,7,1
E00082340,16,20,21,14,17,9,19,21,24,26,25,19,30,18,23,7,11,3
E00082341,21,31,39,22,13,12,19,16,25,42,33,44,36,28,37,42,40,49
E00082342,12,9,6,4,5,8,12,8,12,9,22,13,28,20,18,20,17,23
E00082343,13,23,19,6,9,15,14,18,21,20,13,22,21,20,20,16,6,6
E00082344,15,19,8,6,4,12,12,14,17,12,22,27,20,28,30,18,10,11
E00082345,12,28,18,21,11,18,16,23,9,32,25,26,27,20,10,12,4,4
E00082346,22,17,20,16,27,19,26,13,16,22,16,25,17,8,11,7,7,8
E00082347,15,35,23,17,4,14,18,18,15,23,29,16,27,17,24,10,7,4
E00082348,15,17,18,13,12,8,14,13,16,20,25,16,25,19,14,7,5,9
E00082349,7,11,11,16,11,7,19,13,10,20,25,28,13,14,14,8,14,10
E00082350,5,4,6,4,7,9,8,12,7,10,10,14,8,15,7,2,3,2
E00082351,8,10,11,15,6,8,10,9,11,21,25,28,20,16,26,25,16,6
E00082352,5,13,13,16,6,8,14,11,14,16,25,21,14,22,30,15,6,6
E00082353,16,15,17,17,11,10,16,14,18,21,39,36,21,20,16,14,14,6
E00082354,17,26,17,20,12,20,11,8,26,25,21,29,13,12,18,16,11,5
E00082355,13,17,15,9,14,12,12,29,16,16,28,37,26,17,20,10,17,8
E00082356,12,12,11,14,20,17,12,15,19,21,23,19,18,19,21,14,6,2
E00082357,20,32,30,39,18,10,14,30,24,18,19,20,20,14,18,16,13,7
E00082358,17,22,8,10,13,25,25,16,13,22,34,20,22,17,24,10,19,8
E00082359,12,18,22,20,33,27,26,23,27,22,32,42,40,17,23,13,9,11
E00082360,12,13,11,7,7,10,11,17,12,25,30,27,20,27,27,11,8,10
E00082361,11,8,6,2,12,13,17,14,8,14,21,27,15,15,16,9,10,14
E00082362,12,8,24,19,21,26,16,12,11,15,16,35,23,32,21,20,9,4
E00082363,12,15,14,8,11,14,7,9,19,17,19,19,20,24,27,29,8,10
E00082364,7,15,13,17,13,14,6,15,18,19,30,23,23,21,15,22,9,19
E00082365,28,23,22,19,6,21,23,20,30,24,28,18,26,15,16,21,8,4
E00082366,16,19,21,17,16,31,21,22,22,26,21,28,21,18,17,17,7,7
E00082367,19,27,30,16,22,15,29,13,19,18,29,24,27,14,23,18,8,6
E00082368,18,15,24,25,15,11,24,26,16,38,28,29,26,22,26,22,3,7
E00082369,13,16,14,21,10,10,10,16,21,29,25,28,24,21,18,14,9,8
E00082371,1,9,6,35,19,7,3,1,7,7,14,18,7,7,9,7,5,2
E00082372,8,7,13,22,15,16,10,13,12,16,33,26,19,17,14,17,9,7
E00082373,26,35,9,13,16,31,23,31,24,25,16,25,18,13,10,10,8,8
E00082374,6,28,25,13,17,8,9,14,27,22,26,23,12,10,22,16,11,9
E00082375,18,24,36,22,12,14,26,22,28,47,35,40,28,25,28,22,9,9
E00082376,10,19,16,27,14,13,3,3,20,32,27,28,23,29,22,32,17,9
E00082377,1,7,7,7,0,4,5,13,3,11,10,8,5,4,10,7,3,6
E00082378,12,20,24,18,15,17,19,17,17,21,23,22,15,16,11,3,3,6
E00082379,16,27,49,26,14,13,14,15,30,47,36,27,33,15,24,28,19,20
E00082380,12,23,24,24,6,7,16,19,24,31,29,20,24,22,24,14,9,7
E00082381,13,8,18,18,7,9,7,10,13,24,19,25,21,23,19,25,12,9
E00082382,12,13,19,19,4,7,5,19,15,19,34,23,7,13,11,17,12,6
E00082383,10,18,12,15,10,7,13,14,13,16,18,19,17,14,18,8,10,13
E00082384,16,14,22,17,5,7,9,18,12,28,24,22,12,13,26,15,10,11
E00082386,11,18,26,27,18,6,15,19,17,41,23,23,16,22,22,19,7,6
E00082388,18,27,19,18,14,15,21,19,23,29,31,33,26,24,17,18,21,48
E00082389,8,11,10,9,9,23,12,10,17,13,15,10,17,12,16,9,7,7
E00082390,14,19,4,6,11,20,25,21,24,22,6,10,10,8,5,3,3,3
E00082391,7,13,10,7,3,7,14,13,13,18,18,21,6,9,10,8,14,21
E00082392,20,12,16,21,14,25,20,29,18,21,39,20,26,13,8,12,4,0
E00082394,14,21,28,15,20,19,24,26,30,20,27,30,45,27,17,17,8,4
E00082395,13,8,12,17,6,13,15,12,21,16,9,17,28,16,17,13,9,6
E00082396,6,11,14,7,16,29,20,24,26,19,20,25,20,33,33,24,16,18
E00082397,4,10,13,2,11,11,11,15,17,15,13,5,9,10,5,15,3,5
E00082398,11,14,12,10,7,2,14,18,14,23,20,18,15,15,15,17,10,11
E00082399,18,23,23,15,10,22,33,29,16,20,29,25,20,14,16,14,4,6
E00082400,16,13,24,13,12,11,20,21,27,28,21,26,9,14,15,12,3,0
E00082401,11,10,23,24,5,5,17,10,22,33,22,26,20,10,7,15,4,3
E00082402,6,10,12,12,15,25,13,12,15,15,18,11,13,5,2,3,2,0
E00082403,22,27,25,23,21,37,31,33,29,24,26,30,26,15,16,7,3,0
E00082404,38,24,20,16,33,47,39,42,34,26,25,17,17,15,16,4,3,5
E00082405,13,19,18,14,21,20,15,25,17,29,24,31,32,28,39,26,14,22
E00082406,14,13,8,14,14,6,16,14,20,22,24,21,19,21,16,16,8,12
E00082407,8,18,21,16,13,10,9,11,13,22,35,27,36,31,21,25,16,13
E00082408,17,16,52,146,10,19,19,26,16,24,28,24,16,15,14,16,6,5
E00082409,19,33,21,11,17,21,18,15,22,15,18,29,18,18,18,11,11,7
E00082410,28,34,27,21,14,26,25,21,36,26,36,34,25,19,27,20,15,10
E00082411,24,19,23,14,14,17,30,23,32,34,32,21,22,22,22,26,15,12
E00082412,9,8,9,9,10,20,20,15,16,22,27,29,20,19,15,23,24,27
E00082413,23,31,44,20,15,14,25,24,30,28,30,20,17,17,22,14,8,13
E00082414,12,13,11,10,7,9,13,19,12,24,24,31,29,18,14,18,16,13
E00082415,26,24,18,19,13,14,15,29,19,24,28,30,22,35,23,19,6,11
E00082416,8,13,16,29,19,7,5,6,22,21,33,28,22,11,20,12,5,5
E00082417,19,20,19,17,15,9,24,21,25,24,34,31,16,26,15,18,7,9
E00082419,17,24,23,20,9,12,23,29,18,17,25,26,22,24,14,18,8,8
E00082420,13,19,15,14,7,7,18,20,22,26,29,24,31,42,43,35,11,13
E00082421,19,30,33,25,20,16,12,21,18,29,21,16,18,14,16,10,9,2
E00082422,13,10,12,15,19,8,18,10,13,18,22,23,17,25,20,16,11,12
E00082423,14,16,17,19,11,10,24,19,13,12,19,29,32,18,29,18,13,9
E00082424,32,27,22,18,22,26,14,40,47,28,28,31,35,30,17,21,8,6
E00082425,17,16,34,28,20,20,9,16,28,28,34,32,27,11,14,9,16,15
E00082426,14,26,15,17,12,15,25,21,23,27,28,27,27,13,18,12,3,5
E00082427,6,12,10,11,13,7,4,6,11,21,20,32,27,25,15,16,13,13
E00082428,7,11,16,8,6,2,10,14,19,11,29,16,19,13,18,12,8,3
E00082429,12,25,28,23,14,20,8,14,25,37,30,34,28,26,30,24,14,16
E00082430,9,4,3,3,6,11,12,15,7,17,14,13,11,6,6,5,0,6
E00082431,10,13,21,12,11,15,11,15,22,23,18,16,15,20,18,7,15,13
E00082432,20,14,16,12,9,9,21,19,21,13,23,30,19,9,20,7,8,3
E00082433,7,16,14,15,8,9,6,18,15,13,29,22,18,21,30,16,21,12
E00082434,20,10,10,12,18,14,23,14,12,16,39,17,20,16,20,14,11,7
E00082435,12,25,15,4,24,32,17,29,26,23,16,14,9,7,10,10,3,1
E00082436,11,16,23,18,10,8,12,22,21,21,20,20,22,19,36,26,8,15
E00082438,13,21,19,13,5,8,17,15,23,40,34,15,23,12,20,10,10,7
E00082439,22,33,35,21,12,5,12,17,37,36,22,20,22,19,13,9,14,10
E00082440,15,24,20,13,12,13,20,23,18,29,23,15,12,19,21,10,6,10
E00082441,19,14,8,5,12,25,14,21,10,15,10,7,15,12,11,9,4,9
E00082442,14,16,19,14,16,20,21,23,23,32,19,25,20,11,24,20,9,12
E00082444,13,19,22,16,11,16,11,23,20,25,20,22,15,16,26,12,10,18
E00082445,11,25,34,24,12,9,6,15,28,31,32,39,25,19,27,18,18,30
E00082446,12,35,38,29,11,15,13,19,34,32,24,15,22,17,22,12,7,9
E00082447,11,41,27,11,7,9,10,19,31,26,17,27,9,12,15,11,9,13
E00082448,21,39,30,19,15,25,45,34,32,16,27,17,28,16,9,7,5,4
E00082449,22,32,35,25,27,26,30,20,43,45,30,23,16,17,23,15,13,15
E00082450,20,16,24,12,9,8,9,16,14,28,16,22,28,12,17,15,11,9
E00082451,22,20,26,21,13,15,17,19,31,23,25,32,31,19,16,15,13,6
E00082452,15,20,32,24,12,14,18,19,24,23,23,26,12,16,15,10,6,9
E00082453,9,10,19,11,16,7,11,11,18,17,35,29,35,26,20,16,9,9
E00082454,12,14,16,10,1,7,11,16,9,12,10,17,9,9,9,8,5,10
E00082455,8,24,19,31,17,11,15,6,31,32,29,25,16,10,19,14,5,7
E00082456,11,10,15,6,13,11,13,11,16,12,26,24,12,14,14,24,17,27
E00082457,14,22,21,19,15,18,18,23,15,20,32,23,17,9,20,12,4,18
E00082458,8,11,16,13,10,12,12,3,18,22,19,26,17,18,20,19,14,7
E00082459,4,8,12,17,5,12,9,7,12,23,18,21,23,17,13,6,4,5
E00082460,11,13,19,9,12,13,18,17,16,21,18,21,20,24,13,27,7,11
E00082461,14,9,20,10,12,14,17,18,17,13,17,8,17,25,25,26,10,19
E00082462,12,19,21,18,17,13,12,17,13,27,46,35,38,23,24,17,7,7
E00082463,13,15,16,9,15,9,11,27,10,17,22,23,22,19,22,20,18,32
E00082464,16,9,19,10,9,6,21,17,14,20,18,24,19,22,21,2,4,12
E00082465,13,17,22,13,8,7,10,16,11,19,31,28,23,21,22,18,4,10
E00082466,19,25,22,17,8,14,20,18,20,19,26,22,16,13,8,14,8,5
E00082467,47,23,19,20,24,28,26,45,27,22,17,10,10,4,5,3,1,2
E00082468,16,17,23,10,6,12,18,23,19,20,19,14,14,16,23,12,8,3
E00082469,6,16,9,6,13,18,15,9,14,18,23,13,20,13,16,11,7,17
E00082470,9,13,19,9,9,9,14,16,10,16,19,21,17,7,10,7,7,5
E00082471,17,27,15,10,12,8,18,11,20,13,14,21,23,24,22,17,12,14
E00082472,33,35,27,14,28,20,19,31,21,22,19,20,25,16,17,13,10,16
E00082473,13,17,27,15,10,10,10,10,27,23,18,42,22,28,19,24,11,9
E00082474,11,14,20,9,9,8,9,15,11,20,22,23,31,16,21,8,4,5
E00082475,10,5,13,8,8,11,8,9,8,17,14,13,13,15,10,8,5,4
E00082476,8,9,6,3,20,18,11,10,13,11,19,12,15,7,11,6,6,7
E00082477,14,21,18,16,17,19,18,20,27,30,24,15,11,5,8,0,0,0
E00082478,18,17,11,11,7,14,13,15,18,12,26,18,27,16,19,16,6,6
E00082479,20,20,15,17,18,15,22,20,16,24,32,20,14,6,13,14,7,10
E00082480,14,19,19,12,18,10,21,17,16,21,34,19,18,22,26,10,16,10
E00082482,14,26,30,18,21,20,14,20,29,37,31,28,18,18,11,12,10,5
E00082483,26,28,39,33,15,16,19,31,35,24,33,21,21,13,10,3,1,3
E00082484,13,14,16,12,16,14,16,12,17,19,21,25,14,20,30,32,16,9
E00082485,17,16,18,16,16,10,23,28,16,20,35,23,25,19,15,12,7,5
E00082486,22,25,24,19,13,18,29,29,21,22,25,22,15,12,10,6,3,1
E00082487,17,15,11,10,20,13,14,8,3,13,17,26,15,9,26,9,5,6
E00082488,17,17,24,11,17,15,14,25,28,19,23,35,11,12,18,17,1,4
E00082489,15,23,30,18,14,20,21,14,23,20,29,19,11,7,8,8,7,7
E00082490,22,22,21,18,17,19,30,28,28,27,24,19,12,8,17,14,18,22
E00082491,22,17,18,10,16,24,27,23,23,24,22,23,9,23,30,14,7,5
E00082492,12,19,20,14,16,20,11,10,17,25,27,19,21,20,22,28,4,11
E00082493,13,17,18,9,10,11,13,25,16,15,25,15,15,18,22,15,10,12
E00082494,4,11,10,7,5,7,3,6,12,20,17,16,18,22,20,17,15,15
E00082495,7,15,16,22,19,16,15,18,20,26,26,25,19,20,26,4,1,7
E00082496,11,8,18,18,14,13,21,16,18,30,24,25,14,19,11,4,0,2
E00082497,12,12,10,4,14,17,19,11,11,10,18,26,18,20,10,7,7,4
E00082498,13,11,11,7,10,38,17,19,18,19,21,19,27,22,18,11,17,11
E00082499,16,18,8,8,11,17,27,25,15,19,24,20,12,10,12,5,2,3
E00082500,9,11,16,21,12,20,31,27,21,24,25,19,27,21,11,9,10,5
E00082501,16,10,14,10,24,23,29,16,16,21,20,20,12,10,8,4,1,0
E00082502,13,10,15,12,18,12,22,16,12,16,25,29,14,15,16,9,0,1
E00082503,31,35,36,26,16,17,30,51,38,25,32,21,19,21,23,10,7,2
E00082505,52,30,29,29,19,42,34,21,16,12,17,30,16,12,3,5,4,4
E00082506,33,39,38,24,30,30,31,22,25,27,25,28,10,7,5,5,1,1
E00082507,18,32,21,22,15,18,22,23,24,19,25,22,23,16,18,8,10,4
E00082508,12,23,25,10,12,20,20,15,23,13,27,23,16,11,20,12,9,3
E00082509,6,9,19,17,21,12,13,12,10,22,27,32,22,12,13,5,1,2
E00082510,19,15,12,20,17,18,26,32,15,20,21,24,13,6,8,19,16,39
E00082511,9,17,18,17,18,22,14,17,22,24,35,29,18,18,21,6,4,3
E00082512,15,28,33,25,20,13,7,15,33,39,38,39,37,12,12,9,3,2
E00082513,13,21,17,11,7,13,14,10,19,22,19,14,26,15,27,15,8,18
E00082514,21,24,32,36,23,9,27,30,33,55,49,37,32,27,9,13,7,2
E00082515,19,24,27,18,15,34,25,26,28,28,34,23,18,12,16,5,5,3
E00082516,14,20,15,13,10,16,14,22,17,25,24,24,16,13,4,9,9,3
E00082517,32,29,26,30,32,40,26,26,24,30,51,38,26,10,10,5,5,0
E00082518,9,7,5,12,13,11,16,7,12,15,19,20,24,21,21,27,33,20
E00082519,17,20,19,17,11,13,14,21,25,23,28,38,28,22,18,6,4,1
E00082520,11,22,26,22,16,15,20,17,25,29,26,22,21,20,13,8,1,0
E00082521,18,35,26,13,14,21,23,25,23,18,24,20,17,15,6,6,2,9
E00082522,12,19,17,21,12,14,20,13,15,32,20,22,37,24,11,14,2,2
E00082523,21,26,24,14,14,10,21,20,25,17,21,21,34,20,14,4,4,2
E00082524,38,46,52,31,28,27,32,50,39,40,39,29,22,16,26,11,11,4
E00082525,20,28,19,22,14,10,19,23,25,19,24,20,11,17,17,14,10,8
E00082526,11,10,7,6,14,22,20,17,9,13,25,35,23,13,16,12,1,9
E00082527,28,26,36,27,18,37,43,28,31,43,38,22,22,22,17,10,5,7
E00082529,10,5,12,24,13,10,10,12,9,29,31,22,23,11,13,10,14,20
E00082530,13,14,11,12,11,17,14,25,18,16,27,25,18,21,16,6,3,6
E00082533,20,18,23,19,16,24,27,21,25,20,22,14,14,14,21,9,3,7
E00082534,17,17,22,12,11,11,14,12,16,20,20,21,28,17,16,7,7,8
E00082535,15,15,15,16,12,17,29,28,17,22,23,22,25,19,23,12,6,4
E00082536,16,26,28,24,22,34,32,34,27,33,23,41,30,14,9,8,2,3
E00082537,16,34,24,25,19,16,15,23,31,19,29,39,22,18,19,11,4,7
E00082538,18,18,19,20,21,15,18,18,22,31,27,27,28,17,9,13,12,5
E00082539,20,23,16,16,8,13,24,26,27,16,20,21,17,13,18,11,8,2
E00082540,21,25,23,18,16,19,27,23,20,23,25,29,26,19,18,5,4,2
E00082541,19,23,9,23,12,12,25,25,21,18,35,21,23,21,8,5,1,2
E00082542,17,23,32,26,22,23,21,23,24,18,29,22,18,15,24,7,3,0
E00082544,4,7,9,2,11,6,6,1,8,10,18,21,12,24,28,18,7,14
E00082545,17,19,19,13,18,12,27,20,12,17,20,20,26,16,23,8,6,5
E00082546,9,10,21,7,22,10,11,12,18,16,19,36,30,24,31,14,6,10
E00082547,24,13,12,14,7,14,23,22,22,9,26,29,25,28,34,17,8,2
E00082548,11,10,13,11,21,21,12,10,16,22,30,27,16,18,18,16,7,4
E00082549,10,19,22,23,19,12,16,16,28,15,31,27,19,22,21,12,13,6
E00082550,53,27,27,31,25,52,46,34,24,28,25,29,32,15,19,30,8,10
E00082551,20,14,7,15,12,17,26,17,13,17,19,19,27,12,18,16,15,14
E00082552,29,21,32,15,27,28,37,33,22,29,28,29,29,15,7,10,4,5
E00082553,38,29,29,25,29,60,54,37,26,26,22,23,29,18,5,8,5,7
E00082554,17,17,22,26,5,12,21,13,24,24,32,16,29,19,18,15,14,1
E00082555,22,20,18,20,18,17,14,14,30,33,19,22,13,16,9,9,4,7
E00082556,17,14,3,6,19,27,24,31,19,14,23,15,9,9,7,1,3,1
E00082557,15,14,14,20,17,7,18,12,20,18,24,20,23,19,18,5,4,4
E00082558,11,22,8,10,13,13,15,26,21,25,18,20,16,14,17,9,2,1
E00082559,0,1,1,2,0,5,11,10,3,15,7,13,24,19,20,20,16,8
E00082560,20,26,17,24,21,29,28,27,25,28,32,17,16,10,10,8,7,4
E00082561,20,31,20,14,23,45,42,27,30,27,29,25,19,22,19,9,9,8
E00082562,16,20,31,17,18,20,18,37,26,19,42,26,16,26,16,17,15,4
E00082563,14,14,21,21,20,17,17,26,23,16,21,17,26,16,17,19,9,7
E00082564,15,15,16,10,19,32,31,20,17,15,16,17,12,18,16,14,14,12
E00082565,25,18,16,12,28,46,53,46,34,17,26,32,27,18,17,10,6,13
E00082566,23,13,10,14,18,19,24,35,10,27,20,23,28,14,7,14,6,7
E00082567,22,6,12,6,12,19,20,26,19,12,20,15,14,11,9,12,4,20
E00082568,14,9,9,4,20,28,31,23,20,18,18,13,17,14,10,5,9,5
E00082569,31,15,13,8,31,37,41,42,20,20,26,20,9,16,10,6,6,4
E00082571,26,11,4,3,22,37,31,37,19,16,36,13,11,8,13,2,5,2
E00082573,5,4,3,3,9,11,2,4,10,11,4,14,9,9,18,12,11,14
E00082575,10,7,2,0,15,19,21,31,11,8,7,5,8,8,11,12,5,13
E00082576,24,11,19,12,24,31,48,45,28,36,25,17,7,11,17,5,8,3
E00082577,16,22,3,13,15,17,15,26,20,19,21,30,22,20,11,7,5,5
E00082578,21,11,8,4,13,26,40,28,25,12,21,14,6,4,1,1,0,2
E00082579,24,33,29,19,28,40,42,33,16,27,26,18,9,4,4,2,2,0
E00082580,21,22,12,8,7,26,21,36,24,23,14,23,15,11,15,3,3,7
E00082581,11,17,19,14,24,16,17,15,16,11,26,21,17,20,10,10,18,14
E00082582,15,21,23,20,20,14,12,21,22,27,22,29,21,14,22,28,11,9
E00082583,18,17,28,13,8,15,19,16,21,26,24,22,19,13,10,17,18,13
E00082584,14,12,24,22,17,16,12,21,22,30,30,27,19,13,14,9,10,12
E00082585,16,15,19,19,10,16,15,11,26,21,29,13,12,17,10,6,7,13
E00082586,7,15,12,37,24,14,8,11,13,32,30,18,15,15,23,14,8,4
E00082587,22,10,8,15,12,14,25,24,13,17,24,20,20,8,13,11,16,18
E00082588,11,18,19,13,8,12,15,17,20,13,17,17,23,17,13,8,7,10
E00082589,15,18,20,19,17,22,14,17,21,19,40,20,21,18,27,15,19,11
E00082590,17,23,11,12,24,45,45,36,40,32,31,13,14,8,2,1,4,0
E00082592,24,11,3,6,15,34,29,35,24,10,11,17,10,2,11,3,2,4
E00082593,15,11,5,4,26,43,39,18,18,13,13,10,9,10,4,5,3,3
E00082594,8,6,2,2,16,36,43,21,19,5,11,11,11,17,15,6,12,5
E00082595,15,7,3,4,14,38,32,26,24,17,13,14,14,3,5,0,2,0
E00082596,15,18,4,5,19,48,55,49,25,11,23,10,10,10,4,8,5,4
E00082597,22,12,14,3,18,31,42,38,21,20,12,17,10,2,9,8,7,6
E00082598,10,17,4,6,37,42,45,34,25,20,8,13,9,8,4,13,3,5
E00082599,11,13,6,5,17,31,47,24,17,24,15,15,4,8,5,2,1,3
E00082600,18,19,10,7,28,44,41,36,29,13,23,18,9,5,0,2,4,2
E00082601,11,8,8,5,19,31,36,30,26,11,12,21,9,2,6,6,3,2
E00082602,23,16,20,15,37,61,50,41,31,37,25,20,15,8,1,3,1,4
E00082603,10,6,4,14,41,65,31,22,17,15,16,14,9,14,6,3,8,3
E00082604,13,13,10,12,35,41,41,39,23,22,16,17,22,5,3,3,4,4
E00082605,3,6,4,2,24,40,46,24,18,20,14,17,9,6,13,1,1,1
E00082606,16,17,12,8,21,29,45,46,32,21,19,17,10,9,5,5,0,0
E00082608,22,12,18,18,18,36,37,36,33,29,25,28,22,7,6,5,0,1
E00082610,46,39,48,38,25,52,54,56,49,42,32,28,17,18,6,4,2,4
E00082612,36,24,21,9,19,51,45,50,40,13,20,14,10,8,9,7,10,2
E00082613,26,11,14,12,24,51,52,28,22,23,19,14,14,11,5,6,6,1
E00082615,19,7,5,2,22,37,34,36,17,19,6,8,0,8,0,6,6,4
E00082616,28,8,11,16,42,64,54,42,24,27,31,24,16,20,15,14,3,3
E00082617,26,33,36,19,26,42,46,44,36,38,27,22,10,26,8,8,4,2
E00082619,23,12,13,8,51,80,61,52,24,28,35,28,13,14,13,15,0,0
E00082620,28,18,15,12,28,32,46,41,30,21,18,15,11,10,10,3,2,1
E00082621,18,14,12,11,12,40,40,37,31,28,28,11,10,4,9,3,5,0
E00082623,16,11,13,8,33,53,38,33,21,28,19,9,14,9,5,6,2,2
E00082624,39,37,20,15,37,36,52,39,30,21,27,26,20,12,12,3,3,1
E00082625,23,16,10,8,22,49,36,26,15,21,23,16,17,7,7,3,0,0
E00082626,26,15,19,26,35,48,57,27,35,25,31,22,11,5,15,7,2,4
E00082627,25,20,22,20,32,48,52,38,39,33,33,18,12,14,9,8,1,4
E00082628,24,22,18,15,13,34,43,29,35,23,25,20,6,7,3,3,0,0
E00082629,23,8,10,11,21,39,23,27,27,14,15,6,6,4,3,2,1,1
E00082630,12,12,8,14,26,61,31,26,21,14,17,19,11,10,3,3,2,1
E00082631,15,14,17,21,18,34,31,28,32,17,33,27,16,12,6,4,5,2
E00082632,40,26,19,27,27,35,60,39,38,31,31,24,15,11,4,4,2,2
E00082634,21,40,19,12,26,43,48,36,36,34,27,21,21,9,5,0,4,3
E00082635,24,17,22,20,32,47,49,39,38,27,27,21,19,6,8,6,4,3
E00082636,23,17,26,22,27,42,54,35,33,30,32,23,18,9,10,3,3,1
E00082637,28,35,27,21,18,38,39,38,37,22,23,16,15,10,2,2,2,2
E00082638,31,22,9,13,22,43,51,25,24,15,21,16,15,5,5,0,1,1
E00082639,27,16,15,10,6,26,54,24,21,14,16,15,16,3,5,0,3,2
E00082640,42,21,24,12,26,38,37,38,34,30,15,12,15,9,8,5,2,6
E00082641,26,12,16,25,29,25,44,34,29,27,23,13,11,10,3,3,4,1
E00082642,11,12,12,10,14,24,27,29,30,16,17,14,8,6,7,6,1,2
E00082643,7,5,4,6,35,37,23,37,27,27,20,19,5,10,9,10,6,4
E00082644,29,27,23,9,13,25,31,35,27,20,15,17,5,13,4,4,2,3
E00082645,23,30,21,11,14,23,42,40,37,21,24,19,14,11,3,4,3,3
E00082646,20,24,27,23,27,43,39,48,23,27,20,13,18,3,6,0,3,3
E00082647,14,15,10,13,37,59,48,37,23,20,17,16,19,10,5,6,8,4
E00082648,22,18,20,18,13,28,55,41,31,25,26,26,17,11,7,4,0,3
E00082649,23,25,19,21,29,32,45,36,32,27,24,17,12,9,3,6,4,2
E00082650,37,22,29,16,20,40,51,52,32,12,33,16,10,8,8,6,4,2
