msoa,Aged 0 to 15,Aged 16 to 24,Aged 25 to 34,Aged 35 to 49,Aged 50 to 64,Aged 65 to 74,Aged 75 to 84,Aged 85 and over
E02002101,0,0,1,2,0,0,0,2
E02002102,0,0,0,3,3,6,8,9
E02002103,0,0,0,0,1,9,4,6
E02002104,0,0,0,0,0,1,1,2
E02002105,0,0,0,0,1,0,3,9
E02002106,0,0,0,7,10,10,9,7
E02002107,0,0,0,0,0,0,1,4
E02002108,0,0,0,2,4,5,3,1
E02002109,0,0,0,1,0,0,1,0
E02002110,0,0,0,0,0,4,0,4
E02002111,4,0,0,0,0,1,5,5
E02002112,0,0,4,4,0,0,0,0
E02002113,0,0,0,0,0,1,6,6
E02002114,0,0,0,0,0,2,2,4
E02002115,0,0,7,4,2,0,0,0
E02002116,0,0,0,0,2,4,6,8
E02002117,0,0,3,2,6,5,3,0
E02002118,0,0,0,0,0,0,0,0
E02002119,0,0,0,0,0,0,0,0
E02002120,0,0,0,0,0,0,0,0
E02002121,0,0,0,2,3,14,16,16
E02002122,0,2,3,1,0,0,0,0
E02002123,0,0,0,0,0,2,5,5
E02002124,0,0,3,5,0,4,12,20
E02002125,0,0,0,0,0,1,2,0
E02002126,0,0,0,0,0,0,0,0
E02002127,0,0,0,3,2,7,8,9
E02002128,0,0,0,0,0,2,4,7
E02002129,0,0,0,0,1,0,0,0
E02002130,0,0,0,3,2,2,0,0
E02002131,0,0,0,0,0,0,0,0
E02002132,0,0,0,1,6,8,3,0
E02002133,0,0,0,5,3,0,7,3
E02002134,2,0,2,4,2,4,11,11
E02002135,0,1,0,0,0,2,0,2
E02002136,0,3,1,0,3,0,0,0
E02002137,0,0,0,0,0,0,0,6
E02002138,0,2,0,0,0,0,0,0
E02002139,2,117,3,15,6,4,1,3
E02002140,0,2,0,9,6,5,6,10
E02002141,0,0,0,0,0,0,0,0
E02002142,0,2,0,1,4,6,10,2
E02002143,0,0,0,2,5,1,0,0
E02002144,2,0,0,0,0,0,0,0
E02002145,0,0,0,0,3,1,0,0
E02002146,0,0,0,0,0,0,2,7
E02002147,0,0,0,0,0,8,6,2
E02002148,0,0,0,0,0,0,0,0
E02002149,0,0,0,0,0,2,3,4
E02002150,0,0,0,0,1,5,12,8
E02002151,0,0,0,0,0,0,0,0
E02002152,0,4,4,7,6,6,8,11
E02002153,0,0,0,1,1,0,0,0
E02002154,0,5,1,0,0,0,5,2
E02002155,0,0,0,0,0,1,1,0
E02002156,3,0,0,0,1,0,0,0
E02002157,0,0,0,0,0,1,2,1
E02002158,0,0,0,1,2,11,5,5
E02002159,0,2,0,0,0,0,0,0
E02002160,0,0,0,3,8,5,6,6
E02002161,0,0,0,0,0,0,0,0
E02002162,9,10,0,11,14,12,5,16
E02002163,0,0,2,2,4,2,2,4
E02002164,0,222,25,4,0,0,0,0
E02002165,0,1,15,22,9,4,9,9
E02002166,0,0,0,0,3,2,4,2
E02002167,0,0,0,0,0,0,0,0
E02002168,0,332,61,8,0,8,3,3
E02002169,1,0,0,0,1,8,6,18
E02002170,0,0,0,0,0,0,0,0
E02002171,0,0,0,0,0,0,0,0
E02002174,0,0,0,2,10,17,15,8
E02002175,0,1,4,8,2,3,8,6
E02002176,0,0,0,0,0,0,0,0
E02002177,0,3,0,3,4,6,10,11
E02002178,0,4,0,1,15,22,32,13
E02002179,0,2,3,0,5,1,2,8
E02002180,0,0,2,1,3,3,2,4
E02002181,0,0,0,0,0,0,0,0
E02002182,0,3,11,3,11,6,6,15
E02002905,1,2,3,5,0,1,4,0
E02002906,0,3,2,1,3,2,2,5
E02002907,0,0,3,0,5,4,13,20
E02002908,7,7,1,2,7,5,0,0
E02002909,4,5,7,8,2,1,10,17
E02002910,0,0,0,0,5,4,18,8
E02002911,0,17,100,47,11,3,14,14
E02002912,0,0,1,11,3,0,1,3
E02002913,16,0,8,8,20,3,2,0
