area,<4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85>
E00120654,19,31,24,22,14,14,20,28,23,18,22,18,12,5,4,5,5,4
E00120655,20,23,14,16,12,15,21,21,12,13,16,28,17,15,12,9,8,6
E00120656,15,19,21,13,17,19,32,22,19,14,21,24,12,12,9,9,6,11
E00120657,16,20,19,18,11,9,19,19,18,21,24,26,11,6,12,17,6,11
E00120658,28,31,30,26,22,18,35,28,26,18,27,22,15,14,14,9,8,10
E00120659,17,23,26,19,17,23,20,15,22,26,31,25,21,14,8,3,9,7
E00120660,23,17,11,19,16,23,15,22,18,24,26,22,19,13,12,14,10,7
E00120661,23,20,24,12,15,23,22,28,16,22,22,17,24,9,20,8,8,3
E00120662,19,29,20,22,13,7,23,17,26,13,21,21,28,8,10,8,5,10
E00120663,36,38,39,31,22,41,52,41,37,36,40,33,23,14,18,17,12,6
E00120664,26,25,22,22,9,18,30,21,17,14,22,24,20,11,7,7,7,12
E00120665,36,30,31,18,14,20,36,36,18,24,22,20,20,14,6,2,6,8
E00120666,12,28,28,25,18,21,25,30,26,20,25,23,15,15,8,7,10,10
E00120667,27,34,31,27,28,35,33,39,17,14,26,22,9,12,8,4,7,3
E00120668,19,16,12,8,14,12,14,17,19,10,19,31,19,18,11,6,4,5
E00120669,18,19,30,22,11,15,30,27,23,22,18,16,17,9,11,5,7,7
E00120670,29,28,21,14,13,21,26,21,27,13,20,26,24,10,17,4,7,10
E00120671,22,21,26,19,10,16,25,29,30,17,18,20,13,19,16,9,6,5
E00120672,15,13,18,12,16,27,22,15,14,9,27,37,27,24,24,8,9,7
E00120673,31,39,42,37,35,35,38,50,50,36,43,45,27,26,33,8,7,7
E00120674,20,26,30,12,14,17,38,31,24,12,23,30,19,16,12,4,5,5
E00120675,21,14,23,18,17,24,15,19,19,22,21,17,24,8,9,9,11,5
E00120676,12,10,16,14,14,14,23,12,22,12,17,22,23,30,36,10,5,6
E00120677,18,25,11,9,11,26,21,26,22,21,30,25,31,29,14,10,4,3
E00120678,15,14,11,3,6,10,20,11,11,12,9,13,23,18,11,5,0,0
E00120679,10,10,4,16,10,21,15,8,17,13,24,29,22,15,17,4,9,10
E00120680,24,11,10,7,12,20,19,24,22,12,17,24,18,18,15,12,3,7
E00120681,13,9,12,14,13,8,6,17,8,6,14,22,25,29,11,11,11,8
E00120682,26,24,21,23,13,13,32,26,29,24,23,30,15,16,5,10,6,5
E00120683,24,15,20,17,16,21,21,24,16,20,17,22,26,15,11,11,11,8
E00120684,11,25,22,19,13,11,16,26,21,21,22,22,15,12,13,9,2,17
E00120685,25,26,37,33,25,17,27,29,33,28,25,26,14,10,11,12,7,6
E00120686,15,17,8,11,13,11,24,13,14,9,12,18,21,17,10,12,12,14
E00120687,26,32,25,30,15,18,28,27,25,21,18,13,18,8,13,6,5,9
E00120688,20,23,12,21,8,19,25,21,25,23,20,21,14,17,18,2,4,2
E00120689,7,13,21,12,12,24,6,20,21,11,44,23,16,22,15,6,6,8
E00120690,17,10,14,14,8,21,17,12,13,13,17,22,17,11,6,7,6,8
E00120691,11,10,16,7,15,23,20,17,15,19,16,33,18,14,24,8,13,8
E00120692,14,25,35,16,13,17,16,20,32,19,31,27,9,11,13,12,7,3
E00120693,16,18,18,13,14,9,19,25,16,21,26,34,14,17,6,9,3,2
E00120694,21,13,13,7,14,21,22,26,21,16,27,32,15,12,3,8,2,3
E00120695,16,16,17,27,18,10,25,17,24,22,18,34,18,25,17,12,10,8
E00120696,15,14,13,13,11,30,24,18,18,20,35,25,28,15,12,7,2,0
E00120697,11,17,14,20,16,23,16,19,25,21,22,29,18,18,10,7,8,5
E00120698,12,4,4,7,7,11,11,21,21,11,18,27,17,24,14,8,4,7
E00120699,37,27,19,17,11,41,42,41,35,16,20,19,29,21,19,12,3,4
E00120700,5,7,13,16,16,12,15,6,11,18,20,38,28,19,15,8,10,1
E00120701,21,11,14,14,15,18,34,20,14,21,21,25,13,16,18,14,4,3
E00120703,19,19,10,11,22,28,22,15,32,29,23,39,18,26,10,5,6,4
E00120704,18,22,14,7,25,22,25,25,18,20,30,35,32,17,10,9,2,2
E00120705,21,23,15,19,8,25,27,24,19,18,20,24,13,13,10,10,4,13
E00120706,12,15,19,19,16,18,17,14,17,19,24,27,39,33,18,8,14,13
E00120707,15,11,14,19,16,10,20,14,21,26,25,29,20,16,12,13,8,4
E00120708,21,25,17,14,13,13,22,34,9,20,19,10,16,14,13,6,11,3
E00120709,18,17,17,15,21,22,20,14,13,14,23,30,25,12,12,7,13,43
E00120710,12,9,17,12,12,20,20,15,15,15,31,25,17,11,23,10,8,2
E00120711,19,21,29,14,20,13,20,25,25,21,13,24,10,10,8,6,4,5
E00120712,15,25,18,17,20,18,15,23,23,23,14,37,17,16,11,8,7,9
E00120713,22,25,24,24,31,20,27,46,22,20,19,34,14,14,14,11,11,7
E00120714,8,4,1,0,5,7,6,19,8,15,23,35,18,12,8,4,0,1
E00120715,30,18,28,15,11,19,26,18,30,23,27,24,24,11,12,10,6,8
E00120716,32,25,24,32,33,40,27,28,23,26,25,25,19,13,7,12,2,3
