msoa,MC: Care home with nursing,MC: Care home without nursing,MC: Children's home,MC: General hospital,MC: Home or hostel,MC: Mental health hospital or unit,MC: Other home,MC: Other hospital,Other: Approved premises,Other: Defence,Other: Detention centres,Other: Education,Other: Prison service,Other: Religious,Other: Staff/Worker accommodation,Other: Temporary accommodation,total
E02003604,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
E02003605,0,1,0,0,0,0,0,0,0,0,0,6,0,0,2,1,10
E02003606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
E02003607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
E02003608,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02003609,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,4
E02003610,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
E02003611,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,7
E02003612,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
E02003613,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
E02003614,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4
E02003615,2,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7
E02003616,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
E02003617,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,5
E02003618,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5
E02003619,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,9
E02003620,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02003621,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02003622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02003623,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
E02003624,3,9,0,0,2,1,2,0,0,0,0,3,0,0,2,6,28
E02003625,8,9,1,0,0,0,1,0,0,0,0,0,1,0,0,7,27
E02003626,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02003627,2,6,1,0,0,2,0,0,0,0,1,0,0,0,1,4,17
E02003628,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02003629,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3
E02003630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
E02003631,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02003632,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
E02003633,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
E02003635,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
E02003636,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,4
E02003637,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,7
E02003638,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02003639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
E02003640,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02003641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02003642,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
E02003643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
