Location ID,Location HSCA start date,Care home?,Location Name,Location Region,Location Local Authority,Location Street Address,Location City,Location Postal Code,Location Latitude,Location Longitude,Location Parliamentary Constituency,Provider Nominated Individual Name,"Regulated activity - Treatment of disease, disorder or injury",Service type - Care home service with nursing,Service type - Care home service without nursing,Service user band - Children 0-18 years,Service user band - Dementia,Service user band - Learning disabilities or autistic spectrum disorder,Service user band - Mental Health,Service user band - Older People,Service user band - Physical Disability,Service user band - Sensory Impairment,Service user band - Younger Adults,num_values_found,num_values_found.1,lad,msoa,area,Care homes beds,occupancy_mean,%occupancy_mean,probability_mean,occupancy_std,%occupancy_std,probability_std
1-106969315,2010-12-02,Y,Clair Francis Retirement Home,East of England,Peterborough,237-239 Park Road,Peterborough,PE1 2UT,52.587314,-0.239868,Peterborough,*,,,Y,,Y,,,Y,,,Y,7,7,E06000031,E02003248,E00079170,28,20.0,73.0,0.97873,2.0,8.4659,0.0106
1-112325259,2011-01-10,Y,Alan Atchison - 5 and 6 Augusta Close,East of England,Peterborough,5-6 Augusta Close,Peterborough,PE1 5NJ,52.590027,-0.208536,Peterborough,*,,,Y,,,Y,,,,,,2,2,E06000031,E02003249,E00078972,9,9.0,100.0,0.9795,0.0,0.0,0.02769
1-112325275,2011-01-10,Y,Alan Atchison - 2 David's Close,East of England,Peterborough,2 David's Close,Peterborough,PE4 5AN,52.621109,-0.28818,Peterborough,*,,,Y,,,Y,,,,,,2,2,E06000031,E02003237,E00079294,11,10.0,91.0,0.86756,1.0,12.8565,0.18378
1-120444678,2010-11-29,Y,SENSE - Newton Court,East of England,Peterborough,1-4 Newton Court,Peterborough,PE4 7PY,52.607487,-0.248142,Peterborough,"Horton, Maria Elizabeth",,,Y,,,Y,,,,Y,,3,3,E06000031,E02003243,E00079201,10,9.0,93.0,0.87445,1.0,5.7735,0.11515
1-120444708,2010-11-29,Y,SENSE - 37 Redgate Court,East of England,Peterborough,Saltersgate,Peterborough,PE1 4XZ,52.594201,-0.208691,Peterborough,"Horton, Maria Elizabeth",,,Y,,,Y,,,,Y,,3,3,E06000031,E02003249,E00187658,6,5.0,89.0,0.99919,1.0,19.245,0.00018
1-120444723,2010-11-29,Y,SENSE - 38 Redgate Court,East of England,Peterborough,Saltersgate,Peterborough,PE1 4XZ,52.594201,-0.208691,Peterborough,"Horton, Maria Elizabeth",,,Y,,,Y,,Y,,Y,Y,2,2,E06000031,E02003249,E00187658,6,6.0,100.0,0.91987,0.0,0.0,0.02733
1-120969698,2010-11-19,Y,Philia Lodge Rest Home,East of England,Peterborough,Philia Lodge,Peterborough,PE1 4AU,52.580393,-0.232736,Peterborough,"Graham, Chris",,,Y,,Y,,,,,,,3,3,E06000031,E02003250,E00078955,20,18.0,90.0,0.94935,0.0,0.0,0.01587
1-125856362,2011-02-15,Y,Longueville Court,East of England,Peterborough,Village Green,Peterborough,PE2 7DN,52.553476,-0.277391,North West Cambridgeshire,"O'Reilly, Michael",Y,Y,,,Y,,,Y,Y,,Y,1,1,E06000031,E02006877,E00079081,109,99.0,91.0,0.99997,,,
1-125862949,2011-02-15,Y,Werrington Lodge,East of England,Peterborough,Baron Court,Peterborough,PE4 7ZF,52.617263,-0.261194,Peterborough,"O'Reilly, Michael",Y,Y,,,Y,,,Y,Y,,Y,9,9,E06000031,E02003239,E00079326,82,55.0,67.0,0.92425,5.0,6.4242,0.10879
1-127088237,2011-01-07,Y,St Margaret's House,East of England,Peterborough,187 London Road,Peterborough,PE2 9DS,52.555439,-0.248785,North West Cambridgeshire,"Boardman, Julie",,,Y,,,Y,Y,,,,,3,3,E06000031,E02003253,E00078995,11,11.0,97.0,0.97436,1.0,5.2486,0.00713
1-127088250,2011-01-07,Y,Lyons Gardens,East of England,Peterborough,36 Lincoln Road,Peterborough,PE6 7JS,52.639735,-0.299853,North West Cambridgeshire,"Boardman, Julie",,,Y,Y,,Y,,,,,Y,4,4,E06000031,E02003237,E00079029,11,6.0,57.0,0.59327,3.0,26.1116,0.12063
1-128405034,2011-01-18,Y,Broadleigh Nursing Home,East of England,Peterborough,213 Broadway,Peterborough,PE1 4DS,52.583051,-0.231921,Peterborough,"Marjara, Shamshad",Y,Y,,,Y,,,Y,,,,5,5,E06000031,E02003250,E00079154,37,32.0,88.0,0.95129,2.0,5.6044,0.05046
1-132648035,2011-01-21,Y,Fletton Avenue,East of England,Peterborough,35 Fletton Avenue,Peterborough,PE2 8AX,52.562833,-0.241778,North West Cambridgeshire,"Morgan, Edward",,,Y,,,Y,,,,,Y,3,3,E06000031,E02003253,E00171279,6,6.0,94.0,0.92313,1.0,9.6225,0.04022
1-134144846,2011-01-11,Y,Garden Lodge,East of England,Peterborough,37A Lincoln Road,Peterborough,PE6 7JS,52.639735,-0.299853,North West Cambridgeshire,*,,,Y,,Y,,,Y,,,,3,3,E06000031,E02003237,E00079029,10,9.0,90.0,0.88811,0.0,0.0,0.18108
1-135491235,2010-12-01,Y,Hampton Grove Care Home,East of England,Peterborough,Chaffinch Lane,Peterborough,PE7 8NF,52.53022,-0.265342,North West Cambridgeshire,"O'Reilly, Michael",,,Y,,Y,,,Y,Y,,,3,3,E06000031,E02006878,E00187604,86,72.0,84.0,0.8714,11.0,13.2068,0.1622
1-136255427,2010-11-24,Y,Acacia House - Peterborough,East of England,Peterborough,37a School Road,Peterborough,PE6 7RG,52.638491,-0.218882,Peterborough,"Tydeman, Justin",,,Y,,,Y,Y,,,,,2,2,E06000031,E02003239,E00079047,5,5.0,100.0,0.79161,0.0,0.0,0.27837
1-136255514,2010-11-24,Y,Elliot Avenue,East of England,Peterborough,1 Elliot Avenue,Peterborough,PE3 9TG,52.575628,-0.290926,Peterborough,"Tydeman, Justin",,,Y,,,Y,Y,,,,,4,4,E06000031,E02003251,E00078881,6,4.0,62.0,0.98561,0.0,8.3333,0.02072
1-156967239,2011-05-27,Y,The Star Nursing Home,East of England,Peterborough,56-64 Star Road,Peterborough,PE1 5HT,52.575122,-0.229496,Peterborough,"Chaudhry, Zameer",Y,Y,Y,,Y,,Y,Y,,,,4,4,E06000031,E02003249,E00078963,30,26.0,85.0,0.8018,1.0,4.3033,0.21041
1-1691536708,2014-10-03,Y,Florence House,East of England,Peterborough,220 Park Road,Peterborough,PE1 2UJ,52.585626,-0.238224,Peterborough,"Sim, Maureen",,,Y,,Y,,,Y,,,,3,3,E06000031,E02003248,E00079177,21,15.0,71.0,0.90602,4.0,19.0476,0.11466
1-1810369443,2015-03-17,Y,Cherry Blossom Care Home,East of England,Peterborough,Warwick Road,Peterborough,PE4 6DE,52.606431,-0.271134,Peterborough,"Warner, Reoutee",Y,Y,,,Y,,,Y,Y,Y,,3,3,E06000031,E02003242,E00079280,80,61.0,76.0,0.86954,16.0,20.2073,0.00571
1-1944936060,2015-03-20,Y,St Margarets Care Home,East of England,Peterborough,22 Aldermans Drive,Peterborough,PE3 6AR,52.574405,-0.256354,Peterborough,"Lowtun, Bibi",,,Y,,Y,,,Y,,,,4,4,E06000031,E02003252,E00187695,16,15.0,95.0,0.85696,0.0,3.125,0.08613
1-2159114994,2015-07-31,Y,Clayburn Court,East of England,Peterborough,Clayburn Road,Peterborough,PE7 8LB,52.535342,-0.259641,North West Cambridgeshire,"Martin, Robert",,,Y,,Y,,,Y,,,Y,4,4,E06000031,E02006878,E00171330,64,24.0,38.0,0.90687,9.0,14.7888,0.04143
1-2214363364,2016-01-21,Y,Park House Nursing Home,East of England,Peterborough,27 Park Crescent,Peterborough,PE1 4DX,52.584516,-0.234815,Peterborough,"Gidlow, Helen",Y,Y,,,Y,,,Y,,,,5,5,E06000031,E02003248,E00079177,52,47.0,91.0,0.94669,1.0,1.0533,0.06876
1-2557420141,2016-04-04,Y,The Malting's Care Home,East of England,Peterborough,Alderman's Drive,Peterborough,PE3 6AR,52.574405,-0.256354,Peterborough,"Marjara, Amar",Y,Y,,,Y,,,Y,Y,,Y,5,5,E06000031,E02003252,E00187695,50,46.0,91.0,0.89433,4.0,8.6718,0.05254
1-3087612976,2016-11-21,Y,Ashlynn Grange,East of England,Peterborough,Bretton Gate,Peterborough,PE3 9UZ,52.584685,-0.275665,Peterborough,"Tickell, Lynda",Y,Y,,,Y,,,Y,Y,Y,Y,3,3,E06000031,E02003251,E00079355,156,80.0,51.0,0.81877,2.0,1.3344,0.18175
1-314352463,2011-09-30,Y,Park Vista Care Home,East of England,Peterborough,15 Park Crescent,Peterborough,PE1 4DX,52.584516,-0.234815,Peterborough,"Marjara, Amar",Y,Y,,,Y,,,Y,,,,7,7,E06000031,E02003248,E00079177,59,52.0,87.0,0.97395,4.0,6.8399,0.02252
1-3511571421,2017-05-19,Y,The Tudors Care Home,East of England,Peterborough,North Street,Peterborough,PE2 8HR,52.561921,-0.227622,North West Cambridgeshire,"Cheekoory, Sunil",,,Y,,Y,,,Y,,,,3,3,E06000031,E02003253,E00079255,44,39.0,88.0,0.67652,2.0,4.7311,0.25917
1-4176539469,2017-08-15,Y,Tigh Calman,East of England,Peterborough,Wisbech Road,Peterborough,PE6 0TD,52.620041,-0.082271,Peterborough,"McLean, Susan",,,Y,,,Y,,,,,Y,2,2,E06000031,E02003241,E00078988,6,6.0,100.0,0.99868,0.0,0.0,0.0008
1-437071858,2012-06-20,Y,Eagle Wood Neurological Care Centre,East of England,Peterborough,Bretton Way,Peterborough,PE3 8DE,52.588678,-0.284958,Peterborough,"Butler, Mark",Y,Y,,,Y,,Y,Y,Y,Y,Y,3,3,E06000031,E02003247,E00078874,105,99.0,94.0,0.92816,5.0,4.8872,0.1018
1-5383923282,2018-07-20,Y,Glenholme Haddon House Ltd,East of England,Peterborough,Brickburn Close,Peterborough,PE7 8NZ,52.535746,-0.25896,North West Cambridgeshire,"Macalister, George",,,Y,,,Y,,,Y,,Y,0,0,E06000031,E02006878,E00171330,15,14.0,95.49818032792,,,,
1-5847247461,2018-11-07,Y,Taigh Aisling,East of England,Peterborough,Rectory Lane,Peterborough,PE6 7LR,52.637808,-0.295777,North West Cambridgeshire,"McLean, Susan",,,Y,,,Y,,,,,Y,2,2,E06000031,E02003237,E00079030,6,4.0,67.0,0.99908,0.0,0.0,0.0
1-6148018984,2018-12-12,Y,Thorpe Wood Care Home,East of England,Peterborough,Earlham Road,Peterborough,PE3 6TN,52.568116,-0.294288,Peterborough,"Marjara, Amara",Y,Y,,,Y,,Y,Y,Y,Y,Y,2,2,E06000031,E02003251,E00079354,50,36.0,72.0,0.85379,13.0,25.4558,0.00605
1-706337390,2013-06-21,Y,Lavender House Care Home,East of England,Peterborough,205 Broadway,Peterborough,PE1 4DS,52.583051,-0.231921,Peterborough,"Marjara, Baldev",,,Y,,,,,Y,,,,3,3,E06000031,E02003250,E00079154,36,30.0,83.0,0.90934,4.0,10.0154,0.10744
1-7136456528,2019-07-24,Y,Field House Residential Care Home for the Elderly,East of England,Peterborough,Eyebury Road,Peterborough,PE6 7TD,52.606632,-0.185425,Peterborough,"Ezeuko, Obinna",,,Y,,Y,,,Y,Y,Y,Y,4,4,E06000031,E02003241,E00078985,49,36.0,74.0,0.79989,5.0,10.0671,0.02054
1-720828830,2013-06-07,Y,Maxey House Residential Home,East of England,Peterborough,88 Lincoln Road,Peterborough,PE6 9BA,52.672107,-0.312118,North West Cambridgeshire,"Singh, Jaspal",,,Y,,Y,,,Y,,,,4,4,E06000031,E02003237,E00079073,31,26.0,85.0,0.65378,3.0,10.0294,0.14658
1-8417499676,2020-06-05,Y,Franklyn Crescent,East of England,Peterborough,57 Franklyn Crescent,Peterborough,PE1 5NE,52.589407,-0.212695,Peterborough,"Croxton, Steve",,,Y,,Y,Y,Y,Y,Y,Y,Y,1,1,E06000031,E02003249,E00187731,3,1.0,33.0,0.85479,,,
1-9958799176,2020-12-14,Y,Ontario Court,East of England,Peterborough,270 Eastfield Road,Peterborough,PE1 4BE,52.584603,-0.228022,Peterborough,"Cawley, Fergal",,,Y,,,Y,Y,,Y,Y,Y,1,1,E06000031,E02003250,E00079154,8,3.0,38.0,0.88216,,,
1-108827777,2011-04-18,Y,The Beeches,East of England,Luton,7 Crescent Rise,Luton,LU2 0AT,51.883085,-0.407373,Luton South,*,,,Y,,,,Y,,,,,2,2,E06000032,E02006937,E00079580,12,12.0,100.0,0.87242,0.0,0.0,0.11215
1-108827793,2011-04-18,Y,104 Tennyson Road,East of England,Luton,104 Tennyson Road,Luton,LU1 3RP,51.867884,-0.416319,Luton South,*,,,Y,,,,Y,,,,,2,2,E06000032,E02003278,E00079830,8,8.0,94.0,0.93697,1.0,8.8388,0.08646
1-112084847,2011-01-10,Y,Georgiana Care Home,East of England,Luton,10 Compton Avenue,Luton,LU4 9AZ,51.903637,-0.461215,Luton North,"Hemmens, Shazia",,,Y,,Y,Y,Y,Y,Y,,Y,5,5,E06000032,E02003262,E00079651,72,53.0,74.0,0.7377,1.0,1.2423,0.23229
1-112084863,2011-01-10,Y,Victoriana Care Home,East of England,Luton,6 Lansdowne Road,Luton,LU3 1EE,51.88903,-0.424184,Luton South,"Hemmens, Shazia",,,Y,,Y,,Y,Y,Y,,Y,4,4,E06000032,E02003274,E00079390,34,23.0,67.0,0.78629,5.0,13.6641,0.198
1-112633103,2011-01-19,Y,Widecombe Nursing Home,East of England,Luton,36 Grasmere Road,Luton,LU3 2DT,51.916895,-0.429543,Luton North,"Baczynski, Lavinia",Y,Y,,,,,,Y,Y,,,1,1,E06000032,E02003261,E00079619,38,37.0,97.0,0.66816,,,
1-112872393,2010-11-05,Y,Alicia Nursing Home,East of England,Luton,105-115 and 33-35 Marsh Road,Luton,LU3 2QG,51.902264,-0.451145,Luton North,"Thasan, Andrea",Y,Y,Y,,Y,Y,Y,Y,Y,,Y,6,6,E06000032,E02003263,E00079782,68,37.0,54.0,0.84553,18.0,26.7375,0.13727
1-113079389,2010-11-29,Y,Castletroy Residential Home,East of England,Luton,130 Cromer Way,Luton,LU2 7GP,51.91112,-0.413956,Luton North,"England, Jacqueline",,,Y,,Y,,,Y,Y,,Y,7,7,E06000032,E02003264,E00079376,69,45.0,65.0,0.9425,20.0,28.6087,0.09486
1-116384885,2011-01-05,Y,Mulberry House,East of England,Luton,120 Barton Road,Luton,LU3 2BD,51.917502,-0.426541,Luton North,"Ralphs, Stephen",,,Y,,,Y,,,,,Y,5,5,E06000032,E02003261,E00079622,8,8.0,95.0,0.98665,1.0,6.8465,0.01747
1-117316857,2011-01-07,Y,Little Bramingham Farm Residential Care Home,East of England,Luton,Leamington Road,Luton,LU3 3XF,51.91725,-0.440669,Luton North,"Naylor, Rosemary",,,Y,,Y,,,Y,,,,3,3,E06000032,E02003258,E00079423,25,20.0,81.0,0.93552,2.0,8.3267,0.07457
1-122949945,2011-01-19,Y,Rowles House Limited,East of England,Luton,Rowles House,Luton,LU3 2BB,51.913367,-0.425246,Luton North,"Bessell, Paul",,,Y,,Y,,,Y,,,Y,5,5,E06000032,E02003261,E00079609,26,22.0,85.0,0.90291,2.0,8.7706,0.11341
1-122959383,2011-01-20,Y,St Brendans Residential Home,East of England,Luton,175 -177 Ashburnham Road,Luton,LU1 1JW,51.879919,-0.434057,Luton South,*,,,Y,,Y,,Y,Y,Y,,Y,4,4,E06000032,E02003276,E00079532,26,25.0,96.0,0.92818,1.0,4.4412,0.07421
1-127818814,2010-10-01,Y,St Mary's Care Home,East of England,Luton,19 Dunstable Road,Luton,LU1 1BE,51.880914,-0.423722,Luton South,"Pearson, Rebecca",Y,Y,,,,,,Y,,,Y,4,4,E06000032,E02003276,E00177169,60,34.0,57.0,0.78047,9.0,14.5933,0.13004
1-128605708,2010-12-06,Y,Ravenhill Way,East of England,Luton,240-242 Ravenhill Way,Luton,LU4 0XZ,51.900564,-0.486349,Luton North,"Thompson-Turvey, Sarah",,,Y,,,,Y,,,,,0,0,E06000032,E02003266,E00079690,10,6.0,60.38783109049547,,,,
1-131481840,2010-12-16,Y,Mulberry Court,East of England,Luton,105 Watermead Road,Luton,LU3 2TF,51.911219,-0.448322,Luton North,"O'Hare-Connolly, Gavin",,,Y,,Y,,,Y,Y,Y,Y,6,6,E06000032,E02003263,E00079697,84,71.0,84.0,0.87012,13.0,15.0333,0.15319
1-132166372,2011-01-19,Y,Marlin Lodge,East of England,Luton,31 Marlborough Road,Luton,LU3 1EF,51.889584,-0.424595,Luton South,"Selvakumaran, Sinnathamby",,,Y,,,Y,,,,,,3,3,E06000032,E02003274,E00079400,17,16.0,94.0,0.92166,1.0,5.8824,0.08061
1-146237247,2010-12-21,Y,Collinson Care Home,East of England,Luton,616-618 Dunstable Road,Luton,LU4 8RT,51.892318,-0.457184,Luton North,"Patel, Brijesh",,,Y,,Y,,,Y,Y,,Y,5,5,E06000032,E02003268,E00079481,29,26.0,88.0,0.65272,3.0,9.3167,0.12528
1-151168735,2011-01-27,Y,Osborne House,East of England,Luton,18 Compton Avenue,Luton,LU4 9AZ,51.903637,-0.461215,Luton North,"Pathan, Shaheen",,,Y,,Y,,,Y,Y,,,3,3,E06000032,E02003262,E00079651,16,13.0,81.0,0.80655,4.0,27.2431,0.23198
1-153833658,2011-01-26,Y,83 Tennyson Road,East of England,Luton,83 Tennyson Road,Luton,LU1 3RR,51.8696,-0.415547,Luton South,"Layton, Julie",,,Y,,,Y,Y,,,,,1,1,E06000032,E02003278,E00079827,4,4.0,100.0,0.99811,,,
1-153833689,2011-01-26,Y,8 Brantwood Road,East of England,Luton,8 Brantwood Road,Luton,LU1 1JJ,51.880277,-0.427245,Luton South,"Layton, Julie",,,Y,,,,Y,,,,,2,2,E06000032,E02003276,E00177169,5,4.0,90.0,0.92442,1.0,14.1421,0.07609
1-153833704,2011-01-26,Y,95 Ashburnham Road,East of England,Luton,95 Ashburnham Road,Luton,LU1 1JW,51.879919,-0.434057,Luton South,"Layton, Julie",,,Y,,Y,,Y,,,,,1,1,E06000032,E02003276,E00079532,4,4.0,100.0,0.99811,,,
1-153833765,2011-01-26,Y,135 Tennyson Road,East of England,Luton,135 Tennyson Road,Luton,LU1 3RP,51.867884,-0.416319,Luton South,"Layton, Julie",,,Y,,,Y,,,,,,2,2,E06000032,E02003278,E00079830,4,3.0,75.0,0.98273,0.0,0.0,0.02175
1-156343783,2011-05-04,Y,Trefoil House,East of England,Luton,45 Birdsfoot Lane,Luton,LU3 2DN,51.915066,-0.427877,Luton North,"Mynott, Stewart",,,Y,,Y,,,Y,Y,,Y,3,3,E06000032,E02003261,E00079603,70,56.0,80.0,0.93576,7.0,9.5119,0.05199
1-173072482,2011-03-17,Y,The Vine House,East of England,Luton,9 North Drift Way,Luton,LU1 5JF,51.873443,-0.433265,Luton South,"Chanda, Mulenga",,,Y,,,Y,,,,Y,Y,3,3,E06000032,E02003277,E00079543,2,2.0,100.0,0.91344,0.0,0.0,0.07417
1-2179325487,2015-08-26,Y,Ellenbrook House,East of England,Luton,10 Cutenhoe Road,Luton,LU1 3ND,51.86548,-0.416084,Luton South,"Mootoosamy, Asha",,,Y,,,,,,,,Y,1,1,E06000032,E02003278,E00079831,6,4.0,67.0,0.87583,,,
1-235834185,2011-04-20,Y,Belle Vue Care Home,East of England,Luton,123 New Bedford Road,Luton,LU3 1LF,51.891722,-0.42175,Luton South,"Robins, Caroline",,,Y,,,Y,,Y,Y,Y,Y,3,3,E06000032,E02003267,E00079395,8,8.0,100.0,0.91847,0.0,0.0,0.06989
1-285665871,2011-07-27,Y,Ambassador House,East of England,Luton,31 Lansdowne Road,Luton,LU3 1EE,51.88903,-0.424184,Luton South,"Bessell, Paul",,,Y,,Y,,,Y,,,Y,5,5,E06000032,E02003274,E00079390,25,19.0,76.0,0.92929,3.0,11.6619,0.08215
1-285665987,2011-07-27,Y,Rosedale Care Home,East of England,Luton,36 Lansdowne Road,Luton,LU3 1EE,51.88903,-0.424184,Luton South,"Bessell, Paul",,,Y,,Y,,,Y,,,Y,4,4,E06000032,E02003274,E00079390,20,20.0,99.0,0.97444,0.0,2.5,0.00815
1-2966465599,2016-11-14,Y,Luton Council Respite and Shared Lives Service,East of England,Luton,562 Hitchin Road,Luton,LU2 7UG,51.901908,-0.396997,Luton South,"O'Leary, Maud",,,Y,,,Y,Y,Y,Y,,Y,2,2,E06000032,E02003269,E00079854,9,8.0,89.0,0.90889,3.0,31.427,0.0375
1-312101085,2011-09-21,Y,Crowley Care Homes Ltd - St Annes Care Home,East of England,Luton,30 Lansdowne Road,Luton,LU3 1EE,51.88903,-0.424184,Luton South,"Crowley, Cornelius",,,Y,,Y,,,Y,,,,6,6,E06000032,E02003274,E00079390,22,18.0,83.0,0.7002,2.0,7.96,0.22926
1-3139954654,2017-01-31,Y,Capwell Grange Care Home,East of England,Luton,Addington Way,Luton,LU4 9GR,51.900098,-0.46558,Luton North,"Hall, Antony",Y,Y,,,Y,Y,Y,Y,Y,,Y,4,4,E06000032,E02003268,E00079449,146,114.0,78.0,0.85074,24.0,16.5427,0.10602
1-320496475,2011-10-31,Y,Milliner House,East of England,Luton,23-29 Marsh Road,Luton,LU3 2QF,51.899725,-0.448107,Luton North,"Hall, Antony",,,Y,,Y,,Y,Y,,,Y,5,5,E06000032,E02003263,E00079788,40,37.0,94.0,0.97043,2.0,5.7554,0.01011
1-3278187429,2017-04-04,Y,Oakley Lodge Care Home (57),East of England,Luton,57 Oakley Road,Luton,LU4 9PX,51.896227,-0.458416,Luton North,"Dhaliwal, Iqbal",Y,Y,,,Y,Y,,Y,,,Y,0,0,E06000032,E02003268,E00079475,3,3.0,98.41615214339902,,,,
1-330680822,2011-11-06,Y,Oakley Lodge Nursing Home,East of England,Luton,55 Oakley Road,Luton,LU4 9PX,51.896227,-0.458416,Luton North,"Dhaliwal, Iqbal",Y,Y,,,Y,Y,,Y,,,Y,0,0,E06000032,E02003268,E00079475,7,7.0,97.24267178952417,,,,
1-350380878,2012-02-05,Y,Rose Court,East of England,Luton,12 Bradgers Hill Road,Luton,LU2 7EL,51.901419,-0.411318,Luton North,"Cresswell, Rebekah",,,Y,,,Y,Y,,Y,,Y,3,3,E06000032,E02003264,E00079384,11,9.0,85.0,0.97793,1.0,10.4973,0.02245
1-351261620,2012-02-05,Y,Georgina House,East of England,Luton,20 Malzeard Road,Luton,LU3 1BD,51.887967,-0.424696,Luton South,"Cresswell, Rebekah",,,Y,,,Y,,,,,Y,6,6,E06000032,E02003274,E00079390,4,4.0,88.0,0.88486,1.0,13.6931,0.21679
1-351261656,2012-02-05,Y,Vaughan House,East of England,Luton,21 Studley Road,Luton,LU3 1BB,51.887094,-0.423941,Luton South,"Cresswell, Rebekah",,,Y,,,Y,Y,Y,,,Y,6,6,E06000032,E02003274,E00079409,10,9.0,88.0,0.93754,1.0,9.8319,0.05993
1-356941490,2012-01-25,Y,Stockwood House,East of England,Luton,1 Cutenhoe Road,Luton,LU1 3NB,51.866501,-0.413797,Luton South,"Mootoosamy, Asha",,,Y,,,,Y,,,,Y,4,4,E06000032,E02003278,E00079831,6,5.0,88.0,0.87413,1.0,15.9571,0.05919
1-5488292822,2018-07-16,Y,Edwardian Care Home,East of England,Luton,168 Biscot Road,Luton,LU3 1AX,51.890476,-0.428096,Luton South,"Hemmens, Shazia",,,Y,,Y,Y,Y,Y,,,Y,5,5,E06000032,E02003274,E00173281,34,24.0,69.0,0.77864,8.0,22.2638,0.21494
1-5688585746,2018-10-11,Y,Hope Lodge Care Home,East of England,Luton,98 Farley Hill,Luton,LU1 5NR,51.870244,-0.425983,Luton South,"Bussuruddy, Mohammad",,,Y,,,Y,Y,,,,,2,2,E06000032,E02003277,E00079542,3,3.0,100.0,0.94731,0.0,0.0,0.07323
1-6165938788,2019-01-17,Y,Moorland Gardens Care Home,East of England,Luton,Moorland Garden Street,Luton,LU2 7NX,51.88481,-0.417919,Luton South,"Goldstein, Alan",Y,Y,,,Y,,,Y,,,,3,3,E06000032,E02006937,E00079578,80,51.0,63.0,0.92692,4.0,4.3899,0.07977
1-9529345405,2020-09-15,Y,Bellflower House,East of England,Luton,11 Grange Avenue,Luton,LU4 9AS,51.904219,-0.461736,Luton North,"Sane, Karim",,,Y,,,Y,,,,,Y,0,0,E06000032,E02003262,E00079652,6,5.0,80.22702641188067,,,,
1-1079328822,2013-11-18,Y,Poppy Lodge Care Home,East of England,Southend-on-Sea,4 Drake Road,Westcliff On Sea,SS0 8LP,51.542815,0.68452,Southend West,"Kaur, Drinder",,,Y,,Y,,,Y,,,,1,1,E06000033,E02003290,E00080031,16,16.0,100.0,0.57477,,,
1-108771725,2010-12-02,Y,Cumberland Lodge,East of England,Southend-on-Sea,22 Cumberland Avenue,Southend On Sea,SS2 4LF,51.549742,0.734263,Rochford and Southend East,*,,,Y,,,,Y,,,,,2,2,E06000033,E02003284,E00080272,14,14.0,104.0,0.95707,2.0,15.1523,0.01787
1-1089148656,2013-12-06,Y,Lifstan Way Care Home,East of England,Southend-on-Sea,74 Lifstan Way,Southend On Sea,SS1 2XE,51.534673,0.741032,Rochford and Southend East,"Bloom, Adrienne",,,Y,,,,Y,,,,Y,0,0,E06000033,E02003294,E00080361,11,10.0,92.72904579097369,,,,
1-109716867,2010-12-02,Y,Victoria Court Private Rest Home,East of England,Southend-on-Sea,127-129 York Road,Southend On Sea,SS1 2DX,51.536728,0.721312,Rochford and Southend East,"Powell, Keith",,,Y,,Y,,,Y,,,Y,4,4,E06000033,E02003292,E00080080,29,24.0,81.0,0.90542,4.0,13.3551,0.08112
1-110224448,2011-01-07,Y,Westminster House Residential Care Limited,East of England,Southend-on-Sea,41 Westminster Drive,Westcliff On Sea,SS0 9SJ,51.546646,0.680231,Southend West,"Reilly, Linda",,,Y,,,,Y,Y,,,,0,0,E06000033,E02003285,E00080434,12,12.0,98.55569394800214,,,,
1-110452925,2011-01-10,Y,Manor Rest Home,East of England,Southend-on-Sea,35 Manor Road,Westcliff On Sea,SS0 7SR,51.53681,0.689892,Rochford and Southend East,*,,,Y,,Y,,Y,Y,,,,4,4,E06000033,E02003293,E00080167,19,18.0,92.0,0.91506,1.0,3.0387,0.11087
1-112803167,2011-01-12,Y,Westerley Residential Care Home for the Elderly - Westcliff-on-Sea,East of England,Southend-on-Sea,Westerley,Westcliff On Sea,SS0 7QU,51.536233,0.697804,Rochford and Southend East,"Lee, Simon",,,Y,,,,,Y,,,,2,2,E06000033,E02003293,E00080152,20,19.0,95.0,0.98319,0.0,0.0,0.00034
1-117328405,2011-01-05,Y,Fernbrook House,East of England,Southend-on-Sea,37-47 Fernbrook Avenue,Southend On Sea,SS1 2QW,51.539529,0.736406,Rochford and Southend East,"Raja, Mohammed",Y,Y,,,Y,,,Y,,,,6,6,E06000033,E02003287,E00080313,30,26.0,87.0,0.94546,2.0,6.9921,0.03275
1-117339835,2010-12-02,Y,The Grange,East of England,Southend-on-Sea,122 Crowstone Road,Westcliff On Sea,SS0 8LQ,51.540098,0.684966,Southend West,"Byfield, Patricia",,,Y,,,,Y,Y,,,,4,4,E06000033,E02003290,E00080011,18,17.0,93.0,0.92677,1.0,5.319,0.09931
1-117535668,2011-01-20,Y,Milton House,East of England,Southend-on-Sea,58 Avenue Road,Westcliff On Sea,SS0 7PJ,51.538845,0.701939,Rochford and Southend East,*,,,Y,,Y,,,Y,,,Y,2,2,E06000033,E02003293,E00080163,28,25.0,89.0,0.95407,3.0,10.1015,0.0309
1-117535694,2011-01-20,Y,Meyrin House,East of England,Southend-on-Sea,35 Hobleythick Lane,Westcliff On Sea,SS0 0RP,51.553447,0.693485,Southend West,*,,,Y,,Y,,,Y,,,,3,3,E06000033,E02003282,E00080197,18,14.0,80.0,0.97445,1.0,6.415,0.0041
