msoa,all_ages,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
E02001761,2847,21,20,20,20,24,20,28,29,29,30,20,30,20,20,30,33,25,32,34,32,24,21,20,32,25,28,28,40,35,30,25,30,36,44,45,42,41,35,30,46,35,45,30,20,30,25,25,25,35,34,40,35,30,46,49,30,53,44,41,36,39,46,30,40,39,39,50,35,40,35,30,36,46,44,35,33,20,30,41,24,32,19,24,13,29,18,17,17,15,8,41
E02001762,3455,39,31,41,40,39,48,39,33,43,34,25,40,46,20,30,39,35,30,20,15,25,20,31,41,44,49,68,62,61,63,59,62,56,54,56,61,57,46,51,51,40,35,35,25,35,40,24,30,39,34,35,40,46,40,45,40,45,49,61,72,55,51,62,48,50,55,40,60,55,39,30,34,25,49,40,40,20,25,15,15,9,30,20,14,10,5,5,5,6,5,24
E02001763,3229,30,30,25,35,20,30,25,35,44,25,40,40,45,30,40,34,30,35,40,32,35,25,30,41,41,53,35,56,45,48,50,40,40,40,35,40,50,47,30,35,45,40,35,50,40,50,30,48,39,39,59,50,39,40,59,54,50,44,51,56,50,45,39,39,50,39,45,30,40,43,29,30,35,35,25,20,26,20,25,15,26,5,14,14,19,15,14,10,10,0,23
E02001764,3737,27,41,46,20,49,40,34,34,30,40,30,40,45,50,40,35,35,35,40,30,45,30,45,45,55,54,59,55,56,53,60,50,61,63,50,60,50,40,45,50,54,64,50,35,35,25,35,44,50,79,54,45,64,55,55,59,64,40,61,65,35,56,57,40,49,54,40,40,40,39,43,39,45,29,34,30,30,29,5,15,8,30,20,10,10,14,19,5,18,15,39
E02001765,3893,28,35,45,46,43,40,35,38,44,49,59,40,40,50,46,44,39,30,50,48,30,42,30,47,45,53,44,40,61,72,73,51,77,77,77,61,72,67,61,56,63,68,55,51,45,45,49,57,44,44,49,60,44,35,49,30,40,58,61,51,40,40,47,50,35,35,55,40,50,29,30,30,29,35,36,29,26,35,24,20,10,25,10,19,16,15,22,10,6,5,57
E02001766,3540,32,25,35,35,34,45,35,39,53,40,44,35,35,40,35,39,49,35,35,25,40,41,52,52,77,48,44,60,60,58,54,55,50,54,60,72,55,50,51,56,55,54,55,45,49,50,45,49,45,50,40,40,46,56,50,50,59,45,50,40,55,51,55,35,45,49,40,30,29,29,15,25,25,30,35,19,15,20,15,15,15,10,10,23,10,4,5,0,6,0,18
E02001767,3529,33,30,35,35,25,40,39,35,40,40,40,35,30,40,30,45,40,25,35,20,29,40,30,40,40,44,34,35,35,58,60,67,50,50,55,50,45,45,40,45,45,60,45,30,25,40,45,48,45,60,50,40,50,50,55,65,64,40,54,70,51,55,34,45,35,55,44,40,35,35,35,39,40,30,30,25,25,34,28,20,21,20,33,23,27,20,23,5,16,5,36
E02001768,3987,40,30,41,40,35,46,30,56,32,48,49,53,39,49,74,37,35,47,47,42,32,44,43,51,50,46,48,50,30,45,36,42,50,50,60,50,58,64,49,45,67,86,52,59,56,37,46,53,51,42,73,55,54,60,35,58,55,54,66,55,66,61,66,39,58,51,45,65,46,41,34,41,45,34,40,37,33,29,34,25,20,12,20,26,12,20,9,10,6,5,30
E02001769,3605,43,41,35,45,40,30,37,29,35,40,40,35,40,30,20,30,35,30,44,40,40,25,46,39,55,49,56,60,55,55,71,62,67,74,59,55,40,45,58,50,46,40,46,46,51,25,46,40,35,50,50,50,60,45,40,45,40,49,40,45,60,45,55,50,45,45,35,44,44,35,43,35,40,25,35,25,24,20,35,20,20,15,15,15,24,14,0,5,10,18,40
E02001770,3098,29,15,30,25,20,30,15,30,25,25,25,30,25,20,20,25,25,25,30,20,25,15,41,30,35,45,35,40,40,40,50,40,35,30,40,40,45,30,35,50,35,44,30,40,25,40,35,30,50,30,39,35,40,49,55,40,65,58,50,55,55,65,60,56,39,40,40,45,35,35,35,46,25,40,35,36,20,29,35,31,10,10,24,20,20,15,15,20,15,12,60
E02001771,3281,20,26,29,35,49,41,37,35,30,42,25,54,40,30,36,29,30,41,29,30,16,30,30,25,31,39,25,35,36,35,25,39,39,40,49,50,40,45,30,25,45,40,46,25,30,25,40,30,40,41,29,40,44,45,49,40,50,48,50,45,50,44,50,55,44,35,40,43,52,30,42,35,35,30,45,35,39,32,36,29,26,32,25,30,15,24,21,24,19,23,67
E02001772,2540,28,30,25,20,20,15,20,25,25,15,35,30,20,35,25,25,25,15,20,25,20,30,35,25,30,15,30,25,25,35,30,20,30,35,30,35,25,29,44,25,30,20,35,30,25,35,20,25,30,35,49,40,35,30,30,40,35,30,45,40,55,30,30,39,35,30,25,35,31,24,34,36,25,29,25,34,34,20,25,20,15,26,24,25,19,10,10,20,15,12,38
E02001773,2721,26,10,25,20,15,30,15,20,30,20,25,25,25,30,30,30,30,20,10,20,20,20,15,35,20,20,25,25,20,20,25,20,24,35,25,35,20,20,35,30,35,30,29,20,36,25,20,25,25,34,30,30,34,30,40,45,55,35,50,40,60,65,35,40,50,62,35,44,30,48,44,35,35,45,45,35,43,29,25,30,19,26,30,25,19,33,21,24,9,18,49
E02001774,2627,16,20,34,36,25,20,20,33,28,37,20,30,25,30,21,25,30,37,29,15,20,25,31,29,25,25,32,40,31,30,41,33,43,45,30,35,30,30,35,25,31,30,30,20,20,33,25,34,36,42,30,25,44,54,49,49,40,30,56,35,40,34,39,35,40,25,35,38,25,30,30,35,30,35,45,31,14,20,20,15,14,6,14,15,20,5,10,0,11,6,31
E02001775,2804,20,25,15,30,25,25,27,37,34,36,40,25,45,40,30,35,40,36,34,35,31,25,20,34,26,34,20,30,30,35,30,25,33,35,35,45,41,40,25,40,35,25,46,35,35,30,30,30,35,35,35,40,39,50,62,45,50,48,50,25,40,30,25,35,25,30,35,35,30,29,35,30,30,45,34,25,20,20,15,10,19,21,20,19,10,15,20,5,10,6,33
E02001776,4610,66,40,49,45,50,62,53,63,43,62,50,54,50,55,51,48,61,40,39,35,51,35,40,48,51,49,62,79,72,65,72,87,77,68,64,76,76,64,69,65,66,63,56,40,50,58,50,49,55,67,66,55,72,60,49,69,75,54,65,60,64,55,55,55,55,57,55,64,50,44,40,44,50,50,45,25,30,33,30,24,30,30,20,27,14,20,20,5,19,6,29
E02001777,3388,45,41,29,36,30,47,27,28,44,31,40,30,40,35,25,29,35,35,25,30,26,35,41,47,53,39,52,50,52,56,51,48,49,48,49,56,52,54,39,44,51,44,52,31,31,38,30,35,36,41,61,44,53,44,48,59,60,48,55,45,43,40,40,40,40,47,25,34,36,30,30,40,25,45,35,42,14,28,20,25,25,10,10,15,22,10,16,10,5,6,51
E02001778,2830,25,36,23,20,25,36,35,15,23,31,34,25,34,20,26,15,30,26,20,24,32,20,31,32,35,41,54,35,46,45,46,41,42,40,40,46,35,40,29,30,41,39,37,20,26,24,20,34,20,37,46,30,39,35,38,48,40,39,45,50,35,35,50,40,34,41,34,28,36,23,24,35,35,39,30,26,24,22,21,20,20,24,20,15,12,19,12,16,12,10,47
E02001779,2727,30,20,29,20,30,36,31,29,20,36,30,25,15,24,26,39,20,36,20,25,41,25,20,34,35,29,30,40,35,30,40,39,42,35,44,35,56,35,35,30,25,25,35,26,31,24,35,39,35,25,31,35,34,40,49,44,40,39,30,40,35,40,40,50,30,35,39,43,20,25,28,35,32,35,29,20,33,24,20,15,15,16,10,5,20,4,21,25,6,5,39
E02001780,3166,27,20,35,30,35,52,44,34,35,36,49,40,20,50,30,39,30,36,33,20,15,30,25,30,25,29,25,40,41,30,51,49,48,35,55,50,41,30,39,45,35,44,36,35,25,34,51,35,35,30,30,40,40,55,39,40,50,40,30,40,51,55,35,51,50,41,40,30,41,30,39,30,60,44,40,35,29,20,35,15,19,27,19,25,19,15,11,19,9,12,28
E02001781,2771,27,15,39,35,39,41,32,38,43,31,35,35,30,34,31,19,30,31,24,25,21,30,32,30,35,35,32,35,52,50,46,61,56,55,40,45,41,35,30,40,25,25,25,30,26,29,30,30,25,32,36,25,35,25,40,58,50,44,45,45,45,35,50,45,35,20,25,34,30,33,20,25,25,25,25,20,10,10,5,15,14,11,10,10,10,15,10,5,0,5,34
E02001782,5337,58,56,83,76,69,56,58,63,63,69,63,73,40,69,66,59,50,52,49,30,42,35,30,40,56,54,62,55,83,76,87,87,74,98,99,86,86,69,68,80,81,54,67,66,45,64,71,54,61,62,54,65,76,80,50,70,84,68,60,85,92,85,64,75,74,56,55,68,45,54,48,56,45,34,55,45,39,42,29,40,30,37,35,20,28,37,23,15,29,30,66
E02001783,3884,64,46,52,78,69,62,74,51,57,54,54,49,49,48,49,55,40,42,46,35,25,44,60,39,52,62,70,65,45,50,83,56,55,78,65,67,52,60,54,60,40,45,46,36,20,42,41,25,39,53,41,50,58,45,44,40,60,58,45,55,40,55,35,45,39,35,34,33,30,24,37,34,25,35,30,21,24,15,20,15,25,24,15,20,10,5,16,15,10,0,19
E02001784,3497,27,30,25,30,40,40,26,39,50,41,35,40,45,40,46,50,45,45,49,20,31,30,40,45,30,35,35,30,45,30,41,49,48,40,30,50,40,40,40,55,30,45,40,40,30,39,40,45,50,51,50,65,54,50,50,65,60,54,50,45,45,40,45,40,30,51,50,40,41,45,42,36,30,29,39,35,34,39,30,30,26,24,24,25,29,20,10,9,5,12,42
E02001785,3917,22,20,30,25,25,30,32,30,44,52,50,40,45,54,46,44,40,45,34,25,30,35,25,30,30,30,25,25,40,45,30,40,35,40,50,45,45,45,35,50,45,40,67,45,35,44,40,59,51,46,45,59,63,60,64,72,65,69,76,50,65,65,65,61,60,55,44,54,57,49,53,51,59,64,65,40,48,48,41,25,30,20,25,36,32,15,21,25,29,12,45
E02001786,3490,30,35,35,40,30,45,43,35,45,35,45,40,45,35,25,35,30,36,30,30,20,35,30,30,45,39,46,35,45,30,50,44,53,50,50,50,55,40,40,35,40,40,41,30,30,25,35,50,30,45,40,45,55,50,64,55,66,82,60,60,50,59,55,39,50,40,55,45,45,35,35,40,30,34,30,25,34,25,25,24,20,25,30,15,15,15,24,14,21,18,29
E02001787,2733,25,15,25,20,10,31,43,29,30,31,35,39,40,35,25,25,25,20,29,24,21,30,30,15,25,20,31,25,31,20,35,20,28,35,44,35,41,35,35,35,35,30,25,25,30,40,30,30,35,46,50,40,43,35,35,40,40,39,40,45,40,30,25,30,35,41,25,39,46,34,34,42,41,57,45,41,27,28,26,20,21,16,19,15,20,10,10,5,5,6,20
E02001788,2986,39,36,30,35,35,25,32,33,25,38,25,20,30,35,31,24,25,30,20,35,38,30,33,25,25,39,32,30,25,30,41,48,32,40,45,45,36,35,39,30,35,40,30,20,30,32,31,49,35,49,47,45,49,35,52,50,35,62,65,45,44,45,45,39,40,52,35,39,34,36,30,30,35,35,40,21,15,24,26,15,24,18,39,20,15,5,10,5,0,5,28
E02001789,3047,18,25,25,20,25,31,20,28,29,32,35,30,44,40,26,25,35,25,32,20,20,20,10,25,20,25,26,25,25,25,20,25,20,15,35,35,40,35,30,25,35,39,46,25,30,36,47,30,36,54,45,40,35,45,38,59,55,53,45,55,45,45,49,51,35,47,30,40,51,39,39,52,45,38,35,49,38,42,41,25,26,29,20,30,33,28,20,20,21,20,50
E02001790,3106,25,25,30,20,25,31,32,24,39,20,40,34,39,40,37,33,30,35,32,30,15,20,31,30,15,20,26,30,31,30,41,39,29,25,35,35,41,25,35,45,35,44,58,30,36,32,52,35,40,54,51,50,47,45,43,40,35,52,40,40,55,40,60,55,49,30,30,44,46,29,35,46,35,39,35,21,24,23,41,15,15,34,30,30,23,20,20,29,14,8,53
E02001791,2816,17,28,20,20,15,20,34,20,25,34,20,20,24,20,20,25,16,20,19,20,15,25,20,30,30,30,30,25,40,35,40,30,30,35,35,25,25,35,25,35,25,35,48,30,20,20,30,35,39,35,35,45,51,40,58,47,66,60,54,39,36,50,41,51,43,45,43,30,20,30,35,30,30,35,41,29,29,29,39,26,23,30,28,25,20,24,23,18,18,10,41
E02001792,3518,34,20,15,15,25,25,20,15,30,30,20,30,25,30,30,35,43,20,29,25,20,30,20,25,30,25,25,35,20,35,35,20,30,30,30,35,30,25,35,40,35,51,40,31,40,35,35,44,57,71,61,40,55,71,56,56,54,76,78,58,61,65,61,55,54,55,39,73,45,45,56,40,45,55,62,35,53,39,30,37,32,33,43,28,29,34,18,34,29,24,74
E02001793,4353,45,39,40,45,55,50,40,55,49,58,56,50,54,55,50,45,51,50,49,45,45,55,45,70,68,60,65,65,60,70,78,75,45,84,70,75,60,70,45,59,55,50,44,45,45,55,50,50,55,60,71,61,50,60,55,71,61,60,70,58,60,45,50,60,50,43,40,25,40,35,25,15,40,30,29,35,25,35,10,31,25,20,30,36,15,18,16,26,19,11,43
E02001794,4702,33,49,61,40,65,59,40,50,48,59,61,55,63,55,45,55,57,55,45,35,45,66,45,65,53,40,60,55,60,55,60,75,85,70,66,55,64,70,45,73,60,45,55,40,55,66,47,50,68,76,70,50,70,60,81,61,80,65,60,64,60,65,50,45,50,45,55,55,45,40,55,30,40,40,35,44,48,35,35,41,29,35,23,31,19,29,26,24,21,12,80
E02001795,3659,38,33,31,31,49,39,35,30,37,39,46,45,41,40,51,35,31,35,33,32,35,36,30,30,49,35,40,35,34,44,54,66,35,64,52,51,54,40,45,54,46,51,49,41,35,35,30,25,44,51,50,41,40,60,56,62,67,66,49,54,57,45,52,61,53,62,53,41,51,35,46,39,46,35,35,35,30,28,23,32,23,30,24,23,15,25,17,4,11,18,24
E02001796,4284,20,40,35,30,25,35,30,45,55,40,30,40,30,40,40,35,40,35,40,52,45,56,55,55,49,45,60,45,55,60,30,45,50,40,50,50,55,45,55,50,40,50,35,35,40,51,41,40,60,45,65,60,45,60,65,70,75,70,84,77,65,75,65,60,60,63,55,55,35,55,55,64,60,60,55,45,49,44,40,40,45,44,25,35,19,19,20,31,24,21,61
E02001797,2960,8,25,30,20,25,20,35,30,34,35,35,25,25,30,25,30,41,30,30,20,20,20,25,30,29,30,35,35,40,20,40,30,30,20,35,25,30,35,46,35,35,35,45,50,30,40,45,40,48,35,55,45,39,30,35,50,40,50,45,55,50,30,40,35,35,30,45,46,50,40,48,35,40,54,51,35,30,39,25,30,13,31,19,20,15,5,15,10,6,10,18
E02001798,4351,42,46,46,48,40,45,50,40,38,46,62,55,38,62,51,50,48,45,46,31,50,40,50,50,59,60,40,40,65,70,60,46,60,55,63,60,58,50,55,59,55,56,35,41,35,40,46,54,68,78,66,80,55,45,87,61,60,55,59,59,77,66,55,65,50,73,55,47,45,48,46,39,46,40,45,30,35,36,25,21,30,24,24,24,31,13,30,12,7,5,53
E02001799,4905,49,55,70,71,55,55,45,50,53,59,60,65,63,65,65,60,50,55,64,45,55,50,50,70,69,55,64,65,75,85,80,65,75,60,60,75,65,45,70,60,85,65,55,55,60,45,50,55,58,64,60,70,66,84,75,70,50,70,49,65,70,45,70,50,45,55,64,62,39,60,55,40,56,35,45,39,25,35,25,25,24,35,30,35,15,30,15,5,12,10,56
E02001800,3429,29,25,25,25,25,35,40,30,34,44,45,50,34,51,40,39,36,45,29,41,30,25,35,30,30,15,40,35,35,30,55,45,35,45,35,45,35,35,56,45,40,57,35,40,40,40,46,35,43,40,45,66,45,60,35,45,45,50,60,35,55,50,50,50,50,60,50,47,55,65,50,50,50,39,70,29,35,30,15,30,30,20,10,15,19,15,5,9,0,6,10
E02001801,2935,32,33,30,26,25,25,34,25,28,33,36,50,42,25,25,35,37,30,24,37,35,46,30,59,58,55,44,69,44,59,50,56,50,65,36,62,53,35,62,29,30,36,35,30,45,30,46,39,43,56,35,39,40,40,24,41,25,35,30,35,25,35,35,35,35,25,25,25,35,30,20,20,15,20,25,10,5,10,5,14,10,5,15,10,15,10,23,0,12,0,23
E02001802,3895,47,49,40,59,65,53,49,49,35,53,51,55,43,60,56,45,46,35,35,35,25,35,35,40,53,45,55,69,49,83,73,71,71,64,78,45,54,55,45,58,51,40,44,50,40,46,35,49,40,50,45,56,55,50,50,61,56,50,50,53,46,40,50,40,59,40,25,35,35,24,41,35,24,30,39,30,25,19,19,20,25,10,24,14,25,10,15,12,12,6,32
E02001803,4060,31,39,25,31,40,40,30,30,24,34,25,30,34,35,25,30,25,40,81,200,228,154,179,128,91,84,59,64,69,69,50,66,60,55,61,65,44,40,50,39,40,30,39,30,25,41,40,35,44,45,35,35,35,50,47,45,62,50,40,34,45,34,40,30,30,30,30,35,29,35,30,35,30,30,40,25,20,25,25,10,15,15,25,20,5,10,6,21,0,0,29
E02001804,3245,19,30,30,30,40,35,35,40,43,43,36,39,25,40,45,30,36,40,30,15,30,20,25,45,39,30,45,35,45,45,45,30,40,64,45,56,45,35,50,25,40,35,39,40,40,36,36,50,39,51,55,40,45,40,45,40,50,54,55,45,50,35,45,35,50,25,45,25,35,35,31,35,35,35,34,29,40,30,15,20,20,15,20,18,25,13,14,15,17,12,42
E02001805,2847,32,25,20,20,20,25,15,20,25,39,15,20,20,25,30,20,25,25,25,15,20,25,25,35,35,30,35,30,40,35,45,30,45,35,35,40,25,40,30,30,25,25,35,19,35,25,25,39,39,40,35,30,45,45,40,45,45,50,35,48,40,59,30,35,55,35,40,31,55,45,25,35,36,34,46,30,20,30,20,25,29,25,19,24,24,27,26,18,12,16,50
E02001806,3791,47,30,40,26,50,35,45,35,40,63,30,50,48,61,51,51,40,56,34,41,55,46,45,35,48,50,60,65,50,64,40,55,55,60,67,60,49,55,57,64,45,40,50,30,35,40,40,45,45,55,45,55,40,45,45,56,35,55,55,64,50,50,56,55,50,40,40,35,40,40,40,30,30,35,46,20,25,28,25,4,19,15,19,20,0,10,16,18,12,12,38
E02001807,4404,51,49,45,51,55,60,59,45,49,72,51,65,54,65,55,50,51,40,30,30,40,40,45,45,50,55,40,40,65,70,60,55,70,84,61,55,60,60,66,69,66,72,68,60,65,62,35,60,59,70,50,50,60,50,60,60,45,60,50,60,55,59,39,60,50,50,45,83,45,48,36,45,52,45,44,35,35,25,30,25,20,20,15,14,20,24,12,5,16,0,33
E02001808,2834,35,25,30,36,45,30,25,40,30,39,25,50,29,35,35,40,30,40,34,36,35,30,30,40,44,30,50,50,25,49,54,40,30,50,61,45,45,35,25,25,30,30,35,40,30,25,20,35,34,45,30,40,35,45,30,30,35,25,25,39,35,35,39,30,30,35,35,30,30,35,20,25,15,20,37,25,20,20,20,10,15,20,15,10,15,15,10,16,12,0,20
E02001809,3339,21,30,15,30,40,40,30,30,39,40,31,35,39,40,35,40,30,35,30,20,35,25,20,25,30,25,30,25,40,30,50,20,30,25,40,45,30,35,35,39,55,44,45,45,25,51,40,40,45,55,45,30,45,35,45,50,54,35,45,35,45,50,50,50,40,55,55,73,60,58,62,63,57,55,68,48,40,33,35,30,15,18,25,20,20,14,10,5,6,12,19
E02001810,4114,43,25,45,35,40,40,30,50,30,44,50,30,39,40,40,55,45,45,35,40,35,30,35,50,35,40,35,40,40,55,40,40,55,55,60,60,60,50,60,45,82,67,55,40,50,45,45,50,53,55,60,55,50,50,60,50,55,50,79,60,71,45,65,55,79,69,54,68,65,78,78,69,68,50,67,45,43,25,30,24,24,15,15,15,15,10,9,5,0,6,20
E02001811,4586,37,43,45,47,60,49,44,35,44,53,56,59,61,68,62,56,57,40,52,37,40,51,45,40,44,35,55,55,50,59,50,66,70,65,83,77,66,50,57,45,61,62,49,56,35,45,72,49,64,60,75,60,75,77,87,57,61,60,68,63,57,61,68,59,64,45,45,52,40,50,51,44,45,54,51,39,39,33,30,37,33,29,24,35,28,25,10,22,17,12,43
E02001812,5079,41,30,30,30,40,35,30,45,40,50,50,45,63,45,61,40,51,55,50,50,35,40,45,50,59,45,45,45,45,45,45,50,55,45,40,55,65,55,35,49,54,67,64,70,55,40,56,55,59,70,70,91,71,80,65,70,65,75,80,95,80,65,101,87,75,75,84,60,80,74,66,74,71,75,104,70,55,40,56,41,54,50,49,50,36,33,34,24,30,28,77
E02001813,5064,53,45,60,60,75,55,60,65,78,64,66,60,50,86,65,70,77,55,64,50,45,50,55,65,71,65,65,74,75,89,93,55,80,75,75,80,75,50,65,50,65,55,40,69,55,66,66,65,72,65,75,86,85,85,80,81,73,80,70,75,45,49,50,50,45,45,35,30,35,35,28,45,45,55,71,45,35,30,34,19,19,24,38,25,25,20,10,9,0,16,34
E02001814,3158,31,25,25,36,25,24,30,29,39,57,35,35,30,35,41,40,25,40,35,20,20,30,30,35,20,35,40,40,30,35,40,40,35,35,30,40,49,35,35,35,46,30,39,47,45,41,46,43,39,46,56,50,55,45,46,52,39,45,50,39,56,50,41,54,49,45,30,40,30,30,30,30,29,30,30,25,20,20,19,20,25,14,19,30,19,15,13,20,12,18,50
E02001815,5059,46,30,20,35,35,45,69,45,45,54,50,55,60,60,71,50,45,60,45,30,35,30,30,60,45,35,50,40,55,45,45,40,50,50,40,35,55,50,70,60,60,61,79,60,55,81,66,55,59,76,70,60,60,75,60,55,75,81,89,103,65,97,81,116,80,94,89,99,70,60,81,85,81,85,93,68,50,50,44,44,30,35,34,25,29,25,25,15,18,6,35
E02001816,3628,29,30,30,41,30,35,35,40,39,44,30,35,30,35,45,30,40,30,25,25,35,30,35,30,53,40,40,60,50,60,45,45,40,50,45,45,35,60,45,34,40,30,40,30,30,52,30,35,49,35,45,45,40,40,50,50,50,59,60,50,55,55,60,50,69,54,45,47,44,53,41,58,51,35,51,30,34,35,30,26,29,31,24,25,13,15,21,31,12,27,62
E02001817,3511,43,44,30,35,40,40,40,50,35,35,35,30,48,30,40,30,35,40,29,36,30,15,45,30,44,40,40,35,50,50,59,46,45,45,56,40,59,50,50,35,35,57,30,40,30,30,29,40,40,40,61,51,45,45,40,51,51,50,40,53,40,29,45,66,45,50,30,46,45,50,29,35,39,30,41,30,39,35,41,20,19,20,25,24,19,23,26,20,6,17,60
E02001818,4978,38,53,46,51,59,54,59,64,63,58,67,59,67,60,63,71,62,55,45,35,25,30,65,50,53,55,54,65,74,74,69,81,60,94,77,60,79,76,76,58,81,89,77,45,71,63,57,54,59,76,76,76,71,71,71,55,71,81,60,71,76,60,83,60,65,55,55,47,50,34,30,33,34,35,44,40,29,35,24,29,25,30,24,30,25,19,20,17,25,18,48
E02001819,3580,22,20,20,25,20,35,25,35,30,44,35,35,40,20,25,30,30,30,35,20,15,25,30,40,30,30,40,45,35,30,30,45,25,30,50,30,35,40,35,39,45,41,50,35,25,35,41,35,45,35,71,50,40,40,50,55,60,50,55,64,55,56,50,50,63,50,55,56,60,65,56,59,56,60,62,55,54,34,41,41,40,51,25,39,20,24,14,19,18,18,57
E02001820,4893,47,53,60,56,60,54,64,55,39,59,57,55,54,55,78,45,89,45,59,35,45,35,45,50,40,60,60,74,65,64,65,77,60,65,71,91,70,65,70,73,55,55,69,65,55,45,61,60,76,75,70,71,60,80,76,65,64,74,69,74,55,60,61,65,55,45,65,40,40,44,46,45,50,50,55,25,45,35,25,35,35,24,25,29,30,24,27,9,6,12,48
E02001821,2932,19,25,25,30,20,30,25,25,25,25,36,20,30,40,25,25,25,35,40,30,15,20,25,30,30,30,40,20,35,35,40,25,35,35,35,40,40,35,30,25,35,35,30,35,30,46,25,35,25,35,55,50,50,61,60,46,61,60,54,47,45,60,51,45,50,39,30,30,30,49,36,39,41,35,46,20,20,10,20,25,15,20,24,9,25,15,10,11,0,12,20
E02001822,3969,35,34,25,30,35,35,35,25,43,30,30,45,47,35,41,45,41,25,47,42,35,45,40,40,44,40,45,60,44,59,49,50,45,55,61,50,40,50,50,49,40,45,45,40,45,61,51,50,54,49,81,61,77,45,77,56,66,66,64,73,56,55,55,65,69,45,50,41,44,40,51,45,46,50,43,30,30,29,25,29,23,25,24,20,20,20,16,15,19,6,61
E02001823,4100,46,59,55,43,50,49,40,40,30,49,67,45,44,51,46,40,36,45,40,30,35,35,50,25,40,50,50,54,74,78,64,56,70,55,62,66,69,50,60,54,55,52,53,45,56,51,40,39,39,62,66,50,55,60,66,62,55,60,64,54,73,50,34,45,40,45,40,51,45,55,39,40,38,54,40,24,30,25,30,14,20,20,15,18,8,24,20,24,12,7,34
E02001824,4515,35,48,46,42,35,54,44,53,42,54,56,49,61,51,56,45,42,50,46,36,35,56,40,25,44,50,45,59,50,60,55,55,50,55,56,50,48,55,61,54,55,50,39,55,35,50,46,49,54,50,55,55,70,60,61,68,87,70,65,64,56,55,55,65,67,45,54,49,60,45,56,59,45,79,56,53,39,48,41,41,28,30,42,48,30,25,22,12,36,18,70
E02001825,3944,41,29,30,25,30,34,35,40,39,30,40,45,43,45,20,45,25,35,34,20,25,35,45,35,49,40,59,59,49,59,59,61,45,35,35,30,44,40,45,40,50,46,49,30,30,40,40,43,40,45,66,66,55,60,66,52,60,55,50,61,68,71,51,56,45,44,49,52,50,43,52,49,63,55,67,45,40,48,49,31,29,30,37,36,26,29,27,18,18,33,55
E02001826,3784,47,43,40,43,45,53,62,43,57,43,46,54,48,40,41,50,36,40,29,32,35,35,30,40,48,40,53,60,59,63,64,62,71,64,57,30,66,55,51,57,35,58,49,40,45,58,35,30,39,45,62,40,40,56,62,40,51,35,45,53,41,66,50,55,38,35,45,25,45,40,35,35,46,40,36,30,25,25,24,26,24,26,24,5,20,15,10,12,6,6,24
E02002483,5361,47,68,56,44,73,62,56,58,67,66,71,66,78,70,55,75,63,68,55,34,41,45,36,68,73,68,71,55,72,77,70,72,82,83,71,66,74,78,73,70,79,88,67,68,68,60,68,53,81,84,97,85,93,83,65,81,66,61,68,55,80,50,56,63,45,45,56,56,49,68,61,60,50,60,45,35,38,30,30,34,32,46,28,52,34,15,20,16,10,11,39
E02002484,5253,60,79,78,63,59,61,62,64,64,67,60,66,50,60,65,69,54,67,59,49,73,60,69,56,72,59,78,60,66,66,75,76,75,93,70,67,65,65,64,59,69,55,55,49,51,61,56,53,55,65,80,50,67,78,80,66,70,98,79,89,70,65,82,60,63,60,58,50,58,62,44,50,39,43,56,35,34,20,19,15,38,29,28,32,25,27,25,17,16,21,62
E02002485,4241,43,56,51,40,59,68,51,49,54,55,61,66,52,56,45,45,54,62,53,34,35,55,58,41,36,40,57,60,50,60,65,73,55,60,65,57,59,60,45,45,40,40,48,44,31,45,51,53,50,44,60,60,55,62,69,66,61,62,63,60,60,45,65,53,39,45,42,40,30,39,30,50,51,50,55,37,29,41,25,31,16,21,31,22,10,22,10,16,10,12,20
E02002489,3657,40,25,25,25,40,30,30,40,50,50,51,50,35,55,45,45,49,55,39,67,89,69,58,74,35,40,30,45,45,46,40,45,50,45,60,51,50,40,44,50,50,35,45,40,37,35,35,25,45,35,50,40,49,44,45,67,51,47,64,50,48,30,45,40,45,34,41,35,44,35,30,30,34,35,30,35,25,15,20,24,16,19,15,19,16,21,21,10,16,23,65
E02002490,2931,30,31,40,39,35,41,35,44,39,41,46,30,31,30,36,40,35,31,20,29,25,30,37,25,36,40,40,40,41,40,40,40,50,44,46,35,50,40,34,40,30,35,20,30,20,30,35,26,30,35,51,35,44,40,54,47,40,42,48,49,45,60,45,35,35,40,30,25,43,34,25,30,30,30,34,25,24,15,10,19,16,5,9,14,5,5,0,0,5,6,15
E02002491,3399,23,25,36,30,25,41,35,43,39,41,51,45,35,45,56,45,44,42,29,30,15,40,48,37,46,30,42,45,40,40,35,47,35,50,50,46,35,44,34,51,40,40,25,25,47,20,31,37,40,45,40,45,48,58,44,51,66,52,39,49,65,30,35,49,38,54,41,36,34,34,29,35,35,19,35,25,28,15,35,31,28,30,15,24,32,15,30,32,17,11,50
