area,<4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85>
E00041363,6,3,4,11,9,23,10,7,9,11,12,10,14,16,19,11,10,2
E00041364,50,57,55,18,32,37,30,37,16,16,13,14,17,11,12,4,4,0
E00041366,12,10,7,6,21,26,24,16,16,6,12,10,12,5,10,7,2,0
E00041367,10,15,8,8,11,11,17,19,15,13,15,22,23,15,10,7,10,2
E00041368,29,16,24,13,18,18,30,19,28,12,15,21,22,15,12,8,4,4
E00041369,26,31,31,25,27,30,23,29,28,20,22,20,23,15,18,5,4,3
E00041371,11,14,19,26,21,17,16,24,19,20,19,22,24,13,21,18,20,27
E00041372,27,30,26,19,22,15,14,15,23,9,12,8,11,8,6,3,2,3
E00041377,0,0,1,0,6,3,8,8,11,17,20,25,25,19,22,13,9,6
E00041378,7,9,3,12,15,36,25,18,5,17,26,22,19,12,10,5,8,2
E00041381,8,9,8,12,12,19,15,12,17,17,15,16,18,13,17,10,4,1
E00041382,2,0,2,2,5,10,17,10,7,7,11,10,9,10,5,7,2,3
E00041383,14,14,14,13,10,21,14,23,17,14,25,21,21,10,13,14,6,4
E00041384,20,14,13,8,51,64,52,26,19,18,31,28,15,6,12,9,7,5
E00041385,8,3,4,11,11,24,15,12,8,15,16,13,8,13,16,9,13,13
E00041386,28,25,10,7,25,104,111,58,35,11,13,10,9,7,3,4,0,0
E00041388,16,27,26,18,25,24,28,20,25,22,31,27,17,15,11,1,3,3
E00041389,9,11,12,9,12,16,23,12,15,11,9,13,12,12,11,4,1,2
E00041390,14,24,25,17,29,29,19,25,21,20,31,14,18,13,20,17,14,35
E00041393,29,21,15,4,21,33,30,27,24,16,10,19,15,12,7,2,4,3
E00041394,17,22,29,18,18,25,39,35,28,23,34,21,23,17,16,8,2,2
E00041395,19,38,29,165,18,10,20,27,21,16,15,21,23,12,20,5,6,9
E00041397,12,12,14,14,15,21,18,19,14,18,20,13,16,23,20,13,9,6
E00041399,4,5,4,8,23,27,16,20,11,19,15,21,7,11,13,12,10,2
E00041400,17,9,9,11,26,33,20,17,12,20,14,17,13,22,16,13,10,20
E00041401,23,21,14,14,31,37,41,24,15,14,6,8,9,11,7,1,2,2
E00041402,43,35,24,22,32,30,22,22,13,18,29,16,16,18,14,6,5,5
E00041404,12,12,19,12,24,17,13,13,12,19,31,39,32,20,20,8,3,2
E00041405,4,1,3,3,4,6,3,6,7,20,11,19,20,13,7,6,9,4
E00041406,17,8,16,12,27,24,35,25,18,20,11,19,11,7,5,2,1,0
E00041407,34,30,21,12,21,36,39,20,22,11,8,20,9,11,13,3,2,3
E00041408,24,16,11,10,29,18,21,10,20,12,18,23,14,4,2,3,3,4
E00041409,27,27,26,17,13,16,23,29,26,22,18,12,15,13,11,6,4,4
E00041410,0,1,0,7,16,11,19,20,10,10,23,26,26,24,16,6,2,5
E00041411,0,1,4,7,7,4,1,6,5,8,8,16,12,9,14,9,4,6
E00041413,7,9,15,4,15,15,10,12,13,13,13,11,14,14,7,4,6,5
E00041414,32,28,23,7,12,12,26,16,10,5,6,7,9,4,3,1,4,3
E00041415,11,6,6,6,16,30,19,21,20,9,12,17,24,8,8,5,7,0
E00041416,18,19,12,23,17,20,21,16,13,29,19,31,17,16,13,13,11,5
E00041417,7,14,13,14,10,9,12,11,14,12,24,14,21,17,35,23,13,9
E00041418,20,14,15,12,9,12,18,17,7,9,19,19,18,15,18,15,18,6
E00041419,3,15,13,12,7,20,13,9,11,17,19,27,13,18,22,21,23,19
E00041420,17,30,30,19,20,26,23,19,22,21,27,19,11,9,7,3,2,0
E00041421,3,6,11,6,25,29,14,19,13,10,24,26,23,18,32,24,32,20
E00041422,11,10,11,10,9,17,12,13,9,16,13,14,15,17,12,14,8,13
E00041423,25,20,21,23,25,25,17,24,14,12,27,20,14,11,8,2,3,1
E00041424,17,16,27,18,28,19,18,25,22,17,25,23,14,11,26,7,4,6
E00041425,12,9,10,10,10,8,18,9,9,10,26,14,23,16,19,12,16,10
E00041426,8,14,10,9,19,16,15,22,12,17,30,39,19,14,6,11,3,4
E00041427,7,11,18,16,16,13,12,7,22,27,39,29,20,12,21,15,14,28
E00041429,6,15,11,10,9,5,9,12,12,13,10,26,24,14,27,20,15,23
E00041430,16,12,13,10,18,27,37,24,18,26,28,24,22,27,21,9,20,21
E00041431,16,13,9,8,20,24,14,26,6,14,16,18,17,12,7,8,2,0
E00041432,8,17,14,11,12,14,22,15,26,9,12,22,17,23,16,8,11,13
E00041433,13,11,7,10,20,21,19,18,13,7,11,19,13,14,4,7,5,2
E00041434,6,15,11,14,16,13,13,11,13,21,20,22,18,16,17,10,8,10
E00041435,14,16,10,8,15,12,22,29,18,14,22,30,29,11,24,20,30,35
E00041436,17,12,9,14,14,26,21,19,9,7,33,22,16,16,16,10,3,2
E00041437,9,14,13,17,10,7,15,15,12,10,24,24,17,21,15,16,9,2
E00041438,12,17,14,13,4,15,17,14,25,24,19,32,16,28,15,27,9,5
E00041439,15,20,22,15,11,11,12,20,18,11,19,17,9,11,17,15,12,12
E00041440,10,18,14,15,12,14,16,21,17,18,22,25,33,20,28,24,8,5
E00041441,10,17,20,18,19,11,10,19,18,30,16,19,24,26,18,15,9,8
E00041442,8,10,15,13,9,10,11,12,13,14,23,21,24,25,25,18,7,13
E00041443,8,12,10,14,11,11,9,8,13,19,28,26,20,16,21,27,12,7
E00041444,15,25,22,20,21,15,19,21,18,30,25,27,18,24,6,9,9,2
E00041445,3,2,11,12,18,22,2,7,11,12,20,25,17,16,18,29,22,10
E00041446,6,17,11,6,13,27,18,14,12,7,30,13,19,18,20,10,8,8
E00041447,12,22,24,16,21,22,26,26,22,22,16,15,12,7,9,2,1,3
E00041448,15,13,9,4,8,25,19,13,6,15,12,11,11,4,6,0,3,2
E00041449,15,13,15,16,5,5,11,15,17,16,11,15,15,20,20,15,11,7
E00041450,12,17,24,16,15,8,17,20,17,20,14,22,25,6,12,7,8,4
E00041451,19,17,34,29,17,12,16,21,19,19,31,17,18,8,13,13,10,4
E00041452,13,10,11,22,17,26,16,19,13,35,31,35,14,15,11,2,0,0
E00041453,45,44,21,9,23,57,82,53,39,17,20,8,13,15,9,10,3,0
E00041454,28,34,23,23,19,29,23,29,19,21,19,14,20,6,1,4,5,1
E00041455,14,13,20,22,17,25,18,28,14,18,25,22,18,14,20,6,8,7
E00041456,8,13,18,12,10,11,15,10,7,14,9,14,15,22,24,15,14,11
E00041457,10,21,12,11,11,19,15,11,12,10,16,24,19,21,10,9,5,0
E00041458,17,17,28,14,15,10,17,7,23,26,28,12,15,19,30,8,12,8
E00041459,11,19,7,10,7,8,10,18,17,15,22,18,21,28,19,17,13,16
E00041460,15,21,30,20,19,24,22,28,25,42,21,46,35,24,25,12,9,4
E00041461,23,21,42,22,20,34,35,27,34,31,26,19,8,15,10,6,4,6
E00041462,27,24,21,19,14,16,11,26,14,16,10,11,20,12,7,5,3,6
E00041463,14,11,20,13,23,23,21,13,23,18,18,19,12,6,5,6,2,0
E00041464,20,17,25,12,18,26,20,40,23,21,32,17,12,9,6,7,3,2
E00041465,11,15,17,20,11,8,15,16,16,27,20,12,11,9,13,17,7,9
E00041466,19,22,17,17,20,18,20,23,23,16,29,21,23,18,15,13,11,9
E00041467,21,13,13,9,14,15,32,16,8,18,22,22,23,26,9,7,12,14
E00041468,10,16,15,17,18,25,14,23,17,17,16,35,26,30,16,20,9,35
E00041469,3,2,2,5,13,21,4,5,8,6,10,6,8,5,9,7,6,10
E00041470,17,13,10,7,17,32,21,17,14,20,9,11,14,19,7,2,1,4
E00041471,8,16,12,12,10,10,12,12,15,11,32,38,22,16,12,14,13,6
E00041472,22,13,14,7,13,23,24,32,25,24,30,23,8,11,6,4,5,4
E00041473,10,15,21,14,12,21,18,15,20,20,23,32,27,20,16,13,3,4
E00041474,14,11,11,8,13,20,21,27,13,20,14,21,18,16,13,3,9,2
E00041475,9,11,16,8,17,18,19,19,14,14,20,24,26,20,19,14,7,6
E00041476,8,15,11,7,6,9,16,13,11,23,15,25,24,20,21,11,4,2
E00041477,9,12,11,10,13,14,17,8,11,25,34,35,25,23,21,11,11,5
E00041478,5,8,13,10,11,2,9,13,17,14,20,26,17,20,22,28,12,9
E00041479,15,10,22,10,10,13,10,13,12,11,13,3,8,9,11,3,0,3
E00041480,12,15,25,18,8,17,15,16,16,12,27,25,22,15,20,13,9,13
E00041481,6,8,12,9,3,8,10,7,15,18,15,21,24,34,27,8,3,8
E00041482,6,16,18,15,11,11,11,24,19,15,6,17,20,23,18,14,16,11
E00041483,14,7,6,6,12,12,9,10,7,11,17,14,17,21,23,27,24,17
E00041485,8,11,14,16,5,15,13,13,19,16,17,24,30,22,26,2,11,8
E00041486,11,13,16,11,10,12,19,18,14,16,14,25,24,16,14,13,12,4
E00041487,8,12,18,9,10,12,12,15,13,15,19,29,13,17,18,17,12,10
E00041488,3,8,8,9,3,10,8,10,9,11,9,13,15,22,30,12,15,17
E00041489,8,13,20,18,23,13,15,17,18,19,32,25,18,29,22,14,6,5
E00041490,24,35,25,22,25,18,16,22,18,23,14,20,16,15,15,7,3,2
E00041491,11,13,20,15,6,11,14,21,15,19,20,29,23,21,24,13,5,7
E00041492,16,27,29,21,13,23,25,13,19,17,22,17,13,15,7,9,8,6
E00041493,6,8,7,11,12,4,9,8,14,13,22,34,15,11,25,24,18,16
E00041494,14,12,19,13,15,11,18,5,12,10,17,18,23,14,24,20,8,8
E00041495,21,19,28,16,12,21,28,23,18,22,26,16,15,14,16,9,3,5
E00041496,8,12,19,11,9,14,16,7,21,11,19,20,18,19,19,19,15,5
E00041497,6,16,20,12,9,9,10,12,27,12,27,19,11,15,14,11,8,6
E00041498,19,27,27,25,17,21,23,23,33,34,44,32,16,21,27,23,8,9
E00041499,22,24,26,14,10,11,20,17,13,8,17,10,23,28,19,11,15,5
E00041500,20,10,11,12,11,21,15,23,11,10,15,17,18,13,17,7,6,3
E00041501,18,12,6,8,20,29,12,20,15,18,15,12,18,12,9,7,6,1
E00041502,8,10,13,11,10,13,9,14,22,11,22,21,14,15,13,9,4,5
E00041503,19,13,5,6,13,23,14,17,14,4,13,15,10,17,8,6,2,1
E00041504,8,15,16,15,8,9,7,8,19,19,27,42,23,21,17,14,9,5
E00041505,5,7,9,6,15,12,15,24,9,14,17,9,13,14,14,8,2,4
E00041506,17,28,19,10,12,6,8,27,16,19,22,21,20,22,40,17,16,8
E00041507,16,15,12,19,25,22,20,15,31,35,24,39,29,14,12,11,27,18
E00041508,12,13,14,22,23,12,22,19,14,8,17,27,8,5,6,2,8,12
E00041509,4,3,7,13,11,13,13,7,6,15,17,25,15,16,16,11,16,13
E00041510,17,20,20,12,10,12,12,21,21,19,25,24,10,11,17,20,11,3
E00041511,10,5,7,10,7,17,16,8,4,17,15,21,20,27,29,22,31,15
E00041512,9,21,16,19,13,8,14,15,21,29,21,31,23,18,23,29,19,31
E00041513,11,15,18,14,15,13,15,14,18,13,25,18,25,24,18,22,18,27
E00041514,11,11,9,13,14,18,15,17,13,13,26,29,21,11,18,11,8,9
E00041515,16,11,9,16,24,16,16,13,12,17,18,20,13,10,11,8,11,11
E00041516,13,12,20,14,9,8,12,16,17,17,30,21,16,16,25,15,15,10
E00041517,8,12,12,15,14,5,5,13,11,22,26,30,19,9,13,14,6,8
E00041518,7,12,7,18,9,11,8,20,10,17,16,20,26,19,17,17,13,10
E00041519,14,17,18,13,10,14,22,20,18,22,26,20,23,13,19,24,9,6
E00041520,12,24,16,17,17,15,23,22,15,24,24,25,8,13,6,13,7,13
E00041521,8,4,11,13,15,19,10,12,13,17,15,19,9,3,7,6,7,2
E00041522,13,16,19,10,14,11,11,17,22,22,23,19,20,13,8,12,6,6
E00041523,13,22,17,20,17,17,19,13,17,22,25,20,11,12,9,7,4,2
E00041524,11,10,13,17,14,16,17,12,14,13,28,20,19,23,28,12,12,3
E00041525,9,8,6,14,13,13,11,23,13,13,28,25,20,7,4,11,5,1
E00041526,4,8,11,6,8,14,16,5,11,11,15,30,24,11,18,26,22,24
E00041527,13,30,17,16,11,26,22,20,17,12,28,16,12,11,7,12,12,6
E00041528,28,20,24,22,17,24,20,23,23,24,30,19,15,7,13,9,6,3
E00041529,6,8,12,7,19,16,16,12,8,8,16,18,14,7,13,8,4,10
E00041530,5,8,9,5,7,8,14,11,15,10,13,10,10,9,4,6,7,14
E00041531,6,7,14,19,15,4,7,11,11,19,22,18,15,13,12,20,10,4
E00041532,18,16,19,9,14,14,21,21,12,18,19,23,22,9,6,19,13,6
E00041533,1,1,0,0,8,14,7,11,8,12,15,13,12,12,13,9,7,4
E00041534,9,16,16,10,10,12,15,14,11,13,13,16,21,10,16,6,5,4
E00041535,10,21,15,15,20,16,18,13,17,15,21,20,18,13,17,7,14,6
E00041536,13,10,18,11,13,12,17,18,14,25,27,31,25,20,17,27,24,28
E00041537,15,13,16,12,22,13,11,30,18,16,34,22,35,14,24,18,11,31
E00041538,11,12,11,4,8,15,20,15,21,11,18,17,16,20,17,17,16,10
E00041539,11,11,11,13,8,13,16,11,10,9,14,20,19,19,19,11,6,4
E00041540,43,20,23,12,19,46,59,33,36,23,22,20,18,24,19,22,14,3
E00041541,11,9,9,10,7,17,6,12,12,7,13,31,37,22,25,12,7,3
E00041542,17,14,9,8,10,14,15,11,4,16,26,26,11,13,20,11,9,8
E00041543,7,6,9,13,7,2,9,13,13,9,25,19,25,21,21,15,5,2
E00041545,5,10,6,10,9,4,6,8,8,16,20,13,20,12,20,12,10,18
E00041546,21,8,9,4,17,13,29,13,15,9,17,20,12,15,6,9,9,12
E00041547,22,19,14,15,15,16,19,20,29,21,30,43,35,13,25,20,6,10
E00041549,24,22,24,17,32,34,25,19,20,36,28,33,23,15,16,8,1,3
E00041550,14,26,24,5,13,18,19,17,29,31,22,11,16,17,17,10,6,4
E00041551,8,18,21,17,16,22,19,15,25,19,31,27,20,13,16,15,8,3
E00041552,19,18,20,12,11,19,21,27,18,23,22,33,30,17,20,22,7,7
E00041553,16,14,23,17,16,14,16,17,28,21,28,20,22,25,19,11,4,5
E00041554,12,9,7,5,6,14,12,15,14,9,22,25,16,12,8,9,3,8
E00041555,21,19,16,19,14,17,16,18,15,21,25,26,21,14,9,11,11,3
E00041556,2,7,9,9,15,11,15,12,8,17,21,10,10,9,8,5,7,4
E00041557,36,38,37,31,28,39,45,46,40,47,37,36,22,27,24,12,16,9
E00041558,9,7,9,19,20,18,9,15,13,14,22,24,29,14,15,10,4,13
E00041559,3,7,13,11,8,12,11,11,11,14,19,29,31,23,22,13,3,4
E00041560,12,10,9,5,9,9,11,8,9,5,13,26,22,14,13,11,11,9
E00041561,16,13,15,19,9,7,16,8,11,11,20,32,22,15,32,16,16,7
E00041562,18,14,16,19,14,12,16,37,21,20,26,33,20,24,18,6,5,4
E00041563,10,10,9,14,13,17,20,19,18,14,12,27,19,16,15,18,18,8
E00041564,44,26,32,17,35,45,42,31,27,22,28,24,24,19,21,16,15,4
E00041565,14,13,26,24,18,15,13,21,9,10,18,25,12,10,13,10,4,7
E00041566,30,36,16,23,28,43,22,42,23,19,27,23,14,14,11,17,8,1
E00041567,5,9,9,5,3,15,14,13,8,18,18,14,14,14,15,23,12,6
E00041568,12,5,11,4,8,31,19,19,13,12,17,18,17,6,11,6,5,5
E00041569,9,4,5,13,1,14,23,15,18,17,18,22,19,17,20,15,12,41
E00041570,14,17,9,9,12,18,13,15,12,18,17,22,21,24,15,11,9,9
E00041571,10,11,10,14,15,22,16,17,19,11,21,11,9,5,3,3,2,3
E00041572,16,19,21,23,21,20,22,21,15,18,20,15,8,14,9,3,3,6
E00041573,27,13,29,29,26,30,35,26,24,18,21,31,20,19,9,7,6,4
E00041574,20,23,32,18,18,15,18,23,20,15,18,26,15,11,16,8,6,1
E00041575,20,28,27,13,9,19,22,24,12,11,30,19,13,4,12,5,8,5
E00041576,8,9,23,11,8,9,8,11,13,23,25,7,13,23,23,25,23,37
E00041577,21,17,11,17,12,30,28,28,14,22,18,15,17,10,5,4,1,1
E00041578,22,23,24,27,13,11,12,27,25,22,34,22,33,21,18,12,8,8
E00041579,24,31,17,22,14,18,29,26,15,19,17,28,17,11,7,6,4,3
E00041580,26,16,8,12,17,19,18,15,9,9,14,20,14,11,13,7,6,13
E00041581,13,21,25,14,10,14,31,23,10,18,25,24,19,14,14,7,9,3
E00041582,14,45,30,29,26,12,21,34,33,24,18,15,15,17,14,7,10,6
E00041583,10,14,7,13,20,21,20,11,16,15,19,10,13,16,14,10,8,5
E00041584,20,29,30,26,16,9,25,14,27,19,19,28,13,12,7,8,6,2
E00041585,25,31,37,26,27,18,34,15,20,20,38,27,15,11,5,3,2,4
E00041586,16,15,14,8,14,34,23,25,22,21,16,11,15,14,19,6,6,5
E00041587,19,10,7,4,28,32,30,16,24,19,19,15,14,8,7,5,5,2
E00041588,31,19,11,13,24,23,15,15,6,17,9,20,17,5,6,3,6,3
E00041589,20,8,16,6,25,39,21,18,17,13,20,9,15,5,6,7,2,2
E00041590,26,15,17,19,22,24,10,17,26,9,20,19,19,6,9,9,2,1
E00041591,18,28,25,12,17,28,30,31,18,28,30,30,25,15,24,8,10,6
E00041592,8,6,4,9,8,15,11,13,16,8,21,23,29,18,20,22,20,34
E00041593,2,7,6,4,11,12,16,16,13,7,12,9,7,8,12,15,6,10
E00041594,14,13,20,8,8,15,14,18,30,15,25,30,19,15,12,11,6,7
E00041595,11,14,18,7,18,20,18,16,13,9,17,20,16,11,13,13,7,10
E00041596,15,11,9,9,19,23,20,18,20,16,17,13,10,10,9,5,1,5
E00041597,6,14,17,21,15,16,11,18,15,21,21,28,9,10,14,6,0,3
E00041598,7,6,16,9,21,30,17,13,10,23,26,22,14,13,9,8,0,1
E00041599,15,22,29,21,19,16,19,22,25,26,19,29,26,17,16,7,11,3
E00041600,6,8,15,12,8,19,13,14,13,14,18,13,16,19,16,11,6,7
E00041601,6,12,19,15,15,13,16,14,17,13,25,24,18,14,16,19,17,21
E00041602,15,16,13,17,13,27,22,18,19,18,21,27,23,24,23,14,9,10
E00041603,15,15,19,14,13,20,19,22,25,16,15,17,23,13,17,10,7,4
E00041604,16,19,12,11,17,16,25,15,16,12,19,23,12,16,11,6,4,3
E00041605,10,12,14,17,18,27,17,15,16,20,28,23,24,19,15,11,19,10
E00041606,23,20,10,9,11,16,22,16,19,15,23,25,19,11,5,12,7,6
E00041607,5,3,6,13,8,14,6,8,9,13,20,31,35,21,9,7,3,0
E00041608,12,12,13,8,18,11,18,25,16,18,17,19,17,21,19,20,10,9
E00041610,19,26,22,24,21,14,16,19,20,24,28,25,23,14,18,22,10,7
E00041611,11,11,7,15,8,17,9,11,18,19,14,19,10,9,16,4,4,2
E00041612,22,17,24,9,16,19,27,25,29,13,18,23,26,20,16,9,3,3
E00041614,9,6,11,9,9,20,23,14,14,21,6,13,11,16,22,8,14,4
E00041615,10,13,14,15,10,12,18,21,18,14,24,21,24,15,18,9,8,5
E00041616,4,8,8,7,5,20,12,10,7,16,22,17,11,11,7,7,4,2
E00041617,20,16,14,14,9,25,38,20,20,17,27,15,14,15,20,11,9,11
E00041618,13,17,16,11,10,18,15,16,19,12,24,26,24,15,5,11,6,8
E00041619,12,20,12,9,13,16,11,18,10,14,16,14,9,12,11,5,7,3
E00041620,10,9,12,17,14,16,18,16,15,15,31,29,30,11,27,10,10,9
E00041621,16,4,8,7,15,14,14,16,6,16,17,18,12,8,19,11,1,3
E00041622,8,8,10,22,15,3,23,25,8,16,36,13,12,20,14,11,11,21
E00041623,17,11,16,11,8,15,20,13,18,16,15,30,24,16,24,11,8,13
E00041624,14,14,17,10,9,7,9,18,24,20,35,26,34,23,19,25,20,20
E00041625,19,24,19,18,18,5,15,31,19,13,10,15,15,15,9,3,2,5
E00041626,12,17,9,10,11,16,23,23,18,14,22,17,24,15,20,13,11,11
E00041627,11,9,14,14,14,8,11,13,18,15,22,13,14,16,14,3,5,2
E00041629,24,12,11,3,25,33,18,14,17,21,17,16,17,4,13,2,3,1
E00041630,20,33,19,13,12,17,18,34,16,17,21,25,15,13,13,13,5,2
E00041631,17,22,23,16,18,20,19,13,30,12,19,20,14,11,11,10,1,1
E00041632,9,12,13,13,13,23,13,18,11,12,27,18,15,12,18,5,13,14
E00041633,9,21,14,21,11,23,15,19,17,20,17,23,21,17,19,5,8,10
E00041634,4,5,8,7,4,13,9,15,14,13,7,15,16,12,14,14,15,22
E00041635,5,7,11,18,12,12,7,14,10,29,17,28,21,29,18,9,18,21
E00041636,28,31,30,26,43,61,53,38,33,21,30,27,20,8,9,8,3,3
E00041637,9,15,2,6,11,13,10,7,4,4,8,10,13,6,4,1,3,3
E00041638,10,17,19,19,5,13,20,19,10,15,20,26,20,10,14,7,14,7
E00041639,10,19,19,11,10,21,25,26,25,15,10,10,15,10,10,4,2,1
E00041640,19,20,21,21,22,22,14,17,14,21,28,46,22,18,25,20,7,5
E00041641,14,26,19,24,16,10,9,23,25,15,18,25,21,21,12,13,10,15
E00041642,14,15,17,8,15,12,13,20,21,27,21,33,17,19,18,10,9,7
E00041643,15,16,19,21,10,11,17,18,11,15,22,29,8,13,22,8,5,12
E00041644,10,4,8,9,12,15,12,11,15,12,21,24,11,21,16,10,10,5
E00041645,32,35,37,33,32,34,32,34,29,22,34,23,20,14,17,10,10,6
E00041646,40,16,22,13,16,14,26,19,13,7,11,8,11,9,10,4,2,2
E00041647,23,25,20,10,5,18,19,13,15,9,12,9,8,7,1,2,5,1
E00041648,28,26,27,19,16,13,20,23,11,19,17,21,18,17,14,7,3,6
E00041649,38,50,43,39,28,69,46,46,32,37,24,23,19,12,18,12,9,23
E00041650,0,3,9,7,7,7,9,6,10,9,10,22,23,11,13,12,17,8
E00041651,8,2,6,8,12,22,9,11,12,12,7,8,17,18,12,6,0,3
E00041652,31,41,39,17,21,23,24,27,26,15,19,21,25,12,10,3,3,3
E00041653,10,7,7,4,8,23,13,10,14,9,13,20,7,11,13,8,1,4
E00041654,16,13,10,7,13,10,9,15,15,12,11,9,7,11,8,4,0,2
E00041657,4,7,4,10,10,8,15,17,13,16,27,16,22,14,19,8,12,4
E00041658,13,9,7,14,7,13,16,16,6,16,11,21,20,16,12,15,4,4
E00041659,11,16,16,14,7,7,12,19,15,12,18,18,23,10,12,11,6,4
E00041660,10,16,10,13,12,19,18,15,14,13,25,11,16,18,10,5,6,1
E00041661,9,9,20,19,25,23,14,11,16,38,33,27,23,22,17,30,29,34
E00041662,13,28,29,18,17,17,8,27,24,28,23,23,15,10,18,8,2,4
E00041663,8,1,8,9,8,19,11,10,8,9,13,17,18,15,5,7,6,2
E00041665,18,21,25,42,23,13,20,16,25,47,65,53,22,14,8,6,1,0
E00041666,17,26,18,12,13,18,21,16,6,8,16,13,14,8,8,7,11,2
E00041667,2,0,0,7,11,24,25,11,12,10,19,12,14,13,9,10,12,11
E00041668,28,30,20,26,19,20,24,17,15,8,17,16,12,4,7,5,7,4
E00041670,16,20,30,18,27,23,26,17,23,21,29,37,20,17,10,10,6,9
E00041671,21,9,9,17,23,37,22,25,17,18,29,23,24,15,13,7,12,1
E00041672,17,29,35,31,27,25,12,27,15,24,32,23,15,11,8,8,7,5
E00041675,19,23,23,15,16,11,21,25,20,19,16,18,15,9,17,4,8,5
E00041676,17,32,19,16,20,17,17,27,26,16,30,13,18,11,15,9,9,8
E00041677,16,12,7,7,15,17,21,13,10,11,21,25,18,9,11,3,7,6
E00041678,11,13,14,7,9,8,12,23,8,12,15,19,23,6,7,0,8,5
E00041679,15,14,16,29,21,23,10,16,24,17,27,27,27,13,17,8,7,1
E00041680,18,17,26,20,19,28,20,19,17,19,16,34,23,10,10,5,6,4
E00041681,10,10,8,8,9,6,7,9,7,12,11,17,12,19,16,15,19,15
E00041682,7,16,10,13,8,13,14,11,13,14,26,15,16,12,11,7,9,5
E00041683,10,14,22,19,17,15,11,19,19,20,25,29,25,19,18,7,9,9
E00041684,0,8,4,4,4,5,10,6,10,6,7,20,20,17,20,12,13,12
E00041685,16,11,6,8,8,12,16,13,20,7,10,29,16,8,15,6,14,13
E00041686,13,12,19,6,9,14,17,7,9,14,24,24,17,20,15,14,20,7
E00041687,19,18,13,26,12,17,12,17,22,13,22,12,10,16,13,6,7,3
E00041688,7,12,5,4,11,19,11,18,8,11,25,18,25,18,16,11,10,3
E00041689,13,12,20,15,15,17,11,21,17,11,18,33,30,23,28,9,7,7
E00041690,14,16,13,12,13,19,16,26,6,13,19,14,27,14,15,7,6,1
E00041691,32,43,17,21,19,34,38,42,30,28,27,22,23,11,10,18,7,4
E00041693,19,23,32,18,13,9,25,22,18,12,26,28,12,22,16,6,7,3
E00041694,13,11,19,16,18,15,15,18,23,25,17,13,14,9,12,8,7,6
E00041695,19,30,13,10,13,17,25,13,18,18,20,15,14,13,8,10,5,1
E00041696,22,33,24,15,20,32,35,30,18,22,20,32,24,12,8,5,8,1
E00041697,41,34,18,17,23,28,22,19,12,12,11,22,16,26,20,7,10,4
E00041698,19,23,23,18,22,16,12,30,27,22,21,22,14,15,13,5,3,5
E00041699,22,23,38,33,17,20,23,19,24,24,20,22,21,9,9,8,4,3
E00041700,21,19,12,13,20,9,13,9,14,14,14,13,10,11,18,8,7,8
E00041701,11,17,33,22,15,22,22,32,21,27,27,14,18,19,28,8,6,6
E00041702,18,24,23,18,12,11,19,15,28,16,21,20,18,15,10,3,6,5
E00041703,3,11,10,6,9,6,7,9,10,9,26,23,29,23,19,22,12,14
E00041704,22,18,27,21,16,12,45,42,33,33,32,38,26,32,31,28,10,9
E00041705,14,15,6,5,5,15,20,20,22,23,21,23,22,25,21,13,11,1
E00041706,12,14,12,9,9,14,13,11,11,24,21,20,22,20,28,25,22,34
E00041707,6,9,9,7,7,13,16,16,25,18,24,25,18,20,13,12,5,10
E00041708,9,18,15,7,12,11,14,17,14,15,32,22,24,25,27,20,7,7
E00041709,12,13,8,6,7,10,13,14,12,16,12,20,11,20,22,16,13,14
E00041710,23,31,20,10,7,20,29,33,21,18,13,21,13,23,15,12,20,5
E00041711,9,17,14,13,3,7,10,18,13,15,20,15,15,18,22,13,13,7
E00041712,17,27,31,10,15,7,14,22,18,25,13,17,11,14,13,12,6,3
E00041713,32,38,34,15,13,15,24,41,33,29,27,22,18,12,7,3,4,3
E00041714,6,5,3,14,8,12,14,10,5,10,26,22,22,18,21,13,13,8
E00041715,9,2,13,17,8,4,12,10,13,17,12,21,18,15,26,22,16,12
E00041716,18,12,15,9,14,5,14,15,11,20,17,19,25,15,30,16,10,4
E00041717,13,16,6,11,12,13,16,16,9,14,23,24,19,24,12,10,6,6
E00041718,24,12,19,20,13,19,19,21,16,21,19,21,23,17,16,7,1,7
E00041719,17,11,12,14,9,13,18,15,6,12,25,15,20,25,25,8,10,11
E00041720,6,3,11,5,15,12,6,11,13,13,21,27,26,25,21,23,23,17
E00041721,33,38,30,28,20,47,24,32,23,28,29,24,25,19,5,2,9,4
E00041722,16,10,8,16,16,15,12,16,16,8,14,12,16,10,13,10,2,7
E00041723,40,39,28,36,20,21,29,32,18,27,14,17,16,5,2,2,0,0
E00041724,25,22,23,17,28,21,15,23,32,11,10,12,14,17,5,3,3,3
E00041725,6,8,6,5,12,14,10,7,14,7,19,14,17,9,20,13,18,13
E00041726,16,5,7,9,21,20,30,22,14,16,20,27,22,16,6,10,9,14
E00041727,10,15,13,12,14,10,21,9,20,11,25,26,20,18,19,14,5,14
E00041728,13,14,10,3,13,15,16,13,10,18,19,17,19,12,16,14,8,7
E00041729,4,7,10,4,7,5,8,11,11,7,12,18,35,21,36,22,28,14
E00041730,10,12,12,12,8,16,22,14,7,22,18,20,16,18,22,7,11,10
