Location ID,Location HSCA start date,Care home?,Location Name,Location Region,Location Local Authority,Location Street Address,Location City,Location Postal Code,Location Latitude,Location Longitude,Location Parliamentary Constituency,Provider Nominated Individual Name,"Regulated activity - Treatment of disease, disorder or injury",Service type - Care home service with nursing,Service type - Care home service without nursing,Service user band - Children 0-18 years,Service user band - Dementia,Service user band - Learning disabilities or autistic spectrum disorder,Service user band - Mental Health,Service user band - Older People,Service user band - Physical Disability,Service user band - Sensory Impairment,Service user band - Younger Adults,num_values_found,num_values_found.1,lad,msoa,area,Care homes beds,occupancy_mean,%occupancy_mean,probability_mean,occupancy_std,%occupancy_std,probability_std
1-106487846,2010-11-26,Y,Wordsley House,North East,Hartlepool,10 Westbourne Road,Hartlepool,TS25 5RE,54.676313,-1.218747,Hartlepool,*,,,Y,,,,Y,Y,,,Y,5,5,E06000001,E02002490,E00060255,8,7.0,90.0,0.95354,1.0,13.6931,0.09874
1-108920052,2010-12-08,Y,Dinsdale Lodge Care Home,North East,Hartlepool,42-44 Station Lane,Hartlepool,TS25 1BG,54.661326,-1.191813,Hartlepool,"Kennedy, Jean",Y,,Y,,Y,,,Y,Y,,Y,5,5,E06000001,E02002493,E00060512,26,20.0,76.0,0.94465,3.0,12.5811,0.04145
1-112230143,2010-12-08,Y,Clifton House Residential Care Home,North East,Hartlepool,94-96 Clifton Avenue,Hartlepool,TS26 9QP,54.683591,-1.228333,Hartlepool,"Gill, Hardeep",,,Y,,Y,,,Y,,,,6,6,E06000001,E02007059,E00060352,28,19.0,68.0,0.96747,5.0,17.1156,0.00982
1-112469305,2010-10-01,Y,Sheraton Court,North East,Hartlepool,Warren Road,Hartlepool,TS24 9HA,54.704818,-1.222607,Hartlepool,"Hall, Antony",,,Y,,Y,,,Y,Y,Y,,3,3,E06000001,E02002484,E00060478,80,79.0,98.0,0.90794,2.0,1.9094,0.07914
1-113569667,2011-03-07,Y,Seymour House (Hartlepool) Limited,North East,Hartlepool,The Front,Hartlepool,TS25 1DJ,54.657824,-1.186875,Hartlepool,"Burini, Vincent",Y,Y,,,,,Y,,,,,6,6,E06000001,E02002493,E00060501,20,20.0,98.0,0.91076,1.0,4.1833,0.09225
1-117131898,2010-12-10,Y,Seaton Hall Residential Home,North East,Hartlepool,10 The Green,Hartlepool,TS25 1AS,54.662846,-1.189224,Hartlepool,*,,,Y,,,,,Y,,,Y,6,6,E06000001,E02002493,E00060509,29,19.0,65.0,0.84628,6.0,20.0376,0.1576
1-125940754,2011-02-02,Y,Lindisfarne Hartlepool,North East,Hartlepool,Masefield Road,Hartlepool,TS25 4JY,54.67247,-1.240344,Hartlepool,"McAlear, Susan",Y,Y,,,Y,,Y,Y,Y,,,5,5,E06000001,E02002491,E00060432,54,52.0,96.0,0.87574,1.0,1.8519,0.117
1-128588922,2010-12-30,Y,Warrior Park Care Home,North East,Hartlepool,Queen Street,Hartlepool,TS25 1EZ,54.661771,-1.193788,Hartlepool,"Southall, Natasha",Y,Y,Y,,Y,,,Y,Y,,,6,6,E06000001,E02002493,E00060512,52,40.0,77.0,0.8729,6.0,10.9745,0.15604
1-129266327,2010-12-20,Y,Rosedale/Rosewood,North East,Hartlepool,5-7 Flaxton Street,Hartlepool,TS26 9JY,54.680442,-1.219258,Hartlepool,"Sheridan, Karen",,,Y,,,Y,,,,,,4,4,E06000001,E02002489,E00060518,6,4.0,75.0,0.91097,1.0,9.6225,0.10328
1-129266592,2010-12-20,Y,Charlotte Grange Care Home,North East,Hartlepool,Flaxton Street,Hartlepool,TS26 9JY,54.680442,-1.219258,Hartlepool,"Sheridan, Karen",,,Y,,Y,,,Y,,,,5,5,E06000001,E02002489,E00060518,46,45.0,99.0,0.92199,1.0,1.1907,0.03127
1-129459533,2010-12-20,Y,Five Penny House,North East,Hartlepool,Westbourne Road,Hartlepool,TS25 5RE,54.676313,-1.218747,Hartlepool,"Cannon, Andrew",,,Y,,,Y,,,,,Y,3,3,E06000001,E02002490,E00060255,6,5.0,89.0,0.87579,1.0,9.6225,0.11075
1-129459610,2010-12-20,Y,Greenfields Lodge,North East,Hartlepool,152A Stockton Road,Hartlepool,TS25 5BQ,54.670622,-1.218345,Hartlepool,"Cannon, Andrew",,,Y,,,Y,,,,,Y,0,0,E06000001,E02002490,E00060451,10,3.0,33.596284198526426,,,,
1-129459734,2010-12-20,Y,Hutton Avenue,North East,Hartlepool,13 Hutton Avenue,Hartlepool,TS26 9PW,54.684696,-1.222355,Hartlepool,"Cannon, Andrew",Y,Y,,,,Y,,Y,,,Y,3,3,E06000001,E02002489,E00060350,9,8.0,89.0,0.89869,1.0,11.1111,0.08287
1-129460119,2010-12-20,Y,South Highnam,North East,Hartlepool,Park Avenue,Hartlepool,TS26 0DZ,54.685133,-1.238757,Hartlepool,"Cannon, Andrew",,,Y,,,Y,,,,,Y,4,4,E06000001,E02007059,E00060417,8,7.0,88.0,0.95976,0.0,0.0,0.07016
1-143411578,2011-02-11,Y,Stichell House,North East,Hartlepool,The Hospital of God at Greatham,Hartlepool,TS25 2HS,54.641011,-1.239614,Hartlepool,"McAnelly, Lawrence",,,Y,,Y,,,Y,Y,Y,,4,4,E06000001,E02006909,E00060358,35,34.0,99.0,0.9357,1.0,1.6496,0.04046
1-143411594,2011-02-11,Y,Gretton Court,North East,Hartlepool,1 Heather Grove,Hartlepool,TS24 8QZ,54.698178,-1.229918,Hartlepool,"McAnelly, Lawrence",Y,Y,,,Y,,,Y,Y,Y,Y,4,4,E06000001,E02002485,E00060532,37,36.0,98.0,0.92024,1.0,2.5876,0.05515
1-146749379,2011-01-21,Y,Queens Meadow Care Home,North East,Hartlepool,327 Stockton Road,Hartlepool,TS25 5DF,54.66745,-1.218406,Hartlepool,"Vernon, Mandy",Y,,Y,,Y,,,Y,,,,5,5,E06000001,E02002492,E00060444,59,56.0,96.0,0.89238,2.0,2.8361,0.07817
1-2061693868,2015-06-15,Y,Burbank Mews,North East,Hartlepool,1-4  Burbank Mews,Hartlepool,TS24 7NY,54.681401,-1.20348,Hartlepool,"Chrystal, Sharon",,,Y,,,Y,,,,,,6,6,E06000001,E02002489,E00060531,12,8.0,62.0,0.98964,1.0,4.5644,0.01355
1-210176311,2011-04-05,Y,The Crescent Care Home Limited,North East,Hartlepool,7 South Crescent,Hartlepool,TS24 0QG,54.694668,-1.17821,Hartlepool,"Morgans, Claire",,,Y,,,Y,,,,,,3,3,E06000001,E02002484,E00060491,9,6.0,63.0,0.95566,2.0,16.9725,0.0503
1-3112570553,2017-01-31,Y,Brierton Lodge Care Home,North East,Hartlepool,Brierton Lane,Hartlepool,TS25 5DP,54.664765,-1.229977,Hartlepool,"Hall, Antony",Y,Y,,,Y,,Y,Y,Y,,,3,3,E06000001,E02002492,E00060468,58,57.0,99.0,0.84477,1.0,0.9954,0.10143
1-319253398,2011-10-19,Y,Elwick Grange,North East,Hartlepool,Elwick Road,Hartlepool,TS26 9LX,54.679308,-1.226119,Hartlepool,"Gilbert, Rachel",,,Y,,Y,Y,Y,Y,Y,,Y,4,4,E06000001,E02002489,E00060353,60,30.0,50.0,0.73535,33.0,54.3714,0.26281
1-3733952902,2017-05-05,Y,Wynyard Woods,North East,Hartlepool,Wynyard,Billingham,TS22 5GJ,54.640738,-1.356989,Hartlepool,"Martin, Robert",,,Y,,Y,,,Y,,,,5,5,E06000001,E02006909,E00188246,50,46.0,93.0,0.92548,1.0,1.0954,0.06054
1-3814241032,2017-05-18,Y,Rossmere Park Care Centre,North East,Hartlepool,1 Greenock Road,Hartlepool,TS25 4EU,54.661817,-1.236977,Hartlepool,"Savage, Michelle",Y,Y,,,Y,,,Y,Y,,Y,2,2,E06000001,E02002494,E00060411,51,47.0,92.0,0.89136,8.0,16.6378,0.06409
1-4349472590,2017-10-09,Y,De Bruce Court,North East,Hartlepool,Jones Road,Hartlepool,TS24 9BD,54.705286,-1.229753,Hartlepool,"Stockdale, David",Y,Y,,,Y,Y,Y,Y,Y,Y,Y,0,0,E06000001,E02002484,E00060285,46,42.0,91.08060942801228,,,,
1-8857104373,2020-06-01,Y,Westview Lodge Care Home,North East,Hartlepool,124A West View Road,Hartlepool,TS24 0BW,54.704691,-1.209666,Hartlepool,"Cunningham, Amanda",,,Y,,Y,,,Y,Y,,Y,4,4,E06000001,E02002484,E00060475,74,70.0,95.0,0.87909,4.0,4.8567,0.12951
1-894166807,2013-09-03,Y,Hope House,North East,Hartlepool,59 Hutton Avenue,Hartlepool,TS26 9PW,54.684696,-1.222355,Hartlepool,"Smith, Peter",Y,Y,,,,Y,Y,Y,,,Y,5,5,E06000001,E02002489,E00060350,11,7.0,60.0,0.92571,1.0,10.3652,0.07371
1-108736405,2010-11-26,Y,Highfield Cottage,North East,Middlesbrough,54 Highfield Road,Middlesbrough,TS4 2QP,54.562616,-1.218216,Middlesbrough,"Harrington, Emma",,,Y,,,Y,,,,,,2,2,E06000002,E02002501,E00060661,2,2.0,100.0,0.99811,0.0,0.0,0.0
1-110490983,2011-01-20,Y,Stainton Way,North East,Middlesbrough,Hemlington,Middlesbrough,TS8 9LX,54.514701,-1.235301,Middlesbrough South and East Cleveland,"Chopra, Tarsem",,,Y,,Y,,,Y,,,,3,3,E06000002,E02002513,E00188176,67,59.0,89.0,0.84081,3.0,3.7561,0.04185
1-111575993,2011-01-24,Y,Windermere Grange Care Home,North East,Middlesbrough,Windermere Road,Middlesbrough,TS5 5DH,54.557479,-1.251528,Middlesbrough,"Robertshaw, Hayley",,,Y,,Y,Y,,Y,,,,4,4,E06000002,E02002504,E00060809,64,38.0,60.0,0.93669,27.0,41.9723,0.03695
1-119188380,2011-03-02,Y,Royal Mencap Society - 50 Belle Vue Grove,North East,Middlesbrough,Mencap,Middlesbrough,TS4 2PZ,54.55803,-1.217824,Middlesbrough,"Cowman, John",,,Y,,,Y,,,,,,0,0,E06000002,E02002506,E00060625,5,5.0,96.8874746042134,,,,
1-120280928,2011-01-20,Y,Longlands Care Home,North East,Middlesbrough,35 Longlands Road,Middlesbrough,TS4 2JS,54.56584,-1.220628,Middlesbrough,"Massouras, Anthony",,,Y,,Y,,Y,Y,Y,,Y,5,5,E06000002,E02002501,E00060659,43,35.0,82.0,0.94473,6.0,13.5004,0.03402
1-120290049,2010-12-15,Y,RNID Action on Hearing Loss Ransdale House,North East,Middlesbrough,54 Caversham Road,Middlesbrough,TS4 3NU,54.545088,-1.220545,Middlesbrough South and East Cleveland,"Ford, Sharon",,,Y,,,Y,Y,,Y,Y,Y,2,2,E06000002,E02002509,E00060769,6,6.0,92.0,0.99811,1.0,11.7851,0.0
1-120299114,2011-01-20,Y,Roseleigh Care Home,North East,Middlesbrough,Lytton Street,Middlesbrough,TS4 2BZ,54.571112,-1.22011,Middlesbrough,"Massouras, Anthony",,,Y,,Y,,Y,Y,Y,,Y,4,4,E06000002,E02002496,E00188265,50,40.0,80.0,0.89421,6.0,11.431,0.13715
1-121773211,2011-03-15,Y,St Anne's Community Services - Astbury,North East,Middlesbrough,9-9a Astbury,Middlesbrough,TS8 9XT,54.518555,-1.192733,Middlesbrough South and East Cleveland,"Maguire, Susie",,,Y,,,Y,,,,,,2,2,E06000002,E02002512,E00060849,8,8.0,100.0,0.99728,0.0,0.0,0.00256
1-122174258,2011-02-03,Y,Loxley Chase Care Home,North East,Middlesbrough,3a & 5 The Crescent,Middlesbrough,TS5 6SD,54.558409,-1.243501,Middlesbrough,*,,,Y,,Y,,,Y,,,,3,3,E06000002,E02002500,E00060920,32,28.0,88.0,0.86098,3.0,8.268,0.17372
1-122174273,2011-02-03,Y,Ascot Nursing Home - Middlesbrough,North East,Middlesbrough,19-21 The Crescent,Middlesbrough,TS5 6SG,54.557502,-1.246518,Middlesbrough,*,Y,Y,,,Y,,,Y,Y,,,3,3,E06000002,E02002500,E00060924,34,31.0,90.0,0.89996,2.0,4.4927,0.12169
1-122852858,2010-11-30,Y,The Avenue Community Nursing Home,North East,Middlesbrough,47 The Avenue,Middlesbrough,TS5 6PE,54.557773,-1.241085,Middlesbrough,"Fellows, Patricia",Y,Y,,,,,Y,,,,Y,3,3,E06000002,E02002500,E00060923,13,13.0,97.0,0.84692,1.0,4.4412,0.00412
1-124120097,2010-12-30,Y,Walsingham Support - 6 Greenford Walk,North East,Middlesbrough,Walsingham,Middlesbrough,TS3 9NX,54.5583,-1.178635,Middlesbrough,"Burgess, Michael",,,Y,,,Y,,Y,,,Y,2,2,E06000002,E02002502,E00060983,6,4.0,75.0,0.99679,2.0,35.3553,0.00187
1-124601953,2011-01-12,Y,Victoria House,North East,Middlesbrough,Park Road North,Middlesbrough,TS1 3LD,54.566943,-1.228789,Middlesbrough,"Mccormick, Leanne",Y,Y,,,Y,,Y,Y,Y,,Y,0,0,E06000002,E02002496,E00060992,68,47.0,69.24662588064535,,,,
1-125058864,2010-12-21,Y,Saint John of God Hospitaller Services - 1-2 Dalby View,North East,Middlesbrough,1-2 Dalby View,Middlesbrough,TS8 0XR,54.521908,-1.21414,Middlesbrough South and East Cleveland,"Alcorn, Lisa",,,Y,,,Y,,,,,,4,4,E06000002,E02002514,E00060671,8,8.0,100.0,0.99777,0.0,0.0,0.00165
1-126240724,2010-11-25,Y,Kirkley Lodge,North East,Middlesbrough,Dalby Way,Middlesbrough,TS8 0TW,54.522243,-1.215093,Middlesbrough South and East Cleveland,"Martin, Robert",,,Y,,Y,,,Y,,,,4,4,E06000002,E02002514,E00060674,47,44.0,94.0,0.87759,2.0,3.6337,0.11544
1-129459671,2010-12-20,Y,Hemlington Hall,North East,Middlesbrough,Nuneaton Drive,Middlesbrough,TS8 9DA,54.524219,-1.248458,Middlesbrough South and East Cleveland,"Cannon, Andrew",,,Y,,,Y,,,,,Y,3,3,E06000002,E02002513,E00060737,8,7.0,88.0,0.82423,1.0,12.5,0.29889
1-129460056,2010-12-20,Y,Riverside & Roseberry Lodge,North East,Middlesbrough,North Ormesby Road,Middlesbrough,TS4 2AF,54.574165,-1.225373,Middlesbrough,"Cannon, Andrew",,,Y,,,Y,Y,Y,,,Y,2,2,E06000002,E02002496,E00060874,13,13.0,100.0,0.80991,0.0,0.0,0.21197
1-139859320,2011-01-11,Y,Woodside Resource Centre,North East,Middlesbrough,The Willows,Middlesbrough,TS4 3EB,54.549893,-1.218691,Middlesbrough,"Gilbert, Rachel",Y,Y,,,Y,Y,Y,Y,Y,,,3,3,E06000002,E02002506,E00060622,60,48.0,81.0,0.84863,12.0,19.317,0.09513
1-1400027206,2014-05-12,Y,Stainton Lodge Care Centre,North East,Middlesbrough,Stainton Way,Middlesbrough,TS8 9LX,54.514701,-1.235301,Middlesbrough South and East Cleveland,"Chopra, Tarsem",Y,Y,,,Y,,,Y,,,,4,4,E06000002,E02002513,E00188176,73,56.0,76.0,0.89675,15.0,21.0591,0.11273
1-146158647,2011-01-06,Y,Elizabeth House,North East,Middlesbrough,Elizabeth Terrace,Middlesbrough,TS3 6HE,54.570551,-1.214861,Middlesbrough,"Allick, Angela",,,Y,,Y,,,Y,Y,,Y,3,3,E06000002,E02002497,E00060827,35,31.0,90.0,0.95693,3.0,7.1903,0.00766
1-146749320,2011-01-21,Y,Gables Care Home,North East,Middlesbrough,31 Highfield Road,Middlesbrough,TS4 2PE,54.561311,-1.222168,Middlesbrough,"Vernon, Mandy",Y,Y,,,Y,,,Y,,,,0,0,E06000002,E02002501,E00060665,64,59.0,92.10756528439724,,,,
1-1470009506,2014-06-30,Y,Woodlands,North East,Middlesbrough,52 Church Lane,Middlesborough,TS5 7EB,54.545649,-1.25394,Middlesbrough,"Cannon, Andrew",,,Y,,,Y,Y,Y,Y,Y,Y,2,2,E06000002,E02002507,E00060560,14,12.0,82.0,0.95721,2.0,15.1523,0.00366
1-254917281,2011-05-23,Y,Nunthorpe Hall,North East,Middlesbrough,Eastside,Middlesbrough,TS7 0NP,54.511415,-1.166352,Middlesbrough South and East Cleveland,"Allick, Angela",,,Y,,,,,Y,,,,5,5,E06000002,E02006811,E00188286,35,18.0,50.0,0.78569,12.0,34.3808,0.22379
1-273676151,2011-08-26,Y,Evergreen Court,North East,Middlesbrough,Saltersgill Avenue,Middlesbrough,TS4 3LD,54.550961,-1.233992,Middlesbrough,"Ahitan, Sanjai",,,Y,,Y,,,Y,,,,3,3,E06000002,E02002506,E00060617,17,15.0,90.0,0.96361,1.0,3.3962,0.01632
1-2756203738,2016-07-18,Y,Tollesby Hall Nursing Home,North East,Middlesbrough,Slip In Bank,Middlesbrough,TS8 9EJ,54.536875,-1.220267,Middlesbrough South and East Cleveland,"Sisodia, Radhika",Y,Y,,,,,,Y,Y,,Y,3,3,E06000002,E02002509,E00060783,55,47.0,86.0,0.7389,6.0,10.0138,0.17778
1-2825401025,2016-10-05,Y,Apple Mews Care Home,North East,Middlesbrough,113 Burlam Road,Middlesbrough,TS5 5AR,54.559507,-1.256826,Middlesbrough,"Carter, Matthew",Y,Y,,,Y,,Y,Y,Y,Y,Y,3,3,E06000002,E02002504,E00060804,45,31.0,70.0,0.87005,3.0,7.1434,0.08367
1-308285392,2011-09-30,Y,Parkville Care Centre,North East,Middlesbrough,Walpole Street,Middlesbrough,TS1 4HA,54.572214,-1.243059,Middlesbrough,"Thirulinganathan, Antonio",Y,Y,Y,,Y,,,Y,,,Y,0,0,E06000002,E02002498,E00174116,94,84.0,88.93594675497256,,,,
1-3735636865,2017-05-05,Y,Middlesbrough Grange,North East,Middlesbrough,Netherfields,Middlesbrough,TS3 0RX,54.554953,-1.179351,Middlesbrough,"Martin, Robert",,,Y,,Y,,,Y,,,Y,4,4,E06000002,E02002502,E00060613,45,34.0,75.0,0.96956,5.0,10.6381,0.00756
1-3773998014,2017-06-27,Y,Aster Care,North East,Middlesbrough,26A Belle Vue Grove,Middlesbrough,TS4 2PX,54.557062,-1.221028,Middlesbrough,"Ahmad, Mohammad",Y,Y,,,Y,Y,Y,Y,Y,,Y,6,6,E06000002,E02002506,E00174107,102,43.0,42.0,0.88515,15.0,14.4709,0.10845
1-383755175,2012-03-09,Y,St Judes Residential Care Home Ltd,North East,Middlesbrough,20-22 Breckon Hill Road,Middlesbrough,TS4 2DR,54.569571,-1.221763,Middlesbrough,"Stephens, Elaine",,,Y,,,,Y,Y,,,Y,3,3,E06000002,E02002496,E00188220,15,14.0,93.0,0.96554,1.0,6.6667,0.00451
1-3938121019,2017-06-22,Y,Fountains Court,North East,Middlesbrough,19A The Pastures,Middlesbrough,TS8 0UJ,54.520354,-1.208716,Middlesbrough South and East Cleveland,"Allick, Angela",,,Y,,Y,,,Y,,,,2,2,E06000002,E02002514,E00060678,42,41.0,98.0,0.91707,0.0,0.0,0.0
1-417607253,2012-07-12,Y,22 Levick Court,North East,Middlesbrough,Cambridge Road,Middlesbrough,TS5 5JR,54.553653,-1.259329,Middlesbrough,"Scollay, Erik",,,Y,Y,,Y,,,,,Y,2,2,E06000002,E02002504,E00060795,16,8.0,47.0,0.99076,1.0,4.4194,0.01222
1-4196613841,2017-08-24,Y,The Bridge Care Centre,North East,Middlesbrough,Lower East Street,Middlesbrough,TS2 1SW,54.579947,-1.229471,Middlesbrough,"Murphy, Kathryn",Y,Y,,,Y,,Y,,Y,Y,,3,3,E06000002,E02002496,E00188254,40,12.0,29.0,0.9208,11.0,27.4241,0.06914
1-4437819999,2017-11-09,Y,Royal Mencap Society - 51 Bellevue Grove,North East,Middlesbrough,51 Belle Vue Grove,Middlesbrough,TS4 2PZ,54.55803,-1.217824,Middlesbrough,"Cowman, John",,,Y,,,Y,,,,,,0,0,E06000002,E02002506,E00060625,3,3.0,98.5586331591614,,,,
1-453187520,2012-10-03,Y,Lavender Court,North East,Middlesbrough,4 Beverley Road,Middlesbrough,TS4 3LQ,54.549286,-1.234811,Middlesbrough,"Ahitan, Sanjai",,,Y,,Y,,,Y,,,,2,2,E06000002,E02002506,E00060617,18,14.0,78.0,0.96298,1.0,7.8567,0.0045
1-4815489479,2018-04-13,Y,Montpellier Manor,North East,Middlesbrough,46 Strait Lane,Middlesbrough,TS8 9BD,54.522542,-1.262069,Middlesbrough South and East Cleveland,"Ryan, Daniel",,,Y,,Y,,,Y,Y,,,2,2,E06000002,E02002513,E00188195,85,52.0,61.0,0.88035,18.0,20.7973,0.07255
1-5034463164,2018-08-30,Y,Low Lane House,North East,Middlesbrough,18 Low Lane,Middlesbrough,TS5 8EA,54.531302,-1.243338,Middlesbrough,"Kennedy, Jayne",,,Y,,,Y,,,,,Y,3,3,E06000002,E02002508,E00188224,6,6.0,94.0,0.97999,1.0,9.6225,0.03321
1-5806471904,2018-09-28,Y,The Grove and The Courtyard,North East,Middlesbrough,341 Marton Road,Middlesbrough,TS4 2PH,54.559101,-1.223757,Middlesbrough,"Kerry, Louise",,,Y,,Y,,Y,Y,,,,3,3,E06000002,E02002501,E00060669,55,45.0,81.0,0.9189,7.0,13.402,0.05279
1-6239712767,2019-01-15,Y,St Mary's Care Home,North East,Middlesbrough,1-3 The Crescent,Middlesbrough,TS5 6SD,54.558409,-1.243501,Middlesbrough,"Shankar, Thanabalasingam",Y,Y,,,Y,Y,Y,,Y,,,4,4,E06000002,E02002500,E00060920,40,39.0,98.0,0.96229,1.0,2.0412,0.0155
1-6322255033,2019-03-01,Y,Delamere Lodge,North East,Middlesbrough,Delamere Road,Middlesbrough,TS3 7EB,54.552359,-1.201389,Middlesbrough South and East Cleveland,"Sisodia, Radhika",Y,Y,,,Y,Y,,Y,Y,Y,Y,0,0,E06000002,E02002505,E00060940,41,31.0,74.73267462169679,,,,
1-668519456,2013-04-04,Y,Cleveland View,North East,Middlesbrough,Cargo Fleet Lane,Middlesbrough,TS3 8NN,54.562898,-1.191425,Middlesbrough,"Emanuel, Howard",,,Y,,Y,,,Y,,,,5,5,E06000002,E02002499,E00060982,60,52.0,86.0,0.82813,4.0,5.9395,0.1803
1-7029974181,2019-11-22,Y,Brownlee Court,North East,Middlesbrough,Ormesby Road,Middlesbrough,TS3 7SF,54.558756,-1.201001,Middlesbrough,"Ahmad, Mohammad",Y,Y,,,Y,,Y,,Y,Y,,3,3,E06000002,E02002499,E00060897,116,41.0,35.0,0.81453,6.0,5.1963,0.16266
1-9193984234,2020-07-20,Y,Dalby Court Residential Care Home,North East,Middlesbrough,1 Dalby Court,Middlesbrough,TS8 0XE,54.523576,-1.212797,Middlesbrough South and East Cleveland,"O'Connor, Sheila",,,Y,,Y,,,Y,,,,5,5,E06000002,E02002514,E00060671,66,48.0,72.0,0.94693,7.0,10.6815,0.0277
1-9193984301,2020-07-20,Y,Nunthorpe Oaks Residential Care Home,North East,Middlesbrough,114 Guisborough Road,Middlesbrough,TS7 0JA,54.525368,-1.17021,Middlesbrough South and East Cleveland,"O'Connor, Sheila",,,Y,,Y,,,Y,,,,5,5,E06000002,E02006811,E00165819,56,45.0,80.0,0.93548,12.0,21.7462,0.06862
1-9717217573,2020-10-23,Y,The Grove,North East,Middlesbrough,97b,Middlesbrough,TS7 8AN,54.542702,-1.197883,Middlesbrough South and East Cleveland,"Thompson, Gary",,,Y,,,Y,,,Y,,Y,1,1,E06000002,E02006811,E00188200,5,3.0,60.0,0.98257,,,
1-105049765,2011-01-19,Y,Ann Charlton Lodge,North East,Redcar and Cleveland,Eden Hall Grove,Redcar,TS10 4PR,54.598742,-1.066901,Redcar,"Wilson, Peter",Y,Y,,,,,,,Y,,,4,4,E06000003,E02002519,E00061171,25,24.0,95.0,0.97676,0.0,2.0,0.00195
1-107248775,2010-12-08,Y,Greta Cottage,North East,Redcar and Cleveland,Greta Street,Saltburn By The Sea,TS12 1LS,54.579399,-0.974003,Middlesbrough South and East Cleveland,"Garcia, Heather",,,Y,,Y,,,Y,,,,3,3,E06000003,E02002521,E00061333,29,28.0,97.0,0.95699,2.0,5.9726,0.01249
1-108928531,2010-10-01,Y,Strathallen,North East,Redcar and Cleveland,6 Albion Terrace,Saltburn By The Sea,TS12 1JN,54.582045,-0.973797,Middlesbrough South and East Cleveland,*,,,Y,,,Y,,,,,,3,3,E06000003,E02002521,E00061328,9,7.0,81.0,0.99884,1.0,6.415,0.00064
1-110970535,2010-12-14,Y,Belmont View,North East,Redcar and Cleveland,Fountains Place,Guisborough,TS14 7JA,54.533458,-1.051761,Middlesbrough South and East Cleveland,"Parvin, Barry",,,Y,,Y,,,Y,,,,3,3,E06000003,E02002534,E00061115,50,48.0,97.0,0.97078,1.0,2.3094,0.02251
1-111120379,2010-12-24,Y,Germaina House,North East,Redcar and Cleveland,4-5 St Vincent Terrace,Redcar,TS10 1QL,54.61654,-1.077922,Redcar,*,,,Y,,Y,,,Y,Y,Y,,4,4,E06000003,E02002515,E00061024,18,14.0,75.0,0.95637,2.0,9.6225,0.01127
1-111585023,2011-01-24,Y,Guisborough Manor Care Home,North East,Redcar and Cleveland,Woodhouse Triangle,Guisborough,TS14 6QU,54.535037,-1.075788,Middlesbrough South and East Cleveland,"Robertshaw, Hayley",,,Y,,Y,,,Y,,,,3,3,E06000003,E02002533,E00061157,63,58.0,93.0,0.99052,4.0,6.0094,0.00851
1-112469356,2010-10-01,Y,Roseberry Court,North East,Redcar and Cleveland,Low Farm Drive,Redcar,TS10 4BF,54.602792,-1.077102,Redcar,"Hall, Antony",,,Y,,Y,,,Y,Y,Y,,7,7,E06000003,E02002519,E00188307,63,56.0,90.0,0.91141,4.0,6.5354,0.15517
1-114102359,2011-01-27,Y,Astune Rise Nursing Home,North East,Redcar and Cleveland,114 High Street,Middlesbrough,TS6 9EJ,54.559309,-1.146419,Redcar,"Thomas, Varghese",Y,Y,,,Y,,,Y,,,Y,4,4,E06000003,E02002525,E00061082,38,28.0,75.0,0.88367,3.0,8.9886,0.13603
1-114320427,2010-11-26,Y,Laurieston Care Home for the Elderly,North East,Redcar and Cleveland,Laurieston Care Home,Saltburn By The Sea,TS12 1JY,54.581219,-0.974947,Middlesbrough South and East Cleveland,*,,,Y,,,,,Y,,,,4,4,E06000003,E02002521,E00061328,16,7.0,44.0,0.70168,5.0,32.6758,0.23379
1-116014921,2011-01-24,Y,Mulroy's Seaview Nursing Home,North East,Redcar and Cleveland,19-22 Newcomen Terrace,Redcar,TS10 1AU,54.620302,-1.071565,Redcar,*,Y,Y,,,,,Y,,,,,5,5,E06000003,E02002515,E00061035,27,25.0,93.0,0.96157,2.0,6.0858,0.01847
1-118093258,2011-01-18,Y,Jervaulx Road,North East,Redcar and Cleveland,17 Jervaulx Road,Saltburn By The Sea,TS12 2NL,54.561051,-0.96752,Middlesbrough South and East Cleveland,"Rice, Patrick",,,Y,,,Y,,Y,,,Y,4,4,E06000003,E02002526,E00061353,18,11.0,62.0,0.9671,2.0,8.3333,0.02234
1-118619874,2010-11-11,Y,Redfern,North East,Redcar and Cleveland,6 Saint Vincent Terrace,Stockton On Tees,TS10 1QL,54.61654,-1.077922,Redcar,"Graham, Alison",,,Y,,,Y,,,,,,4,4,E06000003,E02002515,E00061024,7,4.0,57.0,0.72891,4.0,50.8432,0.3114
1-118619888,2010-11-11,Y,Vincent House,North East,Redcar and Cleveland,9 Saint Vincent Terrace,Stockton On Tees,TS10 1QL,54.61654,-1.077922,Redcar,"Graham, Alison",,,Y,,,Y,,,,,,3,3,E06000003,E02002515,E00061024,6,5.0,83.0,0.99766,1.0,16.6667,0.002
1-1221291142,2014-01-31,Y,St Peter's Court,North East,Redcar and Cleveland,Lord Street,Redcar,TS10 3JA,54.616802,-1.061795,Redcar,"Hall, Antony",,,Y,,Y,,,Y,,,Y,3,3,E06000003,E02002515,E00061023,67,54.0,80.0,0.9288,4.0,6.032,0.01299
