msoa,Aged 0 to 15,Aged 16 to 24,Aged 25 to 34,Aged 35 to 49,Aged 50 to 64,Aged 65 to 74,Aged 75 to 84,Aged 85 and over
E02002499,0,0,0,2,7,11,18,13
E02002500,0,5,8,11,7,11,11,6
E02002501,0,1,3,10,13,5,9,5
E02002502,0,0,0,0,1,0,1,7
E02002503,0,0,0,0,0,0,0,0
E02002504,0,0,1,4,11,10,10,10
E02002505,0,0,0,0,0,0,0,0
E02002506,0,16,44,61,28,18,9,13
E02002507,0,0,1,7,4,3,2,0
E02002508,0,1,0,1,1,0,0,0
E02002509,0,0,0,2,5,0,5,4
E02002510,0,0,0,0,0,0,0,0
E02002512,0,0,1,0,3,1,0,0
E02002513,1,1,0,7,6,9,14,24
E02002514,0,1,1,2,3,7,10,10
E02002515,0,3,16,25,37,20,23,24
E02002516,3,3,0,0,0,0,0,0
E02002517,0,0,0,0,0,0,0,0
E02002518,0,0,0,0,0,0,1,0
E02002519,0,0,0,1,5,8,8,12
E02002520,0,0,4,4,11,2,0,0
E02002521,0,0,3,0,6,19,27,17
E02002523,0,0,0,0,1,0,0,0
E02002524,0,0,0,0,2,2,3,0
E02002525,0,0,2,0,7,7,10,8
E02002526,0,0,1,1,5,0,0,0
E02002527,0,0,0,2,2,4,4,2
E02002529,0,0,0,0,8,1,0,0
E02002530,0,0,0,0,2,0,0,0
E02002532,0,0,0,4,3,9,10,7
E02002533,0,0,0,0,0,5,0,7
E02002534,0,0,0,0,2,1,10,6
E02002535,0,0,0,0,0,0,5,9
E02002536,4,1,1,1,0,0,0,0
E02002537,0,0,6,0,0,3,5,5
E02002538,0,0,0,0,3,10,13,10
E02002539,5,2,3,3,9,5,5,1
E02002540,0,0,0,0,0,0,0,0
E02002541,0,2,0,3,9,1,0,4
E02002542,2,0,0,2,8,7,9,8
E02002543,0,0,0,0,2,4,9,6
E02002544,0,95,389,370,111,25,31,23
E02002545,0,2,0,0,3,0,0,0
E02002546,0,3,4,4,5,5,12,11
E02002547,0,2,6,1,4,2,0,0
E02002549,0,0,0,0,0,1,8,9
E02002550,0,0,2,0,4,1,3,10
E02002551,0,2,10,0,4,6,13,8
E02002552,0,0,0,0,0,0,0,0
E02002553,0,0,0,0,6,5,2,8
E02002554,0,0,0,4,5,10,11,7
E02002555,0,1,0,0,0,2,4,6
E02002556,0,0,0,0,1,0,0,0
E02002558,0,9,39,70,29,8,6,4
E02002559,0,0,0,0,0,0,0,0
E02002560,0,2,0,4,5,0,0,0
E02002561,1,1,0,0,0,0,0,0
E02002562,1,0,2,0,1,5,14,9
E02002563,0,0,4,2,6,1,14,15
E02002564,0,0,0,1,0,0,0,0
E02002567,0,0,1,6,5,11,12,4
E02002568,8,13,5,6,4,0,5,3
E02002569,0,0,0,0,0,1,4,7
E02002570,2,0,0,0,12,6,21,23
E02002571,0,0,0,0,0,3,6,6
E02002572,0,0,0,0,2,0,0,0
E02002573,0,1,4,7,5,7,8,23
E02004290,0,0,0,0,0,0,5,7
E02004291,0,0,0,0,0,0,3,0
E02004292,0,0,0,0,0,2,2,8
E02004293,0,8,7,0,1,6,26,7
E02004294,0,0,2,3,3,4,4,3
E02004295,0,0,0,0,2,0,2,4
E02004296,0,7,12,29,7,2,0,0
E02004297,0,0,0,1,5,4,6,10
E02004298,1,0,1,5,5,6,6,10
E02004299,0,0,1,4,13,5,9,10
E02004300,0,0,0,0,0,0,0,0
E02004301,0,0,0,0,4,3,7,11
E02004302,0,0,0,0,7,0,7,0
E02004303,0,0,0,6,6,7,9,4
E02004304,0,0,0,3,7,7,14,13
E02004305,0,8,9,2,4,3,2,0
E02004306,0,0,2,0,1,2,0,0
E02004307,0,0,0,3,16,9,9,6
E02004308,0,37,204,266,206,52,19,9
E02004309,0,0,0,0,0,0,0,4
E02004310,0,1,1,1,14,4,3,1
E02004311,0,0,0,0,0,0,3,4
E02004312,0,0,0,0,2,0,4,10
E02004313,0,45,19,2,0,0,0,0
E02004314,8,2632,292,180,34,10,7,5
E02004315,18,438,61,18,4,2,4,8
E02004316,0,0,0,0,0,0,0,0
E02004317,0,0,0,0,2,4,13,14
E02004318,0,0,0,0,1,3,10,11
E02004319,0,0,0,0,0,0,1,0
E02004320,0,0,0,0,2,4,5,3
E02004321,0,5,3,20,18,18,29,28
E02004322,0,4,0,5,0,5,6,9
E02004323,0,0,14,9,4,3,7,0
E02004324,0,0,2,4,1,0,0,0
E02004325,0,0,0,4,17,5,18,15
E02004326,3,3,2,0,1,0,3,5
