msoa,Aged 0 to 15,Aged 16 to 24,Aged 25 to 34,Aged 35 to 49,Aged 50 to 64,Aged 65 to 74,Aged 75 to 84,Aged 85 and over
E02003744,1,13,11,18,27,7,14,6
E02003745,4,0,0,0,0,0,0,0
E02003746,0,47,152,157,75,13,2,3
E02003747,2,0,0,1,0,5,12,14
E02003748,0,0,2,4,0,0,0,0
E02003749,0,0,1,0,2,5,13,2
E02003750,0,0,1,2,7,8,14,13
E02003751,3,7,2,9,12,4,5,2
E02003752,0,0,0,2,1,4,7,10
E02003753,0,3,1,3,2,1,1,0
E02003754,0,0,0,0,0,0,0,0
E02003755,0,0,0,0,0,1,1,3
E02003756,2,5,4,1,1,0,1,1
E02003757,0,0,0,0,0,3,10,3
E02003758,0,78,92,34,5,0,3,5
E02003759,0,0,2,1,0,0,3,3
E02003760,0,0,0,0,0,0,0,0
E02003761,0,0,1,1,1,7,11,11
E02003762,0,44,5,5,6,0,0,3
E02003763,0,0,0,0,0,0,0,0
E02003764,0,3,1,7,6,6,6,13
E02003765,0,0,0,0,0,0,6,10
E02003766,0,0,0,0,0,0,3,0
E02003767,3,13,1,0,3,0,0,5
E02003768,0,0,0,2,0,2,7,5
E02003769,0,36,199,300,330,117,73,10
E02003770,0,1,11,3,11,8,2,2
E02003771,0,2,2,2,0,4,1,2
E02003772,0,0,1,0,0,2,4,3
E02003773,0,2,8,3,0,0,0,0
E02003774,0,0,3,1,3,2,18,15
E02003775,0,0,0,1,5,3,0,0
E02003776,2,1,0,0,5,5,7,9
E02003777,0,0,2,0,5,0,5,1
E02003778,0,0,11,18,28,14,1,11
E02003780,0,0,0,2,2,6,14,17
E02003781,0,1,0,0,1,3,0,0
E02003784,0,0,0,0,0,3,6,6
E02003785,0,3,1,7,3,3,3,4
E02003786,0,0,0,0,0,4,6,10
E02003787,0,0,0,0,0,2,1,4
E02003788,0,0,0,0,0,0,0,0
E02003789,0,0,2,0,1,1,5,6
E02003790,0,11,0,1,5,0,4,11
E02003791,0,0,0,0,0,0,0,0
E02003792,14,18,12,2,0,0,3,10
E02003793,0,2,22,43,13,5,1,0
E02004424,0,0,0,0,3,0,2,0
E02004425,0,0,0,0,0,0,0,0
E02004426,0,0,0,0,0,0,2,8
E02004427,0,0,0,0,0,1,0,0
E02004428,0,0,0,0,1,4,9,15
E02004429,2,0,0,0,0,0,0,0
E02004430,0,0,1,1,3,1,0,0
E02004431,0,0,0,1,1,0,0,0
E02004432,0,0,0,0,0,0,0,0
E02004433,0,0,0,3,3,3,4,11
E02004434,0,3,11,13,7,5,0,6
E02004435,0,0,0,1,0,0,0,0
E02004436,0,4,1,2,2,1,2,4
E02004437,0,0,1,4,2,0,0,0
E02004438,0,0,1,1,8,9,13,12
E02004439,0,0,0,0,2,1,0,0
E02004440,0,0,0,0,0,0,1,0
E02004441,0,0,2,3,1,5,4,0
E02004442,0,0,1,0,0,0,0,0
E02004443,0,12,1,2,3,1,0,0
E02004444,0,0,0,0,0,2,8,4
E02004445,0,2,0,4,3,2,5,0
E02004446,0,0,0,0,0,1,0,1
E02004447,0,0,0,0,0,0,0,0
E02004448,0,1,0,0,0,5,6,6
E02004449,2,2,12,9,9,6,9,5
E02004450,0,0,0,3,4,0,0,0
E02004451,0,3,4,10,15,10,5,5
E02004452,4,2,0,1,5,14,21,15
E02004453,0,1,1,7,1,0,6,3
E02004454,0,19,11,0,2,2,2,10
E02004455,0,2,3,7,1,0,0,0
E02004456,0,0,0,0,2,4,6,8
E02004457,0,3,6,1,4,2,8,10
E02004458,0,0,0,0,2,2,4,2
E02004459,0,0,0,5,7,2,2,2
E02004460,0,2,22,3,0,0,0,0
E02004461,0,0,0,0,0,0,0,0
E02004462,0,1,0,1,4,14,7,7
E02004463,0,5,2,5,5,4,22,10
E02004464,0,0,3,3,2,1,4,11
E02004465,0,0,0,0,1,0,6,6
E02004466,0,0,0,1,1,0,3,3
E02004467,1,2,0,1,1,2,4,5
E02004468,0,0,0,0,1,3,9,7
E02004469,0,0,0,0,0,0,0,0
E02004470,11,16,0,0,3,8,4,10
E02004471,1,2,5,9,10,1,3,5
E02004472,0,0,1,3,0,0,2,7
E02004473,0,0,0,0,0,0,0,0
E02004474,0,0,0,0,1,3,4,9
E02004475,0,0,0,0,0,0,0,0
E02004476,0,0,0,0,0,2,1,6
E02004477,0,1,0,0,0,0,0,0
E02004478,0,0,0,4,2,3,7,12
E02004479,0,0,0,0,6,6,7,8
E02004480,0,0,0,0,0,0,0,0
E02004481,0,0,0,0,0,0,0,0
E02004482,0,0,0,0,3,8,8,4
E02004483,0,3,1,0,3,0,4,1
E02004484,0,0,0,3,3,1,1,5
E02004485,2,1,0,0,0,0,0,1
E02004486,0,3,2,12,14,10,11,14
E02004487,0,1,0,0,5,5,1,0
E02004488,0,0,0,0,6,0,1,10
E02004489,49,38,3,2,0,0,0,0
E02004490,0,0,0,7,0,1,5,5
E02004491,0,0,0,0,0,0,0,0
E02004492,0,0,0,0,0,0,0,0
E02004493,0,0,0,0,1,7,12,11
E02004495,0,32,2,2,4,0,0,0
E02004496,0,0,0,0,3,3,5,13
E02004497,0,0,0,0,0,1,3,10
E02004498,0,0,1,0,3,0,1,0
E02004499,0,0,0,0,0,0,0,0
E02004500,0,0,0,0,1,2,3,3
E02004501,0,0,0,0,0,0,0,0
E02004502,1,15,55,94,32,13,8,7
E02004503,0,0,0,0,2,0,0,0
E02004504,0,0,0,0,0,3,8,3
E02004505,0,3,10,13,12,3,4,5
E02004506,0,7,5,2,0,2,7,10
E02004507,0,0,6,3,8,1,2,4
E02004508,0,2,0,6,4,0,0,0
E02004512,0,2,0,0,8,24,8,11
E02004513,0,524,54,14,6,0,0,0
E02004514,0,0,0,0,0,0,2,5
E02004515,0,0,0,0,0,4,3,7
E02004516,4,313,15,7,5,1,0,0
E02004517,0,0,0,4,4,7,9,15
E02004518,0,21,0,0,0,0,0,0
E02004519,0,0,3,4,11,3,3,0
