area,<4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85>
E00078292,17,18,11,14,12,23,17,25,14,23,19,29,26,13,13,6,0,4
E00078293,7,3,9,6,2,11,10,11,8,6,9,21,9,13,26,24,15,19
E00078294,9,18,14,14,8,11,12,22,15,34,11,16,17,29,16,18,21,12
E00078295,10,14,9,9,13,18,14,14,17,18,16,18,36,24,17,24,14,13
E00078296,13,16,19,6,11,16,25,16,19,12,22,28,6,24,18,11,10,10
E00078297,4,15,8,6,9,7,12,14,10,8,16,19,22,23,18,20,24,12
E00078298,17,18,12,7,9,22,23,27,18,22,18,22,15,9,14,6,1,6
E00078299,11,18,18,18,18,15,22,11,22,19,26,28,22,26,16,9,12,7
E00078300,9,19,14,15,12,7,16,21,21,18,22,31,34,28,21,11,12,10
E00078301,16,6,15,13,11,18,13,14,12,16,16,27,27,19,22,13,15,13
E00078302,9,12,18,16,4,12,9,16,14,15,15,19,27,23,19,11,14,31
E00078303,5,3,5,6,13,8,6,4,9,9,24,17,12,9,9,10,9,24
E00078304,8,8,9,7,3,12,20,14,11,5,18,22,9,24,34,13,19,19
E00078305,14,13,19,8,7,12,17,14,14,17,12,26,23,18,30,17,6,10
E00078306,11,11,8,9,6,15,21,6,11,9,17,17,20,14,31,19,21,5
E00078307,12,15,10,17,18,10,11,24,13,18,17,22,14,25,27,27,13,10
E00078308,8,9,14,7,5,6,11,15,6,11,17,22,23,18,31,22,12,11
E00078310,6,11,17,19,13,5,4,12,11,26,20,35,29,16,24,22,12,11
E00078311,12,18,12,11,10,8,15,21,8,17,12,24,32,19,13,18,12,13
E00078312,20,17,13,16,14,21,28,20,17,26,34,34,38,20,16,13,7,6
E00078313,17,12,11,7,12,17,27,12,11,11,18,24,28,11,13,28,15,8
E00078314,10,13,14,8,12,20,21,20,10,18,21,24,28,18,26,22,8,5
E00078315,5,10,13,10,8,12,6,13,5,15,12,16,21,18,20,22,20,19
E00078316,17,6,14,15,37,18,17,13,17,10,19,17,23,17,9,9,2,2
E00078317,15,17,18,11,15,13,17,19,21,13,18,31,25,21,13,14,3,1
E00078318,22,14,12,4,12,26,23,14,16,15,20,24,18,8,14,1,1,0
E00078319,11,10,7,11,10,13,14,17,22,5,20,17,25,12,26,14,11,10
E00078320,8,9,8,12,12,21,17,7,4,18,31,35,23,23,27,10,8,4
E00078321,24,25,22,9,11,12,20,17,24,22,13,19,23,13,16,9,6,6
E00078323,12,16,17,27,28,20,7,17,28,20,29,18,10,8,7,6,5,7
E00078324,11,2,6,2,9,15,9,7,8,11,9,17,10,12,15,6,0,7
E00078325,25,6,12,13,19,18,11,10,18,24,12,11,9,13,12,11,7,10
E00078326,23,46,25,21,25,26,21,27,22,14,23,12,7,8,7,10,4,1
E00078327,7,6,11,7,12,13,13,17,11,15,10,21,23,22,27,12,10,5
E00078328,31,30,32,38,28,23,21,24,32,28,34,17,17,16,9,7,2,5
E00078329,8,8,11,23,12,12,9,19,10,17,25,17,22,22,25,20,7,10
E00078330,4,8,9,11,11,4,8,10,8,11,16,14,8,13,25,12,9,11
E00078331,15,11,5,7,8,12,13,6,5,15,15,21,14,8,14,9,6,13
E00078332,15,22,26,29,25,24,14,25,26,29,20,30,16,14,18,4,4,7
E00078333,12,13,11,12,10,15,20,18,9,18,25,37,30,23,10,9,7,10
E00078334,22,8,9,11,14,15,17,22,13,20,20,23,15,8,17,11,2,4
E00078335,12,14,13,13,15,10,12,19,11,18,23,31,21,24,26,13,16,9
E00078336,20,15,19,16,11,13,21,22,12,12,23,32,39,25,25,12,13,5
E00078337,21,19,15,16,17,19,18,8,14,19,19,23,19,20,23,18,18,28
E00078338,27,21,19,17,20,28,30,20,14,19,29,16,19,28,15,6,2,4
E00078339,4,10,14,11,6,3,4,10,13,13,6,10,20,28,24,15,21,10
E00078340,14,8,10,17,12,6,13,12,9,12,17,19,13,22,14,10,9,15
E00078341,12,17,15,10,12,14,15,13,11,18,29,21,21,23,27,19,20,11
E00078342,1,1,0,0,5,17,12,10,9,9,12,12,21,4,7,4,6,9
E00078343,29,15,18,17,16,17,35,29,18,18,27,27,26,14,12,12,5,0
E00078344,20,17,25,27,17,18,17,26,27,20,23,27,27,31,31,23,11,5
E00078345,15,11,15,9,10,14,22,22,23,22,17,18,16,18,28,14,10,6
E00078346,22,18,23,13,24,40,48,28,47,30,21,14,7,4,5,1,2,3
E00078347,20,20,15,14,21,27,26,27,32,24,24,18,16,12,8,6,1,2
E00078348,5,16,14,7,9,19,31,23,24,20,23,26,15,14,11,6,3,4
E00078349,16,16,19,13,7,19,24,35,20,22,31,23,8,6,14,4,9,7
E00078351,35,30,25,22,28,32,43,45,28,36,24,25,19,14,7,7,5,2
E00078352,15,32,31,35,28,30,25,32,30,37,39,21,16,4,11,6,1,0
E00078353,15,21,22,15,23,28,15,25,27,22,26,36,14,14,11,8,9,4
E00078354,29,47,34,26,21,27,40,54,48,49,30,16,21,13,9,7,7,11
E00078355,20,17,23,10,25,30,20,20,22,17,22,24,17,18,5,9,4,14
E00078356,34,27,22,12,28,56,51,51,37,32,29,24,14,15,6,3,3,5
E00078358,16,15,26,15,3,16,17,23,22,11,25,20,16,17,11,0,5,3
E00078359,18,15,15,20,30,44,52,34,33,26,24,14,14,9,8,7,4,4
E00078360,27,22,10,17,47,56,77,51,46,31,28,25,34,19,5,3,4,1
E00078361,22,24,21,15,23,45,35,23,28,24,27,17,12,3,5,4,1,3
E00078362,35,31,29,14,28,34,57,57,47,29,31,20,16,6,8,2,1,2
E00078363,22,23,24,16,35,31,38,60,30,30,23,13,14,7,9,3,0,5
E00078364,22,17,13,10,17,39,39,30,27,26,26,16,13,10,9,3,2,5
E00078365,12,14,10,16,27,42,59,34,30,22,15,16,11,7,6,2,1,3
E00078366,25,14,20,13,18,36,44,35,35,27,22,17,15,13,9,0,2,3
E00078367,11,16,11,10,31,35,39,42,29,24,16,17,13,9,4,5,4,2
E00078368,11,19,18,9,23,29,34,18,15,22,20,19,12,3,6,7,4,2
E00078369,13,14,7,11,12,34,27,20,20,9,13,17,6,6,0,1,4,0
E00078370,12,14,15,7,14,37,32,28,30,13,12,11,13,13,9,4,0,4
E00078371,12,11,14,4,24,34,29,34,23,17,23,16,17,5,5,14,4,2
E00078372,19,10,9,10,27,29,33,27,13,28,21,25,27,6,6,6,3,3
E00078373,11,11,12,17,18,32,12,26,22,29,27,19,9,9,8,4,2,6
E00078374,16,17,12,8,28,51,40,38,22,21,14,15,15,12,20,19,27,28
E00078375,11,16,15,7,18,24,26,26,27,22,14,27,13,11,11,5,3,1
E00078376,8,18,27,9,10,22,29,24,25,22,25,29,11,18,1,5,3,0
E00078377,14,14,11,20,21,27,31,30,20,18,22,29,21,13,16,6,6,2
E00078378,8,16,19,16,27,9,18,25,16,27,16,22,15,20,17,8,19,27
E00078379,12,25,24,14,16,27,25,28,21,29,40,21,19,14,11,15,2,4
E00078380,13,22,23,14,15,16,31,16,18,27,24,29,17,11,9,9,8,3
E00078381,12,11,8,6,24,15,17,23,12,19,13,15,17,5,15,8,6,2
E00078382,9,18,17,26,13,25,22,14,15,31,30,33,35,27,4,11,2,2
E00078383,23,23,27,17,10,20,27,15,32,17,32,25,20,24,19,5,0,3
E00078384,18,11,20,18,5,19,20,14,17,15,20,33,34,32,25,7,4,3
E00078385,19,22,25,13,15,19,18,16,21,17,22,36,25,32,25,14,8,3
E00078386,36,56,46,13,16,23,45,61,28,36,34,38,46,25,15,8,3,2
E00078387,14,14,9,21,14,23,34,23,20,25,24,20,21,10,8,6,2,2
E00078388,14,14,17,20,22,30,17,26,23,26,26,30,18,11,19,5,1,0
E00078389,11,13,22,25,22,17,14,24,31,22,28,43,33,26,13,7,2,1
E00078390,28,20,12,8,14,38,38,14,18,16,15,18,22,13,12,5,5,1
E00078391,16,28,21,20,8,31,28,20,27,36,27,22,26,14,9,5,1,0
E00078392,19,15,12,19,17,27,23,26,26,24,25,32,27,16,5,5,1,2
E00078393,20,24,28,28,8,23,37,19,20,12,21,18,16,16,10,5,5,9
E00078394,9,17,25,15,11,12,13,16,10,14,17,16,20,19,14,9,8,10
E00078395,17,11,10,10,14,25,17,17,14,12,29,13,33,28,15,12,2,14
E00078396,16,16,10,8,13,14,17,11,22,19,19,29,25,18,16,6,6,5
E00078397,11,8,10,14,11,15,12,27,10,17,19,19,13,15,18,6,6,2
E00078398,32,19,19,17,21,28,31,21,17,18,24,28,26,12,14,8,1,1
E00078399,18,38,38,34,13,13,24,29,36,19,24,19,13,10,15,8,3,0
E00078400,15,7,17,13,15,26,22,18,20,18,24,20,15,4,6,2,2,3
E00078401,8,17,15,14,13,16,23,14,17,12,26,18,19,16,4,6,3,2
E00078402,8,11,24,17,16,13,17,13,26,22,33,24,42,39,20,5,13,7
E00078403,20,20,11,16,18,19,24,21,18,18,19,23,24,23,11,7,7,3
E00078404,2,1,1,1,1,3,5,1,5,1,6,4,14,19,24,19,18,19
E00078405,18,23,14,12,6,16,37,20,16,14,16,22,13,13,13,5,1,1
E00078406,16,19,11,15,12,24,25,22,19,15,20,21,25,27,12,8,4,7
E00078407,18,35,32,29,26,17,27,27,21,22,28,19,22,10,7,6,4,5
E00078408,28,19,18,16,10,26,37,21,23,13,19,26,22,22,11,8,3,2
E00078409,15,14,20,20,12,9,23,13,16,20,36,31,22,14,11,7,3,6
E00078410,19,11,21,25,16,15,17,18,22,26,27,42,19,5,8,3,3,0
E00078411,29,36,27,18,20,22,26,14,15,13,19,12,7,3,1,0,0,1
E00078412,22,25,24,13,11,12,25,24,23,30,23,36,28,40,8,9,3,3
E00078413,18,17,11,12,19,24,23,33,14,18,17,20,16,10,10,4,3,4
E00078414,13,8,20,14,22,23,18,17,17,26,26,26,16,16,20,15,12,9
E00078415,14,42,42,30,21,22,25,37,25,18,27,35,24,12,7,6,2,4
E00078416,17,16,12,14,13,28,33,23,28,29,19,26,18,12,14,12,1,1
E00078417,27,26,28,14,17,25,42,37,30,23,16,30,24,21,11,12,7,5
E00078418,14,24,17,14,19,27,25,27,26,26,25,17,16,15,9,15,7,9
E00078419,25,13,15,23,21,23,33,32,14,24,23,22,24,14,17,5,6,7
E00078420,23,14,18,12,15,18,18,17,22,16,19,7,18,9,15,13,10,15
E00078421,28,23,16,12,19,29,35,24,24,29,24,22,16,14,12,14,9,4
E00078422,24,15,23,19,23,23,33,26,24,34,25,23,25,20,14,5,2,5
E00078423,17,28,18,31,34,36,37,43,22,31,33,26,19,4,7,6,5,4
E00078424,26,26,20,26,21,25,30,33,16,21,23,33,21,9,7,3,1,0
E00078425,10,14,17,17,20,17,27,18,10,31,26,16,9,20,20,8,13,7
E00078426,20,20,23,28,19,24,21,19,24,24,22,24,18,14,7,10,3,3
E00078427,19,24,29,23,23,15,25,16,30,35,27,32,17,22,15,3,4,2
E00078428,13,3,10,11,10,6,11,7,11,16,11,19,17,23,18,12,9,9
E00078429,15,8,17,13,10,10,13,8,13,14,14,21,21,16,11,10,4,8
E00078430,22,20,17,18,14,26,35,26,25,21,23,25,14,12,14,13,5,7
E00078431,18,32,28,25,18,12,15,32,40,17,30,23,18,14,10,3,2,0
E00078432,17,14,21,18,11,20,33,15,19,18,18,19,20,21,10,10,6,6
E00078433,11,25,21,25,19,23,18,15,26,26,20,23,18,14,14,7,3,7
E00078434,40,38,35,15,17,29,35,24,18,22,20,13,12,5,7,2,2,1
E00078435,17,25,27,17,16,26,35,22,23,19,31,18,19,10,8,6,5,3
E00078436,17,31,23,30,16,20,18,19,10,9,18,22,12,13,15,11,2,6
E00078437,32,31,33,18,27,35,36,29,40,35,25,30,13,19,10,5,2,7
E00078438,7,9,13,8,8,6,4,8,16,10,12,26,21,27,17,15,11,12
E00078439,28,29,24,21,14,31,34,34,32,39,25,20,26,12,8,6,3,3
E00078440,17,12,20,22,19,10,20,21,25,29,32,20,15,12,12,6,7,11
E00078441,15,14,15,35,21,23,22,23,19,37,37,24,11,12,10,3,7,3
E00078442,28,23,15,13,24,68,43,47,44,34,30,30,18,14,10,4,2,3
E00078443,24,19,23,18,15,30,40,32,26,25,33,24,14,14,11,11,2,3
E00078444,28,32,31,17,26,27,39,44,34,31,28,20,11,11,12,10,2,3
E00078445,2,4,8,11,7,4,3,6,9,13,17,10,5,2,9,3,1,0
E00078446,8,14,10,5,19,14,16,18,12,21,23,30,23,20,27,17,11,17
E00078447,2,7,11,15,13,8,8,6,8,8,30,19,27,30,33,30,22,15
E00078448,4,9,24,18,11,13,6,15,27,24,16,24,19,23,36,16,13,10
E00078449,13,36,32,28,18,11,16,30,41,25,41,28,17,16,15,5,3,3
E00078450,24,20,30,20,17,11,15,15,27,39,32,19,16,9,15,3,0,2
E00078451,16,16,14,15,15,17,25,22,17,12,24,22,17,13,19,14,3,3
E00078452,8,10,4,7,10,7,12,12,11,12,14,20,22,18,33,34,22,8
E00078453,19,21,17,11,14,24,30,22,17,21,17,17,15,19,16,11,6,4
E00078454,13,9,11,13,16,12,19,19,22,21,26,35,26,16,13,17,11,13
E00078455,15,19,15,16,22,13,15,18,12,22,21,27,17,20,25,28,13,9
E00078456,9,11,15,14,17,12,14,17,17,16,18,33,16,15,28,26,12,12
E00078457,4,5,7,6,7,8,3,3,9,10,16,22,11,12,15,12,18,40
E00078458,8,9,10,6,9,7,11,6,11,14,11,14,22,12,25,40,35,19
E00078459,7,9,11,8,14,5,16,7,13,10,18,21,29,13,16,22,21,9
E00078460,7,17,15,15,18,14,10,15,16,15,27,18,18,24,39,16,9,1
E00078461,3,10,10,4,9,16,9,14,15,14,17,22,20,22,24,17,7,16
E00078462,18,29,21,19,21,8,12,24,22,33,45,21,17,10,10,5,3,5
E00078463,21,14,31,29,8,13,15,21,24,35,34,26,16,4,13,7,4,4
E00078464,19,28,25,26,17,12,19,18,37,38,38,25,19,10,10,6,1,3
E00078465,23,30,14,11,6,22,26,32,27,28,16,19,13,8,9,3,4,3
E00078466,19,24,23,40,22,17,21,25,19,44,43,20,20,12,10,14,4,2
E00078467,16,29,12,19,13,11,24,24,26,39,33,25,9,3,8,0,6,0
E00078468,10,14,19,15,14,11,17,13,20,24,23,28,20,8,14,12,3,2
E00078469,22,12,13,9,21,28,17,20,20,24,26,31,17,14,9,5,2,0
E00078470,11,16,8,14,14,19,21,27,20,20,29,24,24,5,7,6,2,3
E00078471,13,24,26,20,15,11,16,19,30,36,29,46,26,22,18,9,2,1
E00078472,21,20,6,6,12,18,26,21,23,19,28,27,22,20,17,8,7,3
E00078473,19,18,29,29,18,9,17,24,18,32,28,27,10,5,12,5,2,3
E00078474,6,11,15,17,14,9,11,16,17,16,29,17,24,14,10,2,3,0
E00078475,12,16,20,9,11,7,12,16,28,17,24,34,30,22,21,11,7,2
E00078476,2,2,1,2,3,1,11,2,8,8,5,8,14,11,26,9,17,13
E00078477,8,13,11,17,13,10,14,12,10,23,19,19,18,21,35,32,17,12
E00078478,13,12,12,16,13,14,10,17,8,18,23,25,22,21,25,24,18,12
E00078479,11,19,23,20,11,9,16,9,19,24,21,24,17,33,28,14,10,16
E00078480,13,2,10,5,5,4,8,10,10,17,18,16,15,26,32,22,18,10
E00078481,13,21,28,18,25,20,14,16,17,34,40,35,38,36,35,27,10,14
E00078482,9,13,22,19,10,7,14,8,8,14,20,21,19,17,15,10,7,11
E00078483,25,40,17,13,20,19,30,26,26,20,21,19,16,22,27,14,8,9
E00078484,13,20,26,23,13,19,10,23,26,24,27,31,26,14,26,33,20,4
E00078485,12,19,11,21,11,7,13,18,10,15,24,15,16,15,22,16,16,21
E00078486,17,36,32,23,19,20,13,32,29,33,31,30,29,32,24,21,9,10
E00078487,6,11,13,18,13,8,8,16,18,11,16,15,16,13,20,18,9,7
E00078488,7,13,17,13,15,18,11,8,5,19,19,30,15,25,18,23,12,6
E00078489,6,15,10,4,5,10,10,12,20,14,19,19,16,27,29,12,12,10
E00078490,5,9,17,15,4,6,8,10,15,19,17,26,25,30,50,20,9,2
E00078491,11,30,16,13,14,15,7,19,31,27,35,19,30,34,26,5,8,8
E00078492,2,2,1,5,8,9,4,3,5,2,12,16,12,18,35,23,11,25
E00078493,1,3,6,8,12,5,2,8,4,7,14,11,9,17,20,21,6,11
E00078494,16,21,17,12,13,27,29,21,16,28,23,26,24,10,20,7,6,2
E00078495,10,12,12,5,16,6,8,16,16,24,8,29,24,26,29,25,16,13
E00078496,0,2,1,1,0,2,4,2,1,3,5,6,11,12,14,22,19,32
E00078497,16,12,15,15,19,13,19,14,15,23,30,18,13,14,16,6,4,3
E00078498,10,20,21,7,15,16,18,14,20,22,13,15,24,10,14,12,9,9
E00078499,15,8,14,21,19,33,22,34,23,32,23,45,20,14,26,20,17,38
E00078500,25,25,34,31,27,32,21,25,29,28,42,33,28,15,12,11,11,5
E00078501,15,21,17,17,10,13,10,16,15,27,29,17,21,25,18,8,7,2
E00078502,5,8,11,12,16,17,14,12,11,20,20,17,21,19,11,12,10,4
E00078503,6,13,8,11,12,6,9,15,14,20,26,24,27,17,22,9,6,2
E00078504,23,22,21,14,19,21,29,25,28,23,31,22,26,20,13,7,3,1
E00078505,21,17,19,7,13,17,30,26,16,17,19,22,20,22,19,5,1,1
E00078506,7,9,8,7,10,7,12,9,14,15,16,16,22,17,30,13,15,12
E00078507,2,5,6,5,5,4,3,4,6,7,7,11,11,12,8,4,11,1
E00078508,23,26,13,29,14,28,37,27,11,29,23,34,29,18,19,18,11,15
E00078509,15,26,13,9,16,14,22,13,24,17,12,23,31,25,22,14,15,34
E00078510,24,14,17,11,18,32,35,25,19,12,21,27,18,5,5,3,2,0
E00078511,20,13,20,15,15,15,28,15,27,25,26,19,15,24,33,12,5,5
E00078512,27,30,49,32,20,18,27,27,16,17,32,26,22,8,10,11,8,5
E00078513,15,17,27,15,20,16,21,20,23,14,20,20,9,7,20,5,10,5
E00078514,11,20,15,14,8,17,14,20,14,21,15,20,11,10,3,4,3,5
E00078515,6,7,18,18,10,14,14,4,13,13,20,22,20,20,29,24,20,19
E00078516,17,18,20,12,15,33,27,34,19,30,15,18,13,7,8,5,5,1
E00078517,11,20,32,21,15,22,14,28,32,28,26,18,16,20,23,14,14,12
E00078518,29,25,18,25,24,23,23,26,16,38,23,29,21,14,16,11,6,7
E00078519,13,27,15,21,23,20,17,21,14,26,21,21,22,21,12,9,6,5
E00078520,15,24,17,18,9,18,11,22,20,20,13,18,9,11,11,8,6,2
E00078522,1,1,5,3,1,8,6,4,4,2,7,9,15,18,23,23,12,17
E00078524,25,14,17,11,13,25,29,21,12,22,23,20,24,17,15,19,4,9
E00078525,17,16,20,22,6,15,15,8,19,21,23,14,12,22,18,17,11,17
E00078526,16,19,15,9,9,22,13,16,19,14,17,20,17,18,15,17,10,8
E00078527,22,31,35,39,37,9,18,27,39,35,35,25,27,17,25,16,4,8
E00078528,14,19,21,22,21,21,17,21,20,24,24,26,20,24,19,14,6,8
E00078529,31,38,46,34,22,14,43,28,40,21,30,23,22,16,12,2,3,6
E00078530,15,22,32,23,11,14,18,22,13,23,27,20,23,22,15,12,4,2
E00078531,17,30,26,31,38,11,20,21,32,20,23,31,14,15,18,9,5,0
E00078532,20,27,34,29,16,20,24,24,27,17,15,26,19,17,14,8,6,4
E00078533,20,22,13,12,13,32,29,24,18,17,23,17,17,7,6,3,3,1
E00078534,20,21,19,9,15,27,31,26,23,11,22,34,14,14,5,4,2,3
E00078535,13,17,20,12,15,9,14,17,19,28,27,29,30,20,34,21,9,4
E00078536,30,17,19,7,16,33,26,21,23,22,22,20,12,10,9,3,0,1
E00078537,22,19,20,28,19,16,17,29,32,23,41,37,20,12,19,20,6,2
E00078538,16,15,14,12,24,17,16,18,23,25,22,26,17,15,15,7,0,1
E00078539,22,13,21,8,8,14,17,19,22,23,29,36,23,23,20,16,18,21
E00078540,10,13,24,17,11,6,12,16,19,16,35,27,26,23,30,19,8,16
E00078541,9,10,11,10,13,16,15,14,14,22,32,24,26,20,20,14,8,21
E00078542,16,13,7,9,13,14,15,16,18,7,23,33,28,28,20,20,19,16
E00078543,6,6,6,11,15,20,13,10,15,23,16,19,9,12,18,15,15,36
E00078545,7,19,18,9,12,11,9,17,21,25,19,17,28,27,14,20,14,14
E00078546,12,12,12,15,12,18,10,14,14,21,30,15,22,11,18,20,11,15
E00078547,19,22,22,33,17,12,10,27,33,23,31,25,26,27,29,21,11,24
E00078548,14,22,20,21,11,14,10,21,18,15,27,12,18,19,13,19,11,5
E00078550,11,18,14,16,13,14,17,18,19,23,27,23,23,25,20,8,3,7
E00078551,10,15,19,15,5,6,4,15,17,16,27,24,7,11,19,12,14,15
E00078552,19,13,14,16,13,6,7,26,25,27,13,19,13,20,28,15,15,14
E00078553,14,21,23,20,18,10,9,15,32,23,28,28,31,27,30,12,11,11
E00078555,8,13,15,17,14,7,7,8,22,27,31,34,24,23,30,24,12,17
E00078557,15,23,34,16,17,25,12,23,42,30,46,37,9,18,15,16,6,17
E00078558,12,14,19,40,27,29,35,36,14,20,27,16,23,12,9,7,4,9
E00078559,9,14,25,16,11,10,20,10,18,30,28,26,25,21,28,16,12,13
E00078560,13,23,22,23,14,16,9,13,25,24,22,28,22,26,13,11,9,5
E00078561,14,17,20,15,11,15,21,17,27,26,22,16,18,12,10,3,4,6
E00078562,12,15,20,15,21,29,47,26,19,18,26,22,6,12,9,2,4,6
E00078563,8,9,15,4,6,8,16,12,12,14,12,18,27,21,29,20,21,29
E00078564,17,17,6,9,17,39,34,26,27,20,12,32,27,18,31,19,16,32
E00078565,12,14,4,6,9,23,16,12,8,11,14,17,19,8,19,14,18,14
E00078567,9,8,15,12,8,13,10,9,15,6,26,20,30,25,21,15,14,26
E00078568,8,6,4,4,5,11,12,14,10,7,4,11,14,15,23,15,13,32
E00078569,26,29,25,13,6,10,22,28,24,29,31,22,16,8,18,11,2,8
E00078570,27,31,22,14,15,31,19,24,17,20,33,25,17,21,14,12,5,8
E00078571,32,38,39,31,24,21,23,34,28,36,28,32,21,11,9,10,4,7
E00078572,23,27,34,17,21,33,30,27,24,22,31,31,20,21,18,13,5,9
E00078573,25,25,37,32,18,30,20,19,29,23,31,23,18,15,12,7,4,3
E00078574,11,9,8,8,13,12,17,8,7,8,10,26,15,20,16,16,8,14
E00078575,32,29,24,20,21,30,26,25,26,23,23,28,19,15,11,9,5,5
E00078576,35,28,25,29,18,20,20,24,27,31,19,27,20,16,14,12,10,8
E00078577,20,12,6,16,12,16,28,15,14,19,24,23,23,16,11,10,1,7
E00078578,21,30,34,23,29,33,29,25,34,30,31,27,20,20,8,3,6,4
E00078579,10,11,19,15,26,22,19,22,21,22,20,27,26,15,15,8,6,6
E00078580,61,43,28,10,30,35,48,26,20,23,17,25,11,3,9,4,5,2
E00078581,14,23,20,19,12,17,22,19,20,27,20,22,19,15,13,12,5,9
E00078582,15,20,21,18,13,13,21,16,21,18,30,18,6,10,10,18,5,5
E00078583,29,42,38,21,19,27,26,26,20,28,23,16,17,10,13,1,2,2
E00078584,18,34,31,21,16,22,29,21,27,24,20,20,18,11,12,4,4,8
E00078585,25,36,33,20,17,26,28,25,29,20,24,30,15,8,7,9,10,2
E00078586,29,17,20,11,16,21,30,14,11,17,14,17,14,7,10,5,4,4
E00078587,19,27,29,35,24,37,27,30,30,33,26,37,24,26,11,16,11,22
E00078588,15,19,24,21,14,23,20,18,25,15,25,34,14,13,15,12,10,6
E00078589,28,28,24,22,12,22,32,23,23,23,16,23,22,18,17,7,7,2
E00078590,23,30,29,29,19,37,31,27,23,20,37,36,21,17,11,13,9,11
E00078591,20,18,10,16,19,12,14,12,12,14,12,13,13,9,5,11,2,3
E00078592,16,18,19,17,13,17,19,21,8,22,13,22,19,15,12,10,12,7
E00078593,17,17,31,22,9,23,18,25,25,17,26,17,19,9,15,2,11,5
E00078594,37,40,38,19,24,33,40,28,26,28,38,26,18,16,22,11,6,4
E00078595,18,26,27,37,25,23,22,33,29,23,21,27,14,12,14,9,4,7
E00078596,17,22,17,19,14,20,16,21,15,19,15,29,15,8,16,4,16,18
E00078597,25,25,20,16,15,23,24,18,15,15,19,18,15,17,5,8,3,6
E00078598,23,24,23,22,14,16,21,24,19,21,18,24,21,9,17,12,4,8
E00078599,12,9,5,5,4,10,14,5,5,13,16,14,13,14,13,10,10,6
E00078600,29,35,30,26,19,18,30,25,25,31,21,23,19,14,12,13,3,4
E00078601,23,25,23,15,15,14,19,20,16,12,11,24,13,15,14,13,2,5
E00078602,27,38,28,42,24,22,27,21,29,21,30,26,17,8,10,12,3,5
E00078603,24,35,20,33,15,18,32,21,19,21,20,21,16,17,14,8,3,8
E00078604,43,33,25,16,18,24,25,27,21,19,21,24,18,9,12,6,5,1
E00078605,30,39,22,19,22,22,22,24,20,13,16,11,12,7,5,2,5,6
E00078606,12,18,23,22,13,13,31,36,20,14,15,23,23,22,12,10,5,10
E00078607,18,21,19,24,21,25,31,22,17,27,34,34,27,19,18,9,6,8
E00078608,5,8,12,13,10,5,5,8,15,18,24,19,17,16,11,23,23,22
E00078609,6,10,8,8,7,7,10,7,12,17,12,20,24,28,21,9,6,10
E00078610,45,37,36,18,27,32,34,18,24,18,15,17,17,5,4,9,7,1
E00078611,29,46,30,17,13,24,29,20,22,22,25,20,9,16,11,4,3,4
E00078612,45,49,55,36,22,29,44,25,29,13,19,19,23,8,13,6,3,1
E00078613,47,45,20,13,21,30,28,28,14,13,11,20,15,9,9,2,6,4
E00078614,44,39,29,24,22,28,35,25,17,31,28,19,13,7,10,9,2,2
E00078615,39,42,24,21,24,33,33,29,18,17,18,22,17,10,11,1,3,4
E00078616,31,24,21,25,17,19,17,24,18,14,19,15,18,11,13,7,11,10
E00078617,39,29,9,18,22,19,23,16,16,15,6,13,6,16,18,5,8,9
E00078618,20,22,17,11,14,23,20,16,22,27,19,16,11,13,17,5,4,4
E00078619,58,41,17,8,23,31,35,21,13,15,17,26,10,11,7,3,3,1
E00078620,21,16,27,10,4,13,15,20,10,21,18,13,17,14,19,5,8,10
E00078621,29,20,32,17,12,19,33,21,17,18,16,27,18,11,8,4,3,0
E00078622,13,18,23,19,11,8,12,11,15,22,35,24,21,18,12,9,5,3
E00078623,16,22,18,14,21,10,9,24,21,32,47,37,37,31,22,20,11,7
E00078624,5,6,10,9,3,3,5,9,2,18,10,14,22,11,18,10,11,32
E00078625,43,40,35,17,32,57,54,42,36,30,36,43,35,29,20,24,11,11
E00078626,12,14,23,13,14,16,17,19,14,18,33,27,19,11,12,7,8,6
E00078627,29,21,18,21,26,25,14,21,26,26,40,34,38,21,23,15,11,4
E00078628,6,4,10,12,14,7,5,4,12,15,23,29,23,19,11,8,10,3
E00078629,12,20,34,17,12,5,12,17,25,30,39,31,32,28,19,11,7,5
E00078630,10,14,17,18,12,10,18,15,17,26,26,17,29,26,16,19,14,8
E00078631,12,21,29,23,19,11,10,21,18,27,34,49,45,16,16,9,7,5
E00078632,8,12,13,5,8,7,11,13,9,10,12,18,20,24,21,25,18,17
E00078633,19,19,24,10,19,16,16,23,14,20,21,20,17,21,24,21,9,9
E00078634,18,14,12,13,18,24,23,19,14,27,23,29,21,13,9,7,4,0
E00078635,12,19,24,17,17,17,18,28,20,20,31,31,18,21,17,10,13,17
E00078636,5,3,6,10,7,1,3,6,6,7,9,19,17,16,17,11,10,17
E00078637,18,19,24,14,13,15,22,18,17,22,24,19,12,14,14,12,35,18
E00078638,38,26,28,15,35,36,38,47,30,35,51,36,28,19,15,6,4,0
E00078639,22,9,5,10,24,28,21,15,10,9,29,43,21,19,6,4,5,2
E00078640,19,17,23,23,22,26,29,18,37,24,31,38,27,22,22,11,5,3
E00078641,21,24,17,12,12,14,32,24,20,19,18,30,15,15,17,6,2,5
