msoa,Aged 0 to 15,Aged 16 to 24,Aged 25 to 34,Aged 35 to 49,Aged 50 to 64,Aged 65 to 74,Aged 75 to 84,Aged 85 and over
E02002222,0,0,2,0,5,19,8,11
E02002223,0,0,0,1,0,0,0,0
E02002224,1,1,1,9,20,18,21,3
E02002225,9,12,2,5,6,9,8,4
E02002226,0,414,155,54,8,3,5,2
E02002227,0,0,0,0,0,0,0,0
E02002228,60,122,0,0,0,0,3,1
E02002229,0,3,1,3,6,6,3,2
E02002230,0,25,6,0,0,0,0,0
E02002231,0,0,2,0,0,9,5,5
E02002232,0,0,0,2,4,4,3,4
E02002233,0,0,2,0,0,0,0,0
E02002234,0,0,0,0,0,0,0,0
E02002235,0,0,0,0,0,0,0,0
E02002236,0,0,0,0,0,0,0,0
E02002237,0,2,10,9,8,6,1,2
E02002238,0,0,0,1,0,0,0,0
E02002239,0,0,2,11,4,1,7,4
E02002240,0,0,0,0,0,3,2,3
E02002241,8,0,0,3,5,0,3,6
E02002242,0,0,0,0,0,3,2,1
E02002243,0,1,3,2,2,0,0,0
E02002244,0,0,0,2,0,1,3,3
E02002245,0,0,0,0,0,0,0,0
E02002246,0,0,0,5,5,0,0,0
E02002247,0,0,2,7,4,0,0,0
E02002248,4,3,0,0,0,0,0,0
E02002249,0,0,0,4,5,4,12,4
E02002250,0,0,0,0,0,1,0,0
E02002251,0,4,1,6,3,12,18,11
E02002252,0,0,1,2,9,2,2,3
E02002253,0,0,0,0,1,4,11,7
E02002254,0,2,0,0,5,2,3,7
E02002255,0,0,0,0,0,3,7,4
E02002256,5,6,2,3,6,12,26,19
E02002257,0,0,0,0,0,0,0,0
E02002258,0,0,0,1,1,0,0,0
E02002259,0,0,1,6,2,0,7,8
E02002260,0,0,0,0,0,0,0,0
E02002261,0,0,0,0,0,0,0,0
E02002262,0,0,0,0,0,0,10,5
E02002263,0,0,0,1,0,2,0,1
E02002264,7,5,0,0,1,0,3,5
E02002265,0,0,0,0,1,3,7,5
E02002266,0,0,4,8,17,4,4,5
E02002267,33,5,0,0,1,0,2,3
E02002268,4,2,1,0,0,1,3,2
E02002269,1,6,2,2,2,6,5,18
E02002270,2,33,0,0,0,0,0,0
E02002271,0,0,2,3,0,1,2,7
E02002272,0,0,1,0,0,2,1,5
E02002273,0,0,0,0,0,4,0,5
E02002274,0,0,0,0,3,4,2,5
E02002275,0,0,0,0,15,5,2,4
E02002276,5,1,0,1,1,0,0,0
E02002277,0,0,2,0,0,4,5,7
E02002278,0,0,0,0,0,3,0,6
E02002279,0,1,2,2,1,0,6,5
E02002280,0,0,0,0,3,4,2,1
E02002281,0,0,0,0,2,1,2,4
E02002282,0,2,0,0,3,1,0,0
E02002283,0,0,3,3,2,0,0,0
E02002284,0,0,0,0,0,0,0,0
E02002285,2,3,3,8,3,1,4,5
E02002286,0,0,0,0,3,0,0,0
E02002287,0,0,1,6,12,5,8,10
E02002288,0,0,3,0,5,12,15,14
E02002289,2,0,0,6,7,4,3,0
E02002290,0,0,0,0,0,0,0,0
E02002291,0,1,3,0,4,5,6,11
E02002292,2,3,0,0,0,0,1,4
E02002293,0,0,0,1,0,5,2,0
E02002294,78,83,1,5,16,15,1,0
E02002295,0,1,4,0,5,2,0,0
E02002296,0,0,0,0,0,0,1,6
E02002297,0,0,0,0,0,0,0,0
E02002298,0,0,0,1,1,4,2,4
E02002299,7,100,23,16,15,3,13,10
E02002300,0,0,0,0,2,6,10,2
E02002301,0,3,5,4,2,0,0,0
E02002302,0,0,0,0,0,3,3,5
E02002303,0,0,4,4,4,10,9,8
E02002304,0,3,7,10,30,8,5,4
E02002305,0,0,0,0,0,0,0,0
E02002306,0,0,0,2,3,2,0,0
E02002307,0,1,0,1,7,3,0,0
E02002308,0,0,3,1,0,2,3,4
E02002309,0,34,12,13,7,8,5,0
E02002310,0,2,0,5,3,12,11,7
E02002311,0,0,21,7,6,6,4,7
E02002312,0,625,60,9,4,3,1,2
E02002313,0,0,0,0,6,13,3,1
E02002314,0,0,0,1,5,7,9,8
E02002315,0,0,0,0,0,0,0,0
E02002316,0,0,0,0,0,0,0,0
E02002317,0,0,1,1,0,0,0,0
E02002318,0,0,1,0,2,12,6,14
E02002319,0,0,0,2,0,2,3,5
E02002320,0,0,0,0,1,0,0,0
E02002321,0,271,14,3,3,4,8,5
E02002322,0,0,0,0,0,0,0,0
E02002323,0,0,0,0,3,0,0,0
E02002324,0,0,0,0,2,1,3,3
E02002325,0,0,0,3,10,5,7,22
E02002326,0,0,0,0,0,0,0,0
E02002327,0,0,0,0,6,10,6,17
E02002328,0,0,9,4,0,2,3,3
E02002329,0,0,0,0,0,0,0,0
E02002330,0,0,0,0,0,0,0,0
E02002331,0,166,292,230,48,9,21,18
E02002332,0,0,0,0,0,0,0,0
E02002333,0,0,0,1,0,2,2,9
E02002334,0,14,0,0,0,0,0,0
E02002335,0,0,0,0,0,0,0,0
E02002336,0,0,0,0,3,0,1,0
E02002337,0,0,0,0,0,0,0,5
E02002338,0,0,0,0,0,2,4,12
E02002339,0,0,0,0,0,0,0,0
E02002340,0,0,0,0,0,0,0,0
E02002341,0,0,0,0,0,0,0,0
E02002342,0,0,0,0,0,0,0,0
E02002343,0,0,0,0,0,0,0,0
E02002344,0,0,0,0,0,0,0,0
E02002345,0,14,22,5,0,1,6,3
E02002346,0,0,0,0,0,0,0,0
E02002347,0,5,0,3,9,4,2,0
E02002348,0,0,0,0,0,0,3,8
E02002349,0,0,0,0,2,5,3,3
E02002350,1,188,7,1,8,4,2,0
E02002351,0,0,1,6,3,2,1,0
E02002352,0,0,0,0,0,2,2,5
E02002353,0,0,0,4,2,0,1,0
E02002354,0,0,0,0,1,1,5,6
E02002356,18,20,1,2,1,3,4,2
E02002357,0,1,2,10,2,3,1,9
E02002358,0,0,0,5,4,3,1,3
E02002359,0,0,0,0,0,0,0,0
E02002360,0,0,0,0,2,0,6,6
E02002361,0,0,0,0,0,2,4,9
E02002362,0,2,4,6,17,8,0,0
E02002363,0,0,2,1,12,1,7,3
E02002364,0,0,0,7,10,11,6,21
E02002366,0,0,2,4,5,5,18,8
E02002367,0,0,0,0,1,0,0,9
E02002368,0,0,0,3,12,7,5,3
E02002369,0,1,4,6,0,1,0,0
E02002370,0,0,1,1,0,1,0,2
E02002371,10,9,13,5,6,4,7,3
E02002373,0,8,4,4,13,8,2,4
E02002374,16,41,18,27,2,0,0,0
E02002375,3,296,14,0,1,0,0,0
E02002376,0,0,0,0,14,5,1,0
E02002377,0,6,0,2,2,2,4,0
E02002379,0,0,0,0,2,0,0,0
E02002380,0,0,1,8,5,2,0,0
