Location ID,Location HSCA start date,Care home?,Location Name,Location Region,Location Local Authority,Location Street Address,Location City,Location Postal Code,Location Latitude,Location Longitude,Location Parliamentary Constituency,Provider Nominated Individual Name,"Regulated activity - Treatment of disease, disorder or injury",Service type - Care home service with nursing,Service type - Care home service without nursing,Service user band - Children 0-18 years,Service user band - Dementia,Service user band - Learning disabilities or autistic spectrum disorder,Service user band - Mental Health,Service user band - Older People,Service user band - Physical Disability,Service user band - Sensory Impairment,Service user band - Younger Adults,num_values_found,num_values_found.1,lad,msoa,area,Care homes beds,occupancy_mean,%occupancy_mean,probability_mean,occupancy_std,%occupancy_std,probability_std
1-1034153843,2013-11-29,Y,35 Priory Grove,Yorkshire and The Humber,"Kingston upon Hull, City of",Gipsyville,Hull,HU4 6LX,53.7328,-0.394911,Kingston upon Hull West and Hessle,"Short, Monique",,,Y,,Y,Y,,,Y,Y,Y,2,2,E06000010,E02002682,E00064984,4,2.0,62.0,0.92645,2.0,53.033,0.10135
1-108380542,2011-01-10,Y,Beverley Court Residential Home,Yorkshire and The Humber,"Kingston upon Hull, City of",334-336 Beverley Road,Hull,HU5 1LH,53.762451,-0.350255,Kingston upon Hull North,"Lane, Dawn",,,Y,,Y,,,Y,,,,3,3,E06000010,E02002675,E00170741,30,28.0,94.0,0.93646,2.0,5.0918,0.07822
1-111027290,2011-05-25,Y,Eastfield Residential Home,Yorkshire and The Humber,"Kingston upon Hull, City of",Wawne Road,Hull,HU7 5YS,53.802525,-0.332146,Kingston upon Hull North,"Lang, Andrew",,,Y,,,,Y,,,,,6,6,E06000010,E02007079,E00064450,25,24.0,94.0,0.95017,1.0,3.3466,0.04647
1-111140968,2011-01-19,Y,St Marys Nursing Home,Yorkshire and The Humber,"Kingston upon Hull, City of",344 Chanterlands Avenue,Hull,HU5 4DT,53.76202,-0.373111,Kingston upon Hull North,"Fogg, Joanne",Y,Y,,,,,,Y,Y,,,5,5,E06000010,E02002665,E00064521,48,46.0,96.0,0.92712,3.0,5.3115,0.02596
1-112290335,2010-12-21,Y,Somerville House,Yorkshire and The Humber,"Kingston upon Hull, City of",262-264 Boulevard,Hull,HU3 3ED,53.736222,-0.364155,Kingston upon Hull West and Hessle,*,,,Y,,Y,,Y,Y,,,,3,3,E06000010,E02002681,E00065037,18,17.0,96.0,0.96591,1.0,3.2075,0.0128
1-112368642,2010-12-22,Y,Bridlington House,Yorkshire and The Humber,"Kingston upon Hull, City of",4 Bridlington Avenue,Hull,HU2 0DU,53.751074,-0.340501,Kingston upon Hull West and Hessle,*,,,Y,,,,Y,,,,,4,4,E06000010,E02002680,E00189199,22,17.0,77.0,0.96032,1.0,6.4282,0.03932
1-112890651,2010-12-14,Y,Sutton Village Care Home,Yorkshire and The Humber,"Kingston upon Hull, City of",30 Church Street,Hull,HU7 4TA,53.780756,-0.305356,Kingston upon Hull East,"McWilliam, Mark",,,Y,,Y,,,Y,,,,1,1,E06000010,E02002658,E00065118,33,29.0,88.0,0.83513,,,
1-113585454,2010-12-14,Y,Beech Lawn Care Home,Yorkshire and The Humber,"Kingston upon Hull, City of",48 College Street,Hull,HU7 4UP,53.779494,-0.304481,Kingston upon Hull East,"Hudson, John",,,Y,,Y,,Y,Y,,,,3,3,E06000010,E02002658,E00065115,28,19.0,68.0,0.93868,1.0,3.5714,0.05173
1-113591797,2010-12-09,Y,Hadley Place Residential Home,Yorkshire and The Humber,"Kingston upon Hull, City of",301-303 Anlaby Road,Hull,HU3 2SB,53.743085,-0.363812,Kingston upon Hull West and Hessle,"Hammond, Jean",,,Y,,Y,,Y,Y,,,,4,4,E06000010,E02002681,E00065022,29,23.0,80.0,0.83263,2.0,8.148,0.212
1-114079791,2010-11-18,Y,Haworth Court Residential Home,Yorkshire and The Humber,"Kingston upon Hull, City of",Emmott Road,Hull,HU6 7AB,53.787851,-0.351323,Kingston upon Hull North,"Selliah, Rabindranath",,,Y,,Y,,,Y,,,,3,3,E06000010,E02002656,E00064379,37,31.0,83.0,0.94177,2.0,6.2416,0.05455
1-1150430896,2014-02-03,Y,Avocet Trust - 20-22 Middlesex Road,Yorkshire and The Humber,"Kingston upon Hull, City of",20-22 Middlesex Road,Hull,HU8 0RB,53.773597,-0.286622,Kingston upon Hull East,"Short, Monique",,,Y,,,Y,,Y,Y,,Y,3,3,E06000010,E02002662,E00189204,9,6.0,70.0,0.99876,1.0,12.83,0.00056
1-1150483630,2014-02-03,Y,Avocet Trust - 22a-26 Middlesex Road,Yorkshire and The Humber,"Kingston upon Hull, City of",22a-26 Middlesex Road,Hull,HU8 0RB,53.773597,-0.286622,Kingston upon Hull East,"Short, Monique",,,Y,,,Y,,Y,Y,,Y,5,5,E06000010,E02002662,E00189204,6,6.0,93.0,0.99908,1.0,9.1287,0.0
1-115894065,2011-01-12,Y,Country Court,Yorkshire and The Humber,"Kingston upon Hull, City of",North Country Court,Hull,HU9 3TQ,53.756571,-0.295575,Kingston upon Hull East,"Kitching, Jean",,,Y,,Y,,,Y,,,,0,0,E06000010,E02002671,E00065087,34,29.0,86.37665169541263,,,,
1-115894153,2011-04-18,Y,Foxglove Care Limited - 32 Rivelin Park,Yorkshire and The Humber,"Kingston upon Hull, City of",Kingswood,Hull,HU7 3GP,53.798148,-0.34969,Kingston upon Hull North,"Leigh-Thompson, Johanna",,,Y,,,Y,,,,,Y,1,1,E06000010,E02007080,E00170768,2,2.0,100.0,0.98636,,,
1-115894168,2011-04-18,Y,Foxglove Care Limited - 3 The Causeway,Yorkshire and The Humber,"Kingston upon Hull, City of",Kingswood,Hull,HU7 3AL,53.800853,-0.347063,Kingston upon Hull North,"Leigh-Thompson, Johanna",,,Y,,,Y,,,Y,,Y,4,4,E06000010,E02007080,E00170758,3,2.0,75.0,0.98962,0.0,16.6667,0.00652
1-115894182,2011-04-18,Y,Foxglove Care Limited - 18 Hall Leys,Yorkshire and The Humber,"Kingston upon Hull, City of",Kingswood,Hull,HU7 3GN,53.799837,-0.349016,Kingston upon Hull North,"Leigh-Thompson, Johanna",,,Y,,,Y,,,,,Y,3,3,E06000010,E02007080,E00170758,2,2.0,100.0,0.95798,0.0,0.0,0.03412
1-115894195,2011-04-18,Y,Foxglove Care Limited - 82 Willowdale,Yorkshire and The Humber,"Kingston upon Hull, City of",Sutton Park,Hull,HU7 6DW,53.787962,-0.337915,Kingston upon Hull North,"Leigh-Thompson, Johanna",,,Y,,,Y,,,,,Y,1,1,E06000010,E02002657,E00064720,2,2.0,100.0,0.99021,,,
1-115947640,2010-12-08,Y,Holderness House,Yorkshire and The Humber,"Kingston upon Hull, City of",373 Holderness Road,Hull,HU8 8QX,53.75897,-0.308,Kingston upon Hull East,"Jones, Wendy",,,Y,,Y,,,Y,,,,2,2,E06000010,E02002667,E00064587,33,26.0,79.0,0.9401,4.0,12.8565,0.0477
1-115960653,2011-01-12,Y,Maybury Court Residential Home,Yorkshire and The Humber,"Kingston upon Hull, City of",802-808 Holderness Road,Hull,HU9 3LP,53.766909,-0.286174,Kingston upon Hull East,*,,,Y,,Y,,,Y,,,,4,4,E06000010,E02002662,E00064704,28,24.0,85.0,0.86881,6.0,21.3042,0.08258
1-116759944,2011-01-06,Y,Pearson Park Care Home,Yorkshire and The Humber,"Kingston upon Hull, City of",65a Pearson Park,Hull,HU5 2TQ,53.760636,-0.352268,Kingston upon Hull North,*,,,Y,,Y,,Y,Y,,,,6,6,E06000010,E02002666,E00064352,24,18.0,76.0,0.85041,3.0,10.9977,0.12509
1-116978848,2010-12-07,Y,Desmond House Limited,Yorkshire and The Humber,"Kingston upon Hull, City of",16-18 Desmond Avenue,Hull,HU6 7JZ,53.772377,-0.35366,Kingston upon Hull North,"Achmed, Sally-Ann",,,Y,,,Y,Y,,,,,3,3,E06000010,E02002663,E00064398,19,17.0,88.0,0.8948,1.0,3.0387,0.07242
1-117614319,2010-12-01,Y,Avocet Trust - 281-287 St George's Road,Yorkshire and The Humber,"Kingston upon Hull, City of",281-287 St George's Road,Hull,HU3 3SW,53.735542,-0.37145,Kingston upon Hull West and Hessle,"Short, Monique",,,Y,,,Y,,,Y,,,1,1,E06000010,E02002681,E00065039,12,11.0,92.0,0.96628,,,
1-117614334,2010-12-01,Y,Salthouse Road,Yorkshire and The Humber,"Kingston upon Hull, City of",199a-203a Salthouse Road,Hull,HU8 9HG,53.776239,-0.284838,Kingston upon Hull East,"Short, Monique",,,Y,,,Y,,,Y,,,0,0,E06000010,E02002662,E00189228,8,6.0,71.72581282464326,,,,
1-117614349,2010-12-01,Y,Newtondale,Yorkshire and The Humber,"Kingston upon Hull, City of",134 Newtondale,Hull,HU7 4BP,53.782155,-0.332696,Kingston upon Hull East,"Short, Monique",,,Y,,,Y,,,,,,0,0,E06000010,E02002657,E00065109,1,1.0,95.71335072304254,,,,
1-117614378,2010-12-01,Y,Avocet Trust - 21 Potterill Lane,Yorkshire and The Humber,"Kingston upon Hull, City of",21 Potterill Lane,Hull,HU7 4TF,53.778942,-0.301695,Kingston upon Hull East,"Short, Monique",,,Y,,,Y,,,,,,2,2,E06000010,E02002658,E00189218,4,3.0,75.0,0.97058,0.0,0.0,0.03519
1-117614420,2010-12-01,Y,Durham Street and Endymion Street,Yorkshire and The Humber,"Kingston upon Hull, City of","49, 51, 53 Durham Street",Hull,HU8 8RF,53.758058,-0.313035,Kingston upon Hull East,"Short, Monique",,,Y,,,Y,,,Y,Y,,0,0,E06000010,E02002677,E00064588,7,7.0,98.92085008045424,,,,
1-117614436,2010-12-01,Y,Avocet Trust - 523-525 Marfleet Lane,Yorkshire and The Humber,"Kingston upon Hull, City of",523-525 Marfleet Lane,Hull,HU9 4EP,53.765879,-0.276369,Kingston upon Hull East,"Short, Monique",,,Y,,,Y,,,Y,Y,,4,4,E06000010,E02002662,E00064672,7,5.0,75.0,0.88152,1.0,13.6775,0.23143
1-118284889,2010-12-14,Y,Delbrook House,Yorkshire and The Humber,"Kingston upon Hull, City of",21-23 Marlborough Avenue,Hull,HU5 3JP,53.755326,-0.361623,Kingston upon Hull North,*,,,Y,,,Y,,,,,Y,0,0,E06000010,E02002669,E00064370,6,5.0,82.41029872553375,,,,
1-118960315,2011-01-14,Y,Cottingham Hall,Yorkshire and The Humber,"Kingston upon Hull, City of",195-197 Cottingham Road,Hull,HU5 2EG,53.768793,-0.368366,Kingston upon Hull North,"Hall, Stephen",,,Y,,Y,,,Y,,,Y,2,2,E06000010,E02002665,E00064529,30,29.0,97.0,0.87769,0.0,0.0,0.12234
1-119989268,2011-01-12,Y,The Elms,Yorkshire and The Humber,"Kingston upon Hull, City of",Lowgate,Hull,HU7 4US,53.77828,-0.303164,Kingston upon Hull East,"Fogg, Joanne",,,Y,,Y,,,Y,Y,,,6,6,E06000010,E02002658,E00189218,37,33.0,89.0,0.94962,3.0,7.2521,0.02776
1-120007540,2011-01-05,Y,Ivanhoe Residential,Yorkshire and The Humber,"Kingston upon Hull, City of",Ivanhoe Care Home,Hull,HU4 6SB,53.728325,-0.404304,Kingston upon Hull West and Hessle,"Clarke, Jayne",,,Y,,Y,,,Y,,,,3,3,E06000010,E02006813,E00064989,26,21.0,79.0,0.9715,4.0,15.544,0.00725
1-120775560,2011-01-28,Y,Rose Villa Nursing Home,Yorkshire and The Humber,"Kingston upon Hull, City of",269- 271 Beverley Road,Hull,HU5 2ST,53.759495,-0.349704,Kingston upon Hull North,"Bauld, Alexander",Y,Y,,,Y,,,Y,Y,,,4,4,E06000010,E02002666,E00064361,36,29.0,81.0,0.9378,3.0,9.454,0.06675
1-123533918,2010-12-07,Y,Hamshaw Court,Yorkshire and The Humber,"Kingston upon Hull, City of",Wellstead Street,Hull,HU3 3AG,53.736747,-0.359813,Kingston upon Hull West and Hessle,"Farebrother, Colin",,,Y,,Y,,,Y,,,,8,8,E06000010,E02002681,E00065034,45,33.0,74.0,0.83176,4.0,9.4094,0.19829
1-125862397,2011-02-15,Y,Castle Keep,Yorkshire and The Humber,"Kingston upon Hull, City of",Noddle Hill Way,Hull,HU7 4FG,53.788619,-0.307088,Kingston upon Hull East,"O'Reilly, Michael",Y,Y,,,Y,,,Y,Y,,Y,5,5,E06000010,E02002655,E00065100,61,44.0,72.0,0.88811,4.0,6.3913,0.15915
1-125862432,2011-02-15,Y,Castle Park,Yorkshire and The Humber,"Kingston upon Hull, City of",Noddle Hill Way,Hull,HU7 4FG,53.788619,-0.307088,Kingston upon Hull East,"O'Reilly, Michael",Y,Y,,,,Y,,,Y,,Y,3,3,E06000010,E02002655,E00065100,27,22.0,80.0,0.77083,3.0,9.3208,0.20409
1-125862448,2011-02-15,Y,Castle Rise,Yorkshire and The Humber,"Kingston upon Hull, City of",Wawne Road,Kingston-upon-Hull,HU7 4YG,53.783927,-0.311573,Kingston upon Hull North,"O'Reilly, Michael",Y,Y,,,Y,,,Y,Y,,Y,3,3,E06000010,E02002655,E00064493,40,31.0,78.0,0.87497,4.0,10.1036,0.09749
1-126608035,2010-12-24,Y,Baylis Place,Yorkshire and The Humber,"Kingston upon Hull, City of",61 Wawne Road,Hull,HU7 4FE,53.785465,-0.314243,Kingston upon Hull North,"Thompson, Gary",,,Y,,,Y,Y,,Y,,Y,4,4,E06000010,E02002655,E00064487,11,11.0,100.0,0.8437,0.0,0.0,0.13876
1-127697258,2010-11-29,Y,Raleigh Court - Care Home,Yorkshire and The Humber,"Kingston upon Hull, City of",Cambridge Street,Hull,HU3 2EP,53.742007,-0.349419,Kingston upon Hull West and Hessle,"Peel, Terry",,,Y,,Y,,,Y,,,,5,5,E06000010,E02002680,E00064858,57,49.0,86.0,0.91142,2.0,4.0006,0.12384
1-127697362,2010-11-29,Y,Wilton Lodge - Care Home,Yorkshire and The Humber,"Kingston upon Hull, City of",402 Holderness Road,Hull,HU9 3DW,53.758919,-0.305044,Kingston upon Hull East,"Peel, Terry",,,Y,,Y,,,Y,,,,4,4,E06000010,E02002673,E00065085,49,45.0,92.0,0.94769,2.0,4.2073,0.03281
1-127697497,2010-11-29,Y,Elm Tree Court - Care Home,Yorkshire and The Humber,"Kingston upon Hull, City of",344 Preston Road,Hull,HU9 5HH,53.755985,-0.265989,Kingston upon Hull East,"Peel, Terry",,,Y,,Y,,,Y,,,Y,6,6,E06000010,E02002672,E00064806,73,47.0,64.0,0.9683,36.0,49.9127,0.0159
1-127697573,2010-11-29,Y,Isaac Robinson Court - Care Home,Yorkshire and The Humber,"Kingston upon Hull, City of",Lindsey Place,Hull,HU4 6AD,53.745818,-0.396416,Kingston upon Hull West and Hessle,"Peel, Terry",,,Y,,,Y,,Y,,,Y,3,3,E06000010,E02002679,E00064428,40,28.0,70.0,0.8667,3.0,7.5,0.19651
1-129459779,2010-12-20,Y,Landau Lodge,Yorkshire and The Humber,"Kingston upon Hull, City of",Triton Road,Hull,HU9 4HU,53.765829,-0.259257,Kingston upon Hull East,"Cannon, Andrew",,,Y,,,Y,,,,,Y,2,2,E06000010,E02002660,E00064749,10,9.0,90.0,0.90863,0.0,0.0,0.12793
1-129460246,2010-12-20,Y,The Legard,Yorkshire and The Humber,"Kingston upon Hull, City of",Wivern Road,Hull,HU9 4HS,53.766599,-0.260879,Kingston upon Hull East,"Cannon, Andrew",,,Y,,,Y,,,,,Y,1,1,E06000010,E02002660,E00064758,8,7.0,88.0,0.99908,,,
1-130779272,2010-12-08,Y,St Clare House,Yorkshire and The Humber,"Kingston upon Hull, City of",Bourne Street,Hull,HU2 8AE,53.748002,-0.33376,Kingston upon Hull West and Hessle,"Jones, Ashley",,,Y,,Y,,Y,Y,Y,,,1,1,E06000010,E02002680,E00189223,29,28.0,97.0,0.97866,,,
1-131765021,2010-12-06,Y,Victoria House,Yorkshire and The Humber,"Kingston upon Hull, City of",Victoria House Residential Home,Hull,HU9 1QA,53.742274,-0.316928,Kingston upon Hull East,"Bygrave, Anne",,,Y,,,,,Y,Y,,Y,0,0,E06000010,E02002677,E00064613,25,24.0,96.00665790454896,,,,
1-132443035,2010-12-09,Y,Berkeley House,Yorkshire and The Humber,"Kingston upon Hull, City of",Off Greenwich Avenue,Hull,HU9 4UW,53.771122,-0.265972,Kingston upon Hull East,"Pearson, Rebecca",,,Y,,Y,Y,,Y,,,,3,3,E06000010,E02002660,E00064750,94,64.0,68.0,0.92054,5.0,5.2477,0.0715
1-134488130,2011-01-12,Y,Kingston upon Hull City Council - 220 Preston Road,Yorkshire and The Humber,"Kingston upon Hull, City of",220 Preston Road,Kingston-upon-Hull,HU9 5HF,53.756793,-0.27219,Kingston upon Hull East,"Barker, Alison",,,Y,,,Y,,Y,,,Y,2,2,E06000010,E02002672,E00064773,10,9.0,90.0,0.82335,0.0,0.0,0.24714
1-134488145,2011-01-12,Y,Park View,Yorkshire and The Humber,"Kingston upon Hull, City of",100-104 County Road North,Hull,HU5 4HL,53.761115,-0.385503,Kingston upon Hull North,"Barker, Alison",,,Y,Y,,Y,,Y,Y,,Y,3,3,E06000010,E02002670,E00064508,15,13.0,89.0,0.70268,1.0,3.849,0.22313
1-134488188,2011-01-12,Y,Pennine Resource Centre,Yorkshire and The Humber,"Kingston upon Hull, City of",Pennine Way,Hull,HU7 5EH,53.805748,-0.33182,Kingston upon Hull North,"Barker, Alison",,,Y,,,Y,,Y,Y,,Y,1,1,E06000010,E02007079,E00064477,19,2.0,11.0,0.7763,,,
1-135897927,2011-02-03,Y,Priory Grange Care Home Limited,Yorkshire and The Humber,"Kingston upon Hull, City of",Hessle Road,Hull,HU4 7BA,53.727095,-0.407982,Kingston upon Hull West and Hessle,"Tak, Nasima",,,Y,,Y,,,Y,,,,4,4,E06000010,E02006813,E00064979,41,31.0,76.0,0.98153,6.0,15.2154,0.01144
1-140900842,2011-01-12,Y,Queensgate Care Home,Yorkshire and The Humber,"Kingston upon Hull, City of",The Boulevard,Hull,HU3 2TA,53.741978,-0.367676,Kingston upon Hull West and Hessle,*,,,Y,,Y,,,Y,,,,4,4,E06000010,E02002681,E00065020,40,29.0,72.0,0.9384,1.0,3.5355,0.06118
1-1698220592,2014-10-08,Y,Dales House,Yorkshire and The Humber,"Kingston upon Hull, City of",304 Cottingham Road,Hull,HU6 8QA,53.769799,-0.374882,Kingston upon Hull North,"Bratton, Lindsey",,,Y,,Y,Y,Y,Y,Y,Y,Y,2,2,E06000010,E02002663,E00189224,7,4.0,57.0,0.84764,4.0,60.6092,0.19618
1-2009077282,2015-03-31,Y,Lake View Manor,Yorkshire and The Humber,"Kingston upon Hull, City of",29-30 Pearson Park,Hull,HU5 2TD,53.756906,-0.356267,Kingston upon Hull North,"Fellows, Susan",,,Y,,Y,,,Y,Y,,,2,2,E06000010,E02002669,E00064333,25,22.0,90.0,0.97788,1.0,2.8284,0.00352
1-222859012,2011-03-31,Y,Ash Lodge Care Home,Yorkshire and The Humber,"Kingston upon Hull, City of",262 Beverley Road,Hull,HU5 1AN,53.759863,-0.349052,Kingston upon Hull North,*,,,Y,,,Y,Y,Y,,,Y,1,1,E06000010,E02002675,E00170742,22,20.0,91.0,0.96397,,,
1-236117764,2011-05-24,Y,Foxglove Care Limited,Yorkshire and The Humber,"Kingston upon Hull, City of",96-98 Church Street,Hull,HU7 4TD,53.779961,-0.302549,Kingston upon Hull East,"Leigh-Thompson, Johanna",,,Y,,,Y,,,,,,3,3,E06000010,E02002658,E00065118,3,3.0,100.0,0.97972,1.0,33.3333,0.03298
1-236510091,2011-04-26,Y,Fern Lea Residential Home,Yorkshire and The Humber,"Kingston upon Hull, City of",52 Pearson Park,Hull,HU5 2TG,53.760157,-0.354092,Kingston upon Hull North,"Sheehan, Carole",,,Y,,Y,,,Y,,,,1,1,E06000010,E02002666,E00064354,19,16.0,84.0,0.85666,,,
1-2775596404,2016-09-05,Y,Rossmore,Yorkshire and The Humber,"Kingston upon Hull, City of",62-68 Sunny Bank,Hull,HU3 1LQ,53.750651,-0.366248,Kingston upon Hull North,"Waudby, Carol",,,Y,,Y,,Y,Y,Y,Y,Y,0,0,E06000010,E02002676,E00064349,52,50.0,96.75432520622589,,,,
1-2934639786,2016-09-30,Y,Churchill House,Yorkshire and The Humber,"Kingston upon Hull, City of",745 Holderness Road,Hull,HU8 9AR,53.765993,-0.290406,Kingston upon Hull East,"Gill, Kulwant",,,Y,,Y,,,Y,,,Y,3,3,E06000010,E02002671,E00064644,24,21.0,89.0,0.97146,1.0,4.8113,0.0081
1-310254693,2011-10-31,Y,Sunningdale,Yorkshire and The Humber,"Kingston upon Hull, City of",Birkdale Way,Hull,HU9 2BH,53.749938,-0.30834,Kingston upon Hull East,"Gilbert, Rachel",,,Y,,Y,Y,Y,Y,Y,,Y,3,3,E06000010,E02002673,E00065075,49,44.0,90.0,0.89199,1.0,2.0408,0.14716
1-320350889,2011-10-31,Y,Kesteven Grange,Yorkshire and The Humber,"Kingston upon Hull, City of",Kesteven Way,Hull,HU7 3EJ,53.799561,-0.333584,Kingston upon Hull North,"Hall, Antony",,,Y,,Y,,,Y,,,Y,1,1,E06000010,E02007079,E00189205,54,49.0,91.0,0.96167,,,
1-321856015,2012-06-28,Y,Avocet Trust - 1181 Holderness Road,Yorkshire and The Humber,"Kingston upon Hull, City of",1181 Holderness Road,Hull,HU8 9EA,53.772248,-0.271677,Kingston upon Hull East,"Short, Monique",,,Y,,,Y,,Y,Y,Y,Y,3,3,E06000010,E02002661,E00064701,8,5.0,67.0,0.74807,1.0,14.4338,0.23331
1-3233736368,2017-02-09,Y,Highfield Resource Centre,Yorkshire and The Humber,"Kingston upon Hull, City of",Wawne Road,Hull,HU7 4YG,53.783927,-0.311573,Kingston upon Hull North,"Burnell, Andrew",,,Y,,Y,,Y,Y,Y,Y,Y,0,0,E06000010,E02002655,E00064493,38,28.0,72.48619292992136,,,,
1-333422706,2011-11-16,Y,Victoria Avenue,Yorkshire and The Humber,"Kingston upon Hull, City of",122 Victoria Avenue,Hull,HU5 3DT,53.75954,-0.364811,Kingston upon Hull North,"Fallon, Eka",,,Y,,,Y,,,,,,1,1,E06000010,E02002669,E00064360,2,2.0,100.0,0.99908,,,
1-3770324489,2017-05-04,Y,Alderson House,Yorkshire and The Humber,"Kingston upon Hull, City of",Linnaeus Street,Hull,HU3 2PD,53.740974,-0.357108,Kingston upon Hull West and Hessle,"Fogg, Joanne",,,Y,,Y,,,Y,Y,Y,,2,2,E06000010,E02002680,E00064813,32,22.0,70.0,0.9203,4.0,11.0485,0.06176
1-388952317,2012-03-15,Y,Coxwold & Priory,Yorkshire and The Humber,"Kingston upon Hull, City of",9a Coxwold Grove,Hull,HU4 6HH,53.737657,-0.393134,Kingston upon Hull West and Hessle,"Short, Monique",,,Y,,,Y,,Y,Y,,Y,0,0,E06000010,E02002682,E00064864,6,5.0,80.33418478622461,,,,
1-3965790527,2017-07-03,Y,Avocet Trust - 1183 Holderness Road,Yorkshire and The Humber,"Kingston upon Hull, City of",1183 Holderness Road,Hull,HU8 9EA,53.772248,-0.271677,Kingston upon Hull East,"Short, Monique",,,Y,,,Y,,,Y,,Y,1,1,E06000010,E02002661,E00064701,3,1.0,33.0,0.43508,,,
1-402571320,2012-05-24,Y,City Health Care Partnership CIC - Sunshine House,Yorkshire and The Humber,"Kingston upon Hull, City of",Sunshine House,Hull,HU3 2HE,53.739815,-0.35146,Kingston upon Hull West and Hessle,"Burnell, Andrew",Y,Y,,Y,,,,,,,,2,2,E06000010,E02002680,E00064827,9,4.0,50.0,0.75983,1.0,7.8567,0.31669
1-416450208,2012-05-01,Y,Ebor Lodge,Yorkshire and The Humber,"Kingston upon Hull, City of",92 Westbourne Avenue,Hull,HU5 3HS,53.756937,-0.363805,Kingston upon Hull North,*,,Y,,,,,Y,,,,Y,5,5,E06000010,E02002669,E00064371,13,12.0,92.0,0.96354,1.0,5.4393,0.00787
1-427579493,2012-07-06,Y,Riverbank,Yorkshire and The Humber,"Kingston upon Hull, City of",2a Park Road,Hull,HU3 1TH,53.755642,-0.35257,Kingston upon Hull West and Hessle,"Irving, Warren",Y,Y,,,,,Y,Y,,,Y,3,3,E06000010,E02002675,E00064831,24,24.0,101.0,0.92283,9.0,35.4371,0.0172
1-4306267249,2017-11-01,Y,Longhill House Care Home,Yorkshire and The Humber,"Kingston upon Hull, City of",Coldstream Close,Hull,HU8 9LS,53.774836,-0.269158,Kingston upon Hull East,"Younas, Tanzeel",,,Y,,Y,,Y,Y,Y,,Y,3,3,E06000010,E02002661,E00064743,41,38.0,93.0,0.96109,1.0,2.8163,0.00683
1-440281482,2012-07-09,Y,Foxglove Care Limited - 1 The Causeway,Yorkshire and The Humber,"Kingston upon Hull, City of",1 The Causeway,Hull,HU7 3AL,53.800853,-0.347063,Kingston upon Hull North,"Leigh-Thompson, Johanna",,,Y,,,Y,,,Y,Y,Y,3,3,E06000010,E02007080,E00170758,3,2.0,67.0,0.98002,0.0,0.0,0.01098
1-4469407977,2017-11-08,Y,Murreyfield Care Centre,Yorkshire and The Humber,"Kingston upon Hull, City of",342-344 Beverley Road,Hull,HU5 1LH,53.762451,-0.350255,Kingston upon Hull North,"Proudfoot, Tony",,,Y,,Y,Y,Y,Y,,,Y,3,3,E06000010,E02002675,E00170741,23,17.0,72.0,0.97356,1.0,5.0204,0.00856
1-4632137035,2018-01-08,Y,Sycamore House Care Home,Yorkshire and The Humber,"Kingston upon Hull, City of",Wawne Road,Hull,HU7 4YR,53.794709,-0.323407,Kingston upon Hull North,"Suresparan, Nadarajah",,,Y,,Y,,,Y,Y,,Y,0,0,E06000010,E02002653,E00064456,36,26.0,71.19029394150327,,,,
1-485034495,2012-10-08,Y,Holy Name Care Home,Yorkshire and The Humber,"Kingston upon Hull, City of",Hall Road,Hull,HU6 8AT,53.780408,-0.386326,Kingston upon Hull North,"Marwah, Batinder",Y,Y,,,Y,Y,Y,Y,Y,Y,Y,3,3,E06000010,E02002659,E00064951,64,46.0,72.0,0.71741,9.0,14.0045,0.1794
1-5233494725,2018-05-25,Y,Victory Socialcare Enterprise,Yorkshire and The Humber,"Kingston upon Hull, City of",Oderma House,Hull,HU3 1BH,53.74968,-0.353076,Kingston upon Hull West and Hessle,"Hall, Mariam",,,Y,,,Y,,Y,Y,Y,Y,1,1,E06000010,E02002675,E00064844,12,10.0,83.0,0.95462,,,
1-5294971266,2018-06-01,Y,Loran House,Yorkshire and The Humber,"Kingston upon Hull, City of","106A Albert Avenue, Anlaby Road",Hull,HU3 6QE,53.747562,-0.378143,Kingston upon Hull West and Hessle,"Wood, James",,,Y,,Y,,Y,Y,Y,Y,Y,5,5,E06000010,E02002676,E00064870,46,38.0,82.0,0.9308,6.0,12.4503,0.03332
1-5412408700,2018-07-02,Y,Westdene Residential Home,Yorkshire and The Humber,"Kingston upon Hull, City of",15-19 Alliance Avenue,Hull,HU3 6QU,53.745848,-0.381251,Kingston upon Hull West and Hessle,"Every, Margaret",,,Y,,Y,,,Y,,,Y,4,4,E06000010,E02002678,E00064876,40,38.0,95.0,0.92841,2.0,5.4006,0.03882
1-5953701060,2018-11-01,Y,West Park Care Home,Yorkshire and The Humber,"Kingston upon Hull, City of",1-5 Selby Street,Hull,HU3 3PB,53.742619,-0.369183,Kingston upon Hull West and Hessle,"Khan, Naimat",,,Y,,Y,,Y,Y,,,Y,4,4,E06000010,E02002681,E00065020,40,31.0,78.0,0.84792,3.0,6.8845,0.03415
1-5990606107,2019-02-05,Y,Alexandra Court Care Centre,Yorkshire and The Humber,"Kingston upon Hull, City of",340 Southcoates Lane,Hull,HU9 3TR,53.756239,-0.29439,Kingston upon Hull East,"Fogg, Joanne",Y,Y,,,Y,,Y,Y,,,Y,6,6,E06000010,E02002671,E00065087,72,70.0,98.0,0.85644,27.0,38.1047,0.08169
