msoa,Aged 0 to 15,Aged 16 to 24,Aged 25 to 34,Aged 35 to 49,Aged 50 to 64,Aged 65 to 74,Aged 75 to 84,Aged 85 and over
E02001662,0,0,0,0,0,18,37,50
E02001663,0,0,0,5,13,12,7,9
E02001664,0,0,0,0,0,0,0,0
E02001665,0,0,0,0,0,0,0,0
E02001666,0,0,0,0,0,0,0,0
E02001669,0,0,0,3,6,1,13,25
E02001670,0,0,0,0,0,3,7,13
E02001671,0,0,0,0,0,0,0,0
E02001672,0,0,0,2,8,4,9,1
E02001673,0,0,0,0,0,1,9,33
E02001674,1,0,3,1,0,1,16,31
E02001675,0,0,0,0,0,3,10,13
E02001676,0,0,0,2,2,5,8,19
E02001678,0,0,0,3,3,3,17,28
E02001679,0,0,0,0,0,0,0,1
E02001680,0,0,0,0,2,2,5,8
E02001681,0,9,1,0,8,2,1,0
E02002183,0,0,0,0,0,2,7,41
E02002184,0,0,0,2,0,9,30,92
E02002185,0,0,0,0,0,2,2,14
E02002187,2,0,0,0,0,0,0,0
E02002188,0,0,0,0,0,1,0,17
E02002189,0,2,0,3,2,4,31,61
E02002190,1,1,0,0,0,0,3,4
E02002191,0,0,0,2,2,1,0,0
E02002192,0,0,3,3,8,4,12,28
E02002193,0,0,0,0,0,0,0,0
E02002194,0,0,0,0,0,0,2,2
E02002195,0,0,0,0,1,7,11,9
E02002196,0,0,0,0,0,0,0,0
E02002197,0,0,0,0,3,4,14,43
E02002198,0,0,0,0,0,1,11,25
E02002199,0,0,0,0,0,0,5,7
E02002200,0,0,2,2,13,6,17,53
E02002201,0,0,0,2,7,9,13,44
E02002202,0,0,0,0,0,2,9,13
E02002203,0,6,0,0,0,0,0,0
E02002204,0,0,0,0,2,0,4,16
E02002205,2,1,5,4,3,2,1,18
E02002206,0,0,0,0,0,0,0,0
E02002207,0,0,0,0,4,0,4,18
E02002208,0,0,0,0,0,0,0,0
E02002209,0,0,0,2,2,0,0,0
E02002210,1,0,0,0,0,2,5,19
E02002211,0,6,1,9,31,25,17,23
E02002212,0,3,4,3,6,2,5,13
E02002213,0,0,0,0,0,0,0,0
E02002214,0,0,0,0,0,0,0,0
E02002215,0,0,0,0,0,0,0,0
E02002216,0,0,4,8,33,26,19,19
E02002217,0,0,2,0,0,4,14,29
E02002218,0,0,0,0,0,0,0,0
E02002219,2,0,1,5,11,5,0,1
E02002220,0,0,0,0,0,0,0,0
E02002222,0,0,2,0,6,9,25,26
E02002223,0,0,0,0,0,0,0,0
E02002224,0,0,0,0,15,12,9,13
E02002225,1,6,0,2,6,8,18,29
E02002226,0,591,79,20,4,7,6,6
E02002227,0,0,0,0,0,0,0,0
E02002228,0,0,0,0,2,2,3,5
E02002229,349,206,8,5,0,3,5,11
E02002230,0,34,3,2,0,0,0,0
E02002231,0,0,0,1,0,3,18,29
E02002232,0,0,5,0,6,5,9,10
E02002233,2,0,1,7,0,0,0,0
E02002234,0,0,0,0,0,0,0,0
E02002235,0,0,0,0,0,0,0,0
E02002236,0,0,0,0,0,0,0,0
E02002237,0,1,0,8,4,3,8,14
E02002238,0,0,0,0,0,0,0,0
E02002239,0,7,9,7,10,6,13,25
E02002240,0,0,0,0,0,3,5,11
E02002241,1,0,1,2,10,4,20,28
E02002242,0,0,0,0,0,2,6,16
E02002243,0,0,0,0,0,0,0,0
E02002244,0,0,0,1,0,2,4,2
E02002245,0,0,0,0,0,0,0,0
E02002246,0,0,2,4,4,0,0,0
E02002247,0,0,0,4,2,1,1,0
E02002248,0,0,0,0,0,0,0,0
E02002249,0,0,0,0,1,3,15,30
E02002250,0,0,0,0,0,0,0,0
E02002251,0,0,0,2,2,7,27,42
E02002252,0,0,0,0,0,0,4,10
E02002253,0,0,0,0,0,7,20,41
E02002254,0,0,0,0,0,0,7,36
E02002255,0,0,0,0,0,3,10,10
E02002256,0,1,1,0,0,14,23,43
E02002257,0,0,0,0,0,0,0,0
E02002258,0,0,0,0,0,0,0,0
E02002259,0,0,0,5,1,2,13,35
E02002260,0,0,0,0,0,0,0,1
E02002261,0,0,0,0,1,0,0,0
E02002262,0,0,0,0,3,1,11,27
E02002263,0,0,0,4,7,5,1,0
E02002264,2,2,0,0,0,0,9,26
E02002265,0,0,0,0,4,3,12,22
E02002266,0,0,0,0,0,3,10,23
E02002267,0,0,0,0,0,2,8,13
E02002268,0,2,2,0,0,5,11,26
E02002269,1,0,1,1,3,2,5,33
E02002270,2,15,0,0,0,0,0,0
E02002271,0,1,2,0,2,2,9,33
E02002272,0,0,0,0,0,1,10,25
E02002273,0,0,0,0,0,5,8,12
E02002274,0,0,2,0,1,3,9,7
E02002275,0,0,0,6,3,1,10,20
E02002276,0,0,0,0,6,1,0,0
E02002277,0,0,0,0,0,3,13,23
E02002278,0,0,0,0,1,1,10,25
E02002279,0,0,0,4,1,6,1,13
E02002280,0,0,0,0,1,4,6,9
E02002281,0,0,2,2,4,2,13,23
E02002282,0,4,0,0,0,0,0,0
E02002283,0,0,0,0,1,0,0,0
E02002284,0,0,0,0,0,0,0,0
E02002285,2,1,6,8,4,1,18,24
E02002286,0,2,14,0,0,0,0,0
E02002287,0,4,1,0,2,11,10,27
E02002288,0,0,0,0,3,3,21,60
E02002289,1,0,0,0,0,2,5,2
E02002290,0,0,0,0,0,0,0,0
E02002291,0,0,3,2,1,3,10,14
E02002292,0,0,0,0,0,2,1,10
E02002293,0,0,0,0,3,3,1,0
E02002294,0,0,0,2,14,5,2,0
E02002295,0,3,4,11,10,0,0,0
E02002296,0,0,0,0,0,1,6,44
E02002297,0,0,0,0,0,0,0,0
E02002298,0,0,0,0,5,1,11,17
E02002299,4,122,22,6,8,8,14,24
E02002300,0,0,0,0,1,3,5,9
E02002301,0,0,0,7,0,0,0,0
E02002302,0,0,0,0,0,3,14,21
E02002303,0,0,0,4,6,9,22,54
E02002304,0,3,2,10,21,4,8,25
E02002305,0,0,0,0,0,0,0,0
E02002306,0,0,0,0,3,0,0,0
E02002307,0,0,0,0,7,2,0,0
E02002308,0,0,0,1,0,3,7,7
E02002309,0,23,2,3,10,9,2,2
E02002310,0,0,0,10,11,1,9,20
E02002311,0,0,3,5,8,2,18,35
E02002312,0,755,38,7,6,2,7,16
E02002313,0,0,0,3,14,14,13,3
E02002314,0,0,0,0,9,8,12,6
E02002315,0,0,0,0,0,0,0,1
E02002316,0,0,0,1,0,0,1,0
E02002317,0,0,0,0,0,0,0,0
E02002318,0,1,0,0,2,10,19,37
E02002319,0,0,0,0,0,0,10,19
E02002320,0,0,0,0,0,0,0,0
E02002321,0,327,3,0,4,3,7,14
E02002322,0,0,0,0,0,0,0,0
E02002323,0,0,2,0,2,0,1,0
E02002324,0,0,0,0,0,4,4,16
E02002325,0,0,0,3,5,10,31,64
E02002326,0,0,0,0,0,0,0,0
E02002327,0,0,0,0,7,12,21,69
E02002328,0,0,5,2,0,2,11,35
E02002329,0,0,0,0,0,0,0,0
E02002330,0,0,2,0,1,0,0,0
E02002331,0,0,3,0,8,4,28,59
E02002332,0,0,0,0,0,0,0,0
E02002333,0,0,3,2,2,0,9,37
E02002334,3,6,1,0,0,0,0,0
E02002335,0,0,0,0,0,0,0,0
E02002336,0,0,0,0,0,0,2,5
E02002337,0,0,0,0,0,3,7,20
