msoa,Aged 0 to 15,Aged 16 to 24,Aged 25 to 34,Aged 35 to 49,Aged 50 to 64,Aged 65 to 74,Aged 75 to 84,Aged 85 and over
E02005658,0,0,5,7,9,1,1,0
E02005659,0,0,0,0,0,0,0,4
E02005660,3,2,1,3,8,5,0,0
E02005661,0,0,0,0,4,1,3,3
E02005662,0,0,0,0,3,8,7,4
E02005663,0,0,0,0,0,0,0,0
E02005664,1,0,8,29,32,21,25,22
E02005665,0,0,1,2,7,1,0,0
E02005666,0,0,0,0,0,0,0,0
E02005667,0,0,1,8,17,8,16,3
E02005668,0,0,0,0,3,1,1,12
E02005669,0,0,0,0,2,0,2,4
E02005670,0,0,0,0,0,0,0,0
E02005671,0,7,5,14,16,2,1,0
E02005672,0,12,1,1,0,0,0,0
E02005673,0,2,4,2,8,7,16,8
E02005674,5,156,50,42,31,18,27,27
E02005675,0,0,0,0,0,0,0,0
E02005676,0,0,0,0,0,0,0,0
E02005677,0,224,6,0,0,0,0,0
E02005679,0,0,0,4,1,0,0,0
E02005680,0,0,0,0,2,2,8,22
E02005681,0,0,0,0,0,4,8,6
E02005682,0,2,1,0,1,0,0,0
E02005683,0,1,9,15,28,9,10,12
E02005684,0,0,1,1,0,7,4,10
E02005685,2,0,0,0,0,3,3,0
E02005686,1,1,3,4,4,3,10,13
E02005687,0,0,3,2,0,1,1,0
E02005688,0,0,0,0,0,0,0,0
E02005689,0,0,0,1,2,3,7,13
E02005690,14,1,1,2,5,0,2,0
E02005691,0,201,34,0,0,1,0,0
E02005692,0,0,0,0,0,0,0,0
E02005693,0,0,1,1,0,0,0,0
E02005694,0,0,0,4,5,0,0,0
E02005695,0,7,1,1,8,6,10,3
E02005696,0,0,0,0,1,5,4,3
E02005697,4,5,4,9,8,7,22,14
E02005698,0,5,0,2,0,2,0,8
E02005699,0,0,1,0,3,0,0,0
E02005700,0,0,0,0,1,0,0,1
E02005701,0,5,5,5,18,9,10,3
E02005819,0,2,0,2,0,1,0,0
E02005820,0,0,0,0,0,0,0,0
E02005821,0,1,3,4,2,0,0,0
E02005822,0,0,14,16,24,8,12,21
E02005823,0,6,12,4,6,19,34,27
E02005824,0,3,12,13,16,7,2,0
E02005825,0,3,2,0,3,7,5,6
E02005826,0,0,1,1,6,2,2,6
E02005827,0,0,0,0,0,0,0,6
E02005828,0,2,0,1,1,0,0,0
E02005829,0,0,0,0,1,1,13,13
E02005830,0,0,0,0,0,0,0,0
E02005831,0,3,2,8,11,9,3,6
E02005832,0,0,0,4,8,4,7,3
E02005833,0,0,0,0,0,1,0,0
E02005834,0,2,0,4,2,2,8,10
E02005835,0,0,0,2,5,1,7,11
E02005836,0,4,6,2,5,2,0,4
E02005837,0,101,378,320,66,10,1,6
E02005838,0,0,0,0,0,0,0,0
E02005839,0,0,0,0,0,2,13,10
E02005840,0,0,2,12,3,3,1,6
E02005842,0,4,0,4,2,7,17,18
E02005843,0,0,0,0,1,2,2,6
