msoa,MC: Care home with nursing,MC: Care home without nursing,MC: Children's home,MC: General hospital,MC: Home or hostel,MC: Mental health hospital or unit,MC: Other home,MC: Other hospital,Other: Approved premises,Other: Defence,Other: Detention centres,Other: Education,Other: Prison service,Other: Religious,Other: Staff/Worker accommodation,Other: Temporary accommodation,total
E02005457,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
E02005458,0,4,0,0,0,0,0,0,0,1,0,1,0,0,1,0,7
E02005459,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
E02005460,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8
E02005461,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
E02005462,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
E02005463,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
E02005464,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,6
E02005465,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
E02005466,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02005467,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6
E02005468,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5
E02005469,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,4
E02005470,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6
E02005471,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6
E02005472,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,7
E02005473,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
E02005474,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6
E02005475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02005476,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
E02005477,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6
E02005478,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,8
E02005479,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
E02005480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
E02005481,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
E02005482,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
E02005483,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02005484,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3
E02005485,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
E02005486,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
E02005487,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4
E02005488,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
E02005489,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
