msoa,Aged 0 to 15,Aged 16 to 24,Aged 25 to 34,Aged 35 to 49,Aged 50 to 64,Aged 65 to 74,Aged 75 to 84,Aged 85 and over
E02004717,0,0,0,0,0,2,10,29
E02004718,0,13,3,0,0,0,0,0
E02004719,0,0,5,1,0,3,15,38
E02004720,0,0,1,2,2,5,27,75
E02004721,0,0,3,6,2,1,3,9
E02004722,0,0,3,3,5,2,8,9
E02004723,0,2,4,10,18,15,9,29
E02004724,0,0,1,3,1,0,1,0
E02004725,0,0,0,2,2,3,18,59
E02004726,2,0,1,1,0,1,0,0
E02004727,1,0,1,2,4,6,14,26
E02004728,0,0,1,0,7,2,19,67
E02004729,0,0,0,0,0,2,5,15
E02004730,18,9,2,4,9,8,27,79
E02004731,0,0,0,0,0,1,1,14
E02004732,0,0,0,0,0,0,8,24
E02004733,21,0,2,12,6,4,2,17
E02004734,0,2,2,5,0,4,29,49
E02004735,0,0,0,0,0,2,7,21
E02004736,0,0,0,0,0,1,7,13
E02004737,0,3,0,1,2,3,8,36
E02004738,0,0,0,0,0,0,0,0
E02004739,7,49,9,5,7,5,19,39
E02004740,0,0,0,2,6,3,8,13
E02004741,0,0,0,0,0,0,0,0
E02004742,0,0,2,3,1,0,0,1
E02004743,0,0,0,0,0,0,0,0
E02004744,0,0,0,1,1,0,0,0
E02004745,1,8,5,3,3,0,0,0
E02004746,0,0,2,0,3,7,16,36
E02004747,0,2,2,2,0,3,9,25
E02004748,1,1,1,1,1,2,1,15
E02004749,0,0,0,3,17,14,24,66
E02004750,0,0,1,4,103,8,25,62
E02004751,0,0,0,0,0,1,4,15
E02004752,0,2,0,1,0,0,0,0
E02004753,0,13,9,1,0,0,0,0
E02004754,0,0,0,0,0,0,0,0
E02004755,0,0,0,0,0,0,7,33
E02004756,0,0,0,0,0,0,5,15
E02004757,0,0,0,0,0,0,4,17
E02004758,0,1,7,7,3,0,6,14
E02004759,0,2,2,0,4,4,14,29
E02004760,0,1,1,0,2,9,23,62
E02004761,36,43,26,15,15,0,0,0
E02004764,0,0,0,0,3,2,6,14
E02004765,0,0,1,0,4,0,0,0
E02004766,0,0,0,2,10,16,30,30
E02004767,0,0,0,0,0,1,9,8
E02004768,0,0,0,4,0,1,5,11
E02004769,0,0,0,0,1,3,3,6
E02004770,0,0,0,1,0,0,0,0
E02004771,0,1,0,0,0,0,0,0
E02004772,0,0,0,0,0,5,3,11
E02004774,0,1,6,4,7,6,17,86
E02004775,0,0,10,6,20,4,4,4
E02004776,0,0,3,0,4,8,17,19
E02004777,0,0,0,2,9,4,11,25
E02004778,0,0,2,1,7,1,19,38
E02004779,20,0,0,1,2,4,13,41
E02004780,0,0,0,0,0,0,2,9
E02004781,0,2,0,2,5,1,6,35
E02004782,0,0,3,1,0,1,1,8
E02004783,0,0,0,0,0,0,0,0
E02004784,0,14,6,2,6,12,32,71
E02004785,0,2,3,2,1,6,15,46
E02004786,0,0,0,0,0,0,7,16
E02004787,0,0,0,0,0,0,4,15
E02004788,10,4,0,1,11,9,7,26
E02004789,0,0,0,0,1,0,11,41
E02004790,0,0,1,2,2,5,6,28
E02004791,0,0,0,1,0,0,0,0
E02004792,0,0,0,0,2,3,14,18
E02004793,0,3,10,9,9,11,30,85
E02004794,0,28,1,1,0,2,9,36
E02004795,22,6,1,6,2,4,16,45
E02004796,0,11,0,1,2,1,0,0
E02004797,0,0,0,0,0,0,0,0
E02004798,1,0,0,6,4,6,0,0
E02004799,0,0,0,4,10,9,21,72
E02004800,0,0,0,0,2,10,55,143
E02004801,0,0,0,0,5,3,20,80
E02004802,0,0,0,0,0,3,10,35
E02004803,0,0,0,4,3,0,1,0
E02004804,0,0,0,0,0,0,0,0
E02004805,0,1,6,6,0,1,5,30
E02004806,0,0,0,0,0,0,0,0
E02004807,0,0,0,2,1,0,0,0
E02004808,0,3,2,3,3,9,6,17
E02004809,0,19,22,7,5,0,0,0
E02004810,0,0,0,0,2,0,0,0
E02004811,0,0,4,3,1,7,16,24
E02004812,0,0,0,1,3,1,6,13
E02004813,0,0,0,0,0,5,10,27
E02004814,0,0,0,0,2,0,0,0
E02004815,2,0,0,0,0,0,0,0
E02004817,0,0,0,0,1,3,15,21
E02004818,0,15,3,12,8,6,13,50
E02004819,9,1,0,0,5,4,15,56
E02004820,5,9,4,0,1,5,6,21
E02004821,67,3,0,2,0,0,0,0
E02004822,0,0,0,0,1,4,5,11
E02004823,0,0,0,0,0,4,7,23
E02004824,0,0,1,1,8,8,16,32
E02004825,0,0,0,0,0,0,18,57
E02004826,3,9,3,1,10,8,10,47
E02004827,0,0,0,0,0,1,5,12
E02004828,0,0,3,0,5,7,5,16
E02004829,0,0,0,0,1,1,0,12
E02004830,0,47,18,9,2,0,0,0
E02004831,0,94,3,3,6,11,26,112
E02004832,2,14,2,0,0,2,9,22
E02004833,0,397,4,0,2,2,9,70
E02004834,90,194,6,2,1,0,8,7
E02004835,8,390,4,14,10,8,11,47
E02004836,0,407,3,2,0,0,0,0
E02004837,0,3,1,1,0,2,8,23
E02004838,3,0,1,4,1,0,3,30
E02004839,0,0,0,0,0,0,0,0
E02004840,0,0,0,0,0,3,9,29
E02004841,3,1,2,0,9,8,25,23
