Location ID,Location HSCA start date,Care home?,Location Name,Location Region,Location Local Authority,Location Street Address,Location City,Location Postal Code,Location Latitude,Location Longitude,Location Parliamentary Constituency,Provider Nominated Individual Name,"Regulated activity - Treatment of disease, disorder or injury",Service type - Care home service with nursing,Service type - Care home service without nursing,Service user band - Children 0-18 years,Service user band - Dementia,Service user band - Learning disabilities or autistic spectrum disorder,Service user band - Mental Health,Service user band - Older People,Service user band - Physical Disability,Service user band - Sensory Impairment,Service user band - Younger Adults,num_values_found,num_values_found.1,lad,msoa,area,Care homes beds,occupancy_mean,%occupancy_mean,probability_mean,occupancy_std,%occupancy_std,probability_std
1-118028538,2011-01-06,Y,Trewan House,North West,Halton,335 Ditchfield Road,Widnes,WA8 8XR,53.370906,-2.775099,Halton,*,,,Y,,Y,,,Y,,,,3,3,E06000006,E02002577,E00062498,44,35.0,80.0,0.96496,7.0,15.7459,0.02971
1-126035735,2010-12-31,Y,Smithy Forge,North West,Halton,3a Norton Village,Runcorn,WA7 6PZ,53.331963,-2.668724,Weaver Vale,*,,,Y,,,Y,,,,,,0,0,E06000006,E02002582,E00062707,6,5.0,85.8641828162418,,,,
1-126035751,2010-12-31,Y,Wide Cove,North West,Halton,20 Brook Street,Runcorn,WA7 1JJ,53.341669,-2.736284,Halton,*,,,Y,,,Y,,,,,,2,2,E06000006,E02002585,E00062687,8,8.0,94.0,0.85841,1.0,8.8388,0.18367
1-129266355,2010-12-20,Y,Bankfield Road,North West,Halton,2a Bankfield Road,Widnes,WA8 7UN,53.371405,-2.764707,Halton,"Sheridan, Karen",,,Y,,,Y,,,,,,2,2,E06000006,E02002577,E00062443,6,6.0,100.0,0.89754,0.0,0.0,0.1436
1-129266369,2010-12-20,Y,Holmdale,North West,Halton,2a Company's Close,Runcorn,WA7 4NA,53.320082,-2.73989,Halton,"Sheridan, Karen",,,Y,,,Y,,,,,,3,3,E06000006,E02002585,E00062637,6,5.0,78.0,0.99849,1.0,9.6225,0.00066
1-129266471,2010-12-20,Y,Glenwood Care Home,North West,Halton,Liverpool Road,Widnes,WA8 7HX,53.370992,-2.757501,Halton,"Sheridan, Karen",Y,Y,,,,Y,,,,,,1,1,E06000006,E02002579,E00062445,12,9.0,75.0,0.89798,,,
1-135650812,2012-05-02,Y,Halton View Care Home,North West,Halton,1 Sadler Street,Widnes,WA8 6LN,53.371117,-2.719913,Halton,"Vernon, Mandy",,Y,Y,,Y,,,Y,,,,7,7,E06000006,E02002580,E00062396,64,54.0,84.0,0.89772,8.0,12.2368,0.10651
1-135650841,2011-01-27,Y,Simonsfield Care Home,North West,Halton,53 Boston Avenue,Runcorn,WA7 5XE,53.333706,-2.715393,Halton,"Vernon, Mandy",,,Y,,Y,,,Y,,,,2,2,E06000006,E02002584,E00062565,63,62.0,99.0,0.89881,1.0,1.1224,0.00067
1-136699319,2010-12-30,Y,Woodcrofts Residential Home,North West,Halton,164 Warrington Road,Widnes,WA8 0AT,53.372251,-2.712146,Halton,"Lyons, Andrew",,,Y,,,,Y,,,,,3,3,E06000006,E02002576,E00062614,20,15.0,77.0,0.943,1.0,2.8868,0.06073
1-145392033,2011-01-07,Y,Oakmeadow Community Support Centre,North West,Halton,Peelhouse Lane,Widnes,WA8 6TJ,53.372594,-2.722238,Halton,"Wallace-Bonner, Susan",,,Y,,Y,Y,Y,Y,Y,Y,Y,1,1,E06000006,E02002580,E00062392,29,3.0,10.0,0.51211,,,
1-1475546743,2014-07-01,Y,Maeres House,North West,Halton,56 Blundell Road,Widnes,WA8 8SS,53.367209,-2.760154,Halton,"Cannon, Andrew",,,Y,,,Y,,,Y,Y,Y,3,3,E06000006,E02002579,E00062451,8,7.0,88.0,0.96028,2.0,21.6506,0.06748
1-2422463210,2016-01-19,Y,Norton Lodge,North West,Halton,18 Norton Village,Runcorn,WA7 6QA,53.33401,-2.667645,Weaver Vale,"Rogerson, Philip",,,Y,,Y,,Y,Y,Y,,Y,5,5,E06000006,E02002582,E00062725,32,27.0,84.0,0.95164,2.0,5.8463,0.03774
1-319260134,2011-10-31,Y,Beechcroft Nursing and Residential Home,North West,Halton,Lapwing Grove,Runcorn,WA7 2TP,53.32123,-2.687847,Weaver Vale,"Hall, Antony",Y,Y,,,Y,,,Y,,,Y,6,6,E06000006,E02002588,E00062596,67,50.0,74.0,0.95723,8.0,11.4222,0.04231
1-320350428,2011-10-31,Y,Ferndale Court Nursing Home,North West,Halton,St Michaels Road,Widnes,WA8 8TF,53.362171,-2.762258,Halton,"Hall, Antony",Y,Y,,,Y,,,Y,Y,,Y,3,3,E06000006,E02002581,E00170554,58,49.0,85.0,0.85437,1.0,1.9909,0.01885
1-320350471,2011-10-31,Y,Ferndale Mews,North West,Halton,St Michaels Road,Widnes,WA8 8TF,53.362171,-2.762258,Halton,"Hall, Antony",Y,Y,,,Y,,Y,Y,,,,2,2,E06000006,E02002581,E00170554,34,30.0,90.0,0.85772,1.0,2.0797,0.07336
1-3531940789,2017-04-06,Y,Widnes Hall,North West,Halton,Coronation Drive,Widnes,WA8 8BL,53.367027,-2.766177,Halton,"Martin, Robert",,,Y,,Y,,,Y,,,,4,4,E06000006,E02002579,E00062449,68,64.0,94.0,0.94356,1.0,1.6981,0.01215
1-411390112,2012-05-11,Y,Ryan Care Residential,North West,Halton,Elaine Price Court,Runcorn,WA7 4QT,53.335893,-2.738527,Halton,*,,,Y,,Y,,,Y,,,,2,2,E06000006,E02002585,E00062691,15,14.0,97.0,0.96309,1.0,4.714,0.02222
1-4334730308,2017-11-01,Y,Madeline McKenna Court,North West,Halton,7 Caxton Close,Widnes,WA8 4DY,53.380197,-2.76739,Halton,"Wallace-Bonner, Susan",,,Y,,Y,,,Y,,,Y,2,2,E06000006,E02002575,E00062652,23,19.0,83.0,0.90977,3.0,12.2975,0.10078
1-4651620434,2018-02-08,Y,Millbrow Care Home,North West,Halton,Mill Brow,Widnes,WA8 6QT,53.374163,-2.718612,Halton,"Wallace-Bonner, Susan",Y,Y,,,,,,Y,,,Y,4,4,E06000006,E02002576,E00062393,44,42.0,95.0,0.87049,0.0,1.1364,0.1306
1-4658761602,2018-04-30,Y,Edward Street,North West,Halton,1-3 Edward Street,Widnes,WA8 0BW,53.372573,-2.710739,Halton,"Heginbotham, Martyn",,,Y,,,Y,,Y,Y,Y,Y,0,0,E06000006,E02002576,E00062614,6,5.0,82.38768239334156,,,,
1-4695314941,2018-04-30,Y,Warrington Road,North West,Halton,102-108 Warrington Road,Widnes,WA8 0AS,53.371013,-2.713343,Halton,"Heginbotham, Martyn",,,Y,,,Y,,Y,Y,Y,Y,3,3,E06000006,E02002576,E00062614,12,11.0,92.0,0.69096,1.0,8.3333,0.24403
1-4936555377,2018-03-14,Y,Croftwood,North West,Halton,Whitchurch Way,Runcorn,WA7 5YP,53.324867,-2.708384,Weaver Vale,"Nicholls, Paul",,,Y,,Y,,,Y,Y,,Y,4,4,E06000006,E02002586,E00062582,47,32.0,69.0,0.87803,16.0,34.8096,0.12917
1-5286960494,2018-06-19,Y,Creative Support - Bredon Respite Service,North West,Halton,Lapwing Grove,Runcorn,WA7 2TJ,53.32075,-2.688425,Weaver Vale,"Leigh, Colette",,,Y,,,Y,Y,Y,Y,Y,Y,1,1,E06000006,E02002588,E00062596,4,2.0,50.0,0.96718,,,
1-7735251562,2019-11-18,Y,St Lukes Care Home,North West,Halton,Palacefields Avenue,Runcorn,WA7 2SU,53.321473,-2.694021,Weaver Vale,"Wallace-Bonner, Susan",Y,Y,,,Y,,,Y,,,,3,3,E06000006,E02002588,E00062594,60,45.0,76.0,0.86795,8.0,12.6198,0.1897
1-7880337947,2019-11-18,Y,St Patricks Care Home,North West,Halton,Crow Wood Lane,Widnes,WA8 3PN,53.376079,-2.710993,Halton,"Wallace-Bonner, Susan",Y,Y,,,Y,,,Y,,,,2,2,E06000006,E02002576,E00062620,40,37.0,92.0,0.96265,1.0,3.5355,0.0062
1-8889412856,2020-05-14,Y,Lilycross Care Centre,North West,Halton,Wilmere Lane,Widnes,WA8 5UY,53.40012,-2.733833,Halton,"Osborne, David",Y,Y,Y,,Y,Y,,Y,Y,,Y,3,3,E06000006,E02002574,E00188821,60,28.0,47.0,0.80394,16.0,25.8378,0.16785
1-112856872,2010-11-24,Y,Anderson Close,North West,Warrington,6 Anderson Close,Warrington,WA2 0PG,53.411117,-2.545056,Warrington North,"Breeze, Elizabeth",,,Y,,,Y,,,,,,2,2,E06000007,E02002596,E00063265,3,2.0,83.0,0.67604,1.0,23.5702,0.30667
1-115224949,2010-12-09,Y,Heathfield Residential Home,North West,Warrington,20-22 Alexandra Road,Warrington,WA4 2EL,53.376283,-2.559477,Warrington South,"Rowley, Paul",,,Y,,,,,Y,,,,2,2,E06000007,E02002611,E00062996,25,22.0,86.0,0.99044,1.0,2.8284,0.00125
1-121455478,2010-12-03,Y,Heathercroft Care Home,North West,Warrington,Longbarn Lane,Warrington,WA1 4QB,53.402364,-2.530851,Warrington North,"Lovelace, Susan",Y,Y,,,Y,,,Y,Y,,Y,4,4,E06000007,E02002603,E00063327,89,73.0,82.0,0.93676,3.0,3.7124,0.04686
1-121455526,2010-12-03,Y,Meadowview Care Home,North West,Warrington,Finlay Avenue,Warrington,WA5 2PN,53.380028,-2.655466,Warrington South,"Lovelace, Susan",,,Y,,Y,,,Y,Y,,,0,0,E06000007,E02002608,E00063209,41,41.0,99.17187856758343,,,,
1-121516761,2011-02-07,Y,Lilford Court,North West,Warrington,1 Lilford Court,Warrington,WA3 7JZ,53.425093,-2.533527,Warrington North,"Silver, Kate",,,Y,,,Y,Y,,Y,Y,Y,4,4,E06000007,E02002593,E00062850,8,7.0,84.0,0.93422,1.0,11.9678,0.04259
1-121516779,2011-02-07,Y,Redpoll Lane,North West,Warrington,29 Redpoll Lane,Warrington,WA3 6NP,53.420282,-2.523942,Warrington North,"Silver, Kate",,,Y,,,Y,Y,,Y,Y,Y,0,0,E06000007,E02002593,E00165709,2,2.0,96.7857365438154,,,,
1-122681170,2011-01-14,Y,Rosevilla Residential Home,North West,Warrington,Penkford Lane,Warrington,WA5 4EE,53.444768,-2.664668,Warrington North,"Nesarajah, Peter",,,Y,,Y,,,Y,,,,1,1,E06000007,E02002592,E00062889,43,27.0,63.0,0.62564,,,
1-123533933,2010-12-07,Y,Three Elms,North West,Warrington,Station Road,Warrington,WA5 2UG,53.378093,-2.663569,Warrington South,"Farebrother, Colin",,,Y,,Y,,,Y,,,,4,4,E06000007,E02002608,E00063185,60,50.0,83.0,0.80516,2.0,3.0429,0.14725
1-125862337,2011-02-15,Y,Brookfield,North West,Warrington,18 Brookfield Road,Warrington,WA13 0PZ,53.379517,-2.483348,Warrington South,"O'Reilly, Michael",,,Y,,,,,Y,,,,3,3,E06000007,E02002610,E00063137,31,23.0,74.0,0.92003,4.0,11.6308,0.07976
1-125863047,2011-02-15,Y,Westvale House,North West,Warrington,Old Hall Road,Warrington,WA5 9PA,53.400283,-2.619019,Warrington South,"O'Reilly, Michael",Y,Y,,,,,,Y,Y,,Y,5,5,E06000007,E02002599,E00063379,61,48.0,78.0,0.92958,8.0,12.3442,0.05548
1-127701694,2011-01-26,Y,Padgate House,North West,Warrington,Vulcan Close,Warrington,WA2 0HL,53.412977,-2.561012,Warrington North,"Jones, Catherine",Y,Y,,,,,,Y,,,,2,2,E06000007,E02002597,E00063264,36,21.0,58.0,0.7064,20.0,54.9972,0.18423
1-1305389591,2014-04-11,Y,Lodge Lane Nursing Home,North West,Warrington,10A Lodge Lane,Warrington,WA5 0AG,53.398891,-2.608818,Warrington South,"Sermon, Phillip",Y,Y,,,,,Y,Y,,,,4,4,E06000007,E02002602,E00062828,20,17.0,85.0,0.96335,1.0,7.0711,0.02136
1-131736725,2010-11-24,Y,Brampton Lodge,North West,Warrington,CareConcepts (Appleton) Limited,Warrington,WA4 3AH,53.363964,-2.571321,Warrington South,"Clark, Martin",Y,Y,,,Y,,,Y,Y,,Y,4,4,E06000007,E02002612,E00165712,59,56.0,94.0,0.81319,3.0,5.7685,0.02286
1-132341235,2011-01-28,Y,Heath Lodge,North West,Warrington,34 Green Lane,Warrington,WA1 4JA,53.403698,-2.555655,Warrington North,*,,,Y,,,Y,,,,,,3,3,E06000007,E02002601,E00063298,8,7.0,88.0,0.97717,1.0,12.5,0.03825
1-1351151560,2014-04-11,Y,Westleigh,North West,Warrington,109 Walton Road,Warrington,WA4 6NR,53.368973,-2.588011,Warrington South,"Sermon, Phillip",,,Y,,,,Y,Y,,,Y,3,3,E06000007,E02002613,E00063059,20,17.0,83.0,0.83067,1.0,5.7735,0.26564
1-140511566,2011-01-26,Y,Heathside,North West,Warrington,Honiton Way,Warrington,WA5 2EY,53.38656,-2.656033,Warrington South,"Sermon, Phillip",,,Y,,Y,,,Y,,,,5,5,E06000007,E02002608,E00063196,40,27.0,68.0,0.87922,7.0,18.5742,0.15421
1-140511581,2011-01-26,Y,Heathside Mews,North West,Warrington,Honiton Way,Warrington,WA5 2EY,53.38656,-2.656033,Warrington South,"Sermon, Phillip",,,Y,,Y,,,Y,,,Y,0,0,E06000007,E02002608,E00063196,25,23.0,90.09184341101034,,,,
1-140511597,2011-01-26,Y,Lucklaw Residential Care Home,North West,Warrington,Burtonwood Road,Warrington,WA5 3AN,53.399773,-2.637496,Warrington South,"Sermon, Phillip",,,Y,,,Y,,,Y,Y,Y,2,2,E06000007,E02002599,E00172890,4,4.0,88.0,0.95609,1.0,17.6777,0.06104
1-140511624,2011-01-26,Y,Warrington Community Living - 53 Twiss Green Lane Residential Care Home,North West,Warrington,53 Twiss Green Lane,Warrington,WA3 4DQ,53.458793,-2.527187,Warrington North,"Sermon, Phillip",,,Y,,,Y,,Y,Y,Y,Y,2,2,E06000007,E02002590,E00062924,4,4.0,88.0,0.88919,1.0,17.6777,0.03708
1-1442898828,2014-06-30,Y,St Mary's Continuing Care,North West,Warrington,Penny Lane,Warrington,WA5 4DS,53.441733,-2.665735,Warrington North,"Forshaw, Ian",Y,Y,,,Y,,Y,Y,Y,,Y,2,2,E06000007,E02002592,E00062889,63,63.0,100.0,0.87801,0.0,0.0,0.01176
1-1497106804,2014-06-24,Y,Burton House,North West,Warrington,26 Burtonwood Road,Warrington,WA5 3AJ,53.396165,-2.63308,Warrington South,"Khan, Samia",,,Y,Y,,Y,Y,,,,Y,2,2,E06000007,E02002599,E00172882,6,8.0,125.0,0.88973,2.0,35.3553,0.12973
1-1535538406,2014-08-18,Y,Belong Warrington Care Village,North West,Warrington,Loushers Lane,Warrington,WA4 6RX,53.377045,-2.582516,Warrington South,"McCann, Stacey",Y,Y,,,Y,,,Y,Y,,Y,4,4,E06000007,E02002606,E00188824,73,70.0,97.0,0.97499,2.0,2.3727,0.01434
1-1728028103,2015-02-05,Y,Arlington House Residential Care Home,North West,Warrington,88 Ackers Road,Warrington,WA4 2EA,53.375365,-2.563072,Warrington South,"Luthra, Gita",,,Y,,Y,,,Y,,,,3,3,E06000007,E02002612,E00063335,27,24.0,90.0,0.98677,3.0,10.6917,0.00408
1-1958383565,2015-03-02,Y,Woodleigh,North West,Warrington,Callands Road,Warrington,WA5 9RJ,53.41255,-2.616595,Warrington North,"Osborne, David",,,Y,,Y,,Y,Y,Y,Y,Y,3,3,E06000007,E02002598,E00063368,47,29.0,62.0,0.92454,23.0,48.8127,0.04294
1-2003854236,2015-04-02,Y,The Cottage,North West,Warrington,Higher House Farm,Warrington,WA13 0PF,53.373549,-2.498491,Warrington South,"Russell, Rachelle",,,Y,,,Y,,,,,,1,1,E06000007,E02002610,E00063139,2,2.0,100.0,0.91293,,,
1-202465124,2011-03-22,Y,U&I Care Limited,North West,Warrington,15 Archers Green,Warrington,WA5 1XS,53.390237,-2.632467,Warrington South,"Khan, Samia",,,Y,,,Y,,,,,,3,3,E06000007,E02002605,E00063048,3,3.0,100.0,0.62517,1.0,33.3333,0.17589
1-210070235,2011-04-12,Y,Keate House Residential Home,North West,Warrington,9 Brookfield Road,Lymm,WA13 0QL,53.381374,-2.482196,Warrington South,"Clarkson, Malcolm",,,Y,,Y,,,Y,,,,4,4,E06000007,E02002610,E00063136,54,44.0,82.0,0.85537,2.0,2.7778,0.05662
1-2171922635,2015-08-13,Y,Marlcroft,North West,Warrington,746 Warrington Road,Warrington,WA3 6AH,53.420396,-2.532761,Warrington North,"Breeze, Elizabeth",,,Y,,,Y,,,,,,1,1,E06000007,E02002593,E00165708,5,5.0,100.0,0.93745,,,
1-2259093098,2015-11-19,Y,Riverside Point,North West,Warrington,26-29 Kerridge Drive,Warrington,WA1 2GN,53.392507,-2.576532,Warrington North,"Russell, Rachelle",,,Y,,,Y,,,,Y,Y,2,2,E06000007,E02002606,E00062960,8,8.0,100.0,0.99924,0.0,0.0,0.00022
1-2266140150,2016-05-16,Y,St Oswalds,North West,Warrington,12 Golborne Road,Warrington,WA2 8SZ,53.431899,-2.59779,Warrington North,"Southall, Natasha",Y,Y,,,,,,Y,,,,5,5,E06000007,E02002592,E00173154,41,28.0,69.0,0.81028,14.0,34.8618,0.1975
1-2598697995,2016-04-22,Y,Thelwall Grange Care Home,North West,Warrington,Weaste Lane,Warrington,WA4 3JJ,53.37356,-2.513267,Warrington South,"Evans, Robert",,,Y,,Y,,,Y,Y,,Y,4,4,E06000007,E02002613,E00188794,47,44.0,94.0,0.95789,4.0,8.6861,0.02717
1-2622347440,2016-06-08,Y,Three Bridges Nursing & Residential Home,North West,Warrington,Nook Lane,Warrington,WA4 1NT,53.382319,-2.552611,Warrington South,"Knight, Hayden",Y,Y,,,Y,,,Y,,,Y,2,2,E06000007,E02002609,E00063060,53,45.0,85.0,0.94679,3.0,5.3367,0.01251
1-278297558,2011-08-03,Y,London and Manchester Healthcare Limited,North West,Warrington,Gainsborough House Nursing Home,Warrington,WA4 6BZ,53.374201,-2.59593,Warrington South,"Fletcher, Paul",Y,Y,,,Y,,,Y,,,,3,3,E06000007,E02002607,E00188818,72,70.0,97.0,0.7791,2.0,2.7778,0.26896
1-2844757712,2016-09-30,Y,Green Park Care Home,North West,Warrington,Southwold Crescent,Warrington,WA5 3JS,53.392281,-2.663279,Warrington South,"Knight, Hayden",Y,Y,,,Y,,,Y,,,,4,4,E06000007,E02002604,E00063008,103,76.0,73.0,0.93717,15.0,14.3019,0.06916
1-2956501694,2016-11-08,Y,Holcroft Grange Residential Care Home,North West,Warrington,Jackson Avenue,Warrington,WA3 4DZ,53.451645,-2.525547,Warrington North,"Nicholls, Paul",,,Y,,,,,Y,Y,,,4,4,E06000007,E02002591,E00062903,40,36.0,90.0,0.74674,5.0,12.0761,0.24984
1-2956628281,2016-11-08,Y,Westy Hall Residential Care Home,North West,Warrington,Marsden Avenue,Warrington,WA4 1UB,53.384811,-2.554176,Warrington South,"Nicholls, Paul",,,Y,,,,,Y,Y,,,4,4,E06000007,E02002609,E00063062,42,36.0,87.0,0.86033,2.0,4.5592,0.11821
1-3072747912,2016-12-21,Y,Charlotte House,North West,Warrington,21 Charlotte Grove,Warrington,WA5 8GJ,53.397413,-2.631957,Warrington South,"Khan, Samia",,,Y,Y,,Y,Y,,,Y,Y,2,2,E06000007,E02002599,E00172882,2,2.0,75.0,0.57405,1.0,35.3553,0.06816
1-3072862711,2016-12-21,Y,Field View,North West,Warrington,179a Hood Lane North,Warrington,WA5 1ET,53.390954,-2.626162,Warrington South,"Khan, Samia",,,Y,Y,,Y,Y,,,Y,Y,1,1,E06000007,E02002605,E00063038,5,8.0,160.0,0.80909,,,
1-3072862970,2016-12-21,Y,Oak View,North West,Warrington,179b Hood Lane North,Warrington,WA5 1ET,53.390954,-2.626162,Warrington South,"Khan, Samia",,,Y,Y,,Y,Y,,,Y,Y,2,2,E06000007,E02002605,E00063038,5,6.0,130.0,0.84558,2.0,42.4264,0.0516
1-3116296157,2017-01-31,Y,Birch Court Care Home,North West,Warrington,Egerton Street,Warrington,WA1 2DF,53.389389,-2.580113,Warrington North,"Hall, Antony",Y,Y,,,Y,,,Y,,,,4,4,E06000007,E02002606,E00062963,150,90.0,60.0,0.87392,17.0,11.253,0.06551
1-3121937093,2017-01-31,Y,Summerville Care Home,North West,Warrington,Hill Top Road,Warrington,WA4 2EF,53.374552,-2.558612,Warrington South,"Hall, Antony",Y,Y,,,,,,Y,Y,,,6,6,E06000007,E02002612,E00063335,45,33.0,73.0,0.93198,5.0,12.0082,0.04591
1-319278933,2011-10-31,Y,Callands Care Home,North West,Warrington,Callands Road,Warrington,WA5 9TS,53.409645,-2.620269,Warrington North,"Hall, Antony",Y,Y,,,Y,,,Y,Y,,Y,7,7,E06000007,E02002599,E00063356,120,107.0,89.0,0.91752,5.0,3.8404,0.06982
1-3495667066,2017-02-17,Y,Winwick Park,North West,Warrington,29 Fleming Drive,Warrington,WA2 8XP,53.429415,-2.601894,Warrington North,"Russell, Rachelle",,,Y,,,Y,,,,Y,,1,1,E06000007,E02002592,E00173153,3,2.0,67.0,0.91293,,,
1-4184362778,2017-08-23,Y,Whittle Hall House Care Residence,North West,Warrington,Littledale Road,Warrington,WA5 3DX,53.397941,-2.647425,Warrington South,"Fletcher, Paul",Y,Y,,,Y,,Y,Y,,,,3,3,E06000007,E02002598,E00188853,74,62.0,84.0,0.98426,17.0,22.491,0.01578
1-430826406,2012-06-25,Y,Cheshire Grange,North West,Warrington,Booths Hill Road,Lymm,WA13 0EG,53.379371,-2.495298,Warrington South,"O'Reilly, Michael",Y,Y,,,Y,,,Y,Y,,,2,2,E06000007,E02002610,E00063132,50,44.0,89.0,0.98315,2.0,4.2426,0.00355
1-475106897,2012-09-17,Y,The Old Rectory Grappenhall Limited,North West,Warrington,Church Lane,Warrington,WA4 3EP,53.37208,-2.545008,Warrington South,"Lawrence, Elizabeth",Y,Y,,,,,,Y,,,Y,4,4,E06000007,E02002611,E00062978,39,31.0,80.0,0.87221,6.0,16.1321,0.1421
1-509898627,2012-11-23,Y,Bright Futures Care Ltd,North West,Warrington,Bridgewell House,Warrington,WA4 2BP,53.375312,-2.564905,Warrington South,"Russell, Rachelle",,,Y,,,Y,,,,Y,Y,0,0,E06000007,E02002612,E00063330,8,7.0,91.29744747393548,,,,
1-5206665743,2018-11-15,Y,Woodville Place,North West,Warrington,9 & 10 Cottesmore Close,Warrington,WA5 3UN,53.403082,-2.650466,Warrington South,"Russell, Rachelle",,,Y,,,Y,,,,Y,Y,2,2,E06000007,E02002598,E00188891,4,4.0,88.0,0.99908,1.0,17.6777,0.0
1-581494553,2013-01-18,Y,Victoria House,North West,Warrington,27 Victoria Road,Warrington,WA4 2EN,53.376347,-2.557238,Warrington South,"Ghai, Sonia",,,Y,,Y,,Y,Y,,,Y,4,4,E06000007,E02002611,E00062996,30,19.0,63.0,0.98185,4.0,13.8778,0.01106
1-6649514070,2019-04-11,Y,Lakenheath,North West,Warrington,18 & 20 Lakenheath Crescent,Warrington,WA5 3UE,53.402927,-2.652539,Warrington South,"Russell, Rachelle",,,Y,,,Y,,,,Y,Y,1,1,E06000007,E02002598,E00188891,4,4.0,100.0,0.99806,,,
1-700814442,2013-05-28,Y,The Old Vicarage Nursing and Residential Care Centre,North West,Warrington,Fir Tree Lane,Warrington,WA5 4NN,53.432895,-2.646406,Warrington North,"Rhodes, Anne",Y,Y,,,Y,,,Y,,,Y,5,5,E06000007,E02002592,E00062878,60,54.0,91.0,0.88678,5.0,7.6012,0.06037
1-8428377980,2020-03-10,Y,Cromwell Court,North West,Warrington,76 Church Street,Warrington,WA1 2TH,53.390638,-2.583784,Warrington North,"Rhodes, Anne",Y,Y,,,Y,,,Y,,,Y,2,2,E06000007,E02002606,E00188940,67,58.0,87.0,0.96086,8.0,12.6646,0.04964
1-8577172494,2020-03-19,Y,Sandycroft,North West,Warrington,Brook Lane,Warrington,WA3 6DT,53.406011,-2.508694,Warrington North,"Russell, Rachelle",,,Y,,,Y,,,,Y,Y,1,1,E06000007,E02002591,E00063302,5,5.0,100.0,0.99908,,,
1-9193327091,2020-07-20,Y,High Peak Residential and Nursing Home,North West,Warrington,Main Lane,Warrington,WA3 4AZ,53.455892,-2.560312,Warrington North,"O'Connor, Sheila",Y,Y,,,Y,,,Y,,,,3,3,E06000007,E02002590,E00062897,33,27.0,82.0,0.88813,2.0,6.0606,0.12223
1-9339612765,2020-08-07,Y,Rivenhall,North West,Warrington,"8,10, 12 Rivenhall Close",Warrington,WA5 3UH,53.404179,-2.653837,Warrington South,"Russell, Rachelle",,,Y,,,Y,,,,,,1,1,E06000007,E02002598,E00188831,6,4.0,67.0,0.99652,,,
1-9455778719,2020-09-25,Y,Brockenhurst,North West,Warrington,17 Delphfields Road,Warrington,WA4 5BY,53.362778,-2.580969,Warrington South,"Amri, Sharron",,,Y,Y,,,Y,,,,Y,1,1,E06000007,E02002612,E00062797,5,4.0,80.0,0.99908,,,
1-110316780,2010-11-18,Y,Moorland View Care Home,North West,Blackburn with Darwen,Moorland View,Darwen,BB3 0DX,53.703441,-2.466014,Rossendale and Darwen,"Lievesley, Gareth",,,Y,,,,,Y,,,,5,5,E06000008,E02002630,E00063744,32,30.0,94.0,0.95019,1.0,3.8273,0.06192
1-112232631,2011-01-07,Y,Haydock Nursing and Residential Care Home,North West,Blackburn with Darwen,Pleckgate Road,Blackburn,BB1 8QW,53.771123,-2.485121,Blackburn,"Holden, Margaret",Y,Y,,,Y,,,Y,,,,4,4,E06000008,E02002615,E00063700,50,46.0,92.0,0.82609,2.0,3.0,0.21758
1-112259716,2011-01-05,Y,Franciscan Convent Blackburn,North West,Blackburn with Darwen,26 East Park Road,Blackburn,BB1 8BB,53.756068,-2.492578,Blackburn,"O'Gorman, Joan",,,Y,,,,,Y,,,,6,6,E06000008,E02002618,E00063740,13,8.0,64.0,0.93844,2.0,15.8892,0.13227
1-112303658,2010-12-23,Y,St James House,North West,Blackburn with Darwen,St James' Crescent,Darwen,BB3 0EY,53.701401,-2.463644,Rossendale and Darwen,*,,,Y,,Y,,,Y,Y,Y,,8,8,E06000008,E02002630,E00063755,30,26.0,86.0,0.97403,3.0,8.6258,0.02729
1-113556798,2010-12-22,Y,Birchfield Residential Care Home,North West,Blackburn with Darwen,9a-11 Gorse Road,Blackburn,BB2 6LY,53.749233,-2.508557,Blackburn,*,,,Y,,,,,Y,,,,4,4,E06000008,E02002619,E00063459,24,22.0,91.0,0.95834,2.0,6.25,0.04407
1-113702249,2011-01-19,Y,Magdalene House,North West,Blackburn with Darwen,10-14 Shear Bank Road,Blackburn,BB1 8AP,53.753935,-2.490458,Blackburn,*,Y,Y,,,,,,Y,Y,,,3,3,E06000008,E02002618,E00181526,52,44.0,84.0,0.69014,5.0,8.6716,0.0995
1-114644269,2011-05-03,Y,Almond Villas,North West,Blackburn with Darwen,3 Dukes Brow,Blackburn,BB2 6EX,53.752472,-2.496552,Blackburn,"Hartey, Michael",,,Y,,,,Y,,,,Y,3,3,E06000008,E02002616,E00063454,14,7.0,50.0,0.77193,6.0,39.7697,0.23662
1-117591429,2011-01-04,Y,Queens Lodge Nursing Home,North West,Blackburn with Darwen,Haslingden Road,Blackburn,BB2 3HQ,53.736658,-2.469141,Blackburn,"Massouras, Anthony",Y,Y,,,,,,Y,Y,,,1,1,E06000008,E02002625,E00063668,40,35.0,88.0,0.59398,,,
1-120302420,2010-12-15,Y,RNID Action on Hearing Loss Fosse Bank House,North West,Blackburn with Darwen,1-6 Fosse Bank Court,Blackburn,BB2 3UB,53.726033,-2.466413,Blackburn,"Ford, Sharon",,,Y,,,Y,Y,,Y,Y,Y,3,3,E06000008,E02002625,E00063528,8,5.0,62.0,0.98418,3.0,33.0719,0.01368
