msoa,MC: Care home with nursing,MC: Care home without nursing,MC: Children's home,MC: General hospital,MC: Home or hostel,MC: Mental health hospital or unit,MC: Other home,MC: Other hospital,Other: Approved premises,Other: Defence,Other: Detention centres,Other: Education,Other: Prison service,Other: Religious,Other: Staff/Worker accommodation,Other: Temporary accommodation,total
E02001066,3,0,0,0,0,1,1,0,0,0,0,8,0,1,4,2,20
E02001067,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02001068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02001069,1,0,0,0,0,0,0,0,0,0,0,3,1,0,1,2,8
E02001070,1,2,0,0,0,0,0,0,0,0,0,18,0,0,1,2,24
E02001072,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,7
E02001073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02001074,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9
E02001075,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02001076,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,2,11
E02001077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02001078,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
E02001079,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
E02001080,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
E02001081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02001082,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,5
E02001083,1,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,6
E02001084,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3
E02001085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02001086,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6
E02001087,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
E02001088,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
E02001089,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
E02001090,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
E02001091,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02001092,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
E02001093,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4
E02001094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
E02001095,1,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,6
E02001096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
E02001097,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8
E02001098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02001099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
E02001100,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
E02001101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02001102,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
E02001103,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4
E02001104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02001105,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02001106,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
E02001107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
E02001108,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02001109,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4
E02001110,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02001111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
E02001112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02001113,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,6
E02001114,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02001115,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,5
E02001116,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02001117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
E02001118,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02001119,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
E02001121,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
E02001123,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
E02001124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02001125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
E02001126,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02001127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02001128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02001129,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02001130,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
E02001131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02001132,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
E02001133,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02001134,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
E02001135,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5
E02001136,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02001137,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02001138,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
E02001139,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4
E02001140,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5
E02001141,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,6,11
E02001142,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02001143,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
E02001144,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
