area,household residents,communal residents,msoa
E00024376,449,0,E02001005
E00024377,329,0,E02001005
E00024378,565,0,E02001005
E00024379,408,0,E02001005
E00024380,359,0,E02001005
E00024381,375,0,E02001005
E00024383,526,0,E02001012
E00024384,334,0,E02001005
E00024385,378,0,E02001005
E00024386,469,0,E02001010
E00024387,525,70,E02001005
E00024388,349,0,E02001005
E00024389,368,0,E02001010
E00024391,240,0,E02001010
E00024392,528,0,E02001010
E00024394,278,0,E02001000
E00024395,310,0,E02001000
E00024396,311,0,E02001000
E00024397,262,68,E02001000
E00024398,434,58,E02001000
E00024399,338,0,E02001000
E00024400,305,0,E02001005
E00024401,541,0,E02001000
E00024402,314,60,E02001000
E00024403,206,0,E02001005
E00024404,265,0,E02001000
E00024405,493,0,E02000994
E00024406,469,0,E02000994
E00024407,528,0,E02000999
E00024408,490,23,E02000999
E00024409,490,29,E02000988
E00024410,528,0,E02000994
E00024411,466,19,E02000988
E00024412,330,0,E02000994
E00024413,518,0,E02000994
E00024416,200,0,E02000999
E00024417,410,0,E02000994
E00024418,331,0,E02000994
E00024419,389,0,E02000988
E00024420,293,0,E02000994
E00024421,301,0,E02000994
E00024422,490,0,E02000988
E00024423,423,0,E02000999
E00024424,287,0,E02000994
E00024425,299,0,E02000999
E00024426,290,0,E02000994
E00024427,276,0,E02000994
E00024428,363,0,E02000994
E00024429,439,2,E02000999
E00024430,249,0,E02000994
E00024431,289,0,E02000994
E00024432,145,0,E02000999
E00024433,255,22,E02000999
E00024434,411,0,E02000999
E00024435,286,0,E02000999
E00024436,374,2,E02000999
E00024437,328,0,E02000999
E00024438,300,0,E02000999
E00024439,182,0,E02000999
E00024440,266,2,E02000999
E00024441,235,2,E02000999
E00024442,320,0,E02001006
E00024443,481,0,E02001006
E00024444,243,0,E02001009
E00024445,376,0,E02001004
E00024446,442,1,E02001004
E00024447,501,5,E02001001
E00024448,476,0,E02001004
E00024449,361,0,E02001001
E00024450,501,0,E02001006
E00024451,349,0,E02001004
E00024452,395,5,E02001001
E00024453,391,0,E02001006
E00024454,447,0,E02001006
E00024455,332,8,E02001006
E00024456,388,92,E02001001
E00024457,328,0,E02001006
E00024458,224,0,E02001006
E00024459,454,0,E02001006
E00024460,346,0,E02001004
E00024461,418,0,E02001009
E00024462,309,0,E02001006
E00024463,387,0,E02001006
E00024464,300,0,E02001009
E00024465,329,0,E02001009
E00024466,298,0,E02001009
E00024467,284,0,E02001006
E00024468,324,0,E02001006
E00024469,367,0,E02001009
E00024470,415,0,E02001009
E00024471,245,0,E02001009
E00024472,326,0,E02001006
E00024473,310,0,E02001009
E00024474,250,0,E02001009
E00024475,394,0,E02001009
E00024476,318,0,E02001009
E00024477,322,0,E02001009
E00024478,379,0,E02001009
E00024479,250,0,E02001009
E00024480,273,0,E02001009
E00024481,344,0,E02001003
E00024482,326,0,E02001003
E00024483,242,0,E02001003
E00024484,496,0,E02001001
E00024485,444,0,E02001009
E00024486,229,12,E02001001
E00024487,392,0,E02001001
E00024488,290,0,E02001003
E00024489,309,0,E02001003
E00024490,259,0,E02001003
E00024491,336,0,E02001003
E00024492,296,0,E02001003
E00024493,317,50,E02001001
E00024494,281,0,E02001003
E00024495,285,0,E02001003
E00024496,266,0,E02001003
E00024497,316,33,E02001003
E00024498,434,0,E02001003
E00024499,426,0,E02001001
E00024500,319,0,E02001003
E00024501,282,0,E02001003
E00024502,478,0,E02001001
E00024503,414,0,E02001003
E00024504,447,0,E02001009
E00024505,552,2,E02001009
E00024506,419,2,E02001009
E00024507,332,0,E02001003
E00024508,255,0,E02001009
E00024509,250,0,E02001009
E00024510,322,0,E02000995
E00024511,369,0,E02000995
E00024512,316,0,E02000995
E00024513,334,0,E02000995
E00024514,304,0,E02000995
E00024515,334,0,E02000995
E00024516,422,0,E02000995
E00024517,287,0,E02001001
E00024518,336,0,E02000995
E00024519,311,0,E02001001
E00024520,363,0,E02000995
E00024521,279,0,E02000995
E00024522,277,0,E02000995
E00024523,314,0,E02000995
E00024524,265,0,E02000995
E00024525,270,0,E02000995
E00024526,309,0,E02000995
E00024527,347,0,E02001001
E00024528,324,0,E02001001
