area,<4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85>
E00024141,27,30,36,28,14,10,24,32,26,25,24,25,12,13,8,12,9,10
E00024142,18,12,21,18,9,13,21,19,17,24,19,11,16,13,12,11,12,4
E00024143,20,17,28,24,31,29,21,20,24,19,33,17,15,11,16,9,7,5
E00024144,11,17,18,13,11,9,16,16,26,17,22,21,18,14,17,6,6,5
E00024145,20,23,29,25,15,14,28,20,20,26,34,26,27,11,14,9,16,12
E00024146,14,22,25,10,7,7,8,11,20,24,16,22,18,17,31,25,14,5
E00024147,7,12,16,9,14,15,14,11,20,12,26,36,16,27,31,21,12,7
E00024148,16,29,37,25,17,24,20,26,19,23,46,21,25,11,11,2,4,2
E00024150,10,15,16,15,6,6,8,18,15,18,14,20,20,16,20,9,5,5
E00024151,14,19,25,26,16,15,14,29,22,22,32,22,15,12,12,5,0,0
E00024152,41,39,26,22,14,27,23,35,18,13,14,14,15,8,11,8,1,2
E00024153,20,26,31,23,22,21,24,24,17,22,25,19,12,7,9,8,7,3
E00024154,16,23,21,14,19,18,15,28,19,27,25,22,18,8,15,9,20,39
E00024155,15,24,19,24,24,18,20,14,23,23,27,19,14,11,7,10,3,5
E00024156,16,29,35,26,12,17,24,20,30,22,47,29,15,21,9,11,5,4
E00024157,27,35,37,43,24,22,29,30,29,34,23,10,10,13,6,2,10,12
E00024158,22,40,30,32,12,20,22,41,14,25,20,19,12,10,9,4,6,2
E00024159,6,4,10,12,11,4,8,7,6,11,15,19,23,24,27,24,22,20
E00024160,34,24,14,21,17,28,29,25,20,18,23,17,18,8,5,10,9,4
E00024161,24,20,21,21,20,25,28,26,28,26,23,20,24,7,11,11,1,5
E00024162,23,24,15,16,14,15,22,21,20,22,28,30,17,9,13,10,6,4
E00024163,18,18,21,26,12,18,17,37,17,16,19,9,12,9,10,7,10,2
E00024164,24,21,23,23,24,25,29,28,30,32,25,43,28,10,10,4,3,7
E00024165,7,12,10,3,4,7,16,9,10,6,4,13,10,12,14,8,24,12
E00024166,23,18,22,15,22,13,19,17,27,31,18,24,18,15,18,17,18,19
E00024167,14,15,19,14,18,11,13,16,14,17,20,32,23,23,23,20,16,16
E00024168,17,18,10,6,14,22,14,11,19,25,20,20,14,14,18,10,17,11
E00024169,18,13,5,7,19,16,11,19,9,7,18,15,16,6,8,8,1,25
E00024170,17,9,15,24,16,17,13,19,15,11,11,26,14,15,17,16,8,14
E00024171,20,18,22,27,20,19,21,31,22,34,28,28,18,27,25,21,13,16
E00024172,20,13,19,20,17,25,28,15,33,17,23,16,21,13,8,4,3,1
E00024173,14,9,9,9,14,13,18,8,22,20,11,17,17,10,8,8,6,21
E00024175,30,28,23,15,18,25,25,21,25,17,19,18,23,3,17,8,9,7
E00024176,10,24,19,24,20,7,7,13,25,27,36,26,18,17,17,9,4,9
E00024177,21,24,34,33,17,17,24,21,18,36,44,40,29,14,8,3,1,0
E00024178,20,26,20,25,13,14,20,25,17,22,39,34,20,20,17,8,8,0
E00024179,10,17,16,18,17,14,13,15,26,30,28,25,26,26,28,15,8,10
E00024180,16,12,19,18,12,16,26,24,17,29,26,17,27,10,7,13,3,2
E00024181,7,9,11,17,22,9,6,8,12,10,25,24,20,18,36,21,8,5
E00024182,13,8,13,14,6,13,13,10,11,9,25,13,17,22,30,18,6,13
E00024183,19,23,33,25,21,21,26,24,30,37,50,37,24,15,23,12,5,6
E00024184,27,14,22,18,12,16,18,14,14,16,30,27,13,9,20,23,9,10
E00024185,7,3,8,5,9,4,8,11,6,11,12,20,18,21,20,18,23,8
E00024186,8,21,17,14,7,12,19,18,12,18,25,25,25,18,30,20,12,6
E00024187,17,19,26,16,18,13,17,26,15,18,23,20,23,15,19,18,15,7
E00024188,15,17,25,8,10,10,12,17,18,28,23,18,14,14,19,24,21,48
E00024190,6,16,6,10,2,3,8,4,16,13,16,9,16,17,34,40,18,12
E00024191,11,23,26,17,15,5,17,14,18,25,10,11,12,13,23,29,15,7
E00024192,40,38,33,27,18,62,40,44,30,29,25,25,22,12,27,9,9,4
E00024193,19,28,17,25,12,20,28,20,15,26,30,27,22,16,10,15,14,11
E00024194,10,11,11,12,22,12,15,16,15,15,30,24,21,15,26,16,6,10
E00024195,11,9,8,15,17,4,15,11,10,20,20,20,19,16,34,19,8,22
E00024196,9,14,13,8,8,9,21,17,17,13,14,21,20,24,11,17,6,5
E00024197,17,11,8,21,13,26,12,13,12,21,26,25,18,25,20,14,6,3
E00024198,12,12,11,6,14,16,11,13,13,17,25,21,26,20,27,16,25,8
E00024200,8,11,6,9,17,23,14,19,17,12,27,24,16,17,20,16,21,27
E00024201,8,20,17,8,14,14,16,16,19,20,24,23,23,10,17,21,25,16
E00024202,14,17,24,12,29,16,6,22,20,17,34,24,23,21,19,18,9,6
E00024203,14,23,16,17,13,17,11,12,24,34,23,19,18,19,24,14,9,6
E00024204,11,21,21,9,7,7,8,17,13,19,24,28,7,8,20,14,7,16
E00024205,19,12,13,13,17,25,19,25,9,13,24,21,14,19,10,5,9,6
E00024206,10,15,12,9,10,5,16,16,11,19,21,17,24,26,13,17,4,7
E00024207,17,24,21,16,22,16,27,21,22,13,29,27,30,23,18,4,6,5
E00024208,28,39,31,25,27,35,39,33,42,41,47,36,18,27,32,22,12,17
E00024210,16,10,11,13,19,16,23,13,25,15,23,25,24,16,18,16,9,11
E00024211,16,20,20,16,10,18,21,22,19,16,20,26,20,18,18,13,12,9
E00024212,10,16,11,14,11,16,20,15,17,20,24,17,17,16,21,5,7,6
E00024213,8,21,16,13,11,9,14,15,12,25,23,20,14,16,14,8,7,3
E00024215,23,21,19,17,20,28,21,22,28,17,25,21,23,12,14,30,13,24
E00024216,35,37,40,35,20,29,29,31,30,21,35,27,15,11,15,11,5,0
E00024217,20,17,20,19,14,27,28,18,16,12,31,18,19,20,23,8,5,2
E00024218,16,18,11,8,12,38,26,20,25,15,20,26,21,8,11,5,2,0
E00024219,25,41,44,35,32,16,28,46,38,46,47,50,32,25,28,11,2,3
E00024220,6,14,11,3,11,18,21,14,12,9,8,21,6,5,5,1,2,4
E00024221,8,7,8,8,16,16,11,14,15,12,15,19,21,14,13,12,3,6
E00024222,21,24,26,24,25,37,39,34,27,37,26,24,20,12,19,5,4,3
E00024223,24,34,26,16,32,45,36,25,24,37,36,29,27,17,9,9,5,4
E00024224,12,13,13,22,21,22,20,20,24,25,31,25,15,12,20,13,10,5
E00024225,26,40,41,39,26,27,28,30,50,34,44,34,28,22,13,6,3,6
E00024226,6,7,4,11,13,11,17,10,14,11,21,21,22,10,9,14,5,3
E00024227,6,11,2,11,10,23,8,14,9,18,25,33,18,18,18,9,9,11
E00024228,16,18,22,12,14,15,23,16,25,21,22,25,22,14,30,23,15,24
E00024229,16,21,24,21,13,16,24,13,14,17,24,29,23,16,17,12,8,4
E00024230,8,13,13,10,8,12,10,11,3,14,22,30,15,20,18,23,18,16
E00024231,14,11,15,17,17,15,15,24,18,21,19,15,13,16,8,6,2,2
E00024232,6,8,11,9,5,6,11,4,15,9,12,16,16,19,21,20,17,13
E00024233,21,10,16,17,18,20,13,24,11,31,25,21,18,14,16,21,14,7
E00024234,14,16,24,15,16,8,16,21,21,18,28,24,26,22,28,15,8,3
E00024235,27,33,41,35,22,14,27,27,26,27,20,20,13,20,19,11,12,8
E00024236,14,15,15,19,13,35,21,18,12,19,27,16,13,15,24,28,18,11
E00024237,15,18,17,12,11,15,7,17,14,21,14,23,20,19,15,16,17,5
E00024238,9,13,5,8,6,19,30,7,8,8,16,21,20,22,51,35,32,44
E00024239,10,14,17,20,11,14,17,13,22,17,25,28,29,20,25,21,21,11
E00024240,7,8,10,8,9,12,18,12,10,15,15,22,28,20,21,20,6,9
E00024241,18,17,15,12,10,27,20,17,27,20,18,9,15,12,11,8,8,5
E00024242,8,8,9,6,6,7,7,7,9,7,15,17,22,16,38,30,34,19
E00024243,13,13,11,8,5,15,13,19,13,13,18,14,21,19,24,36,21,8
E00024244,9,16,13,11,13,21,21,14,11,12,20,15,12,21,13,28,5,13
E00024245,10,9,12,3,5,5,19,10,15,11,15,25,16,14,23,10,5,8
E00024246,9,8,11,10,11,7,12,12,6,15,22,24,26,19,35,23,18,16
E00024247,5,9,18,7,9,8,17,6,12,16,23,15,23,27,29,14,12,12
E00024248,4,11,12,14,11,6,10,12,10,14,27,18,24,31,32,21,15,11
E00024249,16,21,17,21,13,23,18,27,18,24,28,33,11,12,9,14,7,2
E00024250,10,18,22,28,5,7,13,22,15,28,14,18,17,17,26,25,18,3
E00024251,10,16,17,18,12,12,7,7,19,25,29,25,19,22,26,23,12,14
E00024252,16,10,20,28,18,16,19,18,21,26,25,37,20,17,25,13,12,6
E00024253,10,18,20,13,13,8,24,17,20,10,17,18,15,11,7,10,4,9
E00024254,16,11,14,10,11,15,14,22,9,14,7,15,21,15,9,6,2,1
E00024255,12,16,14,11,26,31,13,24,16,20,19,26,16,15,6,5,6,4
E00024256,33,51,38,32,24,24,31,26,20,26,13,20,16,6,7,7,2,1
E00024257,33,31,31,18,18,21,29,16,20,26,20,18,3,8,5,1,1,3
E00024258,21,21,24,17,12,16,18,17,14,24,23,14,23,8,8,8,8,2
E00024259,17,14,24,16,9,10,10,16,24,22,21,27,24,24,25,20,9,4
E00024260,9,8,9,13,15,7,4,13,16,16,25,20,20,9,13,11,9,10
E00024261,9,15,22,18,16,3,7,12,21,18,26,25,20,36,53,20,2,1
E00024262,7,12,18,21,9,11,10,19,9,17,18,37,20,12,28,17,16,6
E00024263,21,28,32,15,15,16,20,21,22,23,37,24,18,23,17,8,8,7
E00024264,10,15,16,15,12,11,12,25,11,16,21,20,25,16,13,15,23,13
E00024265,4,9,7,17,15,7,6,7,14,20,24,24,19,21,24,19,13,18
E00024266,8,11,12,25,23,18,22,15,14,18,31,21,18,4,21,10,7,2
E00024267,15,23,15,11,9,15,17,20,24,11,17,24,21,13,14,12,10,11
E00024268,5,10,14,15,15,5,6,12,9,24,15,15,18,17,21,19,30,18
E00024269,8,14,9,9,8,19,14,14,20,16,26,26,18,15,23,15,9,15
E00024270,9,16,14,6,5,10,11,10,24,14,15,14,15,19,18,32,23,14
E00024271,13,14,13,8,11,17,24,10,8,10,22,12,8,10,23,7,7,9
E00024272,13,4,11,3,4,8,16,7,6,6,8,12,22,30,13,16,20,14
E00024273,8,9,10,12,12,8,7,14,16,19,15,13,6,7,13,22,13,17
E00024274,10,17,19,7,8,9,14,19,20,17,18,16,13,16,23,26,25,20
E00024275,14,25,17,16,10,18,15,16,12,25,19,17,8,7,9,5,2,5
E00024276,35,59,48,34,16,24,27,33,21,25,20,16,20,3,7,3,3,1
E00024277,7,16,16,15,7,16,16,11,7,17,16,24,20,27,39,26,14,10
E00024278,14,17,25,21,32,21,20,20,18,17,30,21,21,13,16,14,11,7
E00024279,8,11,16,7,7,12,13,16,13,9,21,26,11,16,16,15,7,12
E00024280,20,49,46,39,23,17,22,41,36,30,24,23,19,10,6,3,5,3
E00024281,18,42,47,43,26,20,33,30,42,27,20,19,17,16,10,4,3,2
E00024282,23,28,18,28,14,29,22,26,24,29,28,42,21,14,21,10,4,2
E00024283,22,28,15,27,16,15,25,24,20,23,14,14,3,7,5,1,3,1
E00024284,33,42,36,36,19,14,25,24,29,18,19,15,26,12,11,2,6,3
E00024285,5,10,8,12,8,9,10,21,12,22,20,23,28,18,22,27,19,58
E00024286,20,28,18,12,15,14,30,17,18,23,20,22,20,15,16,9,10,6
E00024287,22,35,29,30,22,19,25,24,33,16,15,17,13,5,15,4,7,4
E00024288,20,25,43,30,21,17,31,27,34,22,26,27,28,10,11,3,8,1
E00024289,21,15,17,12,15,29,27,16,18,14,30,20,30,18,16,9,4,13
E00024290,5,8,6,8,4,8,6,12,13,12,19,22,10,14,16,19,18,36
E00024291,21,16,23,8,13,13,21,22,14,19,12,25,15,18,23,10,14,3
E00024292,12,24,19,20,10,12,23,26,19,19,19,23,13,9,12,7,8,0
E00024293,19,19,14,12,13,19,23,27,13,13,11,26,29,20,22,16,8,6
E00024294,14,17,24,7,15,23,32,30,16,20,26,19,26,11,14,7,12,2
E00024295,22,13,23,15,14,26,21,12,18,22,24,25,14,22,23,17,15,12
E00024296,9,12,17,7,5,7,5,15,16,12,18,22,20,19,28,12,23,7
E00024297,15,25,22,26,10,24,24,16,19,22,21,15,7,3,13,8,6,1
E00024298,14,24,29,21,21,12,20,23,20,21,16,22,13,25,13,6,9,1
E00024299,9,12,18,10,12,8,11,15,17,6,15,14,25,21,30,15,10,10
E00024300,17,33,31,38,21,25,23,31,28,30,28,35,16,9,21,13,8,5
E00024301,17,13,16,18,11,11,18,19,15,17,14,17,12,12,11,2,4,3
E00024302,12,17,12,6,8,11,12,19,8,17,11,19,15,23,20,8,10,6
E00024303,5,7,8,3,3,10,13,2,8,6,18,21,15,19,27,21,5,11
E00024304,22,32,27,22,23,16,26,24,17,16,18,26,6,12,3,6,7,4
E00024305,11,21,19,7,9,14,20,19,14,20,22,20,20,19,38,17,8,2
E00024306,23,28,15,16,17,13,19,14,13,12,14,14,10,13,7,11,14,4
E00024307,29,30,45,30,13,17,20,27,16,26,15,18,9,11,7,5,9,0
E00024308,6,9,15,17,13,12,13,13,19,17,26,31,33,31,32,18,9,4
E00024309,8,8,9,11,7,8,9,10,13,10,11,21,23,29,30,25,16,4
E00024310,16,17,14,14,10,12,25,12,16,20,25,21,24,26,22,8,8,1
E00024311,24,29,30,19,18,15,30,32,21,29,25,18,19,25,39,18,4,4
E00024312,23,18,15,7,12,21,18,22,11,16,22,31,20,20,13,6,5,5
E00024314,21,12,19,12,13,15,27,12,26,19,22,23,28,22,34,18,12,7
E00024315,10,23,29,21,10,9,19,19,11,19,13,13,10,14,26,12,10,7
E00024316,40,42,62,37,23,21,30,26,36,28,24,20,11,6,9,6,1,2
E00024317,37,54,58,44,24,22,33,32,39,20,33,18,15,4,6,4,3,2
E00024318,37,45,50,41,23,34,37,24,21,31,21,18,18,10,6,3,1,0
E00024319,14,15,17,13,23,31,41,26,24,30,35,47,25,21,17,12,9,2
E00024320,14,7,20,19,6,3,9,13,13,18,23,23,25,26,24,20,14,12
E00024321,11,21,13,21,9,16,11,16,25,13,29,20,16,19,20,8,3,3
E00024322,19,21,20,20,15,24,26,28,23,31,27,21,18,22,41,40,24,19
E00024323,15,17,13,20,8,8,9,21,16,21,33,24,9,15,27,16,8,4
E00024324,15,20,14,13,12,17,22,24,26,17,28,31,18,13,17,15,11,1
E00024325,13,14,7,14,17,9,20,20,11,22,17,14,20,25,20,18,10,8
E00024326,14,15,17,10,14,17,13,16,8,25,21,26,22,15,18,24,13,9
E00024327,7,6,17,18,4,6,11,13,13,17,13,18,20,12,32,31,26,16
E00024328,6,11,15,16,13,10,15,8,16,20,28,17,17,19,22,8,8,4
E00024329,21,25,25,21,16,33,21,29,33,41,30,29,42,34,43,19,8,2
E00024330,9,12,7,11,11,10,12,7,10,11,21,22,11,11,22,15,9,16
E00024331,13,12,24,17,18,20,28,20,17,20,22,25,19,6,15,10,7,11
E00024332,19,19,34,24,25,10,18,22,31,29,36,40,23,14,18,17,16,8
E00024333,11,24,19,22,13,9,22,15,14,18,25,31,14,15,12,8,7,9
E00024334,24,17,13,8,12,24,23,22,17,17,13,13,18,13,17,16,9,8
E00024335,14,12,15,12,10,22,14,16,7,20,27,14,8,7,16,18,15,10
E00024336,4,16,17,25,15,8,8,19,14,24,26,36,25,28,23,10,12,6
E00024337,11,18,23,21,14,6,11,10,22,32,30,34,24,17,9,9,3,3
E00024338,9,17,16,27,10,6,10,10,17,14,32,29,26,21,17,15,11,9
E00024339,11,15,10,20,14,21,14,23,15,16,32,16,9,10,13,9,7,3
E00024340,9,23,39,28,27,13,15,19,32,32,31,25,25,21,17,9,12,17
E00024341,24,38,39,30,31,24,23,24,27,26,23,25,15,17,5,2,3,1
E00024342,30,43,42,21,24,32,28,19,25,27,17,18,15,13,12,10,5,3
E00024343,22,32,19,23,13,15,21,18,18,16,26,22,15,12,20,8,2,4
E00024344,24,40,28,22,15,22,25,18,25,33,28,25,15,18,19,12,4,2
E00024345,24,38,36,21,29,17,19,26,8,19,18,18,11,7,6,3,0,0
E00024346,15,16,11,15,17,18,18,10,14,20,17,22,11,8,9,3,3,2
E00024347,12,19,19,8,7,16,19,17,19,27,13,29,17,32,34,23,7,8
E00024348,15,14,19,11,11,9,11,29,12,19,20,30,13,12,23,18,6,3
E00024349,17,21,18,20,8,17,22,26,25,14,29,17,13,19,8,14,8,4
E00024350,11,10,10,9,8,5,10,8,13,14,11,22,27,21,28,15,12,12
E00024351,16,21,37,19,19,14,8,29,25,22,43,25,17,20,22,23,9,9
E00024352,11,19,16,10,16,16,21,19,13,23,23,27,12,15,18,11,6,4
E00024353,9,7,10,13,14,10,10,11,11,17,17,18,17,20,23,13,10,10
E00024354,21,18,18,23,9,6,14,20,15,37,22,20,16,20,30,22,12,10
E00024355,14,16,21,18,16,17,7,17,20,19,22,27,21,28,21,19,4,7
E00024356,13,24,30,23,25,28,25,24,21,38,33,34,29,16,23,14,11,0
E00024357,18,15,11,13,8,22,20,19,15,13,20,16,20,13,18,12,2,9
E00024358,8,9,13,9,8,5,5,11,11,13,19,19,23,30,36,20,13,12
E00024359,26,24,35,23,26,20,26,18,38,25,46,53,24,15,7,6,2,1
E00024360,6,15,17,7,14,21,14,21,9,13,27,21,16,8,12,9,9,1
E00024361,6,12,20,27,19,12,6,9,21,21,39,23,24,15,26,20,13,9
E00024362,8,13,24,23,11,12,11,12,14,18,32,30,22,23,36,27,19,7
E00024363,21,20,18,20,15,11,19,18,28,24,27,21,23,16,31,14,8,2
E00024364,4,10,15,9,0,20,13,16,10,14,17,39,19,16,16,8,5,7
E00024365,16,27,16,22,18,14,11,28,22,17,23,20,20,24,13,6,10,8
E00024366,37,41,32,14,17,28,34,27,23,20,21,18,12,9,5,7,5,6
E00024367,35,46,54,59,50,22,30,26,44,33,26,19,24,17,14,6,5,3
E00024369,32,36,40,37,21,19,37,31,26,32,16,19,19,23,11,12,6,4
E00024370,42,56,53,33,33,54,56,32,37,24,30,21,29,21,12,4,3,1
E00024371,21,25,26,22,22,23,19,23,20,20,13,13,23,20,23,11,8,12
E00024372,68,34,34,86,15,29,28,61,20,26,20,13,21,21,9,2,5,6
E00024373,34,30,22,20,12,25,29,21,16,25,21,9,17,7,8,3,2,18
E00024374,23,29,29,24,14,16,26,30,20,23,11,16,15,12,10,4,1,2
E00024375,44,39,45,27,30,25,26,27,32,17,30,24,15,18,11,8,5,3
E00024376,40,36,38,22,45,29,40,41,38,24,27,21,8,29,8,2,2,0
E00024377,20,29,39,35,12,22,19,31,21,17,22,10,18,14,9,3,3,9
E00024378,55,54,58,52,44,43,44,41,42,43,30,17,19,10,4,1,4,0
E00024379,32,21,46,48,35,20,23,26,26,26,23,17,18,19,8,6,7,7
E00024380,29,33,36,31,22,21,19,30,18,18,19,15,21,16,12,11,5,2
E00024381,28,35,43,26,24,21,27,24,40,12,20,21,17,17,6,6,2,5
E00024383,53,63,65,49,30,30,32,44,33,28,31,16,22,15,9,5,2,3
E00024384,34,40,35,18,16,19,26,35,23,10,12,19,17,11,8,5,3,4
E00024385,24,33,40,24,24,25,26,28,26,28,22,15,16,14,11,6,4,8
E00024386,27,36,47,34,33,32,31,28,28,19,38,34,26,17,12,6,10,9
E00024387,81,49,51,37,33,26,46,51,29,28,30,18,18,17,12,10,21,40
E00024388,33,33,22,10,18,21,24,29,27,14,16,23,21,9,17,13,6,14
E00024389,27,16,29,20,27,26,22,29,20,37,21,29,19,17,8,8,6,6
E00024391,15,21,7,5,19,18,28,17,19,15,18,17,14,9,5,5,3,4
E00024392,45,41,55,51,46,36,44,39,41,26,26,24,10,11,14,3,5,7
E00024394,11,19,25,29,19,20,25,16,21,22,24,17,13,9,3,2,1,4
E00024395,31,26,21,11,18,21,34,17,22,12,15,19,22,13,9,7,8,7
E00024396,24,25,32,22,21,18,25,22,15,17,21,20,12,9,10,6,3,7
E00024397,16,11,18,13,31,28,18,33,22,14,22,21,32,21,9,7,5,10
E00024398,51,13,29,11,33,39,53,61,42,33,37,18,20,13,9,4,13,12
E00024399,13,23,19,11,10,15,19,26,18,15,16,29,18,25,28,22,12,17
E00024400,10,13,18,7,29,13,31,19,27,10,23,27,29,22,10,7,9,4
E00024401,35,43,44,30,34,59,58,33,25,27,29,26,32,20,15,17,5,10
E00024402,20,21,20,18,13,27,21,18,16,16,23,26,26,19,19,19,18,39
E00024403,6,4,3,6,10,9,9,7,2,13,12,15,21,14,31,16,23,7
E00024404,9,16,13,14,10,28,25,18,19,18,21,20,10,10,10,11,5,4
E00024405,39,46,40,50,42,36,45,31,27,33,28,25,21,17,7,1,1,5
E00024406,43,49,58,41,28,30,34,39,39,24,22,15,21,9,6,6,2,3
E00024407,40,50,43,36,37,29,38,38,36,30,25,32,24,27,22,9,8,3
E00024408,33,49,42,37,28,35,23,48,71,30,31,17,22,16,12,8,5,6
E00024409,31,48,52,34,38,29,34,44,49,34,16,20,24,27,11,8,7,12
E00024410,64,60,44,33,30,26,44,58,37,30,24,26,14,17,11,3,3,3
E00024411,22,31,35,39,37,51,22,34,26,43,29,28,27,33,13,7,5,4
E00024412,30,28,33,16,26,23,27,32,24,29,15,10,7,3,8,1,1,13
E00024413,40,14,27,55,67,41,69,17,26,31,49,17,38,13,2,4,4,1
E00024416,29,2,2,5,20,10,4,21,10,10,16,19,13,17,9,9,2,1
E00024417,24,52,51,45,35,22,24,27,20,35,21,19,11,11,13,2,2,1
E00024418,23,39,31,17,24,24,26,33,20,18,17,19,13,12,7,4,2,2
E00024419,36,33,28,31,22,32,30,32,26,28,19,17,19,23,7,4,2,3
E00024420,33,27,22,17,24,12,29,31,14,21,9,12,13,17,9,2,1,3
E00024421,29,35,26,15,15,24,25,32,22,14,9,8,9,9,13,9,5,2
E00024422,32,33,42,53,55,28,27,25,43,41,31,21,16,24,8,6,3,1
E00024423,19,40,28,48,32,37,25,28,27,26,28,23,22,15,6,7,7,4
E00024424,26,21,25,11,22,24,29,20,16,20,13,19,9,7,6,8,4,6
E00024425,20,22,23,22,21,24,17,16,22,21,17,25,14,13,9,5,3,4
E00024426,23,30,31,19,24,25,12,22,18,16,18,21,10,8,6,1,3,2
E00024427,26,22,25,18,18,14,18,22,20,17,11,20,13,9,13,4,3,3
E00024428,36,37,49,15,13,30,26,38,26,21,17,15,10,7,8,5,4,1
E00024429,32,50,32,38,32,31,39,30,25,36,26,24,19,9,6,4,2,1
E00024430,11,17,20,28,16,12,15,16,20,21,15,13,16,10,10,5,3,3
E00024431,26,31,22,14,20,20,27,15,18,22,20,13,12,14,9,2,3,4
E00024432,5,1,1,5,13,9,30,13,10,8,19,10,6,5,5,2,1,2
E00024433,22,23,17,10,10,20,25,23,15,13,14,12,15,15,19,9,10,2
E00024434,22,36,51,39,27,30,19,35,27,22,30,22,14,9,14,5,6,5
E00024435,28,26,38,30,24,11,25,26,20,16,17,8,5,6,1,2,3,0
E00024436,16,37,31,32,15,15,22,25,34,34,29,22,15,23,16,8,2,1
E00024437,24,29,28,24,16,16,32,17,30,44,17,13,14,10,2,6,5,2
E00024438,18,15,23,17,15,12,27,25,13,19,15,14,24,21,19,7,9,9
E00024439,16,0,6,1,9,5,33,11,8,12,12,15,17,10,8,11,2,7
E00024440,22,17,11,13,22,18,30,10,25,23,18,19,19,12,3,5,1,1
E00024441,14,14,6,6,30,18,30,18,15,15,12,13,13,12,8,6,0,3
E00024442,23,25,27,20,21,17,27,21,23,14,20,23,18,13,7,13,4,5
E00024443,30,31,48,44,42,38,35,35,29,32,29,25,22,16,11,3,6,3
E00024444,21,20,9,7,16,16,13,18,15,15,16,18,7,6,20,10,12,8
E00024445,21,26,36,35,24,19,18,21,35,22,21,26,24,17,8,11,7,3
E00024446,43,57,62,32,22,23,23,25,26,34,25,17,10,10,14,12,3,2
E00024447,36,46,36,41,42,32,32,25,32,41,36,24,24,24,13,10,9,5
E00024448,56,59,39,53,29,30,31,32,29,32,13,29,13,7,8,5,5,3
E00024449,43,27,20,29,14,28,35,34,29,15,22,22,13,6,11,6,4,4
E00024450,34,57,67,51,44,26,29,38,36,27,35,17,18,10,4,1,2,3
E00024451,35,31,20,25,21,33,31,25,14,20,18,19,20,9,12,6,5,6
E00024452,43,29,38,24,28,27,27,35,22,29,17,24,17,13,14,0,7,2
E00024453,24,31,34,26,37,25,29,24,36,22,21,27,20,9,12,6,2,9
E00024454,40,62,47,34,39,24,35,35,37,23,26,12,16,7,2,1,3,2
E00024455,23,21,23,22,31,21,30,17,23,24,22,19,26,12,8,9,7,3
E00024456,45,40,72,61,31,23,49,32,26,24,10,23,8,16,8,3,1,5
E00024457,32,39,25,18,22,16,35,27,32,30,15,11,10,9,1,1,2,1
E00024458,15,14,10,10,10,15,8,11,11,15,11,22,15,15,17,7,12,3
E00024459,43,58,35,40,45,37,37,38,35,15,25,16,6,9,9,4,3,3
E00024460,24,28,28,25,20,29,28,34,18,20,24,26,15,10,9,7,1,1
E00024461,44,48,29,31,26,27,33,42,20,21,23,11,18,24,8,7,4,0
E00024462,22,28,22,26,19,20,17,19,23,22,30,17,18,10,6,3,7,1
E00024463,36,44,31,24,22,23,29,32,25,30,26,22,20,7,7,6,2,1
E00024464,33,23,22,17,20,31,22,25,23,27,18,10,13,10,3,6,0,0
E00024465,28,25,23,27,19,21,18,27,16,18,26,19,10,7,16,15,11,4
E00024466,25,25,16,18,13,17,22,15,21,15,19,14,18,14,19,7,15,4
E00024467,17,20,9,17,9,20,21,25,17,11,23,7,17,17,24,19,7,5
E00024468,26,25,25,22,24,29,36,22,23,24,19,22,10,4,9,3,2,1
E00024469,28,47,30,21,17,19,32,30,23,18,21,15,22,10,16,7,7,5
E00024470,41,42,34,30,26,18,27,40,30,18,34,26,22,14,7,6,0,4
E00024471,12,25,25,13,10,12,23,24,10,10,22,15,13,8,11,8,3,4
E00024472,27,25,20,18,14,31,37,23,22,15,21,27,12,7,12,10,4,4
E00024473,16,16,22,12,14,23,19,22,21,33,26,20,15,8,15,18,7,3
E00024474,20,8,13,10,16,20,16,13,12,17,13,10,8,13,13,15,19,13
E00024475,31,34,30,29,35,22,20,43,23,29,28,14,12,16,10,10,1,5
E00024476,19,13,30,18,15,20,21,19,19,24,32,23,12,9,17,11,9,9
E00024477,16,14,25,14,13,12,24,22,19,21,27,17,18,20,17,24,9,7
E00024478,23,21,10,19,17,13,34,24,15,19,23,25,34,27,22,29,15,10
E00024479,6,6,14,15,9,12,10,12,7,22,21,24,19,19,20,11,17,3
E00024480,11,12,13,14,8,9,16,20,9,29,31,24,18,22,25,5,4,3
E00024481,14,26,28,27,13,13,8,11,22,29,40,31,31,16,16,8,2,5
E00024482,14,17,13,14,12,17,14,19,12,21,26,19,38,29,27,18,9,7
E00024483,7,11,10,6,8,7,9,11,12,10,6,11,20,31,24,29,18,13
E00024484,38,63,58,45,28,30,29,52,21,34,25,17,20,14,9,6,6,1
E00024485,27,34,41,27,33,30,29,36,27,32,19,20,10,18,20,12,18,9
E00024486,24,17,11,13,10,13,20,25,19,12,22,14,10,10,8,6,5,3
E00024487,27,33,30,27,21,26,29,26,31,31,18,24,25,17,13,7,0,7
E00024488,12,23,23,18,8,7,11,8,29,22,16,16,20,14,22,16,14,11
E00024489,8,19,17,21,13,8,5,12,28,22,18,20,24,21,37,14,12,7
E00024490,3,14,7,9,9,14,5,12,15,10,19,22,15,14,25,25,25,16
E00024491,15,13,21,19,8,18,15,23,20,25,24,31,21,23,21,17,13,9
E00024492,11,10,18,21,9,14,13,16,17,16,12,15,20,21,29,23,16,11
