msoa,Aged 0 to 15,Aged 16 to 24,Aged 25 to 34,Aged 35 to 49,Aged 50 to 64,Aged 65 to 74,Aged 75 to 84,Aged 85 and over
E02005848,11,11,4,3,3,3,18,11
E02005849,1,10,15,25,3,6,7,27
E02005850,5,0,0,2,2,2,15,49
E02005851,0,1,1,1,6,3,3,12
E02005852,0,0,0,0,0,0,6,5
E02005853,0,0,3,5,10,4,0,0
E02005856,0,0,0,0,0,3,11,21
E02005857,0,0,0,0,0,0,0,0
E02005858,0,391,13,2,0,0,0,0
E02005859,0,0,0,0,2,0,0,0
E02005860,0,175,9,9,7,10,25,40
E02005861,0,0,2,0,0,4,6,15
E02005862,0,0,0,0,0,3,9,31
E02005863,0,0,0,5,6,7,30,95
E02005864,0,4,2,2,0,0,2,20
E02005865,0,0,5,0,0,0,3,10
E02005866,0,0,3,2,3,2,4,10
E02005868,0,0,0,0,1,1,1,13
E02005869,0,0,0,0,0,0,13,25
E02005870,0,0,0,0,4,3,11,29
E02005871,1,0,0,0,6,0,0,0
E02005872,0,0,0,2,1,4,6,22
E02005873,0,0,1,0,3,4,25,37
E02005874,0,0,0,0,1,3,7,6
E02005875,0,0,0,0,0,3,9,27
E02005876,0,0,0,0,0,0,6,14
E02005877,0,0,0,0,2,0,3,4
E02005878,0,3,0,0,0,0,12,23
E02005879,0,0,0,0,0,0,0,0
E02005880,0,0,0,0,0,0,0,0
E02005881,0,0,3,5,10,5,8,22
E02005882,0,0,4,0,0,0,0,0
E02005883,0,1,0,0,7,0,0,0
E02005884,0,0,0,0,0,3,6,13
E02005885,0,0,0,6,7,7,8,32
E02005886,0,0,0,0,4,1,13,15
E02005887,0,0,4,7,15,4,35,72
E02005888,0,0,0,6,8,5,12,26
E02005889,0,0,0,0,1,3,11,30
E02005890,0,0,0,0,8,2,3,0
E02005891,0,0,0,0,1,1,6,7
E02005892,0,0,0,2,1,1,6,17
E02005893,0,0,4,9,10,7,7,5
E02005894,1,1,0,0,0,8,30,59
E02005895,1,0,0,3,1,0,0,0
E02005896,0,6,0,1,4,2,5,23
E02005897,21,3,0,0,0,2,1,8
E02005898,0,1,1,6,13,7,23,16
E02005899,0,6,4,3,1,4,10,14
E02005900,0,333,8,3,2,0,11,28
E02005901,0,3,0,2,0,4,10,32
E02005902,0,12,22,16,2,0,2,15
