msoa,Aged 0 to 15,Aged 16 to 24,Aged 25 to 34,Aged 35 to 49,Aged 50 to 64,Aged 65 to 74,Aged 75 to 84,Aged 85 and over
E02006077,0,0,0,0,1,0,4,6
E02006078,0,0,2,2,2,1,13,9
E02006079,12,2,1,5,4,5,4,5
E02006080,54,413,266,74,7,0,1,4
E02006081,0,0,0,1,0,0,0,0
E02006082,0,0,0,0,0,2,0,0
E02006083,0,0,0,0,0,0,4,6
E02006084,0,0,0,0,0,2,2,4
E02006085,0,0,0,0,0,0,0,0
E02006086,0,18,0,0,0,1,6,11
E02006087,0,0,0,0,3,2,6,11
E02006088,0,0,0,0,0,1,1,2
E02006089,0,2,3,8,10,7,9,9
E02006090,0,5,1,2,0,6,9,10
E02006091,3,0,1,0,1,2,4,6
E02006092,0,0,0,0,0,0,0,6
E02006093,0,0,0,0,2,5,8,16
E02006094,0,0,3,1,0,2,2,1
E02006095,0,0,3,2,5,2,7,3
E02006096,0,0,0,1,1,0,7,4
E02006097,0,0,6,4,2,0,5,9
E02006098,7,1,2,1,3,0,2,3
E02006099,0,0,0,0,1,1,7,19
E02006100,126,108,10,5,13,12,22,9
E02006101,0,0,4,4,2,0,1,1
E02006102,0,0,0,0,0,0,0,0
E02006103,0,0,0,0,0,0,0,0
E02006104,0,2,5,13,24,5,11,10
E02006105,0,0,0,4,9,8,6,3
E02006106,0,60,60,24,27,10,14,17
E02006107,0,0,1,1,1,4,5,5
E02006108,18,32,13,19,11,11,12,19
E02006109,0,2,0,1,5,0,0,0
E02006110,1,3,17,19,30,7,5,2
E02006111,25,52,0,6,4,17,32,26
E02006112,51,88,7,7,8,1,12,12
E02006113,3,15,5,12,11,5,9,18
E02006114,5,5,10,9,9,6,7,10
E02006115,0,0,0,0,0,0,0,0
E02006116,1,1,0,3,1,5,5,6
E02006117,0,0,0,0,0,1,1,0
E02006634,0,0,0,1,0,0,2,9
E02006635,262,273,6,14,15,9,14,28
E02006636,0,0,3,7,12,8,3,0
E02006637,0,0,0,0,2,4,3,3
E02006638,0,0,3,3,2,0,1,0
E02006639,0,37,161,156,74,12,2,2
E02006640,0,0,1,0,6,0,0,0
E02006641,61,50,1,2,6,3,5,16
E02006642,0,9,30,36,1,0,0,0
E02006644,0,0,0,0,1,0,1,0
E02006645,0,25,0,0,0,1,0,2
E02006646,0,0,6,1,0,5,11,15
E02006647,0,3,0,1,2,1,0,2
E02006648,0,0,0,0,3,0,1,7
E02006649,0,0,0,0,3,3,9,6
E02006650,0,1176,498,95,0,0,12,4
E02006651,0,80,42,22,0,1,0,0
E02006652,0,0,0,6,13,3,8,9
E02006653,0,0,2,0,0,0,1,0
E02006654,0,4,2,6,14,9,12,11
E02006655,0,0,0,4,0,9,12,15
E02006656,0,0,0,0,0,1,0,0
E02006657,9,3,0,0,3,3,5,1
E02006658,0,0,0,0,1,0,4,5
E02006659,0,43,30,9,3,1,7,11
E02006660,31,38,47,10,6,0,5,11
E02006661,26,480,492,127,3,0,0,0
E02006662,0,0,0,0,0,0,0,0
E02006663,0,9,29,10,8,6,6,14
E02006664,0,0,2,0,1,0,0,0
E02006665,0,0,0,0,0,4,6,11
E02006666,0,0,0,0,0,3,1,7
E02006667,0,0,0,0,0,0,0,0
E02006668,0,6,2,0,0,0,0,4
E02006669,0,0,1,0,0,1,0,0
E02006670,0,0,6,5,4,2,16,11
E02006671,10,4,1,11,19,8,17,16
E02006672,1,1,3,0,3,6,15,22
E02006673,3,1,5,11,0,0,0,3
E02006674,0,32,14,17,8,6,10,9
E02006675,0,0,0,0,0,0,0,0
