msoa,all_ages,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
E02002872,4451,47,50,45,60,50,66,60,65,70,70,55,60,65,70,40,60,60,44,45,38,37,38,47,65,40,70,70,55,80,80,65,65,70,70,75,70,65,65,55,65,55,55,44,55,63,44,45,55,50,50,55,50,80,60,65,65,59,45,60,60,50,56,57,45,45,46,45,46,38,38,47,31,40,45,55,25,37,25,20,42,25,10,15,15,10,4,14,6,0,12,25
E02002873,4904,55,75,60,71,70,80,70,70,65,70,71,80,77,86,80,50,75,64,55,42,46,52,55,44,50,70,75,75,90,100,95,90,110,102,100,94,88,90,74,89,64,70,73,60,59,63,60,66,64,55,59,71,60,67,40,70,50,59,55,56,54,35,56,35,35,30,45,35,33,25,26,20,25,15,20,18,15,15,20,0,10,24,23,14,19,16,5,12,7,12,29
E02002874,3922,26,30,50,30,35,55,50,50,40,65,50,50,50,50,55,60,50,50,30,40,25,33,33,37,44,40,55,50,50,65,65,50,70,75,65,69,55,70,55,60,45,50,50,65,49,69,45,45,44,55,55,71,50,55,45,50,61,55,49,50,40,46,57,54,35,35,30,46,25,40,25,26,25,30,25,19,25,35,25,15,20,15,25,25,14,15,18,12,0,12,68
E02002875,4465,43,35,55,51,57,60,79,55,60,70,55,64,58,60,60,51,45,49,45,33,46,41,50,44,48,60,65,85,70,75,95,80,65,69,90,80,78,70,82,66,64,49,67,45,57,49,53,55,59,70,49,45,65,56,73,78,77,62,60,68,49,45,41,45,40,28,34,24,32,37,10,26,36,37,30,24,15,29,20,18,33,20,26,15,12,6,10,0,0,7,71
E02002876,4058,28,45,40,40,39,45,44,40,50,55,50,50,49,40,45,50,40,35,49,81,61,48,42,49,44,50,50,65,55,70,65,55,65,60,55,50,67,55,45,56,40,70,50,45,53,49,58,71,55,60,54,55,60,74,62,68,71,48,60,56,54,35,56,44,30,37,30,35,37,30,37,36,30,30,30,29,31,28,21,35,30,15,23,21,12,12,10,11,7,7,34
E02002877,3929,22,49,35,25,30,35,35,50,40,40,40,25,35,45,35,30,30,25,30,25,25,37,42,46,53,55,65,60,70,75,60,90,74,60,80,60,66,45,55,70,65,55,60,50,50,54,55,40,50,55,55,56,70,55,50,56,45,45,60,45,58,55,40,35,36,50,30,52,44,40,41,37,44,25,46,33,30,25,20,16,15,15,20,32,21,20,18,10,12,18,51
E02002878,4952,41,55,71,87,81,93,83,87,116,110,113,91,90,107,106,118,92,71,64,50,51,51,46,50,45,65,70,65,60,65,70,96,79,92,88,94,68,85,88,71,81,107,67,68,60,62,67,76,74,75,100,56,60,56,51,56,45,44,50,45,41,25,46,35,40,26,15,20,25,20,15,10,20,15,25,19,20,39,11,0,0,15,12,6,0,12,0,0,0,0,15
E02002879,5063,72,68,66,76,72,71,65,77,74,50,55,54,62,65,65,45,45,54,64,90,70,84,42,58,78,123,85,80,90,121,94,90,94,96,89,99,85,80,78,102,92,83,75,68,71,68,57,60,64,60,48,56,70,84,63,67,50,62,83,56,49,51,41,40,45,25,40,30,15,31,20,26,25,26,25,20,10,19,20,29,18,20,6,11,12,6,10,0,0,6,22
E02002880,4613,38,66,71,72,86,87,73,81,102,105,87,92,71,86,75,83,94,72,58,42,46,50,47,49,40,50,45,75,85,85,55,60,85,68,75,84,73,89,50,60,86,112,81,63,55,62,58,66,64,60,81,56,60,45,57,56,50,50,65,56,42,40,35,35,36,37,29,15,10,20,15,20,15,22,20,20,20,10,15,12,10,4,12,12,0,0,0,0,0,7,5
E02002881,3669,45,54,51,56,54,72,58,41,50,60,55,65,40,45,59,30,45,39,40,37,33,32,29,46,39,55,49,50,45,61,55,87,64,64,64,49,78,50,54,50,53,45,53,45,39,30,45,40,45,45,50,55,60,60,45,40,56,35,40,40,40,30,30,30,30,26,20,52,37,30,27,20,15,10,20,28,20,15,11,23,9,13,21,15,10,12,10,12,14,18,50
E02002882,4253,33,35,35,30,35,35,30,30,35,35,30,30,63,45,45,45,35,79,63,116,105,121,72,65,111,100,80,90,90,90,80,76,75,70,60,65,71,65,55,45,50,35,58,40,40,50,54,50,45,60,64,65,60,66,55,55,65,59,45,35,35,45,35,30,25,35,44,30,40,20,37,25,25,30,25,10,19,20,15,15,10,15,15,25,10,5,12,16,6,6,52
E02002883,3845,43,40,45,46,50,45,39,60,49,40,45,40,35,45,35,40,40,40,30,20,39,42,24,52,52,60,74,80,75,85,65,71,75,70,70,84,77,55,84,65,48,54,43,69,43,40,59,40,55,50,54,54,50,62,55,35,45,40,44,50,53,45,41,40,45,36,30,35,24,36,42,11,25,20,36,24,20,20,25,15,16,10,9,5,19,10,6,6,0,0,25
E02002884,3685,47,78,61,45,48,40,49,46,44,45,56,50,43,40,35,50,40,43,45,85,104,111,86,80,77,75,75,50,75,96,70,92,60,97,80,45,52,55,44,45,59,50,44,40,39,48,39,35,35,41,38,35,51,35,50,51,51,29,30,25,30,20,15,20,25,20,15,25,5,10,10,15,15,26,19,10,10,10,5,0,6,16,6,16,6,12,5,0,0,6,23
E02002885,4156,59,54,66,61,57,76,59,65,77,69,65,55,57,66,55,50,60,54,63,70,152,147,100,85,91,70,55,75,80,70,85,91,80,82,93,65,62,70,69,64,58,59,62,35,47,49,53,45,50,50,44,45,30,41,51,25,30,25,35,35,29,25,25,15,25,32,20,20,15,20,5,17,15,10,15,0,4,14,5,6,6,5,6,0,0,0,0,0,7,7,15
E02002886,5097,42,59,81,71,92,65,60,87,69,85,65,79,78,75,75,60,75,73,64,58,76,60,54,61,64,50,80,80,80,75,84,86,80,69,70,88,87,95,74,86,74,83,67,59,63,55,55,50,78,65,64,55,55,50,60,54,65,45,64,39,40,50,40,50,56,35,49,40,30,30,38,31,40,30,50,28,35,40,25,16,20,14,32,31,15,19,6,23,18,12,42
E02002887,3528,28,30,50,35,30,40,30,40,45,35,50,45,45,45,50,40,40,39,30,34,42,48,37,53,39,45,35,40,40,40,40,50,50,45,35,40,35,45,40,45,45,40,34,25,49,54,40,45,45,35,45,45,45,63,62,40,50,43,39,57,48,30,36,45,35,43,25,40,32,35,32,38,44,45,41,27,36,38,36,27,26,37,21,10,12,22,16,6,26,10,83
E02002888,3976,74,64,75,72,68,60,59,55,68,65,65,70,54,50,35,44,45,45,35,40,39,36,42,46,48,60,55,99,90,70,60,70,55,65,74,74,62,55,75,65,88,69,76,59,39,40,54,40,35,40,45,49,45,45,29,40,25,40,45,40,46,45,46,30,20,30,39,46,25,24,15,25,15,25,20,15,20,15,20,10,20,5,5,16,19,5,12,12,6,0,19
E02002889,5432,19,10,10,10,10,15,15,10,25,25,15,5,15,15,10,10,10,20,255,1043,1190,820,463,180,125,64,45,50,40,45,35,35,45,30,40,20,20,15,25,20,15,15,30,15,33,24,20,15,10,15,20,15,10,20,25,15,20,15,20,20,19,20,20,15,10,10,14,15,10,10,10,6,10,5,0,0,0,0,5,0,12,5,0,0,0,0,0,0,0,0,10
E02002890,5700,36,30,25,35,30,40,35,45,44,35,35,40,35,25,35,35,35,20,163,670,776,613,330,165,121,99,94,75,85,90,65,70,55,80,70,65,45,50,35,40,50,50,44,35,40,30,40,30,35,35,49,25,35,25,35,35,40,45,40,20,35,40,25,35,20,15,25,20,25,10,10,26,25,15,10,15,15,20,5,5,15,15,5,10,10,10,6,6,0,0,18
E02002891,4330,51,40,50,55,64,65,59,60,60,50,65,50,55,60,60,50,50,54,45,39,44,51,51,60,40,74,55,60,50,65,65,55,70,60,74,79,55,65,73,61,60,55,54,55,54,40,50,55,65,60,74,66,55,60,60,60,45,60,40,45,44,62,47,50,30,51,38,35,39,20,32,31,34,36,35,34,30,25,21,31,14,25,31,15,22,15,21,12,6,6,36
E02002892,3283,45,49,40,35,50,51,50,40,45,35,35,55,35,40,45,45,45,34,48,37,42,24,32,39,43,30,45,50,40,40,50,45,65,54,40,40,41,45,50,30,35,40,35,30,44,34,30,35,35,50,40,45,55,51,45,45,61,45,49,36,53,35,36,30,25,20,25,31,28,38,26,20,29,30,20,24,20,25,31,24,5,14,21,26,10,18,15,12,7,6,35
E02002893,6385,82,79,60,45,60,50,45,60,55,50,50,35,40,35,35,30,50,45,217,880,762,548,350,231,141,104,90,100,80,70,80,96,75,84,70,80,98,70,60,65,55,45,30,40,40,45,40,45,35,30,40,30,25,25,35,40,30,30,30,34,39,30,30,39,30,20,10,25,20,14,10,25,10,21,15,5,10,5,5,5,0,10,5,5,0,0,6,0,5,0,5
E02002895,4514,9,14,15,20,20,20,15,20,15,10,5,20,10,15,20,15,10,15,39,224,823,730,404,170,131,79,93,74,79,60,70,40,25,55,40,59,35,20,40,35,35,25,20,35,33,15,10,30,20,25,25,20,20,25,29,30,25,30,25,20,25,25,35,54,25,10,20,20,10,5,20,16,20,10,19,10,10,9,10,10,10,0,5,10,5,0,6,0,6,6,13
E02002896,4861,65,55,70,66,74,75,73,61,59,65,81,75,79,71,50,55,81,53,63,54,67,61,64,114,101,100,124,124,109,110,114,107,90,108,99,89,103,85,69,88,74,78,71,94,54,55,55,45,40,55,69,55,55,40,40,50,45,44,55,40,25,35,30,20,25,30,39,20,25,10,10,26,19,24,15,15,5,10,10,10,10,15,14,5,5,10,0,0,0,12,22
E02002897,4149,28,50,40,35,45,45,60,45,55,40,60,55,45,55,55,40,45,45,40,35,25,38,33,29,40,25,30,30,35,45,55,50,45,40,50,45,50,40,45,45,65,74,50,50,54,60,59,55,60,50,50,55,45,56,60,50,50,69,60,50,35,50,41,40,51,51,39,50,49,41,40,38,60,62,61,36,29,35,52,37,49,30,37,26,36,43,46,35,23,12,80
E02002898,5175,19,15,35,25,30,30,20,25,25,15,25,25,20,10,15,15,25,20,30,315,1146,1061,468,228,107,80,65,70,60,80,40,45,25,45,45,35,40,35,25,25,30,30,15,20,10,25,20,20,20,15,30,25,20,10,25,20,10,15,10,25,10,10,20,25,25,20,5,20,25,10,15,10,5,5,15,5,0,5,5,10,15,5,5,5,10,10,6,0,6,0,9
E02002901,3144,27,30,35,25,20,40,30,35,35,35,30,40,30,35,30,20,25,38,25,34,24,20,28,36,30,40,35,35,40,35,40,50,50,63,55,45,41,35,45,50,40,44,39,49,35,40,39,40,45,40,30,25,55,35,35,44,30,45,50,30,39,35,34,45,36,43,34,35,44,36,26,26,35,41,30,28,20,20,26,26,27,16,26,21,14,22,16,32,18,24,63
E02002902,4819,34,64,50,50,40,55,55,40,50,55,60,50,50,50,65,66,45,35,99,375,186,79,69,56,55,60,55,65,70,60,75,50,65,35,70,70,66,60,94,50,60,50,40,50,25,35,45,50,35,50,55,60,60,45,60,50,60,70,50,76,49,45,68,45,55,29,50,45,45,30,37,43,24,20,35,18,24,20,26,20,15,20,10,18,24,19,29,21,30,24,77
E02002903,3106,27,25,30,25,30,35,30,20,39,35,45,40,45,45,30,30,30,35,25,20,25,28,37,28,30,40,45,70,40,30,69,65,55,40,35,45,41,45,44,35,35,35,44,30,25,30,30,35,30,30,25,25,45,35,30,30,45,40,30,40,34,46,41,54,51,35,39,41,30,25,25,48,25,20,30,23,20,25,15,21,15,25,20,21,15,16,34,23,36,23,73
E02002904,3351,29,30,40,30,45,50,50,50,50,50,40,35,40,45,45,55,40,35,35,30,39,38,32,32,35,35,35,55,55,45,65,60,55,69,55,50,50,35,50,55,35,35,40,45,43,35,25,30,45,45,50,40,45,40,50,40,45,35,30,39,57,40,30,35,25,45,25,25,30,30,32,20,20,19,30,20,15,15,21,15,9,13,10,10,15,16,20,22,30,25,71
E02004029,3686,33,29,41,44,30,40,44,39,43,46,40,39,39,30,41,32,26,37,32,38,32,38,40,45,44,51,59,53,61,61,50,57,58,43,68,54,52,43,44,56,40,48,43,43,30,30,38,45,44,59,48,59,50,45,57,75,53,55,55,40,47,34,56,50,39,47,35,53,51,32,35,36,49,35,39,30,34,29,24,14,24,20,30,22,21,19,16,10,10,7,29
E02004030,3088,12,19,24,31,25,25,30,25,31,35,35,25,25,35,30,20,20,20,15,21,15,10,20,20,15,30,15,24,34,20,15,20,26,20,25,35,30,40,30,20,25,34,30,25,35,36,30,35,45,45,54,40,60,50,59,45,48,59,55,56,56,49,63,55,54,47,57,53,51,48,50,46,65,46,59,51,35,34,38,34,24,24,20,23,26,23,23,22,11,18,50
E02004031,3813,41,48,62,41,50,40,40,45,63,45,55,50,55,59,45,46,35,35,34,30,30,57,50,60,68,55,52,46,53,50,45,50,57,58,56,51,56,50,50,45,45,40,45,51,40,30,51,35,40,70,40,60,50,50,60,60,50,55,45,50,50,40,40,45,45,30,35,45,30,34,30,35,25,35,30,30,35,45,19,19,15,10,19,15,20,19,11,20,11,11,40
E02004032,4322,36,34,45,46,25,30,40,25,40,40,50,50,35,40,50,46,35,30,40,40,35,40,35,35,40,45,35,51,53,50,55,55,53,35,40,40,45,56,50,45,60,50,40,40,40,50,61,60,55,65,70,50,85,60,60,65,84,40,65,50,75,70,56,50,79,61,45,65,60,49,50,70,80,80,64,50,49,50,55,34,30,35,20,28,24,29,20,20,24,18,62
E02004033,4542,50,30,44,35,45,50,35,50,45,35,55,50,40,45,50,40,35,30,40,46,25,41,51,70,52,65,78,66,59,70,60,64,64,56,50,50,60,40,60,55,45,50,40,40,50,45,61,55,44,75,80,65,65,74,84,75,69,80,70,60,61,65,65,50,55,55,55,50,66,49,45,50,40,60,70,44,40,50,34,30,35,35,36,19,29,25,5,20,11,11,69
E02004034,3475,18,25,35,25,30,40,35,30,25,25,30,20,25,30,35,35,25,30,34,30,20,25,30,30,31,35,41,29,30,40,35,30,31,30,35,35,25,20,40,35,40,30,40,30,35,30,30,40,45,50,55,65,60,60,55,60,59,60,55,55,50,40,67,55,40,62,54,45,52,53,55,66,65,60,70,49,50,54,48,50,44,15,25,20,14,24,10,10,16,6,43
E02004035,3227,19,15,28,31,30,25,20,30,20,25,35,20,30,25,35,21,49,20,33,25,20,15,20,25,26,15,32,29,20,20,25,25,20,20,25,20,40,25,35,25,30,30,35,30,40,40,47,40,43,35,58,50,50,50,64,55,62,60,65,55,47,53,57,55,53,63,52,58,57,39,45,45,40,67,58,39,35,62,41,38,9,35,35,28,30,24,22,22,6,13,42
E02004036,5276,45,43,47,68,75,60,48,65,62,61,70,69,35,60,45,57,63,35,55,45,52,41,68,60,47,60,68,61,53,75,60,74,73,56,78,65,65,67,65,55,55,64,64,67,50,71,55,71,83,70,60,60,80,80,79,100,63,85,83,70,61,83,77,60,69,62,44,60,73,48,55,71,65,73,88,49,65,53,47,48,33,35,34,25,31,14,11,19,9,6,47
E02004037,4054,42,43,32,31,35,50,35,35,49,50,35,48,49,44,56,42,47,46,46,31,26,42,30,30,42,35,48,40,37,50,40,35,47,37,52,65,51,46,40,40,64,54,49,63,45,40,51,60,71,50,63,80,76,81,75,60,63,69,64,60,57,35,52,50,49,50,49,39,56,43,55,45,59,52,54,39,40,40,42,15,35,29,31,29,21,9,21,6,10,0,25
E02004038,3883,29,24,24,38,40,30,30,35,32,30,35,43,34,34,31,20,32,46,28,25,20,20,36,50,43,35,37,43,36,40,50,30,37,59,52,40,40,59,45,46,44,53,53,36,40,57,57,55,61,64,72,60,50,55,55,65,67,70,63,72,57,40,57,64,49,41,44,57,35,43,50,55,59,63,59,35,45,43,38,28,27,29,25,20,20,23,18,14,29,20,89
E02004039,3963,34,29,33,31,30,30,35,35,47,35,50,40,49,44,46,36,30,50,42,15,30,36,41,35,46,40,36,30,42,45,45,49,41,42,51,40,40,40,45,45,40,40,59,35,50,50,50,56,54,74,55,70,55,80,73,75,72,70,68,76,62,64,51,55,59,51,39,54,40,48,39,49,45,67,50,40,34,45,43,30,15,15,19,29,26,9,22,22,11,6,62
E02004040,4741,59,65,39,56,45,50,54,45,46,50,59,55,54,63,45,50,47,41,48,35,40,41,56,50,53,70,47,37,54,75,83,55,79,83,55,61,71,51,54,60,50,73,60,56,65,71,57,65,64,69,65,69,97,75,69,80,69,79,55,70,66,69,62,55,50,40,50,55,49,44,55,45,54,40,60,40,40,38,35,40,23,24,20,25,20,19,15,9,18,6,36
E02004041,3733,37,24,29,25,40,35,57,35,40,45,40,40,35,49,41,35,36,25,45,20,35,30,36,40,55,40,46,47,49,65,50,45,43,40,62,55,40,52,50,45,50,55,45,25,45,55,35,50,65,70,40,71,70,60,64,55,50,55,70,50,46,35,40,50,35,35,49,35,35,49,35,45,40,40,50,44,30,33,29,44,15,23,20,23,10,14,20,5,15,18,33
E02004043,3748,31,38,30,35,30,40,35,40,35,46,50,50,50,39,30,41,36,35,30,20,20,30,41,30,35,40,46,43,35,50,50,50,37,62,30,45,45,46,39,40,54,59,40,40,50,51,41,45,30,54,50,55,60,50,54,45,65,75,60,50,45,50,51,35,50,51,40,60,56,45,50,50,45,45,55,44,35,45,34,35,20,25,28,23,25,15,10,20,13,12,53
E02004044,4694,22,38,38,52,40,40,45,60,67,55,59,67,83,63,73,74,59,62,54,35,26,25,46,40,30,45,30,32,47,35,40,54,37,30,51,55,56,46,44,61,69,76,55,62,60,65,63,66,73,65,68,70,65,70,63,81,72,69,74,51,78,59,67,44,49,51,40,49,36,39,55,61,62,56,60,49,40,49,37,44,39,39,47,19,37,28,26,32,28,23,98
E02004045,4948,44,46,30,35,40,49,55,50,54,52,51,49,52,45,47,63,52,52,46,25,44,41,45,46,60,57,50,54,54,68,65,54,65,50,67,46,64,50,61,60,61,62,51,57,52,45,56,58,75,72,71,88,83,79,91,73,82,86,70,74,57,70,80,70,77,68,60,44,61,70,70,75,73,60,66,61,56,54,42,25,35,23,25,25,30,13,28,16,16,13,61
E02004046,3211,37,25,32,30,25,35,30,30,35,30,30,38,33,36,25,35,31,25,30,19,15,37,25,31,30,32,50,30,40,50,35,45,45,30,41,31,44,30,35,35,20,30,41,25,40,35,20,47,50,49,45,56,60,45,49,61,45,56,45,53,40,45,58,40,46,31,30,53,47,40,40,57,39,44,40,35,29,39,25,24,36,20,19,10,24,24,15,10,10,13,34
E02004047,3069,38,46,48,30,39,35,35,50,29,41,40,30,37,30,36,30,35,26,20,14,20,32,41,41,44,47,54,59,48,69,61,59,35,51,46,31,44,35,36,35,46,44,30,20,20,43,46,35,35,45,35,35,35,30,45,40,25,30,35,40,41,35,31,35,30,32,35,30,39,30,35,30,35,24,30,30,35,25,28,19,10,15,23,21,15,12,5,5,5,7,31
E02004048,3640,36,47,48,47,29,40,48,50,43,53,41,44,33,46,26,42,38,31,36,24,20,32,30,41,39,43,57,50,62,45,57,43,55,50,47,68,53,45,42,45,36,29,35,33,53,43,35,46,51,38,56,63,68,58,49,61,84,56,66,51,36,45,38,45,36,35,35,48,37,39,40,35,35,35,46,25,35,25,19,28,26,14,24,21,19,12,19,12,12,7,20
E02004049,4025,27,25,31,15,35,40,20,20,44,35,61,35,25,51,41,44,51,35,30,29,30,37,25,35,54,41,35,45,54,50,45,45,40,45,40,52,54,35,35,45,41,40,35,34,35,54,40,40,60,55,60,57,75,64,69,64,60,81,70,57,50,55,70,60,50,58,51,63,52,50,50,55,54,55,62,46,49,53,47,29,25,42,39,23,34,27,25,22,21,7,74
E02004050,4029,41,30,46,50,45,45,54,30,49,62,50,50,51,50,52,54,41,30,56,33,49,46,45,51,55,61,54,64,64,69,60,55,50,67,76,55,49,40,55,55,45,39,62,40,30,49,46,40,54,55,60,51,70,69,63,50,61,50,55,48,57,50,51,35,61,26,40,35,19,35,25,25,30,40,39,34,35,39,30,25,19,24,20,32,14,29,18,15,5,5,41
E02004051,4908,49,50,40,49,44,45,54,60,58,57,50,40,46,57,45,58,50,56,47,46,40,51,65,57,69,57,60,87,62,69,80,60,71,70,61,73,53,60,51,56,62,57,56,49,46,58,62,55,91,73,76,78,64,69,69,80,77,70,66,83,73,69,62,50,72,48,51,53,44,45,50,45,34,80,53,45,40,49,48,44,30,25,29,20,21,18,24,13,15,14,50
E02004052,4487,51,40,58,55,49,54,49,50,48,46,50,49,50,40,52,38,41,30,50,43,30,36,55,52,64,51,55,69,44,69,50,59,60,82,55,51,65,55,45,61,50,53,55,34,52,45,61,80,60,50,66,45,76,69,72,67,76,81,71,57,46,69,50,60,61,57,40,53,57,55,40,40,40,60,47,47,34,44,33,34,30,23,25,26,10,26,15,15,11,7,61
E02004053,3828,39,35,41,30,40,40,45,35,50,41,50,35,47,51,51,53,62,46,46,29,30,36,35,57,35,41,45,45,45,40,60,60,65,50,40,46,59,45,62,50,35,50,40,48,46,44,45,57,40,65,70,72,74,69,50,55,50,55,50,48,62,50,41,55,40,58,35,44,30,35,40,30,40,24,45,51,39,30,20,25,20,14,15,15,20,10,10,15,10,7,23
E02004054,4641,34,30,30,40,44,50,35,50,59,52,50,49,56,41,40,49,40,51,25,38,35,53,50,45,45,68,60,65,39,50,65,65,60,60,65,67,69,55,74,50,60,53,50,50,62,49,56,66,70,75,85,71,85,92,65,75,76,80,80,59,67,60,41,55,62,58,50,59,53,45,38,55,50,54,49,30,50,45,34,39,23,25,30,20,24,12,28,14,24,19,66
E02004055,3448,26,30,35,25,30,35,33,30,31,50,30,35,15,34,39,42,25,35,25,15,30,37,15,45,43,41,34,55,35,44,40,51,45,40,51,30,35,30,50,30,45,30,40,55,30,50,41,35,45,40,49,58,61,51,53,54,56,45,49,51,51,54,53,51,41,25,58,46,45,39,40,40,45,44,61,41,49,42,29,35,20,12,26,19,24,10,20,9,14,15,51
E02004056,4161,46,55,49,55,53,53,47,61,54,64,66,54,57,53,58,62,55,52,48,44,57,57,35,40,62,40,62,69,50,59,45,46,65,55,62,49,54,30,49,45,50,56,55,45,43,50,45,59,56,58,68,62,51,50,65,65,55,55,55,55,45,50,40,46,46,39,41,55,45,45,40,35,34,35,40,20,26,36,25,24,24,10,19,19,9,12,21,9,10,9,37
E02004057,3875,45,45,42,49,47,48,33,50,37,49,53,42,50,47,42,47,30,41,47,30,25,37,56,63,60,41,61,64,76,71,68,79,54,75,56,45,51,60,48,46,45,47,35,45,44,56,47,40,57,63,64,76,45,66,54,60,66,55,40,55,56,45,40,51,40,48,42,40,35,37,30,30,30,40,35,25,28,37,25,10,20,10,5,13,14,4,0,0,0,0,15
E02004058,4059,35,30,42,49,49,37,33,50,59,55,49,49,56,44,29,45,50,35,40,29,21,42,45,35,58,50,50,59,67,59,56,35,49,60,67,53,60,48,49,45,50,58,45,46,40,56,40,45,45,54,55,58,67,55,55,65,73,60,65,50,49,49,40,51,40,59,36,40,45,29,36,44,41,55,45,40,48,35,47,19,38,25,20,19,20,24,23,15,10,5,57
E02004059,3624,30,20,34,29,28,37,19,35,31,34,25,28,35,34,42,20,25,41,25,15,15,37,30,51,39,36,29,45,34,44,41,35,48,46,36,44,42,37,39,57,35,32,44,25,30,35,53,52,46,45,65,53,51,62,54,59,51,73,76,49,60,58,58,45,56,48,32,40,50,46,62,44,61,35,52,50,32,42,34,41,23,31,19,29,29,18,17,31,27,25,67
E02004060,3830,35,30,34,25,35,37,38,50,38,60,53,44,57,57,63,35,45,35,43,24,26,37,35,35,35,35,40,40,40,50,40,46,45,45,35,57,44,31,40,41,35,53,50,57,39,30,50,56,51,81,50,53,56,50,49,60,52,40,60,45,56,60,60,30,44,31,62,41,41,41,50,53,46,69,41,47,30,36,42,25,24,29,32,29,24,18,16,21,21,10,49
E02004061,3786,29,35,35,30,43,31,29,40,31,40,44,35,40,39,25,30,45,35,34,30,30,25,30,40,39,35,49,50,54,59,50,35,40,55,57,50,62,41,35,44,35,52,50,51,35,35,46,55,50,50,50,58,65,71,59,65,65,60,49,55,45,55,49,46,40,45,35,40,35,33,40,40,56,35,55,38,31,47,44,30,30,41,37,19,32,29,20,16,26,10,51
E02004062,3879,31,35,25,35,35,20,38,50,42,30,45,35,35,35,35,35,45,35,35,39,40,36,40,25,30,25,35,35,45,53,50,46,40,45,45,35,35,35,35,51,55,55,35,40,40,45,56,40,51,63,50,58,60,45,50,55,56,79,64,54,72,60,55,83,62,60,57,61,55,50,45,59,60,60,60,40,26,55,33,30,29,35,29,24,20,16,20,15,0,14,47
E02004063,4006,19,20,34,40,44,37,29,40,48,40,40,45,30,61,35,40,35,35,34,29,30,26,35,35,30,35,40,50,35,44,35,35,40,35,25,40,39,41,45,35,50,47,55,45,54,51,52,45,61,49,45,58,46,60,69,78,78,65,60,61,61,59,45,56,72,58,62,45,55,38,46,63,56,49,65,62,37,51,42,33,20,36,38,36,27,24,27,33,20,20,76
E02004064,4770,46,55,44,60,54,47,51,55,73,60,53,68,50,44,44,46,50,56,30,48,53,46,56,87,73,81,95,80,69,83,82,104,64,80,66,62,80,68,74,76,81,51,74,55,53,51,46,61,67,58,64,73,71,60,69,60,76,74,69,60,67,50,45,61,45,46,52,34,41,38,41,50,20,35,40,31,20,21,20,14,15,25,29,15,15,24,11,16,8,11,44
E02004065,4228,32,35,30,45,55,25,35,45,30,45,44,40,46,40,44,40,35,46,35,10,15,30,35,15,15,25,20,25,35,25,45,30,40,25,40,35,40,30,45,40,40,45,40,60,50,45,61,40,50,50,65,67,50,55,65,65,65,79,87,60,75,50,60,70,61,66,66,70,75,68,60,69,65,90,91,61,53,61,54,55,35,41,44,33,33,24,24,29,31,19,89
E02004066,5842,43,55,50,59,50,79,43,55,51,60,55,50,56,69,50,56,54,46,45,38,31,41,75,61,74,76,64,99,74,83,71,71,88,76,93,78,81,72,59,71,87,79,69,60,49,66,65,60,86,88,90,86,92,85,91,95,119,84,75,80,76,83,75,61,77,73,65,71,55,67,60,79,70,79,81,63,58,59,43,39,34,30,38,48,39,30,31,26,19,23,82
E02004067,3205,28,35,38,25,43,35,33,35,35,25,39,34,30,44,44,25,30,35,35,30,25,36,45,25,35,35,44,40,40,45,40,40,45,45,36,39,47,42,35,25,45,41,45,20,30,30,35,45,35,55,50,35,40,50,45,45,40,45,45,56,35,54,59,50,30,36,46,30,25,44,30,39,33,40,45,31,32,30,39,15,18,15,20,23,15,18,9,14,5,10,41
E02004068,3726,20,25,20,35,28,30,25,36,28,44,36,30,28,49,36,45,39,46,35,15,29,22,15,35,27,20,25,20,26,37,34,31,15,33,30,35,39,24,30,28,30,26,48,25,53,39,35,48,45,62,65,55,78,67,68,73,65,66,79,84,71,78,56,66,40,58,58,57,69,35,50,51,50,62,68,45,30,59,43,35,35,30,35,43,33,20,18,13,10,14,78
E02004069,3346,12,15,16,20,18,15,30,37,25,28,47,30,29,45,26,30,35,25,39,19,12,33,32,20,19,20,25,26,11,20,15,21,25,20,25,20,25,24,25,20,40,38,37,35,31,35,40,44,40,52,45,45,41,61,54,55,66,60,65,60,72,55,46,67,53,67,57,41,47,50,58,40,61,68,60,68,46,60,50,34,33,38,30,22,33,24,25,13,20,20,65
E02004072,4902,29,20,46,30,37,35,50,41,51,58,46,56,42,50,41,65,50,35,54,30,18,26,37,35,29,33,35,37,48,46,44,47,35,45,64,45,44,39,64,39,66,59,52,45,46,59,40,68,66,76,70,76,75,98,77,69,80,85,64,84,75,82,70,70,74,66,68,71,72,80,84,56,76,91,94,72,66,62,64,44,39,33,45,41,30,46,27,34,19,19,101
E02004073,4427,35,30,25,25,39,45,35,30,42,49,45,45,42,45,35,40,40,40,45,30,29,15,26,44,38,38,35,37,41,40,40,35,35,49,39,40,45,45,40,50,60,30,36,50,30,59,40,45,65,65,85,65,75,80,81,85,86,85,75,55,69,81,60,55,69,71,50,71,61,74,70,66,70,69,70,45,67,59,50,50,40,30,40,24,40,30,30,24,5,20,92
